time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg
2026-05-02 22:01:58,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-05-02 20:09:05,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-05-02 20:01:11,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-02 18:02:23,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2026-05-02 16:16:08,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2026-05-02 14:01:07,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-02 12:00:57,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-05-02 10:10:23,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-05-02 08:01:28,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-05-02 06:03:20,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-05-01 22:06:18,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-01 20:11:52,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-05-01 17:45:48,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-01 16:02:39,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-01 14:06:26,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-05-01 12:06:01,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-05-01 10:01:37,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-05-01 08:03:35,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-05-01 06:02:41,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-30 22:19:10,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-30 20:10:36,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-30 18:19:53,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-30 16:06:27,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-30 14:10:26,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-30 12:01:31,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-30 10:01:15,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-30 06:03:55,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-29 22:00:46,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-29 20:01:48,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2026-04-29 18:00:43,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2026-04-29 16:15:13,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-29 14:01:37,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2026-04-29 12:00:57,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-29 10:02:00,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-29 08:03:55,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-29 06:05:10,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-28 23:13:00,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-28 20:00:54,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-28 18:17:52,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-28 16:17:50,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-28 14:05:29,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-28 12:00:44,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-28 10:06:43,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-28 08:01:38,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-28 06:07:33,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-27 22:02:43,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-27 18:03:07,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-27 16:07:02,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-27 14:00:50,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-27 12:08:07,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-27 10:01:27,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-27 08:01:25,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-27 06:05:26,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-26 22:33:45,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-26 20:24:51,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-26 18:19:57,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2026-04-26 16:01:29,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-26 14:03:32,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-26 12:00:53,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-26 10:14:09,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-26 08:06:54,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-26 06:07:34,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-25 22:56:13,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-25 20:01:23,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2026-04-25 18:05:18,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
2026-04-25 16:03:37,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
2026-04-25 14:01:19,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-25 12:01:07,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-25 10:09:34,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-25 08:06:38,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-25 06:03:11,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-24 22:01:41,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-24 20:04:50,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-24 18:01:18,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-24 16:20:45,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0
2026-04-24 14:03:29,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-24 12:29:29,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-24 10:03:29,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-24 08:18:24,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-24 06:02:51,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-23 22:01:16,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-23 20:19:09,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-23 18:07:17,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-23 14:01:09,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-23 12:00:55,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-23 10:01:05,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-23 08:10:00,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0
2026-04-23 08:02:00,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-23 06:03:18,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-22 22:01:22,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2026-04-22 20:03:21,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2026-04-22 18:01:17,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-22 16:16:04,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-22 14:02:08,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2026-04-22 12:01:06,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
2026-04-22 10:02:02,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-22 08:01:48,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-22 06:04:00,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-21 22:11:22,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-21 20:01:26,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
2026-04-21 18:10:28,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0
2026-04-21 16:15:53,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0
2026-04-21 14:01:27,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0
2026-04-21 12:01:06,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
2026-04-21 10:01:55,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
2026-04-21 08:16:37,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
2026-04-21 06:39:05,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.0
2026-04-20 22:10:09,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-20 20:11:33,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0
2026-04-20 18:31:08,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0
2026-04-20 16:04:07,BCT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
