time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg
2026-05-02 22:08:47,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2026-05-02 20:15:30,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-05-02 20:07:57,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-05-02 18:08:20,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2026-05-02 16:22:53,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2026-05-02 14:07:44,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-02 12:08:00,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-05-02 10:17:28,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-05-02 08:08:38,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-02 06:10:11,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-01 22:13:19,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-01 20:18:28,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-01 17:53:32,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-05-01 16:09:19,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-05-01 14:13:09,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2026-05-01 12:13:06,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2026-05-01 10:08:40,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-05-01 08:10:46,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-01 06:10:04,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-30 22:25:59,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-30 20:17:21,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-30 18:26:34,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-30 16:13:18,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-04-30 14:17:02,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-30 12:08:08,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-30 10:07:50,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-30 06:09:42,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-29 22:07:51,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-29 20:09:50,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-29 18:07:31,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-29 16:22:45,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-29 14:08:56,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-29 12:06:39,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-29 10:08:47,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-29 08:10:25,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-29 06:10:58,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-28 23:19:49,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-28 20:06:57,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-28 18:24:22,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-28 16:25:43,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-28 14:11:08,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-28 12:07:08,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-28 10:14:10,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-28 08:08:27,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-28 06:14:04,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-27 22:09:55,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-04-27 18:09:14,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-04-27 16:13:26,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
2026-04-27 14:06:33,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-04-27 12:13:50,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2026-04-27 10:06:53,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2026-04-27 08:08:20,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-27 06:12:41,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-26 22:39:30,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-26 20:30:32,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-26 18:27:23,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-04-26 16:06:56,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-04-26 14:10:47,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-04-26 12:06:38,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
2026-04-26 10:19:42,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-04-26 08:13:39,TSN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
