time_crawled,airport_code,dep_recent_index,dep_recent_delay_avg,dep_recent_delayed_qty,dep_today_delayed_pct,dep_today_delayed_qty,dep_today_total_qty,dep_yesterday_delayed_pct,dep_trend,arr_recent_index,arr_recent_delay_avg,arr_recent_delayed_qty,arr_today_delayed_pct,arr_today_delayed_qty,arr_today_total_qty,arr_yesterday_delayed_pct,arr_trend,total_flights_today,ground_speed_avg
2026-05-02 22:02:27,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-02 20:09:33,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-02 20:01:40,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-02 18:02:51,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-05-02 16:16:38,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-02 14:01:36,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-02 12:01:23,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-02 10:10:49,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-02 08:01:54,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-02 06:03:47,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-01 22:06:48,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-01 20:12:19,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-01 17:46:15,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2026-05-01 16:03:07,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-01 14:06:54,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-05-01 12:06:26,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-01 10:02:02,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-01 08:04:01,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-05-01 06:03:09,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-04-30 22:19:41,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-30 20:11:02,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-30 18:20:22,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-30 16:06:56,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
2026-04-30 14:10:55,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2026-04-30 12:01:57,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-30 10:01:40,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-30 06:04:19,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2026-04-29 22:01:16,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-29 20:02:14,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
2026-04-29 18:01:10,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
2026-04-29 16:15:45,CMF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
