DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
03/05,VJ92,PER,SGN,,02:35,,09:10,Estimated dep 10:35,green
02/05,VJ91,SGN,PER,,18:00,,00:55,Estimated dep 01:15,green
02/05,VJ311,HUI,SGN,1h12m,12:55,12:51,14:20,Landed 21:02,green
02/05,VJ312,SGN,HUI,1h10m,11:00,11:05,12:25,Landed 19:15,green
02/05,VJ92,PER,SGN,6h34m,02:35,02:34,09:10,Landed 16:08,green
01/05,VJ91,SGN,PER,6h12m,18:00,18:28,00:55,Landed 08:40,green
01/05,VJ829,KIX,SGN,5h26m,00:30,01:10,06:00,Landed 13:37,yellow
30/04,VJ828,SGN,KIX,4h55m,18:00,18:08,23:30,Landed 08:03,green
30/04,VJ279,HPH,SGN,1h38m,09:25,11:19,11:25,Landed 19:57,red
30/04,VJ278,SGN,HPH,1h44m,06:55,08:26,08:55,Landed 17:10,red
29/04,VJ823,NRT,SGN,6h12m,23:55,00:37,05:55,Landed 13:49,red
29/04,VJ822,SGN,NRT,5h12m,16:35,17:03,22:55,Landed 07:15,green
29/04,VJ326,PQC,SGN,50m,09:25,10:10,10:30,Landed 17:59,yellow
29/04,VJ327,SGN,PQC,34m,07:50,08:22,08:50,Landed 15:56,green
28/04,VJ823,NRT,SGN,6h8m,23:55,00:23,05:55,Landed 13:30,yellow
28/04,VJ822,SGN,NRT,5h31m,16:35,17:08,22:55,Landed 07:39,green
28/04,VJ808,HKT,SGN,1h29m,04:55,05:16,06:50,Landed 13:45,green
28/04,VJ809,SGN,HKT,1h36m,01:50,02:10,03:55,Landed 10:45,green
27/04,VJ821,HND,SGN,5h56m,17:00,17:26,23:10,Landed 06:22,green
27/04,VJ820,SGN,HND,5h22m,09:30,10:08,16:00,Landed 00:29,green
27/04,VJ804,BKK,SGN,1h11m,06:50,07:05,08:20,Landed 15:16,green
27/04,VJ803,SGN,BKK,1h9m,04:15,04:26,05:45,Landed 12:34,green
26/04,VJ255,THD,SGN,1h36m,11:50,11:54,13:50,Landed 20:30,green
26/04,VJ254,SGN,THD,1h45m,09:20,09:30,11:20,Landed 18:15,green
26/04,VJ863,ICN,SGN,4h47m,02:40,02:39,07:55,Landed 14:26,green
25/04,VJ862,SGN,ICN,4h47m,19:35,19:50,00:40,Landed 09:37,green
25/04,VJ3789,TXN,SGN,3h46m,10:12,10:12,13:58,Landed 20:58,red
25/04,VJ3788,SGN,TXN,3h31m,05:13,05:13,08:44,Landed 16:44,red
25/04,VJ1328,PQC,SGN,44m,00:45,01:41,01:50,Landed 09:26,yellow
24/04,VJ1323,SGN,PQC,37m,23:05,23:39,00:10,Landed 07:16,green
24/04,VJ211,VII,SGN,1h33m,10:20,10:30,12:10,Landed 19:02,green
24/04,VJ210,SGN,VII,1h36m,07:55,08:21,09:45,Landed 16:56,green
23/04,VJ1832,VTE,SGN,1h44m,11:45,12:39,13:45,Landed 21:23,yellow
23/04,VJ1831,SGN,VTE,1h48m,09:25,09:51,11:00,Landed 18:38,yellow
23/04,VJ826,KUL,SGN,1h32m,05:35,05:45,07:20,Landed 14:17,green
