DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ144,SGN,HAN,1h47m,08:55,09:43,11:05,Landed 18:29,yellow
02/05,VJ826,KUL,SGN,1h36m,05:35,05:44,07:20,Landed 14:20,green
02/05,VJ825,SGN,KUL,1h39m,02:30,02:51,04:35,Landed 12:30,green
01/05,VJ169,HAN,SGN,1h44m,16:25,16:48,18:35,Landed 01:32,green
01/05,VJ1158,SGN,HAN,1h44m,13:40,14:03,15:55,Landed 22:47,green
01/05,VJ281,HPH,SGN,1h35m,10:45,10:56,12:45,Landed 19:31,green
01/05,VJ280,SGN,HPH,1h46m,08:15,08:22,10:15,Landed 17:08,green
01/05,VJ131,HAN,SGN,1h47m,03:10,03:47,05:20,Landed 12:34,green
01/05,VJ126,SGN,HAN,1h45m,00:30,00:51,02:40,Landed 09:37,green
30/04,VJ1804,HYD,SGN,4h14m,18:05,18:37,22:35,Landed 05:52,yellow
30/04,VJ1803,SGN,HYD,4h10m,12:45,13:08,17:05,Landed 22:49,green
30/04,VJ800,BKK,SGN,1h17m,08:45,09:06,10:15,Landed 17:23,green
30/04,VJ807,SGN,BKK,1h11m,06:15,06:38,07:45,Landed 14:49,green
30/04,VJ215,VII,SGN,1h26m,03:20,03:21,05:10,Landed 11:46,green
30/04,VJ212,SGN,VII,1h34m,00:55,01:05,02:50,Landed 09:40,green
29/04,VJ283,HPH,SGN,1h40m,13:10,13:45,15:10,Landed 22:25,green
29/04,VJ282,SGN,HPH,1h43m,10:40,11:11,12:40,Landed 19:54,green
29/04,VJ1263,VDH,SGN,1h40m,07:50,08:02,09:25,Landed 16:41,yellow
29/04,VJ1262,SGN,VDH,1h18m,05:45,06:05,07:20,Landed 14:23,green
29/04,VJ324,PQC,SGN,48m,03:50,04:17,04:55,Landed 12:06,green
29/04,VJ337,SGN,PQC,45m,02:10,02:39,03:10,Landed 10:24,green
28/04,VJ3901,PVG,SGN,4h2m,18:15,19:40,22:25,Landed 06:42,red
28/04,VJ3900,SGN,PVG,3h36m,13:00,13:15,17:00,Landed 00:51,green
28/04,VJ814,SIN,SGN,1h38m,09:55,10:02,12:00,Landed 18:41,green
28/04,VJ973,DAD,SIN,2h27m,06:10,06:15,08:55,Landed 16:41,green
27/04,VJ646,SGN,DAD,1h0m,13:40,13:56,15:00,Landed 21:56,green
27/04,VJ279,HPH,SGN,1h53m,09:25,09:46,11:25,Landed 18:38,green
27/04,VJ278,SGN,HPH,1h48m,06:55,07:04,08:55,Landed 15:52,green
27/04,VJ131,HAN,SGN,1h42m,03:10,03:46,05:20,Landed 12:28,green
27/04,VJ126,SGN,HAN,1h49m,00:30,00:45,02:40,Landed 09:34,green
26/04,VJ279,HPH,SGN,1h39m,09:25,10:22,11:25,Landed 19:02,yellow
26/04,VJ278,SGN,HPH,1h51m,06:55,07:21,08:55,Landed 16:12,yellow
25/04,VJ869,PUS,SGN,4h59m,23:10,23:26,04:05,Landed 11:25,yellow
25/04,VJ868,SGN,PUS,4h29m,17:05,17:29,21:55,Landed 06:58,green
25/04,VJ279,HPH,SGN,1h42m,09:25,12:11,11:25,Landed 20:53,red
25/04,VJ278,SGN,HPH,1h38m,06:55,09:40,08:55,Landed 18:18,red
25/04,VJ227,VII,SGN,1h30m,04:10,06:30,06:00,Landed 14:59,red
25/04,VJ741,VII,N/A,,02:36,02:36,,Unknown,
25/04,VJ740,BMV,VII,1h14m,02:15,04:32,03:40,Landed 12:46,red
24/04,VJ224,SGN,VII,1h31m,22:00,00:21,23:50,Landed 08:52,red
24/04,VJ255,THD,SGN,1h36m,11:50,12:03,13:50,Landed 20:39,green
24/04,VJ254,SGN,THD,1h36m,09:20,09:38,11:20,Landed 18:15,green
24/04,VJ808,HKT,SGN,1h44m,04:55,05:52,06:50,Landed 14:36,red
24/04,VJ809,SGN,HKT,1h41m,01:50,02:41,03:55,Landed 11:22,yellow
23/04,VJ877,HKG,SGN,2h10m,11:55,12:25,14:35,Landed 21:35,green
23/04,VJ876,SGN,HKG,2h18m,08:10,08:48,10:50,Landed 19:06,yellow
23/04,VJ808,HKT,SGN,1h41m,04:55,05:04,06:50,Landed 13:46,green
23/04,VJ809,SGN,HKT,1h29m,01:50,02:21,03:55,Landed 10:50,green
22/04,VJ1153,HAN,SGN,1h54m,11:05,11:18,13:10,Landed 20:12,green
22/04,VJ454,PQC,HAN,1h48m,07:35,07:40,09:45,Landed 16:27,green
22/04,VJ451,HAN,PQC,1h46m,04:45,04:59,06:55,Landed 13:44,green
21/04,VJ981,PUS,HAN,4h10m,23:10,23:25,03:40,Landed 10:34,green
21/04,VJ982,HAN,PUS,3h32m,18:05,18:10,22:10,Landed 06:43,green
21/04,VJ438,UIH,HAN,1h21m,10:45,11:04,12:25,Landed 19:25,green
21/04,VJ439,HAN,UIH,1h18m,08:40,08:56,10:15,Landed 17:14,green
21/04,VJ961,ICN,HAN,4h12m,02:05,02:17,06:35,Landed 13:29,green
20/04,VJ960,HAN,ICN,3h55m,18:40,18:51,22:55,Landed 07:46,green
20/04,VJ512,DAD,HAN,1h2m,09:55,10:41,11:15,Landed 18:43,yellow
20/04,VJ511,HAN,DAD,1h2m,08:05,08:46,09:25,Landed 16:48,yellow
20/04,VJ510,DAD,HAN,1h8m,06:15,06:37,07:35,Landed 14:45,green
20/04,VJ507,HAN,DAD,1h8m,04:10,04:32,05:30,Landed 12:40,green
19/04,VJ520,DAD,HAN,1h0m,12:35,12:44,13:55,Landed 20:45,green
19/04,VJ517,HAN,DAD,59m,10:45,10:54,12:05,Landed 18:53,green
19/04,VJ454,PQC,HAN,2h3m,07:35,07:52,09:45,Landed 16:55,green
19/04,VJ451,HAN,PQC,1h51m,04:45,05:02,06:55,Landed 13:53,green
19/04,VJ130,SGN,HAN,1h51m,01:40,01:57,03:50,Landed 10:48,green
18/04,VJ1804,HYD,SGN,3h57m,18:05,18:29,22:35,Landed 05:25,green
18/04,VJ1803,SGN,HYD,4h14m,12:45,12:59,17:05,Landed 22:43,green
18/04,VJ894,DPS,SGN,3h25m,06:05,06:53,09:55,Landed 17:18,yellow
18/04,VJ893,SGN,DPS,3h15m,01:15,02:31,05:05,Landed 13:46,yellow
17/04,VJ1806,AMD,SGN,4h41m,18:20,19:21,23:30,Landed 07:02,yellow
17/04,VJ1805,SGN,AMD,5h17m,12:10,12:44,17:20,Landed 23:31,yellow
17/04,VJ894,DPS,SGN,3h23m,06:05,06:13,09:55,Landed 16:36,green
17/04,VJ893,SGN,DPS,3h17m,01:15,01:31,05:05,Landed 12:48,green
16/04,VJ155,HAN,SGN,1h42m,11:55,12:22,14:05,Landed 21:04,green
16/04,VJ148,SGN,HAN,1h48m,09:15,09:32,11:25,Landed 18:20,green
16/04,VJ885,KHH,SGN,2h43m,04:40,04:41,07:50,Landed 14:24,green
16/04,VJ886,SGN,KHH,2h59m,00:30,00:50,03:40,Landed 11:48,green
15/04,VJ861,ICN,SGN,4h58m,12:15,12:17,17:30,Landed 00:16,green
15/04,VJ860,SGN,ICN,4h49m,05:20,05:36,10:25,Landed 19:24,green
15/04,VJ241,THD,SGN,1h35m,01:10,01:10,03:10,Landed 09:45,green
14/04,VJ242,SGN,THD,1h34m,22:40,22:43,00:40,Landed 07:17,green
14/04,VJ322,PQC,SGN,41m,12:25,13:15,13:25,Landed 20:55,yellow
14/04,VJ985,HKG,PQC,2h28m,08:40,09:26,11:25,Landed 18:54,yellow
14/04,VJ986,PQC,HKG,2h39m,04:55,05:16,07:40,Landed 15:54,green
13/04,VJ969,PUS,PQC,5h12m,22:45,22:53,04:10,Landed 11:04,green
13/04,VJ968,PQC,PUS,4h50m,16:10,16:27,21:40,Landed 06:17,green
13/04,VJ457,HAN,PQC,1h45m,13:05,13:29,15:10,Landed 22:13,green
