DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN580,SGN,KHH,2h36m,10:50,11:33,13:50,Landed 22:09,yellow
02/05,VN630,CGK,SGN,3h0m,06:50,07:11,10:05,Landed 17:11,green
02/05,VN631,SGN,CGK,2h41m,02:50,03:02,06:00,Landed 12:43,green
01/05,VN595,HKG,SGN,2h0m,10:45,10:48,13:25,Landed 19:47,green
01/05,VN594,SGN,HKG,2h6m,06:35,06:45,09:25,Landed 16:51,green
01/05,VN517,PKX,SGN,4h36m,00:30,00:39,05:35,Landed 12:15,green
30/04,VN516,SGN,PKX,4h37m,17:35,18:27,22:30,Landed 07:04,yellow
30/04,VN640,DPS,SGN,3h18m,08:00,08:04,11:40,Landed 18:22,green
30/04,VN641,SGN,DPS,3h28m,03:10,03:21,07:00,Landed 14:48,green
30/04,VN107,DAD,SGN,1h6m,00:40,00:42,02:15,Landed 08:48,green
29/04,VN106,SGN,DAD,59m,22:45,22:53,00:05,Landed 06:52,green
29/04,VN606,BKK,SGN,1h13m,12:30,12:46,14:15,Landed 21:00,green
29/04,VN607,SGN,BKK,1h10m,09:50,10:20,11:30,Landed 18:30,green
29/04,VN1345,CXR,SGN,34m,07:40,07:51,08:45,Landed 15:25,green
29/04,VN1344,SGN,CXR,42m,06:05,06:15,07:05,Landed 13:57,green
29/04,VN1822,PQC,SGN,,02:35,,03:45,Unknown,
29/04,VN1823,SGN,PQC,39m,01:05,02:36,02:00,Landed 10:15,red
28/04,VN1375,HUI,SGN,1h15m,10:40,10:45,12:10,Landed 19:00,green
28/04,VN1374,SGN,HUI,1h2m,08:35,08:45,10:05,Landed 16:47,green
28/04,VN251,HAN,SGN,1h51m,05:00,05:15,07:10,Landed 14:06,green
28/04,VN244,SGN,HAN,1h44m,02:00,02:06,04:10,Landed 10:50,green
27/04,VN101,DAD,SGN,1h4m,22:45,22:47,00:20,Landed 06:51,green
27/04,VN1940,CXR,DAD,49m,12:50,13:00,13:55,Landed 20:48,green
27/04,VN1941,DAD,CXR,53m,11:00,11:10,12:15,Landed 19:03,green
27/04,VN1440,VCA,DAD,1h3m,09:00,09:00,10:25,Landed 17:03,green
27/04,VN1441,DAD,VCA,1h16m,06:45,06:49,08:20,Landed 15:05,green
27/04,VN1671,HPH,DAD,52m,04:25,04:38,05:45,Landed 12:30,green
27/04,VN1670,DAD,HPH,1h0m,02:35,02:38,03:50,Landed 10:38,green
27/04,VN1910,BMV,DAD,,00:40,,01:40,Unknown,
26/04,VN1911,DAD,BMV,43m,23:00,23:01,00:05,Landed 06:44,green
26/04,VN199,HAN,DAD,59m,13:25,13:58,14:50,Landed 21:58,green
26/04,VN1544,HUI,HAN,1h8m,11:30,11:50,12:50,Landed 19:57,green
26/04,VN1545,HAN,HUI,1h2m,09:35,09:56,10:55,Landed 17:58,green
26/04,VN593,HKG,HAN,1h52m,06:30,06:33,08:35,Landed 15:24,green
26/04,VN592,HAN,HKG,1h33m,03:25,03:39,05:30,Landed 13:12,green
25/04,VN579,TPE,HAN,2h48m,23:30,23:41,02:30,Landed 09:29,green
25/04,VN578,HAN,TPE,2h15m,10:20,10:34,13:10,Landed 20:49,green
25/04,VN1232,PQC,HAN,1h46m,06:55,07:01,09:10,Landed 15:47,green
