DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ334,PQC,SGN,54m,11:15,11:34,12:20,Landed 19:28,green
02/05,VJ767,HPH,PQC,1h51m,08:40,08:56,10:45,Landed 17:46,green
02/05,VJ766,PQC,HPH,1h43m,06:00,06:20,08:05,Landed 15:03,green
02/05,VJ335,SGN,PQC,38m,04:20,04:43,05:20,Landed 12:22,green
02/05,VJ197,HAN,SGN,1h46m,00:20,00:30,02:30,Landed 09:16,green
01/05,VJ168,SGN,HAN,1h49m,16:00,16:26,18:10,Landed 01:15,green
01/05,VJ806,BKK,SGN,1h19m,12:55,13:36,14:25,Landed 21:55,yellow
01/05,VJ805,SGN,BKK,1h15m,10:15,10:26,11:45,Landed 18:41,green
01/05,VJ137,HAN,SGN,1h49m,05:20,05:42,07:30,Landed 14:31,green
30/04,VJ146,SGN,HAN,1h50m,09:45,10:18,11:55,Landed 19:08,green
30/04,VJ143,HAN,SGN,1h58m,07:05,07:35,09:15,Landed 16:33,yellow
30/04,VJ440,PQC,HAN,1h54m,04:25,04:45,06:30,Landed 13:38,green
30/04,VJ447,HAN,PQC,1h51m,01:45,02:01,03:50,Landed 10:52,green
29/04,VJ7239,PVG,HAN,3h11m,18:20,19:25,21:50,Landed 05:35,yellow
29/04,VJ7238,HAN,PVG,2h51m,14:15,15:11,17:15,Landed 02:03,red
29/04,VJ776,CXR,HAN,1h49m,11:20,12:24,13:10,Landed 21:13,red
29/04,VJ773,HAN,CXR,1h34m,09:00,09:55,10:50,Landed 18:29,yellow
29/04,VJ508,DAD,HAN,1h5m,07:05,07:31,08:25,Landed 15:35,green
29/04,VJ515,HAN,DAD,1h0m,05:10,05:37,06:30,Landed 13:37,green
29/04,VJ462,VCA,HAN,,02:30,,04:40,Estimated dep 09:35*,green
28/04,VJ461,HAN,VCA,1h56m,23:45,23:52,01:55,Landed 08:47,green
28/04,VJ1981,FSZ,HAN,5h22m,01:30,01:58,07:00,Landed 14:21,yellow
27/04,VJ1980,HAN,FSZ,4h30m,19:40,19:49,00:30,Landed 09:19,green
27/04,VJ568,HUI,HAN,1h42m,10:40,11:12,11:55,Landed 19:53,red
27/04,VJ567,HAN,HUI,56m,08:55,09:30,10:10,Landed 17:25,green
27/04,VJ464,VCA,HAN,2h2m,06:00,06:10,08:10,Landed 15:12,green
27/04,VJ463,HAN,VCA,1h57m,03:20,03:29,05:30,Landed 12:26,green
26/04,VJ7239,PVG,HAN,3h6m,18:20,18:35,21:50,Landed 04:41,green
26/04,VJ7238,HAN,PVG,2h53m,14:15,14:31,17:15,Landed 01:24,green
26/04,VJ438,UIH,HAN,1h21m,10:45,11:06,12:25,Landed 19:27,green
26/04,VJ439,HAN,UIH,1h20m,08:40,08:57,10:15,Landed 17:18,green
26/04,VJ464,VCA,HAN,2h3m,06:00,06:07,08:10,Landed 15:10,green
26/04,VJ463,HAN,VCA,1h55m,03:20,03:28,05:30,Landed 12:23,green
25/04,VJ7239,PVG,HAN,2h53m,18:20,18:52,21:50,Landed 04:44,green
25/04,VJ7238,HAN,PVG,3h1m,14:15,14:34,17:15,Landed 01:35,yellow
25/04,VJ568,HUI,HAN,1h3m,10:40,10:59,11:55,Landed 19:02,green
25/04,VJ567,HAN,HUI,52m,08:55,09:19,10:10,Landed 17:11,green
25/04,VJ464,VCA,HAN,2h4m,06:00,06:09,08:10,Landed 15:12,green
25/04,VJ463,HAN,VCA,1h50m,03:20,03:33,05:30,Landed 12:22,green
25/04,VJ430,UIH,HAN,1h19m,01:10,01:19,02:50,Landed 09:37,green
24/04,VJ431,HAN,UIH,1h22m,23:05,23:18,00:40,Landed 07:40,green
24/04,VJ914,SAI,HAN,1h27m,12:05,12:10,13:50,Landed 20:37,green
24/04,VJ913,HAN,SAI,1h20m,09:20,10:10,11:05,Landed 18:30,yellow
24/04,VJ136,SGN,HAN,1h52m,05:00,06:14,07:10,Landed 15:06,red
24/04,VJ330,PQC,SGN,37m,03:30,04:28,04:30,Landed 12:05,yellow
24/04,VJ321,SGN,PQC,35m,01:50,03:00,02:55,Landed 10:35,yellow
23/04,VJ121,HAN,SGN,2h8m,23:00,23:18,01:10,Landed 08:25,green
23/04,VJ914,SAI,HAN,1h26m,12:05,11:44,13:50,Landed 20:10,green
23/04,VJ913,HAN,SAI,1h23m,09:20,09:26,11:05,Landed 17:49,green
23/04,VJ906,KUL,HAN,3h0m,04:30,05:09,07:40,Landed 15:09,yellow
23/04,VJ905,HAN,KUL,2h55m,00:25,00:50,03:30,Landed 11:45,green
22/04,VJ526,DAD,HAN,1h6m,14:30,15:16,15:50,Landed 23:21,yellow
22/04,VJ523,HAN,DAD,1h5m,12:40,13:20,14:00,Landed 21:25,yellow
22/04,VJ442,PQC,HAN,1h48m,09:40,10:35,11:45,Landed 19:23,yellow
22/04,VJ441,HAN,PQC,1h52m,07:00,07:38,09:05,Landed 16:30,yellow
22/04,VJ440,PQC,HAN,1h55m,04:25,04:49,06:30,Landed 13:44,green
22/04,VJ447,HAN,PQC,1h45m,01:45,02:04,03:50,Landed 10:49,green
21/04,VJ496,BMV,HAN,1h35m,12:45,13:04,14:30,Landed 21:40,green
21/04,VJ495,HAN,BMV,1h19m,10:30,10:50,12:15,Landed 19:09,green
21/04,VJ140,SGN,HAN,1h57m,07:10,07:47,09:20,Landed 16:44,yellow
21/04,VJ133,HAN,SGN,1h46m,04:20,04:52,06:30,Landed 13:38,green
