DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ884,BOM,SGN,,19:10,,00:40,Scheduled,
02/05,VJ883,SGN,BOM,,13:05,13:29,18:10,Delayed 00:03,yellow
02/05,VJ894,DPS,SGN,3h42m,06:05,06:11,09:55,Landed 16:53,green
02/05,VJ893,SGN,DPS,3h21m,01:15,01:37,05:05,Landed 12:57,green
01/05,VJ821,HND,SGN,5h44m,17:00,17:06,23:10,Landed 05:50,green
01/05,VJ820,SGN,HND,5h25m,09:30,10:08,16:00,Landed 00:33,green
30/04,VJ821,HND,SGN,6h1m,17:00,17:18,23:10,Landed 06:19,green
30/04,VJ820,SGN,HND,5h9m,09:30,09:57,16:00,Landed 00:06,green
30/04,VJ826,KUL,SGN,1h34m,05:35,05:42,07:20,Landed 14:16,green
30/04,VJ825,SGN,KUL,1h36m,02:30,03:00,04:35,Landed 12:36,green
30/04,VJ625,DAD,SGN,1h8m,00:10,00:36,01:30,Landed 08:43,green
29/04,VJ646,SGN,DAD,56m,13:40,15:12,15:00,Landed 23:08,red
29/04,VJ193,HAN,SGN,1h51m,09:30,12:06,11:40,Landed 20:58,red
29/04,VJ142,SGN,HAN,1h44m,06:20,08:52,08:30,Landed 17:35,red
29/04,VJ885,KHH,SGN,2h50m,04:40,04:31,07:50,Landed 14:22,green
29/04,VJ886,SGN,KHH,2h39m,00:30,00:46,03:40,Landed 11:25,green
28/04,VJ3692,SGN,KWL,2h38m,07:42,07:42,10:19,Landed 18:19,red
27/04,VJ823,NRT,SGN,6h2m,23:55,00:27,05:55,Landed 13:29,yellow
27/04,VJ822,SGN,NRT,5h25m,16:35,17:05,22:55,Landed 07:29,green
27/04,VJ877,HKG,SGN,2h16m,11:50,12:14,14:30,Landed 21:30,green
27/04,VJ876,SGN,HKG,2h2m,08:10,08:23,10:50,Landed 18:26,green
26/04,VJ823,NRT,SGN,6h29m,23:55,00:05,05:55,Landed 13:34,yellow
26/04,VJ822,SGN,NRT,5h21m,16:35,16:45,22:55,Landed 07:06,green
26/04,VJ395,PXU,SGN,47m,11:20,11:36,12:30,Landed 19:24,green
26/04,VJ394,SGN,PXU,42m,09:40,10:11,10:50,Landed 17:52,green
26/04,VJ211,VII,SGN,1h29m,06:45,06:57,08:35,Landed 15:26,green
26/04,VJ210,SGN,VII,1h33m,04:25,04:46,06:15,Landed 13:19,green
25/04,VJ821,HND,SGN,6h20m,17:00,17:12,23:10,Landed 06:32,yellow
25/04,VJ820,SGN,HND,5h6m,09:30,10:07,16:00,Landed 00:13,green
24/04,VJ823,NRT,SGN,6h27m,23:55,00:12,05:55,Landed 13:39,yellow
24/04,VJ822,SGN,NRT,5h14m,16:35,16:56,22:55,Landed 07:09,green
24/04,VJ643,DAD,SGN,1h6m,13:35,14:17,15:00,Landed 22:22,yellow
24/04,VJ642,SGN,DAD,59m,11:30,12:12,12:50,Landed 20:11,yellow
24/04,VJ141,HAN,SGN,1h46m,07:30,09:07,09:40,Landed 17:53,red
24/04,VJ933,NRT,HAN,6h15m,00:30,01:25,06:05,Landed 14:40,red
23/04,VJ932,HAN,NRT,4h26m,17:30,18:59,23:00,Landed 08:26,yellow
23/04,VJ1128,SGN,HAN,1h44m,15:15,15:39,17:25,Landed 00:23,green
23/04,VJ92,PER,SGN,6h42m,02:35,02:37,09:10,Landed 16:20,green
22/04,VJ91,SGN,PER,6h6m,18:00,18:38,00:55,Landed 08:44,green
22/04,VJ163,HAN,SGN,1h42m,14:25,14:42,16:35,Landed 23:25,green
22/04,VJ935,NRT,HAN,5h40m,07:30,07:55,13:05,Landed 20:35,yellow
22/04,VJ934,HAN,NRT,4h54m,00:55,00:58,06:30,Landed 14:52,green
21/04,VJ935,NRT,HAN,5h26m,07:30,07:46,13:05,Landed 20:12,green
21/04,VJ934,HAN,NRT,4h44m,00:55,01:14,06:30,Landed 14:59,green
20/04,VJ7527,CAN,HAN,1h34m,18:10,19:03,20:05,Landed 03:36,yellow
