DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN220,SGN,HAN,2h23m,13:00,13:34,15:10,Landed 22:56,red
02/05,VN217,HAN,SGN,1h58m,10:00,10:20,12:10,Landed 19:18,green
02/05,VN311,NRT,HAN,5h14m,00:30,00:29,06:10,Landed 12:43,green
01/05,VN310,HAN,NRT,4h27m,17:25,17:30,22:35,Landed 06:57,green
01/05,VN220,SGN,HAN,1h41m,13:00,13:13,15:10,Landed 21:54,green
01/05,VN273,HAN,SGN,1h39m,09:00,09:27,11:10,Landed 18:06,green
01/05,VN1273,THD,SGN,,06:00,,08:00,Unknown,
01/05,VN311,NRT,HAN,5h24m,00:30,00:41,06:10,Landed 13:05,green
30/04,VN310,HAN,NRT,4h34m,17:25,17:33,22:35,Landed 07:07,green
30/04,VN311,NRT,HAN,5h34m,00:30,00:43,06:10,Landed 13:17,green
29/04,VN310,HAN,NRT,4h15m,17:25,17:31,22:35,Landed 06:47,green
29/04,VN208,SGN,HAN,1h43m,01:00,01:41,03:10,Landed 10:24,green
28/04,VN976,DEL,SGN,4h7m,18:05,19:52,23:05,Landed 06:59,red
28/04,VN977,SGN,DEL,4h35m,11:35,13:05,16:35,Landed 23:10,red
28/04,VN215,HAN,SGN,1h42m,08:00,08:17,10:10,Landed 16:58,green
28/04,VN335,KIX,HAN,4h36m,01:00,01:14,06:20,Landed 12:50,green
27/04,VN334,HAN,KIX,3h47m,17:35,17:39,21:40,Landed 06:26,green
27/04,VN216,SGN,HAN,1h45m,09:00,09:21,11:10,Landed 18:06,green
27/04,VN213,HAN,SGN,1h40m,06:00,06:14,08:10,Landed 14:54,green
27/04,VN210,SGN,HAN,1h46m,03:00,03:14,05:10,Landed 11:59,green
27/04,VN207,HAN,SGN,1h39m,00:01,00:05,02:10,Landed 08:44,green
26/04,VN972,BOM,HAN,3h49m,17:40,18:03,22:25,Landed 04:52,green
26/04,VN973,HAN,BOM,5h7m,11:15,11:23,16:05,Landed 22:00,yellow
26/04,VN214,SGN,HAN,1h48m,07:00,07:17,09:10,Landed 16:05,green
26/04,VN423,PUS,SGN,4h45m,01:00,01:02,05:55,Landed 12:46,green
25/04,VN422,SGN,PUS,4h1m,18:10,18:55,22:50,Landed 07:56,green
25/04,VN7205,HAN,SGN,1h35m,14:45,15:05,16:55,Landed 23:40,green
25/04,VN218,SGN,HAN,1h48m,11:00,11:12,13:10,Landed 20:00,green
25/04,VN215,HAN,SGN,1h43m,08:00,08:19,10:10,Landed 17:02,green
25/04,VN311,NRT,HAN,5h45m,00:30,00:53,06:10,Landed 13:38,yellow
24/04,VN310,HAN,NRT,4h15m,17:45,17:56,22:35,Landed 07:12,green
24/04,VN220,SGN,HAN,1h41m,13:00,13:28,15:10,Landed 22:10,green
24/04,VN217,HAN,SGN,1h42m,10:00,10:30,12:10,Landed 19:12,green
24/04,VN311,NRT,HAN,5h54m,00:30,01:01,06:10,Landed 13:55,yellow
23/04,VN310,HAN,NRT,4h3m,17:45,18:06,22:35,Landed 07:09,green
23/04,VN250,SGN,HAN,1h44m,08:00,08:13,10:10,Landed 16:58,green
23/04,VN423,PUS,SGN,4h37m,01:00,01:11,05:55,Landed 12:48,green
22/04,VN422,SGN,PUS,4h19m,18:10,19:10,22:50,Landed 08:29,yellow
22/04,VN231,HAN,SGN,1h39m,11:30,11:46,13:40,Landed 20:25,green
22/04,VN311,NRT,HAN,5h26m,00:30,00:38,06:10,Landed 13:03,green
21/04,VN310,HAN,NRT,4h32m,17:45,17:58,22:35,Landed 07:29,green
21/04,VN214,SGN,HAN,1h44m,07:00,07:14,09:10,Landed 15:58,green
21/04,VN423,PUS,SGN,4h34m,01:00,00:56,05:55,Landed 12:30,green
20/04,VN422,SGN,PUS,4h15m,18:10,18:41,22:50,Landed 07:56,green
20/04,VN780,MEL,SGN,7h45m,00:35,00:47,09:20,Landed 15:32,green
19/04,VN781,SGN,MEL,7h56m,14:25,14:39,22:35,Landed 08:35,green
19/04,VN780,MEL,SGN,7h56m,00:35,00:45,09:20,Landed 15:41,green
18/04,VN781,SGN,MEL,7h42m,14:25,14:37,22:35,Landed 08:19,green
18/04,VN217,HAN,SGN,1h43m,10:00,10:12,12:10,Landed 18:55,green
18/04,VN214,SGN,HAN,1h41m,07:00,07:15,09:10,Landed 15:56,green
18/04,VN423,PUS,SGN,4h41m,01:00,00:50,05:55,Landed 12:31,green
17/04,VN422,SGN,PUS,4h1m,18:10,19:00,22:50,Landed 08:01,green
17/04,VN219,HAN,SGN,1h40m,12:00,12:13,14:10,Landed 20:53,green
17/04,VN250,SGN,HAN,1h43m,08:00,08:12,10:10,Landed 16:55,green
17/04,VN423,PUS,SGN,4h37m,01:00,00:59,05:55,Landed 12:35,green
16/04,VN422,SGN,PUS,4h5m,18:10,18:58,22:50,Landed 08:03,green
16/04,VN221,HAN,SGN,1h38m,14:00,14:14,16:10,Landed 22:52,green
16/04,VN218,SGN,HAN,1h41m,11:00,11:15,13:10,Landed 19:56,green
16/04,VN215,HAN,SGN,1h46m,08:00,08:14,10:10,Landed 17:00,green
16/04,VN311,NRT,HAN,5h33m,00:30,00:38,06:10,Landed 13:11,green
15/04,VN310,HAN,NRT,4h7m,17:45,17:46,22:35,Landed 06:54,green
15/04,VN262,SGN,HAN,1h46m,12:35,12:54,14:45,Landed 21:40,green
15/04,VN525,PVG,SGN,3h45m,07:10,07:32,11:30,Landed 18:17,green
15/04,VN524,SGN,PVG,3h19m,00:40,01:01,04:40,Landed 12:20,green
14/04,VN976,DEL,SGN,4h11m,18:05,18:23,23:05,Landed 05:34,green
14/04,VN977,SGN,DEL,4h41m,11:35,11:46,16:35,Landed 21:56,green
14/04,VN780,MEL,SGN,8h6m,00:35,01:04,09:20,Landed 16:09,green
13/04,VN781,SGN,MEL,7h56m,14:25,14:40,22:35,Landed 08:37,green
13/04,VN780,MEL,SGN,8h5m,00:35,00:48,09:20,Landed 15:53,green
12/04,VN781,SGN,MEL,7h47m,14:25,14:26,22:35,Landed 08:14,green
12/04,VN215,HAN,SGN,1h47m,08:00,08:20,10:10,Landed 17:08,green
12/04,VN212,SGN,HAN,1h42m,05:00,05:16,07:10,Landed 13:58,green
11/04,VN790,PER,SGN,5h55m,16:25,16:32,22:55,Landed 05:26,green
11/04,VN791,SGN,PER,5h48m,08:20,08:51,14:30,Landed 22:39,green
11/04,VN251,HAN,SGN,1h37m,05:00,05:25,07:10,Landed 14:02,green
11/04,VN244,SGN,HAN,1h40m,02:00,02:36,04:10,Landed 11:16,green
10/04,VN978,BOM,SGN,4h29m,17:40,17:57,22:40,Landed 05:26,green
10/04,VN979,SGN,BOM,4h34m,11:00,11:07,16:05,Landed 21:11,green
10/04,VN321,KIX,SGN,5h6m,01:00,01:37,06:25,Landed 13:43,yellow
09/04,VN320,SGN,KIX,4h38m,17:10,17:39,22:20,Landed 07:16,green
09/04,VN219,HAN,SGN,1h41m,12:00,12:11,14:10,Landed 20:52,green
09/04,VN311,NRT,HAN,5h30m,00:30,00:43,06:10,Landed 13:13,green
08/04,VN310,HAN,NRT,4h22m,17:45,17:52,22:35,Landed 07:14,green
08/04,VN218,SGN,HAN,1h38m,11:00,11:21,13:10,Landed 19:59,green
08/04,VN215,HAN,SGN,1h46m,08:00,08:17,10:10,Landed 17:03,green
08/04,VN311,NRT,HAN,5h18m,00:30,00:43,06:10,Landed 13:01,green
07/04,VN310,HAN,NRT,4h11m,17:45,17:59,22:35,Landed 07:11,green
07/04,VN220,SGN,HAN,1h47m,13:00,13:16,15:10,Landed 22:03,green
07/04,VN217,HAN,SGN,1h37m,10:00,10:16,12:10,Landed 18:54,green
07/04,VN214,SGN,HAN,1h40m,07:00,07:25,09:10,Landed 16:05,green
07/04,VN211,HAN,SGN,1h38m,04:00,04:33,06:10,Landed 13:11,green
07/04,VN208,SGN,HAN,1h42m,01:00,01:27,03:10,Landed 10:09,green
06/04,VN790,PER,SGN,6h6m,16:25,16:24,22:55,Landed 05:29,green
06/04,VN791,SGN,PER,5h31m,08:20,08:23,14:30,Landed 21:54,green
06/04,VN423,PUS,SGN,4h50m,01:00,01:04,05:55,Landed 12:54,green
05/04,VN422,SGN,PUS,4h2m,18:10,18:56,22:50,Landed 07:58,green
05/04,VN217,HAN,SGN,1h41m,10:00,10:14,12:10,Landed 18:55,green
05/04,VN311,NRT,HAN,5h34m,00:30,00:46,06:10,Landed 13:19,green
04/04,VN310,HAN,NRT,4h29m,17:45,17:55,22:35,Landed 07:24,green
04/04,VN415,ICN,HAN,4h14m,09:05,09:13,13:35,Landed 20:27,green
04/04,VN414,HAN,ICN,3h44m,03:20,03:33,07:35,Landed 16:17,green
04/04,VN240,SGN,HAN,1h45m,00:01,00:25,02:10,Landed 09:10,green
03/04,VN221,HAN,SGN,1h39m,14:00,14:27,16:10,Landed 23:06,green
03/04,VN218,SGN,HAN,1h52m,11:00,11:19,13:10,Landed 20:11,green
03/04,VN780,MEL,SGN,7h57m,00:35,00:59,09:15,Landed 15:56,green
02/04,VN781,SGN,MEL,7h43m,14:25,14:34,22:35,Landed 09:18,green
02/04,VN217,HAN,SGN,1h43m,10:00,10:28,12:10,Landed 19:11,green
02/04,VN246,SGN,HAN,1h57m,04:00,07:17,06:10,Landed 16:14,red
02/04,VN423,PUS,SGN,4h26m,01:00,00:59,05:55,Landed 12:25,green
01/04,VN422,SGN,PUS,4h10m,18:10,19:09,22:50,Landed 08:19,yellow
01/04,VN263,HAN,SGN,1h44m,13:00,13:27,15:10,Landed 22:11,green
01/04,VN254,SGN,HAN,1h45m,10:00,10:22,12:10,Landed 19:06,green
01/04,VN213,HAN,SGN,1h43m,06:00,06:14,08:10,Landed 14:58,green
01/04,VN210,SGN,HAN,1h43m,03:00,02:58,05:10,Landed 11:41,green
31/03,VN243,HAN,SGN,1h37m,23:00,23:10,01:10,Landed 07:47,green
31/03,VN256,SGN,HAN,1h41m,13:30,14:41,15:40,Landed 23:22,yellow
31/03,VN259,HAN,SGN,1h39m,11:00,10:43,13:10,Landed 19:23,green
31/03,VN335,KIX,HAN,4h38m,01:00,01:25,06:00,Landed 13:03,green
30/03,VN320,SGN,KIX,4h23m,17:10,17:25,22:20,Landed 06:49,green
30/03,VN257,HAN,SGN,1h40m,10:30,11:05,12:40,Landed 19:45,green
30/03,VN246,SGN,HAN,1h45m,04:00,04:16,06:10,Landed 13:01,green
30/03,VN245,HAN,SGN,1h39m,01:00,01:14,03:10,Landed 09:53,green
29/03,VN972,BOM,HAN,3h48m,17:40,17:55,22:25,Landed 04:43,green
29/03,VN973,HAN,BOM,4h50m,11:15,11:40,16:05,Landed 22:00,yellow
29/03,VN214,SGN,HAN,2h1m,07:00,07:17,09:10,Landed 16:18,green
29/03,VN423,PUS,SGN,4h38m,01:00,01:10,05:55,Landed 12:48,green
28/03,VN422,SGN,PUS,3h58m,18:10,19:29,22:50,Landed 08:28,yellow
28/03,VN265,HAN,SGN,1h42m,13:30,13:47,15:40,Landed 22:29,green
28/03,VN252,SGN,HAN,1h38m,09:40,09:55,11:45,Landed 18:33,green
28/03,VN321,KIX,SGN,5h29m,01:00,01:11,06:45,Landed 13:40,green
27/03,VN320,SGN,KIX,4h30m,17:05,17:28,22:00,Landed 06:58,green
26/03,VN219,HAN,SGN,1h37m,12:00,12:15,14:10,Landed 20:52,green
26/03,VN214,SGN,HAN,1h52m,07:00,07:12,09:05,Landed 16:04,green
26/03,VN423,PUS,SGN,4h37m,00:30,00:29,05:35,Landed 12:06,green
25/03,VN422,SGN,PUS,4h7m,17:50,18:11,22:10,Landed 07:18,green
25/03,VN263,HAN,SGN,1h44m,13:00,13:15,15:10,Landed 21:58,green
25/03,VN349,NGO,HAN,5h6m,00:30,05:15,06:15,Landed 17:22,red
24/03,VN972,BOM,HAN,3h41m,17:40,17:32,22:25,Landed 04:13,green
24/03,VN348,HAN,NGO,3h54m,17:20,23:45,21:30,Landed 12:38,red
24/03,VN973,HAN,BOM,4h42m,10:45,10:51,15:50,Landed 21:03,green
24/03,VN335,KIX,HAN,4h48m,01:00,01:05,06:30,Landed 12:53,green
23/03,VN334,HAN,KIX,3h37m,18:05,18:14,21:55,Landed 06:51,green
23/03,VN262,SGN,HAN,1h39m,12:35,12:55,14:40,Landed 21:34,green
23/03,VN273,HAN,SGN,1h44m,09:00,09:26,11:10,Landed 18:10,green
23/03,VN248,SGN,HAN,1h49m,06:00,06:17,08:05,Landed 15:06,green
23/03,VN247,HAN,SGN,1h37m,03:00,03:15,05:10,Landed 11:53,green
22/03,VN778,MEL,HAN,8h58m,13:50,15:40,23:10,Landed 07:38,red
22/03,VN779,HAN,MEL,9h12m,02:15,04:02,11:50,Landed 00:14,red
22/03,VN240,SGN,HAN,1h38m,00:01,00:27,02:05,Landed 09:05,green
21/03,VN790,PER,SGN,6h3m,16:45,16:39,23:05,Landed 05:42,green
21/03,VN791,SGN,PER,5h40m,08:20,08:49,14:30,Landed 22:29,green
21/03,VN423,PUS,SGN,4h48m,00:30,00:47,05:35,Landed 12:35,green
20/03,VN422,SGN,PUS,3h57m,17:50,18:51,22:10,Landed 07:48,yellow
20/03,VN217,HAN,SGN,1h41m,10:00,10:31,12:10,Landed 19:12,green
20/03,VN248,SGN,HAN,1h41m,06:00,07:28,08:05,Landed 16:10,red
20/03,VN247,HAN,SGN,1h46m,03:00,04:19,05:10,Landed 13:05,red
19/03,VN36,FRA,HAN,10h13m,12:55,13:18,23:30,Landed 06:31,green
18/03,VN37,HAN,FRA,11h23m,16:25,17:17,05:00,Landed 05:40,green
18/03,VN214,SGN,HAN,1h47m,07:00,07:17,09:05,Landed 16:05,green
18/03,VN211,HAN,SGN,1h37m,04:00,04:22,06:10,Landed 12:59,green
18/03,VN208,SGN,HAN,1h49m,01:00,01:20,03:05,Landed 10:09,green
17/03,VN976,DEL,SGN,4h13m,18:05,18:22,22:55,Landed 05:36,green
17/03,VN977,SGN,DEL,4h36m,11:30,11:59,16:35,Landed 22:05,green
17/03,VN213,HAN,SGN,1h39m,06:00,06:30,08:10,Landed 15:09,green
17/03,VN210,SGN,HAN,1h42m,03:00,03:18,05:05,Landed 12:00,green
16/03,VN790,PER,SGN,6h7m,16:45,16:51,23:05,Landed 05:58,green
16/03,VN791,SGN,PER,5h40m,08:20,08:36,14:30,Landed 22:17,green
16/03,VN211,HAN,SGN,1h36m,04:00,04:09,06:10,Landed 12:46,green
15/03,VN36,FRA,HAN,9h55m,12:55,13:14,23:30,Landed 06:09,green
14/03,VN37,HAN,FRA,11h58m,16:25,17:24,05:00,Landed 06:22,yellow
14/03,VN220,SGN,HAN,1h38m,13:00,13:15,15:05,Landed 21:53,green
14/03,VN213,HAN,SGN,1h45m,06:00,06:18,08:10,Landed 15:02,green
14/03,VN210,SGN,HAN,1h35m,03:00,03:22,05:05,Landed 11:57,green
14/03,VN207,HAN,SGN,1h45m,00:01,00:11,02:10,Landed 08:56,green
13/03,VN980,DEL,HAN,3h20m,18:00,18:20,21:55,Landed 04:40,green
13/03,VN981,HAN,DEL,4h19m,11:45,12:18,16:30,Landed 22:07,green
13/03,VN232,SGN,HAN,1h41m,08:30,08:51,10:35,Landed 17:32,green
13/03,VN321,KIX,SGN,5h17m,01:00,01:16,06:45,Landed 13:34,green
12/03,VN320,SGN,KIX,4h17m,17:05,17:26,22:00,Landed 06:43,green
12/03,VN265,HAN,SGN,1h52m,13:30,13:47,15:40,Landed 22:38,green
12/03,VN252,SGN,HAN,1h46m,09:40,09:56,11:45,Landed 18:42,green
12/03,VN321,KIX,SGN,5h37m,01:00,01:19,06:45,Landed 13:55,green
11/03,VN320,SGN,KIX,4h17m,17:05,17:48,22:00,Landed 07:05,green
11/03,VN321,KIX,SGN,5h31m,01:00,01:21,06:45,Landed 13:52,green
10/03,VN320,SGN,KIX,4h19m,17:05,17:17,22:00,Landed 06:36,green
10/03,VN265,HAN,SGN,1h42m,13:30,13:39,15:40,Landed 22:21,green
