DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ904,BKK,HAN,1h30m,11:45,12:12,13:25,Landed 20:42,yellow
02/05,VJ903,HAN,BKK,1h41m,08:45,08:56,10:45,Landed 17:37,green
02/05,VJ7853,KMQ,HAN,5h4m,00:41,00:41,05:45,Landed 12:45,red
01/05,VJ3884,SGN,KMQ,5h32m,17:52,17:52,23:24,Landed 08:24,red
01/05,VJ645,DAD,SGN,1h3m,14:10,14:17,15:30,Landed 22:20,green
01/05,VJ644,SGN,DAD,1h1m,12:20,12:25,13:40,Landed 20:26,green
01/05,VJ639,DAD,SGN,1h1m,10:05,10:15,11:30,Landed 18:15,green
01/05,VJ640,SGN,DAD,1h0m,08:10,08:24,09:30,Landed 16:24,green
01/05,VJ373,VCL,SGN,1h2m,04:10,04:09,05:30,Landed 12:11,green
01/05,VJ372,SGN,VCL,58m,02:20,02:32,03:40,Landed 10:30,green
01/05,VJ1381,UIH,SGN,50m,00:15,00:19,01:20,Landed 08:09,green
30/04,VJ1380,SGN,UIH,49m,22:35,22:47,23:45,Landed 06:36,green
30/04,VJ151,HAN,SGN,1h53m,09:50,10:19,12:00,Landed 19:12,green
30/04,VJ140,SGN,HAN,1h42m,07:10,07:37,09:20,Landed 16:19,green
30/04,VJ802,BKK,SGN,1h25m,04:30,05:03,06:00,Landed 13:28,yellow
30/04,VJ801,SGN,BKK,1h11m,01:35,01:46,03:05,Landed 09:57,green
29/04,VJ3949,PKX,SGN,4h38m,17:05,18:41,22:00,Landed 06:20,red
29/04,VJ3948,SGN,PKX,4h36m,11:05,12:10,16:05,Landed 00:46,yellow
29/04,VJ387,UIH,SGN,50m,09:15,10:01,10:20,Landed 17:51,yellow
29/04,VJ386,SGN,UIH,51m,07:35,08:27,08:45,Landed 16:18,yellow
29/04,VJ802,BKK,SGN,1h24m,04:30,04:42,06:00,Landed 13:05,green
29/04,VJ801,SGN,BKK,1h16m,01:35,01:46,03:05,Landed 10:01,green
28/04,VJ3949,PKX,SGN,4h54m,17:05,17:19,22:00,Landed 05:13,green
28/04,VJ3948,SGN,PKX,4h30m,11:05,11:21,16:05,Landed 23:51,green
28/04,VJ247,THD,SGN,1h49m,07:15,07:25,09:15,Landed 16:14,green
28/04,VJ246,SGN,THD,1h42m,04:45,05:06,06:45,Landed 13:48,green
27/04,VJ336,PQC,SGN,44m,09:05,09:19,10:10,Landed 17:03,green
27/04,VJ325,SGN,PQC,40m,07:25,07:43,08:35,Landed 15:23,green
27/04,VJ373,VCL,SGN,55m,04:10,04:14,05:30,Landed 12:09,green
27/04,VJ372,SGN,VCL,58m,02:20,02:36,03:40,Landed 10:34,green
26/04,VJ645,DAD,SGN,1h9m,14:10,14:26,15:30,Landed 22:35,green
26/04,VJ644,SGN,DAD,1h2m,12:20,12:34,13:40,Landed 20:36,green
26/04,VJ147,HAN,SGN,1h48m,08:45,09:40,10:55,Landed 18:28,yellow
26/04,VJ138,SGN,HAN,1h52m,06:05,06:27,08:15,Landed 15:19,green
26/04,VJ1243,THD,SGN,1h47m,02:20,02:19,04:20,Landed 11:07,green
25/04,VJ1240,SGN,THD,1h38m,23:50,23:57,01:50,Landed 08:34,green
25/04,VJ806,BKK,SGN,1h12m,12:55,13:13,14:25,Landed 21:25,green
25/04,VJ805,SGN,BKK,1h9m,10:15,10:57,11:45,Landed 19:06,yellow
25/04,VJ1277,HPH,SGN,1h41m,06:30,08:05,08:30,Landed 16:46,red
25/04,VJ1276,SGN,HPH,1h44m,04:00,05:29,06:00,Landed 14:13,red
25/04,VJ241,THD,SGN,1h41m,01:10,02:29,03:10,Landed 11:10,red
24/04,VJ242,SGN,THD,1h40m,22:40,00:08,00:40,Landed 08:48,red
24/04,VJ806,BKK,SGN,1h16m,12:55,13:10,14:25,Landed 21:25,green
24/04,VJ805,SGN,BKK,1h14m,10:15,10:29,11:45,Landed 18:43,green
24/04,VJ247,THD,SGN,1h43m,07:15,07:20,09:15,Landed 16:03,green
24/04,VJ246,SGN,THD,1h35m,04:45,05:02,06:45,Landed 13:36,green
24/04,VJ383,UIH,SGN,49m,03:05,03:08,04:10,Landed 10:58,green
24/04,VJ382,SGN,UIH,48m,01:25,01:38,02:35,Landed 09:26,green
23/04,VJ3949,PKX,SGN,4h39m,17:05,18:13,22:00,Landed 05:52,red
23/04,VJ3948,SGN,PKX,4h35m,11:05,11:38,16:05,Landed 00:13,green
23/04,VJ247,THD,SGN,1h40m,07:15,07:34,09:15,Landed 16:14,green
23/04,VJ246,SGN,THD,1h43m,04:45,05:09,06:45,Landed 13:52,green
23/04,VJ383,UIH,SGN,45m,03:05,03:30,04:10,Landed 11:15,green
23/04,VJ382,SGN,UIH,49m,01:25,01:57,02:35,Landed 09:46,green
22/04,VJ385,UIH,SGN,46m,11:15,11:23,12:20,Landed 19:09,green
22/04,VJ384,SGN,UIH,49m,09:35,09:51,10:45,Landed 17:41,green
22/04,VJ133,HAN,SGN,1h45m,04:20,04:56,06:30,Landed 13:41,green
22/04,VJ130,SGN,HAN,1h59m,01:40,01:58,03:50,Landed 10:56,green
21/04,VJ377,VCL,SGN,55m,13:15,13:27,14:35,Landed 21:22,green
21/04,VJ376,SGN,VCL,1h1m,11:25,11:42,12:45,Landed 19:43,green
21/04,VJ307,HUI,SGN,1h10m,09:10,09:21,10:35,Landed 17:31,green
21/04,VJ308,SGN,HUI,1h6m,07:15,07:27,08:40,Landed 15:33,green
21/04,VJ383,UIH,SGN,44m,05:09,05:09,05:53,Landed 12:53,red
21/04,VJ382,SGN,UIH,47m,01:25,03:33,02:35,Landed 11:19,red
21/04,VJ625,DAD,SGN,1h6m,00:10,00:18,01:30,Landed 08:24,green
19/04,VJ824,KUL,DAD,2h22m,06:30,06:50,09:10,Landed 16:12,green
19/04,VJ827,DAD,KUL,2h43m,02:50,03:14,05:30,Landed 13:57,yellow
19/04,VJ632,SGN,DAD,1h6m,00:30,00:57,01:50,Landed 09:03,green
18/04,VJ281,HPH,SGN,1h38m,10:45,11:32,12:45,Landed 20:10,yellow
18/04,VJ280,SGN,HPH,1h43m,08:15,08:46,10:15,Landed 17:29,green
18/04,VJ802,BKK,SGN,1h15m,04:30,04:56,06:00,Landed 13:11,green
18/04,VJ801,SGN,BKK,1h13m,01:35,01:58,03:05,Landed 10:10,green
17/04,VJ147,HAN,SGN,2h0m,08:45,09:25,10:55,Landed 18:25,yellow
17/04,VJ138,SGN,HAN,1h51m,06:05,06:33,08:15,Landed 15:24,green
17/04,VJ125,HAN,SGN,1h48m,00:01,00:08,02:10,Landed 08:55,green
16/04,VJ442,PQC,HAN,1h47m,09:40,09:57,11:45,Landed 18:43,green
16/04,VJ441,HAN,PQC,1h51m,07:00,07:09,09:05,Landed 16:00,green
16/04,VJ128,SGN,HAN,2h0m,02:40,03:43,04:50,Landed 12:43,red
16/04,VJ125,HAN,SGN,1h51m,00:01,00:25,02:10,Landed 09:16,green
15/04,VJ154,SGN,HAN,1h52m,11:45,13:25,13:55,Landed 22:17,red
15/04,VJ213,VII,SGN,1h39m,09:20,10:41,11:10,Landed 19:19,red
15/04,VJ214,SGN,VII,1h22m,07:00,08:35,08:50,Landed 16:57,red
15/04,VJ802,BKK,SGN,1h15m,04:30,04:42,06:00,Landed 12:57,green
15/04,VJ801,SGN,BKK,1h11m,01:35,02:07,03:05,Landed 10:19,green
14/04,VJ377,VCL,SGN,59m,13:15,14:04,14:35,Landed 22:03,yellow
14/04,VJ376,SGN,VCL,57m,11:25,12:25,12:45,Landed 20:22,yellow
14/04,VJ147,HAN,SGN,1h58m,08:45,09:25,10:55,Landed 18:23,yellow
14/04,VJ138,SGN,HAN,1h50m,06:05,06:36,08:15,Landed 15:27,green
14/04,VJ131,HAN,SGN,1h47m,03:10,03:29,05:20,Landed 12:16,green
13/04,VJ7713,PKX,HAN,3h30m,17:20,17:28,20:55,Landed 03:58,green
13/04,VJ7712,HAN,PKX,3h6m,12:55,13:01,16:20,Landed 00:07,green
13/04,VJ442,PQC,HAN,1h47m,09:40,10:00,11:45,Landed 18:47,green
13/04,VJ441,HAN,PQC,1h48m,07:00,07:14,09:05,Landed 16:01,green
13/04,VJ506,DAD,HAN,1h1m,03:55,04:26,05:15,Landed 12:28,green
13/04,VJ505,HAN,DAD,1h5m,02:05,02:33,03:25,Landed 10:38,green
12/04,VJ442,PQC,HAN,1h49m,09:40,10:17,11:45,Landed 19:06,yellow
12/04,VJ441,HAN,PQC,1h51m,07:00,07:37,09:05,Landed 16:28,yellow
12/04,VJ440,PQC,HAN,1h56m,04:25,04:54,06:30,Landed 13:51,yellow
12/04,VJ447,HAN,PQC,1h47m,01:45,02:06,03:50,Landed 10:53,green
11/04,VJ150,SGN,HAN,1h48m,10:40,11:03,12:50,Landed 19:51,green
11/04,VJ141,HAN,SGN,1h48m,07:30,07:50,09:40,Landed 16:38,green
11/04,VJ440,PQC,HAN,1h47m,04:25,04:46,06:30,Landed 13:33,green
11/04,VJ447,HAN,PQC,1h49m,01:45,01:59,03:50,Landed 10:49,green
10/04,VJ7713,PKX,HAN,3h28m,17:20,17:37,20:55,Landed 04:05,green
10/04,VJ7712,HAN,PKX,3h5m,12:55,13:15,16:20,Landed 00:20,green
10/04,VJ144,SGN,HAN,1h50m,08:55,09:22,11:05,Landed 18:12,green
10/04,VJ137,HAN,SGN,1h46m,05:20,05:40,07:30,Landed 14:26,green
09/04,VJ7713,PKX,HAN,3h36m,17:20,17:28,20:55,Landed 04:04,green
09/04,VJ7712,HAN,PKX,3h14m,12:55,13:07,16:20,Landed 00:21,green
09/04,VJ953,HIJ,HAN,4h45m,04:30,04:41,09:10,Landed 16:26,yellow
08/04,VJ952,HAN,HIJ,3h46m,23:15,23:36,03:30,Landed 12:22,green
08/04,VJ1516,DAD,HAN,1h5m,11:25,11:35,12:45,Landed 19:40,green
08/04,VJ1513,HAN,DAD,1h7m,09:35,09:38,10:55,Landed 17:45,green
08/04,VJ464,VCA,HAN,1h55m,06:00,06:19,08:10,Landed 15:14,green
08/04,VJ463,HAN,VCA,1h54m,03:20,03:38,05:30,Landed 12:31,green
08/04,VJ430,UIH,HAN,1h23m,01:10,01:23,02:50,Landed 09:47,green
07/04,VJ431,HAN,UIH,1h25m,23:05,23:16,00:40,Landed 07:41,green
07/04,VJ914,SAI,HAN,1h23m,12:05,11:58,13:50,Landed 20:21,green
07/04,VJ913,HAN,SAI,1h24m,09:20,09:36,11:05,Landed 18:00,green
07/04,VJ906,KUL,HAN,2h54m,04:30,04:45,07:40,Landed 14:40,green
07/04,VJ905,HAN,KUL,2h47m,00:25,00:33,03:30,Landed 11:20,green
05/04,VJ953,HIJ,HAN,4h43m,04:30,04:31,09:10,Landed 16:14,green
04/04,VJ952,HAN,HIJ,3h56m,23:15,23:21,03:30,Landed 12:17,green
04/04,VJ526,DAD,HAN,1h2m,14:30,14:41,15:50,Landed 22:43,green
