DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN11,SGN,CDG,,15:50,,04:45,Estimated dep 23:00,green
02/05,VN525,PVG,SGN,4h17m,07:10,07:30,11:30,Landed 18:47,yellow
02/05,VN524,SGN,PVG,3h48m,00:20,00:34,04:40,Landed 12:22,green
01/05,VN10,CDG,SGN,11h16m,09:35,10:20,21:50,Landed 04:36,green
30/04,VN11,SGN,CDG,12h53m,15:50,16:00,04:45,Landed 06:53,green
30/04,VN219,HAN,SGN,1h43m,12:00,12:13,14:10,Landed 20:56,green
30/04,VN349,NGO,HAN,5h6m,00:30,00:37,05:20,Landed 12:43,yellow
29/04,VN348,HAN,NGO,3h51m,17:15,17:20,21:55,Landed 06:11,green
29/04,VN220,SGN,HAN,1h45m,13:00,13:22,15:10,Landed 22:07,green
29/04,VN525,PVG,SGN,4h0m,07:10,07:28,11:30,Landed 18:28,green
29/04,VN524,SGN,PVG,3h29m,00:20,01:03,04:40,Landed 12:32,green
28/04,VN10,CDG,SGN,11h15m,09:35,09:54,21:50,Landed 04:08,green
27/04,VN11,SGN,CDG,13h2m,15:50,16:26,04:45,Landed 07:28,yellow
27/04,VN219,HAN,SGN,1h40m,12:00,12:47,14:10,Landed 21:27,yellow
27/04,VN248,SGN,HAN,1h44m,06:00,06:18,08:10,Landed 15:02,green
27/04,VN247,HAN,SGN,1h35m,03:00,03:13,05:10,Landed 11:48,green
26/04,VN206,SGN,HAN,1h42m,23:00,23:12,01:10,Landed 07:54,green
26/04,VN32,MUC,SGN,10h39m,10:15,10:28,21:40,Landed 04:07,green
25/04,VN33,SGN,MUC,12h12m,16:35,17:04,04:40,Landed 07:15,yellow
25/04,VN231,HAN,SGN,1h44m,11:30,13:27,13:40,Landed 22:11,red
25/04,VN252,SGN,HAN,1h52m,09:40,10:18,11:50,Landed 19:10,yellow
25/04,VN211,HAN,SGN,1h44m,04:00,06:30,06:10,Landed 15:15,red
25/04,VN210,SGN,HAN,1h46m,03:00,03:17,05:10,Landed 12:03,green
25/04,VN207,HAN,SGN,1h38m,00:01,00:24,02:10,Landed 09:02,green
24/04,VN72,MXP,HAN,10h4m,11:10,11:31,22:10,Landed 04:35,green
23/04,VN73,HAN,MXP,11h53m,18:10,18:29,06:00,Landed 08:22,yellow
21/04,VN18,CDG,HAN,10h25m,12:00,12:10,23:40,Landed 05:35,green
20/04,VN19,HAN,CDG,12h31m,16:20,16:49,05:00,Landed 07:20,yellow
20/04,VN415,ICN,HAN,4h10m,09:05,09:14,13:35,Landed 20:25,green
20/04,VN414,HAN,ICN,3h46m,03:20,03:38,07:35,Landed 16:24,green
19/04,VN206,SGN,HAN,1h41m,23:00,23:11,01:10,Landed 07:51,green
19/04,VN10,CDG,SGN,11h15m,09:35,09:55,21:50,Landed 04:10,green
18/04,VN11,SGN,CDG,12h51m,15:50,15:53,04:45,Landed 06:44,green
18/04,VN219,HAN,SGN,1h38m,12:00,12:17,14:10,Landed 20:54,green
18/04,VN244,SGN,HAN,1h43m,02:00,02:29,04:10,Landed 11:11,green
17/04,VN243,HAN,SGN,1h38m,23:00,23:22,01:10,Landed 08:00,green
17/04,VN72,MXP,HAN,10h4m,11:10,11:35,22:10,Landed 04:39,green
16/04,VN73,HAN,MXP,11h45m,18:10,18:37,06:00,Landed 08:22,yellow
16/04,VN256,SGN,HAN,1h41m,13:30,13:47,15:40,Landed 22:28,green
16/04,VN525,PVG,SGN,3h53m,07:10,07:27,11:30,Landed 18:19,green
16/04,VN524,SGN,PVG,3h37m,00:40,00:55,04:40,Landed 12:32,green
15/04,VN10,CDG,SGN,11h7m,09:35,10:06,21:50,Landed 04:13,green
14/04,VN19,HAN,CDG,12h25m,16:20,16:36,05:00,Landed 07:01,green
14/04,VN415,ICN,HAN,4h12m,09:05,09:18,13:35,Landed 20:30,green
14/04,VN414,HAN,ICN,3h33m,03:20,03:37,07:35,Landed 16:10,green
13/04,VN18,CDG,HAN,10h35m,12:00,12:24,23:40,Landed 05:59,green
12/04,VN19,HAN,CDG,12h32m,16:20,16:50,05:00,Landed 07:22,yellow
12/04,VN415,ICN,HAN,4h4m,09:05,09:06,13:35,Landed 20:10,green
12/04,VN414,HAN,ICN,3h40m,03:20,03:26,07:35,Landed 16:06,green
11/04,VN18,CDG,HAN,10h21m,12:00,12:42,23:40,Landed 06:03,green
10/04,VN19,HAN,CDG,12h33m,16:20,16:59,05:00,Landed 07:33,yellow
10/04,VN415,ICN,HAN,4h24m,09:05,09:17,13:35,Landed 20:42,green
10/04,VN414,HAN,ICN,3h34m,03:20,03:30,07:35,Landed 16:03,green
09/04,VN18,CDG,HAN,10h28m,12:00,12:22,23:40,Landed 05:50,green
08/04,VN19,HAN,CDG,12h41m,16:20,16:43,05:00,Landed 07:25,yellow
08/04,VN212,SGN,HAN,1h39m,05:00,05:29,07:10,Landed 14:08,green
08/04,VN209,HAN,SGN,1h41m,02:00,02:22,04:10,Landed 11:03,green
07/04,VN206,SGN,HAN,1h42m,23:00,23:24,01:10,Landed 08:06,green
07/04,VN32,MUC,SGN,10h9m,10:15,10:26,21:40,Landed 03:35,green
06/04,VN33,SGN,MUC,12h5m,16:35,16:58,04:40,Landed 07:03,yellow
06/04,VN525,PVG,SGN,3h41m,07:10,07:25,11:30,Landed 18:05,green
06/04,VN524,SGN,PVG,3h29m,00:40,00:53,04:40,Landed 12:21,green
05/04,VN32,MUC,SGN,10h38m,10:15,10:42,21:40,Landed 04:20,green
04/04,VN33,SGN,MUC,11h32m,16:35,17:01,04:40,Landed 06:33,green
04/04,VN213,HAN,SGN,1h37m,06:00,06:17,08:10,Landed 14:54,green
04/04,VN210,SGN,HAN,1h43m,03:00,03:23,05:10,Landed 12:06,green
04/04,VN207,HAN,SGN,1h38m,00:01,00:17,02:10,Landed 08:55,green
03/04,VN72,MXP,HAN,10h6m,11:10,11:22,22:10,Landed 04:28,green
02/04,VN73,HAN,MXP,11h30m,18:10,18:24,06:00,Landed 07:54,green
02/04,VN254,SGN,HAN,1h44m,10:00,10:22,12:10,Landed 19:06,green
02/04,VN251,HAN,SGN,1h40m,05:00,06:31,07:10,Landed 15:11,red
02/04,VN210,SGN,HAN,1h41m,03:00,03:27,05:10,Landed 12:08,green
02/04,VN207,HAN,SGN,1h40m,00:01,00:17,02:10,Landed 08:57,green
31/03,VN972,BOM,HAN,3h42m,17:40,17:57,22:25,Landed 04:39,green
31/03,VN973,HAN,BOM,4h54m,11:15,11:30,16:05,Landed 21:54,yellow
31/03,VN248,SGN,HAN,1h43m,06:00,06:15,08:10,Landed 14:58,green
31/03,VN247,HAN,SGN,1h40m,03:00,03:15,05:10,Landed 11:55,green
30/03,VN18,CDG,HAN,10h56m,12:00,12:17,23:40,Landed 06:13,green
29/03,VN19,HAN,CDG,11h58m,16:20,16:43,05:00,Landed 06:40,green
29/03,VN415,ICN,HAN,4h15m,09:05,09:12,13:35,Landed 20:28,green
29/03,VN414,HAN,ICN,3h36m,03:20,03:42,07:35,Landed 16:17,green
28/03,VN18,CDG,HAN,10h49m,12:10,12:28,23:15,Landed 06:17,green
27/03,VN19,HAN,CDG,11h50m,16:20,17:15,05:30,Landed 06:05,green
27/03,VN246,SGN,HAN,1h38m,04:00,04:40,06:05,Landed 13:18,green
27/03,VN245,HAN,SGN,1h40m,01:00,01:08,03:10,Landed 09:48,green
26/03,VN18,CDG,HAN,10h33m,12:10,12:53,23:15,Landed 06:26,green
25/03,VN19,HAN,CDG,11h59m,16:20,17:27,05:30,Landed 06:26,green
25/03,VN415,ICN,HAN,4h18m,09:05,09:11,13:55,Landed 20:29,green
