DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,QH173,DAD,SGN,,11:40,15:45,13:10,Unknown,
02/05,QH147,HAN,DAD,1h21m,09:20,09:40,10:45,Landed 18:01,yellow
02/05,QH136,DAD,HAN,1h10m,06:45,07:04,08:10,Landed 15:13,green
02/05,QH135,HAN,DAD,1h7m,04:50,05:02,06:15,Landed 13:08,green
02/05,QH208,SGN,HAN,1h48m,01:45,01:56,03:55,Landed 10:43,green
01/05,QH201,HAN,SGN,1h40m,22:45,22:58,01:00,Landed 07:38,green
01/05,QH286,SGN,HAN,1h42m,13:50,14:06,16:00,Landed 22:48,green
01/05,QH173,DAD,SGN,1h1m,11:40,11:43,13:10,Landed 19:44,green
01/05,QH147,HAN,DAD,1h5m,09:10,09:20,10:35,Landed 17:25,green
01/05,QH1214,UIH,HAN,1h23m,06:50,06:49,08:30,Landed 15:12,green
01/05,QH1215,HAN,UIH,1h18m,04:40,04:47,06:20,Landed 13:04,green
01/05,QH208,SGN,HAN,1h52m,01:45,01:56,03:55,Landed 10:48,green
30/04,QH283,HAN,SGN,1h35m,16:45,16:51,19:00,Landed 01:27,green
30/04,QH268,SGN,HAN,1h42m,13:55,13:57,16:05,Landed 22:39,green
30/04,QH173,DAD,SGN,1h2m,11:40,11:50,13:10,Landed 19:52,green
30/04,QH147,HAN,DAD,1h1m,09:10,09:29,10:35,Landed 17:30,green
30/04,QH136,DAD,HAN,1h6m,06:45,07:10,08:10,Landed 15:16,green
30/04,QH135,HAN,DAD,1h0m,04:50,05:20,06:15,Landed 13:20,green
30/04,QH208,SGN,HAN,1h48m,01:45,02:04,03:55,Landed 10:52,green
29/04,QH173,DAD,SGN,1h11m,11:40,11:58,13:10,Landed 20:08,green
29/04,QH147,HAN,DAD,1h7m,09:10,09:48,10:35,Landed 17:55,yellow
29/04,QH1214,UIH,HAN,1h20m,06:50,07:16,08:30,Landed 15:37,green
29/04,QH1215,HAN,UIH,1h16m,04:40,04:57,06:20,Landed 13:12,green
