DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ84,BNE,SGN,,13:30,13:52,22:00,Estimated 05:09,green
02/05,VJ83,SGN,BNE,7h41m,03:15,03:37,11:30,Landed 21:18,green
01/05,VJ84,BNE,SGN,8h6m,13:30,13:55,22:00,Landed 05:01,green
01/05,VJ83,SGN,BNE,7h58m,03:15,03:46,11:30,Landed 21:44,green
30/04,VJ86,SYD,SGN,8h35m,00:15,00:37,09:05,Landed 16:12,green
29/04,VJ85,SGN,SYD,8h14m,12:55,13:10,21:20,Landed 07:23,green
29/04,VJ86,SYD,SGN,8h36m,00:15,00:36,09:05,Landed 16:12,green
28/04,VJ85,SGN,SYD,8h19m,12:55,13:18,21:20,Landed 07:36,yellow
28/04,VJ86,SYD,SGN,8h19m,00:15,00:38,09:05,Landed 15:57,green
27/04,VJ85,SGN,SYD,8h39m,12:55,13:22,21:20,Landed 08:01,yellow
27/04,VJ86,SYD,SGN,8h9m,00:15,00:53,09:05,Landed 16:01,green
26/04,VJ85,SGN,SYD,8h37m,12:55,13:14,21:20,Landed 07:51,yellow
25/04,VJ84,BNE,SGN,8h5m,13:30,13:43,22:00,Landed 04:48,green
25/04,VJ83,SGN,BNE,7h47m,03:15,03:40,11:30,Landed 21:27,green
24/04,VJ84,BNE,SGN,8h5m,13:30,13:49,22:00,Landed 04:54,green
24/04,VJ83,SGN,BNE,7h56m,03:15,03:55,11:30,Landed 21:50,yellow
23/04,VJ84,BNE,SGN,8h3m,13:30,13:50,22:00,Landed 04:53,green
23/04,VJ83,SGN,BNE,7h58m,03:15,03:35,11:30,Landed 21:33,green
22/04,VJ82,MEL,SGN,8h8m,14:30,14:29,23:05,Landed 05:37,green
22/04,VJ81,SGN,MEL,8h18m,04:10,04:23,12:35,Landed 22:41,green
21/04,VJ82,MEL,SGN,8h24m,14:30,14:51,23:05,Landed 06:15,green
21/04,VJ81,SGN,MEL,8h10m,04:10,04:32,12:35,Landed 22:41,green
20/04,VJ82,MEL,SGN,8h14m,14:30,14:44,23:05,Landed 05:59,green
20/04,VJ81,SGN,MEL,8h16m,04:10,04:22,12:35,Landed 22:38,green
19/04,VJ82,MEL,SGN,8h15m,14:30,14:19,23:05,Landed 05:35,green
19/04,VJ81,SGN,MEL,8h13m,04:10,04:24,12:35,Landed 22:37,green
18/04,VJ82,MEL,SGN,8h27m,14:30,14:29,23:05,Landed 05:57,green
18/04,VJ81,SGN,MEL,8h1m,04:10,04:27,12:35,Landed 22:28,green
17/04,VJ82,MEL,SGN,8h37m,14:30,14:31,23:05,Landed 06:08,green
17/04,VJ81,SGN,MEL,7h59m,04:10,04:21,12:35,Landed 22:20,green
16/04,VJ82,MEL,SGN,8h44m,14:30,14:36,23:05,Landed 06:20,green
16/04,VJ81,SGN,MEL,7h51m,04:10,04:36,12:35,Landed 22:27,green
15/04,VJ82,MEL,SGN,8h37m,14:30,14:43,23:05,Landed 06:20,green
15/04,VJ81,SGN,MEL,7h49m,04:10,04:28,12:35,Landed 22:17,green
14/04,VJ82,MEL,SGN,8h25m,14:30,14:30,23:05,Landed 05:54,green
14/04,VJ81,SGN,MEL,7h55m,04:10,04:27,12:35,Landed 22:22,green
13/04,VJ84,BNE,SGN,8h13m,13:30,13:41,22:00,Landed 04:54,green
13/04,VJ83,SGN,BNE,7h39m,03:15,03:43,11:30,Landed 21:22,green
12/04,VJ86,SYD,SGN,8h39m,00:15,02:17,09:05,Landed 17:56,red
11/04,VJ85,SGN,SYD,7h59m,12:55,13:06,21:20,Landed 07:05,green
11/04,VJ86,SYD,SGN,9h3m,00:15,00:46,09:05,Landed 16:49,yellow
10/04,VJ85,SGN,SYD,7h58m,12:55,13:13,21:20,Landed 07:11,green
10/04,VJ131,HAN,SGN,1h41m,03:10,04:10,05:20,Landed 12:51,yellow
09/04,VJ972,DEL,HAN,3h36m,18:35,18:45,22:40,Landed 05:21,green
09/04,VJ971,HAN,DEL,4h19m,12:40,12:55,17:25,Landed 22:44,green
09/04,VJ1442,PQC,HAN,1h50m,03:00,03:55,05:05,Landed 12:45,yellow
08/04,VJ64,NQZ,PQC,7h55m,17:57,17:57,01:52,Landed 08:52,red
08/04,VJ63,PQC,NQZ,7h53m,07:58,07:58,15:52,Landed 21:52,red
08/04,VJ1443,HAN,PQC,1h51m,04:10,04:17,06:15,Landed 13:08,green
07/04,VJ972,DEL,HAN,3h27m,18:35,19:24,22:40,Landed 05:51,green
07/04,VJ971,HAN,DEL,4h52m,12:40,13:04,17:25,Landed 23:26,yellow
07/04,VJ774,CXR,HAN,1h39m,08:25,09:17,10:15,Landed 17:56,yellow
05/04,VJ68,NQZ,N/A,,15:42,15:42,,Unknown,
05/04,VJ67,CXR,NQZ,7h44m,05:55,05:55,13:39,Landed 19:39,red
05/04,VJ1781,HAN,CXR,1h31m,02:10,02:44,04:00,Landed 11:14,green
