DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN33,SGN,MUC,,16:35,,04:40,Estimated dep 23:45,green
02/05,VN263,HAN,SGN,1h40m,13:00,13:19,15:10,Landed 21:59,green
02/05,VN216,SGN,HAN,1h46m,09:00,09:29,11:10,Landed 18:15,green
02/05,VN213,HAN,SGN,1h44m,06:00,06:16,08:10,Landed 15:00,green
02/05,VN210,SGN,HAN,1h39m,03:00,03:22,05:10,Landed 12:01,green
30/04,VN976,DEL,SGN,4h18m,18:05,18:41,23:05,Landed 05:59,green
30/04,VN977,SGN,DEL,5h3m,11:35,11:49,16:35,Landed 22:23,yellow
30/04,VN245,HAN,SGN,1h37m,01:00,01:18,03:10,Landed 09:55,green
29/04,VN36,FRA,HAN,10h7m,11:55,12:26,23:05,Landed 05:33,green
28/04,VN37,HAN,FRA,11h48m,16:00,16:48,04:00,Landed 06:36,yellow
28/04,VN254,SGN,HAN,1h49m,10:00,10:26,12:10,Landed 19:16,green
26/04,VN30,FRA,SGN,10h59m,11:35,11:48,23:25,Landed 05:47,green
25/04,VN37,HAN,FRA,12h0m,16:00,15:36,04:00,Landed 05:36,green
25/04,VN258,SGN,HAN,1h45m,12:00,12:09,14:10,Landed 20:55,green
25/04,VN780,MEL,SGN,8h1m,00:35,00:41,09:20,Landed 15:42,green
24/04,VN781,SGN,MEL,7h41m,14:25,14:36,22:35,Landed 08:17,green
23/04,VN50,LHR,SGN,11h52m,18:10,20:12,07:30,Landed 15:04,yellow
23/04,VN51,SGN,LHR,13h9m,02:30,04:49,16:50,Landed 18:59,red
23/04,VN245,HAN,SGN,1h38m,01:00,01:09,03:10,Landed 09:47,green
22/04,VN36,FRA,HAN,10h16m,11:55,12:22,23:05,Landed 05:38,green
21/04,VN37,HAN,FRA,11h59m,16:00,16:09,04:00,Landed 06:09,green
21/04,VN385,HND,HAN,5h11m,07:35,07:47,13:25,Landed 19:57,green
21/04,VN384,HAN,HND,4h24m,01:25,01:35,06:05,Landed 14:59,green
20/04,VN36,FRA,HAN,9h59m,11:55,12:08,23:05,Landed 05:07,green
19/04,VN37,HAN,FRA,11h47m,15:40,16:03,04:00,Landed 05:50,green
19/04,VN385,HND,HAN,5h10m,07:35,07:58,13:25,Landed 20:09,green
19/04,VN384,HAN,HND,4h26m,01:25,01:34,06:05,Landed 15:00,green
18/04,VN36,FRA,HAN,10h19m,11:55,12:33,23:05,Landed 05:52,green
17/04,VN31,SGN,FRA,12h31m,15:40,16:23,04:30,Landed 06:54,yellow
16/04,VN38,CPH,SGN,10h50m,09:45,09:46,21:25,Landed 03:36,green
15/04,VN39,SGN,CPH,12h31m,16:25,16:40,05:25,Landed 07:11,green
