DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ1153,HAN,SGN,1h55m,11:05,11:16,13:10,Landed 20:11,green
02/05,VJ528,DAD,HAN,1h10m,09:05,09:11,10:25,Landed 17:21,green
02/05,VJ525,HAN,DAD,1h2m,07:05,07:11,08:30,Landed 15:13,green
02/05,VJ921,NGO,HAN,5h3m,00:25,00:19,05:50,Landed 12:22,green
01/05,VJ920,HAN,NGO,4h18m,18:40,18:39,23:00,Landed 07:57,green
01/05,VJ496,BMV,HAN,1h29m,12:45,13:05,14:30,Landed 21:35,green
01/05,VJ495,HAN,BMV,1h26m,10:30,10:49,12:15,Landed 19:15,green
01/05,VJ921,NGO,HAN,4h56m,00:25,00:48,05:50,Landed 12:44,green
30/04,VJ920,HAN,NGO,4h12m,18:40,18:45,23:00,Landed 07:57,green
30/04,VJ998,DPS,HAN,4h42m,09:30,09:33,14:45,Landed 21:15,green
30/04,VJ997,HAN,DPS,4h32m,03:05,03:16,08:25,Landed 15:48,green
29/04,VJ914,SAI,HAN,1h32m,12:05,11:59,13:50,Landed 20:30,green
29/04,VJ913,HAN,SAI,1h24m,09:20,09:37,11:05,Landed 18:01,green
29/04,VJ933,NRT,HAN,5h42m,00:30,00:46,06:05,Landed 13:28,yellow
28/04,VJ932,HAN,NRT,4h46m,17:30,17:32,23:00,Landed 07:18,green
28/04,VJ935,NRT,HAN,5h42m,07:30,07:50,13:05,Landed 20:32,yellow
28/04,VJ934,HAN,NRT,4h57m,00:55,01:04,06:30,Landed 15:01,green
27/04,VJ1128,SGN,HAN,1h54m,18:28,18:28,20:22,Landed 03:22,red
27/04,VJ1127,HAN,SGN,,12:20,,14:30,Unknown,
27/04,VJ935,NRT,HAN,5h53m,07:30,07:43,13:05,Landed 20:36,yellow
27/04,VJ934,HAN,NRT,4h41m,00:55,01:22,06:30,Landed 15:04,green
26/04,VJ7527,CAN,HAN,1h34m,18:10,18:25,20:05,Landed 03:00,green
26/04,VJ7526,HAN,CAN,1h21m,15:30,15:39,17:10,Landed 01:00,green
26/04,VJ935,NRT,HAN,5h34m,07:30,07:59,13:05,Landed 20:33,yellow
26/04,VJ934,HAN,NRT,5h0m,00:55,01:14,06:30,Landed 15:14,green
25/04,VJ496,BMV,HAN,1h34m,12:45,14:39,14:30,Landed 23:13,red
25/04,VJ495,HAN,BMV,1h27m,10:30,12:23,12:15,Landed 20:50,red
25/04,VJ144,SGN,HAN,1h48m,08:55,09:26,11:05,Landed 18:15,green
25/04,VJ863,ICN,SGN,5h14m,02:40,02:55,07:55,Landed 15:09,green
24/04,VJ862,SGN,ICN,4h23m,19:35,19:59,00:40,Landed 09:22,green
24/04,VJ861,ICN,SGN,5h13m,12:15,12:19,17:30,Landed 00:31,green
24/04,VJ860,SGN,ICN,4h34m,05:20,05:54,10:25,Landed 19:28,green
23/04,VJ1127,HAN,SGN,1h45m,12:20,13:05,14:30,Landed 21:50,yellow
23/04,VJ931,KIX,HAN,5h7m,06:30,06:50,11:30,Landed 18:57,yellow
23/04,VJ930,HAN,KIX,4h8m,00:55,00:59,05:30,Landed 14:06,green
22/04,VJ518,DAD,HAN,1h1m,13:45,14:44,15:05,Landed 22:46,yellow
22/04,VJ521,HAN,DAD,1h1m,11:45,12:40,13:05,Landed 20:41,yellow
22/04,VJ512,DAD,HAN,1h2m,09:55,10:21,11:15,Landed 18:24,green
22/04,VJ511,HAN,DAD,1h0m,08:05,08:18,09:25,Landed 16:18,green
22/04,VJ933,NRT,HAN,5h42m,00:30,01:08,06:05,Landed 13:50,yellow
21/04,VJ932,HAN,NRT,4h48m,17:30,17:40,23:00,Landed 07:27,green
21/04,VJ949,RMQ,HAN,2h38m,10:00,10:51,12:50,Landed 20:29,yellow
21/04,VJ948,HAN,RMQ,2h15m,06:30,07:22,09:00,Landed 17:37,yellow
21/04,VJ939,KIX,HAN,5h1m,00:20,00:57,05:20,Landed 12:58,yellow
20/04,VJ938,HAN,KIX,3h58m,18:20,18:23,22:50,Landed 07:21,green
20/04,VJ928,CGK,HAN,4h13m,07:00,07:12,11:15,Landed 18:26,green
20/04,VJ929,HAN,CGK,4h1m,01:40,01:54,06:00,Landed 12:55,green
19/04,VJ998,DPS,HAN,4h49m,09:30,09:39,14:45,Landed 21:28,green
19/04,VJ997,HAN,DPS,4h37m,03:05,03:20,08:25,Landed 15:56,green
18/04,VJ512,DAD,HAN,1h2m,09:55,10:56,11:15,Landed 18:58,yellow
18/04,VJ511,HAN,DAD,1h0m,08:05,09:00,09:25,Landed 17:00,yellow
18/04,VJ510,DAD,HAN,1h3m,06:15,06:49,07:35,Landed 14:52,yellow
18/04,VJ507,HAN,DAD,1h5m,04:10,04:50,05:30,Landed 12:55,yellow
17/04,VJ921,NGO,HAN,5h23m,00:25,00:43,05:50,Landed 13:06,yellow
16/04,VJ920,HAN,NGO,4h11m,18:40,18:52,23:00,Landed 08:03,green
16/04,VJ1158,SGN,HAN,1h46m,13:40,14:30,15:55,Landed 23:16,yellow
16/04,VJ1153,HAN,SGN,1h43m,11:05,11:47,13:10,Landed 20:30,yellow
16/04,VJ528,DAD,HAN,1h3m,09:05,09:44,10:25,Landed 17:46,yellow
16/04,VJ525,HAN,DAD,1h8m,07:05,07:31,08:30,Landed 15:39,green
16/04,VJ939,KIX,HAN,5h1m,00:20,00:32,05:20,Landed 12:33,green
15/04,VJ938,HAN,KIX,3h57m,18:20,18:29,22:50,Landed 07:26,green
15/04,VJ935,NRT,HAN,5h43m,07:30,07:47,13:05,Landed 20:30,yellow
15/04,VJ934,HAN,NRT,4h39m,00:55,01:08,06:30,Landed 14:47,green
14/04,VJ959,FUK,HAN,4h13m,00:15,00:03,04:45,Landed 11:16,green
13/04,VJ958,HAN,FUK,3h26m,19:05,19:02,22:55,Landed 07:28,green
13/04,VJ146,SGN,HAN,1h43m,09:45,10:14,11:55,Landed 18:57,green
13/04,VJ143,HAN,SGN,1h49m,07:05,07:22,09:15,Landed 16:11,green
13/04,VJ921,NGO,HAN,5h17m,00:25,00:33,05:50,Landed 12:50,green
