DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN1552,CXR,HAN,1h31m,05:30,05:39,07:30,Landed 14:10,green
02/05,VN1553,HAN,CXR,1h34m,02:55,03:13,04:55,Landed 11:47,green
02/05,VN7150,DAD,HAN,1h5m,00:00,00:06,01:25,Landed 08:11,green
01/05,VN7151,HAN,DAD,1h4m,22:00,21:55,23:25,Landed 05:59,green
01/05,VN1718,VII,HAN,40m,11:50,11:45,12:45,Landed 19:25,green
01/05,VN1717,HAN,VII,32m,10:20,10:20,11:15,Landed 17:52,green
01/05,VN1805,DIN,HAN,42m,08:35,08:26,09:35,Landed 16:09,green
01/05,VN1804,HAN,DIN,47m,07:00,07:02,08:00,Landed 14:49,green
01/05,VN166,DAD,HAN,1h4m,04:35,04:48,06:00,Landed 12:52,green
01/05,VN165,HAN,DAD,1h2m,02:35,02:49,04:00,Landed 10:52,green
01/05,VN1540,HUI,HAN,1h0m,00:35,00:34,01:55,Landed 08:34,green
30/04,VN1541,HAN,HUI,52m,22:40,22:44,00:00,Landed 06:36,green
30/04,VN1562,CXR,HAN,1h36m,12:05,12:18,14:05,Landed 20:55,green
30/04,VN1563,HAN,CXR,1h37m,09:30,09:45,11:30,Landed 18:22,green
30/04,VN168,DAD,HAN,1h10m,06:00,06:20,07:25,Landed 14:31,green
30/04,VN167,HAN,DAD,59m,04:00,04:15,05:25,Landed 12:15,green
30/04,VN587,KHH,HAN,2h26m,00:40,00:19,03:20,Landed 09:45,green
29/04,VN586,HAN,KHH,2h3m,11:15,11:17,13:45,Landed 21:19,green
29/04,VN507,CAN,HAN,1h46m,08:20,08:26,10:30,Landed 17:12,green
29/04,VN506,HAN,CAN,1h15m,05:25,05:29,07:20,Landed 14:44,green
29/04,VN1590,VDH,HAN,53m,03:18,03:18,04:12,Landed 11:12,red
29/04,VN1591,HAN,N/A,,01:46,01:46,,Unknown,
28/04,VN1718,VII,HAN,41m,11:00,11:03,11:55,Landed 18:43,green
28/04,VN1717,HAN,VII,36m,09:30,09:06,10:25,Landed 16:43,green
28/04,VN168,DAD,HAN,59m,06:00,06:09,07:25,Landed 14:08,green
28/04,VN167,HAN,DAD,1h0m,04:00,04:17,05:25,Landed 12:17,green
28/04,VN587,KHH,HAN,2h29m,00:40,00:33,03:20,Landed 10:03,green
