DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN7561,HAN,CXR,1h37m,12:35,13:03,14:35,Landed 21:40,green
02/05,VN7560,CXR,HAN,1h37m,09:55,10:01,11:55,Landed 18:38,green
02/05,VN7358,SGN,CXR,46m,08:17,08:17,09:04,Landed 16:04,red
02/05,VN1371,HUI,SGN,1h6m,06:00,06:25,07:35,Landed 14:31,green
02/05,VN1370,SGN,HUI,,04:05,04:28,05:25,Unknown,
01/05,VN571,TPE,SGN,3h1m,23:45,00:14,03:20,Landed 10:15,green
01/05,VN570,SGN,TPE,3h13m,09:30,09:52,13:05,Landed 21:05,green
01/05,VN583,KHH,SGN,2h43m,05:00,05:11,08:00,Landed 14:53,green
01/05,VN582,SGN,KHH,2h53m,00:45,00:59,03:45,Landed 11:52,green
30/04,VN656,SIN,SGN,1h33m,13:00,14:11,15:15,Landed 22:44,yellow
30/04,VN657,SGN,SIN,1h37m,10:00,11:09,12:00,Landed 20:46,red
30/04,VN1395,UIH,SGN,55m,08:35,08:29,09:50,Landed 16:25,green
30/04,VN1394,SGN,UIH,45m,06:50,06:56,08:00,Landed 14:41,green
30/04,VN600,BKK,SGN,1h15m,04:20,04:29,06:05,Landed 12:44,green
30/04,VN601,SGN,BKK,1h12m,01:40,01:49,03:20,Landed 10:00,green
29/04,VN1281,VII,SGN,1h27m,16:45,16:37,18:35,Landed 01:05,green
29/04,VN1280,SGN,VII,1h27m,14:20,14:28,16:10,Landed 22:55,green
29/04,VN812,SAI,SGN,46m,12:10,11:57,13:25,Landed 19:43,green
29/04,VN813,SGN,SAI,40m,10:15,10:17,11:20,Landed 17:57,green
29/04,VN7113,DAD,SGN,1h7m,07:30,07:38,09:05,Landed 15:46,green
29/04,VN7110,SGN,DAD,56m,05:35,05:48,06:55,Landed 13:45,green
29/04,VN113,DAD,SGN,,02:55,,04:30,Estimated dep 10:15*,yellow
29/04,VN112,SGN,DAD,1h4m,01:00,01:09,02:20,Landed 09:13,green
28/04,VN205,HAN,SGN,1h46m,22:00,22:02,00:10,Landed 06:48,green
28/04,VN7058,DAD,HAN,1h9m,14:10,14:16,15:35,Landed 22:26,green
28/04,VN626,BKK,DAD,1h12m,11:05,11:12,12:45,Landed 19:24,green
28/04,VN627,DAD,BKK,1h29m,08:15,08:23,10:05,Landed 16:52,green
28/04,VN431,ICN,DAD,4h23m,02:05,02:29,06:50,Landed 13:53,green
27/04,VN430,DAD,ICN,4h5m,16:30,16:39,21:00,Landed 05:44,green
27/04,VN146,SGN,DAD,1h2m,12:40,13:03,14:00,Landed 21:05,green
27/04,VN1375,HUI,SGN,1h6m,10:40,11:01,12:10,Landed 19:08,green
27/04,VN1374,SGN,HUI,1h8m,08:35,08:48,10:05,Landed 16:57,green
26/04,VN1171,HPH,SGN,1h40m,23:20,23:21,01:25,Landed 08:01,green
26/04,VN1188,SGN,HPH,1h39m,14:00,14:04,16:00,Landed 22:44,green
26/04,VN1375,HUI,SGN,1h7m,10:40,10:52,12:10,Landed 18:59,green
26/04,VN1374,SGN,HUI,1h14m,08:35,08:45,10:05,Landed 16:59,green
26/04,VN1830,PQC,SGN,50m,05:40,05:53,06:50,Landed 13:42,green
26/04,VN1831,SGN,PQC,38m,04:00,04:16,05:00,Landed 11:54,green
25/04,VN101,DAD,SGN,56m,22:45,00:43,00:20,Landed 08:39,red
25/04,VN148,SGN,DAD,1h6m,13:55,14:03,15:15,Landed 22:09,green
25/04,VN141,DAD,SGN,1h0m,11:40,11:56,13:15,Landed 19:56,green
25/04,VN140,SGN,DAD,1h4m,09:45,10:02,11:05,Landed 18:07,green
25/04,VN1345,CXR,SGN,43m,07:40,07:56,08:45,Landed 15:38,green
25/04,VN1344,SGN,CXR,39m,06:05,06:17,07:05,Landed 13:56,green
25/04,VN7391,UIH,SGN,51m,03:00,03:11,04:15,Landed 11:02,green
25/04,VN7390,SGN,UIH,45m,01:15,01:42,02:25,Landed 09:26,green
24/04,VN1279,THD,SGN,1h31m,15:25,15:25,17:25,Landed 23:56,green
24/04,VN1278,SGN,THD,1h34m,12:50,13:07,14:50,Landed 21:40,green
24/04,VN640,DPS,SGN,3h22m,08:00,08:25,11:40,Landed 18:46,green
24/04,VN641,SGN,DPS,3h31m,03:10,03:31,07:00,Landed 15:02,green
23/04,VN101,DAD,SGN,1h1m,22:45,22:44,00:20,Landed 06:46,green
23/04,VN1940,CXR,DAD,48m,12:50,13:07,13:55,Landed 20:54,green
23/04,VN1941,DAD,CXR,52m,11:00,11:12,12:15,Landed 19:05,green
23/04,VN431,ICN,DAD,4h31m,02:05,02:29,06:50,Landed 14:00,green
22/04,VN430,DAD,ICN,3h57m,16:30,16:45,21:00,Landed 05:41,green
22/04,VN7197,HAN,DAD,57m,13:35,13:45,15:00,Landed 21:43,green
22/04,VN513,PEK,HAN,3h37m,07:45,08:14,11:40,Landed 18:51,green
22/04,VN512,HAN,PEK,3h21m,03:05,03:29,06:45,Landed 14:50,green
21/04,VN156,DAD,HAN,59m,23:40,23:03,01:05,Landed 07:02,green
21/04,VN626,BKK,DAD,1h21m,11:05,11:09,12:45,Landed 19:29,green
21/04,VN627,DAD,BKK,1h25m,08:15,08:18,10:05,Landed 16:44,green
21/04,VN431,ICN,DAD,4h18m,02:05,02:32,06:50,Landed 13:50,green
20/04,VN430,DAD,ICN,4h0m,16:30,16:37,21:00,Landed 05:37,green
20/04,VN148,SGN,DAD,57m,13:55,14:14,15:15,Landed 22:11,green
20/04,VN1375,HUI,SGN,1h12m,10:40,10:42,12:10,Landed 18:54,green
20/04,VN1374,SGN,HUI,1h6m,08:35,08:42,10:05,Landed 16:48,green
20/04,VN6104,PQC,SGN,41m,04:45,06:03,05:55,Landed 13:44,red
20/04,VN6103,SGN,PQC,36m,03:05,04:30,04:10,Landed 12:06,red
20/04,VN1271,THD,SGN,1h35m,01:20,01:38,03:20,Landed 10:13,green
19/04,VN1270,SGN,THD,1h39m,22:45,22:59,00:45,Landed 07:38,green
19/04,VN656,SIN,SGN,1h35m,13:00,14:00,15:15,Landed 22:35,yellow
19/04,VN657,SGN,SIN,1h44m,10:00,10:51,12:00,Landed 20:35,yellow
19/04,VN1277,THD,SGN,1h41m,07:00,07:45,09:00,Landed 16:25,yellow
19/04,VN1276,SGN,THD,1h32m,04:25,05:14,06:25,Landed 13:46,yellow
19/04,VN1822,PQC,SGN,40m,02:35,03:40,03:45,Landed 11:20,yellow
19/04,VN1823,SGN,PQC,36m,01:05,01:42,02:00,Landed 09:18,yellow
18/04,VN649,MNL,SGN,2h8m,20:05,20:23,22:50,Landed 05:31,green
18/04,VN648,SGN,MNL,2h4m,16:25,16:34,19:05,Landed 02:37,green
18/04,VN141,DAD,SGN,58m,11:40,11:48,13:15,Landed 19:46,green
18/04,VN140,SGN,DAD,58m,09:45,09:55,11:05,Landed 17:54,green
18/04,VN213,HAN,SGN,1h44m,06:00,07:02,08:10,Landed 15:46,yellow
18/04,VN166,DAD,HAN,1h1m,04:35,04:53,06:00,Landed 12:54,green
18/04,VN165,HAN,DAD,1h1m,02:35,02:48,04:00,Landed 10:48,green
17/04,VN646,MNL,HAN,2h49m,21:20,21:29,00:35,Landed 07:17,green
17/04,VN647,HAN,MNL,2h38m,17:10,17:25,20:20,Landed 04:02,green
17/04,VN533,PVG,HAN,3h12m,07:50,07:48,11:25,Landed 18:00,green
17/04,VN532,HAN,PVG,2h39m,03:10,03:22,06:25,Landed 14:01,green
17/04,VN158,DAD,HAN,1h17m,00:50,00:53,02:15,Landed 09:10,green
16/04,VN157,HAN,DAD,1h4m,22:50,22:58,00:15,Landed 07:02,green
16/04,VN270,SGN,HAN,1h41m,16:00,16:03,18:10,Landed 00:44,green
16/04,VN1369,HUI,SGN,1h7m,13:20,13:20,14:50,Landed 21:27,green
16/04,VN1368,SGN,HUI,1h3m,11:15,11:25,12:45,Landed 19:28,green
16/04,VN1395,UIH,SGN,44m,08:35,08:37,09:50,Landed 16:21,green
16/04,VN1394,SGN,UIH,42m,06:50,06:55,08:00,Landed 14:37,green
16/04,VN119,DAD,SGN,1h2m,04:00,04:12,05:35,Landed 12:14,green
16/04,VN118,SGN,DAD,1h6m,02:05,02:13,03:25,Landed 10:19,green
15/04,VN1171,HPH,SGN,1h39m,23:20,23:22,01:25,Landed 08:01,green
15/04,VN1186,SGN,HPH,1h35m,10:55,11:08,13:00,Landed 19:42,green
15/04,VN1393,UIH,SGN,45m,00:45,00:47,02:00,Landed 08:32,green
14/04,VN1392,SGN,UIH,45m,23:00,23:06,00:10,Landed 06:51,green
14/04,VN656,SIN,SGN,1h37m,13:00,13:21,15:15,Landed 21:57,green
14/04,VN657,SGN,SIN,1h38m,10:00,10:14,12:00,Landed 19:52,green
14/04,VN1345,CXR,SGN,39m,07:40,07:59,08:45,Landed 15:38,green
14/04,VN1344,SGN,CXR,43m,06:05,06:20,07:05,Landed 14:03,green
14/04,VN7391,UIH,SGN,1h4m,03:00,03:15,04:15,Landed 11:20,green
14/04,VN7390,SGN,UIH,58m,01:15,01:22,02:25,Landed 09:20,green
13/04,VN205,HAN,SGN,1h41m,22:00,22:17,00:10,Landed 06:58,green
13/04,VN1558,CXR,HAN,1h34m,09:00,09:25,11:00,Landed 17:59,green
13/04,VN1559,HAN,CXR,1h32m,06:25,06:49,08:25,Landed 15:20,green
13/04,VN357,FUK,HAN,4h26m,01:00,01:19,05:30,Landed 12:45,green
12/04,VN356,HAN,FUK,3h26m,18:30,18:44,22:35,Landed 07:10,green
12/04,VN234,SGN,HAN,1h45m,08:30,08:42,10:40,Landed 17:26,green
12/04,VN351,FUK,SGN,4h38m,01:00,01:14,06:10,Landed 12:52,green
11/04,VN350,SGN,FUK,4h36m,17:35,17:52,22:35,Landed 07:27,green
11/04,VN1415,BMV,SGN,33m,12:45,13:04,13:40,Landed 20:37,green
11/04,VN1414,SGN,BMV,33m,11:15,11:26,12:10,Landed 18:58,green
11/04,VN7107,DAD,SGN,1h3m,08:50,09:09,10:20,Landed 17:12,green
11/04,VN7157,HAN,DAD,1h1m,07:09,07:09,08:10,Landed 15:10,red
11/04,VN246,SGN,HAN,1h45m,04:00,04:27,06:10,Landed 13:11,green
11/04,VN245,HAN,SGN,1h51m,01:00,01:17,03:10,Landed 10:07,green
