DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ961,ICN,HAN,4h17m,02:05,02:14,06:35,Landed 13:30,green
01/05,VJ960,HAN,ICN,3h56m,18:40,18:56,22:55,Landed 07:52,green
01/05,VJ914,SAI,HAN,1h31m,12:05,12:10,13:50,Landed 20:41,green
01/05,VJ913,HAN,SAI,1h26m,09:20,09:42,11:05,Landed 18:07,green
01/05,VJ933,NRT,HAN,5h25m,00:30,00:54,06:05,Landed 13:20,green
30/04,VJ932,HAN,NRT,5h6m,17:30,17:58,23:00,Landed 08:04,green
30/04,VJ935,NRT,HAN,5h43m,07:30,07:37,13:05,Landed 20:20,green
30/04,VJ934,HAN,NRT,4h31m,00:55,01:01,06:30,Landed 14:32,green
29/04,VJ7527,CAN,HAN,1h33m,18:10,19:05,20:05,Landed 03:38,yellow
29/04,VJ7526,HAN,CAN,1h23m,15:30,15:56,17:10,Landed 01:19,green
29/04,VJ935,NRT,HAN,6h0m,07:30,07:40,13:05,Landed 20:40,yellow
29/04,VJ934,HAN,NRT,4h38m,00:55,00:56,06:30,Landed 14:34,green
28/04,VJ1926,AMD,HAN,4h10m,18:40,19:06,22:55,Landed 06:16,yellow
28/04,VJ1925,HAN,AMD,5h1m,12:45,13:01,17:40,Landed 23:32,yellow
28/04,VJ928,CGK,HAN,4h4m,07:00,07:04,11:15,Landed 18:08,green
28/04,VJ929,HAN,CGK,4h5m,01:40,01:47,06:00,Landed 12:53,green
27/04,VJ998,DPS,HAN,5h3m,09:30,09:35,14:45,Landed 21:38,green
27/04,VJ997,HAN,DPS,4h48m,03:05,03:16,08:25,Landed 16:04,green
26/04,VJ1926,AMD,HAN,4h0m,18:40,19:05,22:55,Landed 06:05,green
26/04,VJ1925,HAN,AMD,5h18m,12:45,12:50,17:40,Landed 23:38,yellow
26/04,VJ916,SIN,HAN,3h7m,06:55,07:16,10:25,Landed 17:23,green
26/04,VJ915,HAN,SIN,3h9m,02:35,02:59,05:55,Landed 14:08,green
25/04,VJ1926,AMD,HAN,4h3m,18:40,19:27,22:55,Landed 06:30,yellow
25/04,VJ1925,HAN,AMD,4h59m,12:45,13:17,17:40,Landed 23:46,yellow
25/04,VJ916,SIN,HAN,3h2m,06:55,07:37,10:25,Landed 17:39,green
25/04,VJ915,HAN,SIN,3h1m,02:35,03:10,05:55,Landed 14:11,yellow
24/04,VJ910,BOM,HAN,4h6m,19:10,20:20,00:10,Landed 07:25,green
24/04,VJ907,HAN,BOM,5h16m,13:05,13:41,18:10,Landed 00:27,red
24/04,VJ928,CGK,HAN,4h0m,07:00,07:42,11:15,Landed 18:42,yellow
24/04,VJ929,HAN,CGK,4h14m,01:40,02:29,06:00,Landed 13:42,yellow
23/04,VJ1926,AMD,HAN,4h10m,18:40,19:38,22:55,Landed 06:48,red
23/04,VJ1925,HAN,AMD,5h6m,12:45,13:07,17:40,Landed 23:43,yellow
23/04,VJ921,NGO,HAN,5h19m,00:25,01:05,05:50,Landed 13:25,yellow
22/04,VJ920,HAN,NGO,4h14m,18:40,19:36,23:00,Landed 08:50,red
22/04,VJ1562,HUI,HAN,57m,14:00,14:06,15:15,Landed 22:03,green
22/04,VJ1561,HAN,HUI,53m,12:15,12:31,13:30,Landed 20:24,green
22/04,VJ528,DAD,HAN,1h10m,09:05,09:56,10:25,Landed 18:06,yellow
