DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN1269,VII,SGN,,14:20,14:54,16:10,Estimated 23:19,green
02/05,VN1268,SGN,VII,,11:55,12:28,13:45,Unknown,
02/05,VN7001,HAN,THD,27m,06:57,06:57,07:23,Landed 14:23,red
02/05,VN1273,THD,SGN,2h7m,06:00,08:34,08:00,Landed 17:41,red
01/05,VN7174,DAD,HAN,57m,15:45,15:41,17:10,Landed 23:38,green
01/05,VN148,SGN,DAD,,14:05,,15:15,Estimated dep 20:39*,green
01/05,VN7143,SGN,DAD,1h1m,13:39,13:39,14:41,Landed 21:41,red
01/05,VN640,DPS,SGN,3h26m,08:00,08:18,11:40,Landed 18:44,green
01/05,VN641,SGN,DPS,3h31m,03:10,03:07,07:00,Landed 14:38,green
30/04,VN678,KUL,SGN,1h41m,11:25,11:29,13:35,Landed 20:10,green
30/04,VN679,SGN,KUL,1h30m,08:25,08:41,10:25,Landed 18:11,green
30/04,VN123,DAD,SGN,1h5m,04:55,05:20,06:30,Landed 13:25,green
30/04,VN122,SGN,DAD,1h0m,03:00,03:26,04:20,Landed 11:26,green
29/04,VN581,KHH,SGN,2h50m,23:30,23:18,02:30,Landed 09:09,green
29/04,VN580,SGN,KHH,2h37m,10:50,11:49,13:50,Landed 22:26,yellow
29/04,VN630,CGK,SGN,2h46m,06:50,07:19,10:05,Landed 17:05,green
29/04,VN631,SGN,CGK,2h40m,02:50,03:07,06:00,Landed 12:47,green
29/04,VN1393,UIH,SGN,52m,00:45,00:40,02:00,Landed 08:32,green
28/04,VN1392,SGN,UIH,45m,23:00,23:07,00:10,Landed 06:52,green
28/04,VN1187,HPH,SGN,1h39m,13:35,13:43,15:40,Landed 22:22,green
28/04,VN1186,SGN,HPH,1h46m,10:55,11:02,13:00,Landed 19:49,green
28/04,VN133,DAD,SGN,1h6m,08:20,08:37,09:55,Landed 16:42,green
28/04,VN132,SGN,DAD,57m,06:25,06:42,07:45,Landed 14:39,green
28/04,VN1177,HPH,SGN,1h45m,03:15,03:37,05:20,Landed 12:22,green
28/04,VN1176,SGN,HPH,1h51m,00:35,00:39,02:40,Landed 09:30,green
27/04,VN595,HKG,SGN,2h12m,10:45,10:50,13:25,Landed 20:03,green
27/04,VN594,SGN,HKG,2h14m,06:35,06:49,09:25,Landed 17:03,green
27/04,VN1411,BMV,SGN,34m,04:50,04:45,05:45,Landed 12:20,green
27/04,VN1410,SGN,BMV,42m,03:25,03:24,04:15,Landed 11:06,green
26/04,VN581,KHH,SGN,2h40m,23:30,23:23,02:30,Landed 09:03,green
26/04,VN580,SGN,KHH,2h37m,10:50,11:19,13:50,Landed 21:57,green
26/04,VN133,DAD,SGN,1h8m,08:20,08:55,09:55,Landed 17:03,green
26/04,VN132,SGN,DAD,1h1m,06:25,06:57,07:45,Landed 14:58,green
26/04,VN1411,BMV,SGN,45m,04:50,04:51,05:45,Landed 12:36,green
26/04,VN1410,SGN,BMV,36m,03:25,03:29,04:15,Landed 11:06,green
26/04,VN107,DAD,SGN,1h5m,00:40,00:55,02:15,Landed 09:00,green
25/04,VN106,SGN,DAD,58m,22:45,22:59,00:05,Landed 06:57,green
25/04,VN678,KUL,SGN,1h29m,11:25,11:37,13:35,Landed 20:06,green
25/04,VN679,SGN,KUL,1h45m,08:25,08:33,10:25,Landed 18:18,green
25/04,VN123,DAD,SGN,1h6m,04:55,06:06,06:30,Landed 14:12,yellow
25/04,VN122,SGN,DAD,1h0m,03:00,04:02,04:20,Landed 12:02,yellow
25/04,VN1820,PQC,SGN,42m,00:10,02:00,01:20,Landed 09:42,red
24/04,VN1821,SGN,PQC,37m,22:35,00:34,23:35,Landed 08:11,red
24/04,VN221,HAN,SGN,1h36m,14:00,14:36,16:10,Landed 23:12,green
24/04,VN1560,CXR,HAN,1h43m,10:55,11:36,12:55,Landed 20:19,yellow
24/04,VN1561,HAN,CXR,1h29m,08:20,08:50,10:20,Landed 17:19,green
24/04,VN168,DAD,HAN,1h2m,05:55,06:03,07:20,Landed 14:05,green
24/04,VN167,HAN,DAD,59m,03:55,04:07,05:20,Landed 12:06,green
24/04,VN160,DAD,HAN,1h7m,01:50,01:50,03:15,Landed 09:57,green
23/04,VN159,HAN,DAD,1h2m,23:50,23:59,01:15,Landed 08:02,green
