DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN7205,HAN,SGN,,14:45,15:20,16:55,Estimated 23:55,green
02/05,VN415,ICN,HAN,4h8m,09:05,09:14,13:35,Landed 20:22,green
02/05,VN414,HAN,ICN,3h49m,03:20,03:28,07:35,Landed 16:17,green
02/05,VN240,SGN,HAN,1h42m,00:00,00:20,02:10,Landed 09:03,green
01/05,VN978,BOM,SGN,4h22m,17:40,18:17,23:00,Landed 05:39,green
01/05,VN979,SGN,BOM,,11:00,11:06,16:05,Unknown,
01/05,VN423,PUS,SGN,4h37m,01:00,01:12,05:55,Landed 12:49,green
30/04,VN422,SGN,PUS,4h10m,18:10,19:34,22:50,Landed 08:44,red
30/04,VN423,PUS,SGN,4h42m,01:00,01:04,05:55,Landed 12:47,green
29/04,VN422,SGN,PUS,4h4m,18:10,19:12,22:50,Landed 08:16,yellow
29/04,VN263,HAN,SGN,1h47m,13:00,13:28,15:10,Landed 22:15,green
29/04,VN311,NRT,HAN,5h32m,00:30,00:35,06:10,Landed 13:07,green
28/04,VN310,HAN,NRT,4h22m,17:45,17:46,22:35,Landed 07:09,green
28/04,VN260,SGN,HAN,1h44m,14:00,14:14,16:10,Landed 22:57,green
28/04,VN259,HAN,SGN,1h43m,11:00,11:14,13:10,Landed 19:57,green
28/04,VN248,SGN,HAN,1h41m,06:00,06:20,08:10,Landed 15:01,green
28/04,VN247,HAN,SGN,1h43m,03:00,03:19,05:10,Landed 12:02,green
28/04,VN240,SGN,HAN,1h43m,00:01,00:22,02:10,Landed 09:05,green
27/04,VN790,PER,SGN,6h15m,16:25,16:18,22:55,Landed 05:32,green
27/04,VN791,SGN,PER,5h34m,08:20,08:43,14:30,Landed 22:17,green
27/04,VN423,PUS,SGN,4h38m,01:00,00:53,05:55,Landed 12:31,green
26/04,VN422,SGN,PUS,4h8m,18:10,18:57,22:50,Landed 08:05,green
26/04,VN217,HAN,SGN,1h38m,10:00,10:08,12:10,Landed 18:46,green
26/04,VN311,NRT,HAN,5h22m,00:30,00:36,06:10,Landed 12:58,green
25/04,VN310,HAN,NRT,4h35m,17:45,17:51,22:35,Landed 07:27,green
25/04,VN415,ICN,HAN,4h6m,09:05,09:22,13:35,Landed 20:28,green
25/04,VN414,HAN,ICN,3h43m,03:20,03:40,07:35,Landed 16:23,green
25/04,VN240,SGN,HAN,1h45m,00:01,00:29,02:10,Landed 09:14,green
24/04,VN978,BOM,SGN,4h17m,17:40,17:49,22:40,Landed 05:06,green
24/04,VN979,SGN,BOM,4h48m,11:00,11:20,16:05,Landed 21:38,green
24/04,VN213,HAN,SGN,1h48m,06:00,07:12,08:10,Landed 16:00,red
24/04,VN417,ICN,HAN,4h24m,01:05,01:15,05:35,Landed 12:39,green
23/04,VN416,HAN,ICN,3h28m,16:35,16:41,20:50,Landed 05:09,green
23/04,VN258,SGN,HAN,1h47m,12:00,12:14,14:10,Landed 21:01,green
23/04,VN273,HAN,SGN,1h42m,09:00,09:12,11:10,Landed 17:54,green
23/04,VN311,NRT,HAN,5h40m,00:30,00:48,06:10,Landed 13:27,yellow
22/04,VN310,HAN,NRT,4h17m,17:45,18:01,22:35,Landed 07:18,green
22/04,VN262,SGN,HAN,1h44m,12:35,12:48,14:45,Landed 21:32,green
22/04,VN211,HAN,SGN,1h47m,04:00,04:22,06:10,Landed 13:09,green
22/04,VN208,SGN,HAN,1h53m,01:00,01:19,03:10,Landed 10:12,green
21/04,VN976,DEL,SGN,4h11m,18:05,18:22,23:05,Landed 05:33,green
21/04,VN977,SGN,DEL,4h37m,11:35,11:43,16:35,Landed 21:51,green
21/04,VN215,HAN,SGN,1h36m,08:00,08:15,10:10,Landed 16:52,green
21/04,VN311,NRT,HAN,5h15m,00:30,00:54,06:10,Landed 13:09,green
20/04,VN310,HAN,NRT,4h27m,17:45,17:55,22:35,Landed 07:22,green
20/04,VN311,NRT,HAN,5h13m,00:30,00:41,06:10,Landed 12:54,green
19/04,VN310,HAN,NRT,4h31m,17:45,17:46,22:35,Landed 07:17,green
19/04,VN220,SGN,HAN,1h48m,13:00,13:19,15:10,Landed 22:07,green
19/04,VN217,HAN,SGN,1h40m,10:00,10:08,12:10,Landed 18:48,green
19/04,VN214,SGN,HAN,1h46m,07:00,07:10,09:10,Landed 15:56,green
19/04,VN423,PUS,SGN,4h55m,01:00,00:54,05:55,Landed 12:49,green
18/04,VN422,SGN,PUS,4h0m,18:10,19:03,22:50,Landed 08:04,green
18/04,VN7205,HAN,SGN,1h40m,14:45,14:54,16:55,Landed 23:34,green
18/04,VN218,SGN,HAN,1h49m,11:00,11:13,13:10,Landed 20:02,green
18/04,VN780,MEL,SGN,8h7m,00:35,00:44,09:20,Landed 15:51,green
17/04,VN781,SGN,MEL,7h38m,14:25,14:26,22:35,Landed 08:04,green
17/04,VN780,MEL,SGN,8h0m,00:35,00:45,09:20,Landed 15:45,green
16/04,VN781,SGN,MEL,7h34m,14:25,14:28,22:35,Landed 08:01,green
16/04,VN257,HAN,SGN,1h37m,10:30,10:43,12:40,Landed 19:19,green
16/04,VN214,SGN,HAN,1h41m,07:00,07:06,09:10,Landed 15:47,green
16/04,VN423,PUS,SGN,4h34m,01:00,00:57,05:55,Landed 12:31,green
