DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN221,HAN,SGN,,14:00,15:22,16:10,Delayed 23:57,red
02/05,VN349,NGO,HAN,4h47m,00:30,00:39,05:45,Landed 12:27,green
01/05,VN348,HAN,NGO,4h3m,17:15,17:24,21:55,Landed 06:27,green
01/05,VN349,NGO,HAN,4h39m,00:30,00:46,05:35,Landed 12:25,green
30/04,VN348,HAN,NGO,4h1m,17:15,17:16,21:55,Landed 06:17,green
30/04,VN415,ICN,HAN,4h10m,09:05,09:15,13:35,Landed 20:25,green
30/04,VN414,HAN,ICN,3h39m,03:20,03:28,07:35,Landed 16:07,green
30/04,VN240,SGN,HAN,1h42m,00:00,00:15,02:10,Landed 08:57,green
29/04,VN978,BOM,SGN,4h19m,17:40,17:59,23:00,Landed 05:18,green
29/04,VN979,SGN,BOM,4h47m,11:00,11:26,16:05,Landed 21:43,green
29/04,VN213,HAN,SGN,1h40m,06:00,06:11,08:10,Landed 14:51,green
28/04,VN972,BOM,HAN,3h59m,17:40,18:18,22:25,Landed 05:17,green
28/04,VN973,HAN,BOM,4h31m,11:15,11:35,16:05,Landed 21:36,green
28/04,VN214,SGN,HAN,1h44m,07:00,07:45,09:10,Landed 16:28,yellow
28/04,VN321,KIX,SGN,5h1m,01:00,01:04,06:25,Landed 13:05,green
27/04,VN320,SGN,KIX,4h31m,17:10,17:23,22:20,Landed 06:54,green
27/04,VN259,HAN,SGN,1h42m,11:00,11:29,13:10,Landed 20:11,green
27/04,VN349,NGO,HAN,5h0m,00:30,00:49,05:50,Landed 12:48,green
26/04,VN348,HAN,NGO,4h6m,17:15,17:21,21:55,Landed 06:26,green
26/04,VN260,SGN,HAN,1h46m,14:00,14:13,16:10,Landed 22:59,green
26/04,VN772,SYD,SGN,8h9m,00:15,00:36,09:15,Landed 15:45,green
25/04,VN773,SGN,SYD,8h7m,13:45,14:26,22:15,Landed 08:33,yellow
25/04,VN257,HAN,SGN,1h40m,10:30,11:00,12:40,Landed 19:40,green
25/04,VN248,SGN,HAN,1h41m,06:00,07:59,08:10,Landed 16:40,red
25/04,VN321,KIX,SGN,5h23m,01:00,01:10,06:25,Landed 13:32,green
24/04,VN320,SGN,KIX,4h27m,17:10,17:50,22:20,Landed 07:17,green
24/04,VN251,HAN,SGN,1h37m,05:00,05:30,07:10,Landed 14:08,green
24/04,VN244,SGN,HAN,1h47m,02:00,02:38,04:10,Landed 11:25,green
23/04,VN790,PER,SGN,6h11m,16:25,16:34,22:55,Landed 05:45,green
23/04,VN791,SGN,PER,5h36m,08:20,08:44,14:30,Landed 22:20,green
23/04,VN321,KIX,SGN,5h5m,01:00,01:10,06:25,Landed 13:14,green
22/04,VN320,SGN,KIX,4h37m,17:10,17:38,22:20,Landed 07:15,green
22/04,VN259,HAN,SGN,1h49m,11:00,11:26,13:10,Landed 20:15,green
22/04,VN250,SGN,HAN,1h39m,08:00,08:30,10:10,Landed 17:09,green
22/04,VN251,HAN,SGN,1h38m,05:00,05:34,07:10,Landed 14:11,green
22/04,VN244,SGN,HAN,2h0m,02:00,02:18,04:10,Landed 11:18,green
20/04,VN978,BOM,SGN,4h23m,17:40,21:04,22:40,Landed 08:27,red
20/04,VN979,SGN,BOM,4h37m,11:00,11:27,16:05,Landed 21:34,green
20/04,VN253,HAN,SGN,1h39m,07:00,07:42,09:10,Landed 16:21,green
20/04,VN349,NGO,HAN,4h44m,00:30,00:35,05:50,Landed 12:19,green
19/04,VN348,HAN,NGO,4h4m,17:15,17:25,21:55,Landed 06:29,green
18/04,VN786,SYD,HAN,9h39m,04:15,04:19,14:20,Landed 20:58,green
17/04,VN787,HAN,SYD,8h58m,16:40,17:03,02:15,Landed 12:00,green
17/04,VN262,SGN,HAN,1h55m,12:35,12:55,14:45,Landed 21:50,green
17/04,VN215,HAN,SGN,1h44m,08:00,08:18,10:10,Landed 17:02,green
17/04,VN349,NGO,HAN,5h0m,00:30,00:41,05:50,Landed 12:41,green
16/04,VN348,HAN,NGO,3h45m,17:15,17:23,21:55,Landed 06:07,green
15/04,VN256,SGN,HAN,1h39m,13:30,14:14,15:40,Landed 22:53,green
15/04,VN259,HAN,SGN,1h51m,11:00,11:03,13:10,Landed 19:54,green
15/04,VN250,SGN,HAN,1h36m,08:00,08:12,10:10,Landed 16:48,green
15/04,VN321,KIX,SGN,5h9m,01:00,01:30,06:25,Landed 13:38,green
14/04,VN320,SGN,KIX,4h31m,17:10,17:20,22:20,Landed 06:51,green
14/04,VN259,HAN,SGN,1h39m,11:00,11:16,13:10,Landed 19:55,green
14/04,VN248,SGN,HAN,1h43m,06:00,06:17,08:10,Landed 15:00,green
14/04,VN207,HAN,SGN,1h41m,00:01,01:08,02:10,Landed 09:48,yellow
13/04,VN980,DEL,HAN,3h28m,18:05,19:36,22:25,Landed 06:05,yellow
13/04,VN981,HAN,DEL,4h17m,12:00,13:47,16:35,Landed 23:33,red
13/04,VN254,SGN,HAN,1h38m,10:00,10:46,12:10,Landed 19:24,green
13/04,VN772,SYD,SGN,8h21m,00:15,00:39,09:15,Landed 16:00,green
12/04,VN773,SGN,SYD,7h48m,13:45,14:24,22:15,Landed 08:12,green
12/04,VN257,HAN,SGN,1h41m,10:30,10:52,12:40,Landed 19:33,green
