DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,QH9589,MFM,DAD,,08:40,,10:35,Estimated dep 16:40*,green
02/05,QH9588,DAD,MFM,1h27m,05:30,05:40,07:10,Landed 15:07,green
02/05,QH154,SGN,DAD,58m,03:05,03:13,04:30,Landed 11:11,green
02/05,QH153,DAD,SGN,59m,00:20,00:23,01:50,Landed 08:23,green
01/05,QH9345,MNL,DAD,2h6m,19:05,19:25,21:35,Landed 04:31,green
01/05,QH9344,DAD,MNL,2h13m,15:25,15:54,18:00,Landed 02:07,green
01/05,QH149,HAN,DAD,1h2m,13:20,13:34,14:45,Landed 21:37,green
01/05,QH148,DAD,HAN,1h0m,11:15,11:29,12:40,Landed 19:29,green
01/05,QH9589,MFM,DAD,1h41m,08:40,08:59,10:35,Landed 17:40,green
01/05,QH9588,DAD,MFM,1h26m,05:30,05:38,07:10,Landed 15:03,green
01/05,QH154,SGN,DAD,1h0m,03:05,03:14,04:30,Landed 11:14,green
01/05,QH203,HAN,SGN,1h55m,00:05,00:12,02:20,Landed 09:08,green
30/04,QH282,SGN,HAN,1h47m,16:25,16:31,18:35,Landed 01:18,green
30/04,QH273,HAN,SGN,1h41m,13:30,13:56,15:45,Landed 22:37,green
30/04,QH146,DAD,HAN,1h6m,11:25,11:42,12:50,Landed 19:48,green
30/04,QH9589,MFM,DAD,1h39m,08:40,09:06,10:35,Landed 17:44,green
30/04,QH9588,DAD,MFM,1h21m,05:30,05:34,07:10,Landed 14:55,green
30/04,QH154,SGN,DAD,1h0m,02:55,03:23,04:20,Landed 11:23,green
30/04,QH203,HAN,SGN,1h47m,00:05,00:26,02:20,Landed 09:14,green
29/04,QH148,DAD,HAN,1h14m,11:25,11:46,12:50,Landed 20:00,green
29/04,QH9589,MFM,DAD,1h47m,08:40,08:59,10:35,Landed 17:45,green
29/04,QH9588,DAD,MFM,1h19m,05:30,05:42,07:10,Landed 15:01,green
29/04,QH154,SGN,DAD,56m,03:05,03:35,04:30,Landed 11:31,green
29/04,QH203,HAN,SGN,1h41m,00:05,00:33,02:20,Landed 09:15,green
28/04,QH146,DAD,HAN,1h11m,11:25,11:39,12:50,Landed 19:49,green
28/04,QH9589,MFM,DAD,1h38m,08:40,08:50,10:35,Landed 17:28,green
28/04,QH9588,DAD,MFM,1h26m,05:30,05:39,07:10,Landed 15:05,green
28/04,QH154,SGN,DAD,1h3m,02:55,03:06,04:20,Landed 11:09,green
27/04,QH201,HAN,SGN,1h46m,22:45,22:57,01:00,Landed 07:43,green
27/04,QH280,SGN,HAN,1h49m,14:10,14:47,16:20,Landed 23:36,yellow
27/04,QH271,HAN,SGN,1h44m,11:10,11:59,13:25,Landed 20:43,yellow
27/04,QH1416,CXR,HAN,1h38m,08:25,08:43,10:25,Landed 17:20,green
27/04,QH1415,HAN,CXR,1h34m,05:55,06:07,07:55,Landed 14:40,green
27/04,QH208,SGN,HAN,1h57m,01:45,01:57,03:55,Landed 10:54,green
26/04,QH283,HAN,SGN,1h39m,16:45,17:03,19:00,Landed 01:42,green
26/04,QH268,SGN,HAN,1h47m,13:55,14:16,16:05,Landed 23:03,green
26/04,QH173,DAD,SGN,1h12m,11:40,11:57,13:10,Landed 20:09,green
26/04,QH147,HAN,DAD,1h2m,09:10,09:43,10:35,Landed 17:45,green
26/04,QH1214,UIH,HAN,1h35m,06:50,06:55,08:30,Landed 15:30,green
26/04,QH1215,HAN,UIH,1h20m,04:40,04:54,06:20,Landed 13:14,green
26/04,QH208,SGN,HAN,1h47m,01:45,01:58,03:55,Landed 10:45,green
25/04,QH201,HAN,SGN,1h43m,22:45,22:48,01:00,Landed 07:31,green
25/04,QH280,SGN,HAN,1h49m,14:10,16:25,16:20,Landed 01:14,red
25/04,QH271,HAN,SGN,1h50m,11:10,13:34,13:25,Landed 22:24,red
25/04,QH1416,CXR,HAN,1h54m,08:25,10:23,10:25,Landed 19:16,red
25/04,QH1415,HAN,CXR,1h33m,05:55,08:00,07:55,Landed 16:33,red
25/04,QH208,SGN,HAN,1h49m,01:45,05:05,03:55,Landed 13:55,red
24/04,QH201,HAN,SGN,1h42m,22:45,23:00,01:00,Landed 07:42,green
24/04,QH262,SGN,HAN,1h48m,09:50,14:15,12:00,Landed 23:03,red
24/04,QH173,DAD,SGN,1h7m,11:40,12:05,13:10,Landed 20:12,green
24/04,QH147,HAN,DAD,1h0m,09:10,09:59,10:35,Landed 17:59,yellow
24/04,QH1214,UIH,HAN,1h40m,06:50,06:59,08:30,Landed 15:39,green
24/04,QH1215,HAN,UIH,1h16m,04:40,04:57,06:20,Landed 13:13,green
24/04,QH208,SGN,HAN,1h48m,01:45,02:03,03:55,Landed 10:51,green
23/04,QH201,HAN,SGN,1h42m,22:45,23:04,01:00,Landed 07:45,green
23/04,QH280,SGN,HAN,1h51m,11:10,14:53,13:20,Landed 23:45,red
23/04,QH1125,UIH,SGN,50m,12:00,12:59,13:15,Landed 20:49,yellow
23/04,QH1124,SGN,UIH,49m,10:15,11:27,11:30,Landed 19:16,red
23/04,QH271,HAN,SGN,1h47m,08:10,08:38,10:25,Landed 17:26,green
23/04,QH1416,CXR,HAN,1h40m,05:25,05:58,07:25,Landed 14:38,green
23/04,QH1415,HAN,CXR,1h43m,02:55,03:19,04:55,Landed 12:01,green
22/04,QH202,SGN,HAN,1h46m,23:30,23:42,01:40,Landed 08:27,green
22/04,QH283,HAN,SGN,1h40m,16:45,17:08,19:00,Landed 01:49,green
22/04,QH262,SGN,HAN,1h48m,09:50,12:41,12:00,Landed 21:29,red
22/04,QH261,HAN,SGN,,06:50,,09:05,Unknown,
22/04,QH1214,UIH,HAN,1h19m,06:50,07:25,08:30,Landed 15:43,green
22/04,QH1215,HAN,UIH,1h18m,04:40,05:15,06:20,Landed 13:33,green
22/04,QH208,SGN,HAN,2h8m,01:45,02:02,03:55,Landed 11:11,yellow
21/04,QH201,HAN,SGN,1h40m,22:45,22:55,01:00,Landed 07:35,green
21/04,QH286,SGN,HAN,1h49m,20:14,20:14,22:03,Landed 05:03,red
21/04,QH281,HAN,SGN,1h37m,17:14,17:14,18:51,Landed 01:51,red
21/04,QH173,DAD,SGN,1h0m,11:40,11:43,13:10,Landed 19:43,green
21/04,QH9589,MFM,DAD,1h23m,08:40,08:55,10:35,Landed 17:18,green
21/04,QH242,SGN,HAN,,06:15,,08:25,Estimated dep 13:15*,green
21/04,QH9588,DAD,MFM,1h21m,05:30,05:35,07:10,Landed 14:56,green
21/04,QH154,SGN,DAD,1h8m,02:55,03:08,04:20,Landed 11:16,green
21/04,QH153,DAD,SGN,1h8m,00:20,00:21,01:50,Landed 08:29,green
