DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN6344,VCA,HAN,,08:25,,10:40,Unknown,
02/05,VN6345,HAN,VCA,1h55m,05:30,10:08,07:50,Landed 19:03,red
02/05,VN1200,VCA,HAN,1h51m,02:35,02:35,04:50,Landed 11:27,green
01/05,VN1201,HAN,VCA,1h53m,22:20,22:22,00:35,Landed 07:14,green
01/05,VN250,SGN,HAN,1h52m,08:00,08:06,10:10,Landed 16:58,green
01/05,VN7826,PQC,SGN,39m,04:55,05:04,06:05,Landed 12:43,green
01/05,VN7827,SGN,PQC,37m,03:20,03:26,04:20,Landed 11:02,green
30/04,VN581,KHH,SGN,2h46m,23:30,23:17,02:30,Landed 09:03,green
30/04,VN580,SGN,KHH,2h31m,10:50,10:59,13:50,Landed 21:30,green
30/04,VN1826,PQC,SGN,39m,07:35,08:07,08:45,Landed 15:46,green
30/04,VN1827,SGN,PQC,41m,06:05,06:18,07:00,Landed 13:59,green
30/04,VN247,HAN,SGN,1h40m,03:00,03:12,05:10,Landed 11:52,green
30/04,VN1716,VII,HAN,40m,01:20,01:29,02:15,Landed 09:08,green
29/04,VN1715,HAN,VII,30m,23:50,00:07,00:45,Landed 07:38,green
29/04,VN634,CGK,HAN,3h54m,18:30,18:34,23:20,Landed 05:28,green
29/04,VN635,HAN,CGK,3h53m,13:00,13:31,17:40,Landed 00:24,green
29/04,VN1544,HUI,HAN,57m,11:30,10:52,11:35,Landed 18:48,green
29/04,VN1545,HAN,HUI,53m,06:55,07:09,08:15,Landed 15:02,green
29/04,VN164,DAD,HAN,,02:45,,04:15,Estimated dep 10:10*,yellow
28/04,VN157,HAN,DAD,1h0m,22:50,23:14,00:15,Landed 07:14,green
28/04,VN1560,CXR,HAN,1h42m,10:55,12:40,12:55,Landed 21:22,red
28/04,VN1561,HAN,CXR,1h32m,08:20,10:13,10:20,Landed 18:45,red
28/04,VN1805,DIN,HAN,36m,08:00,07:34,09:00,Landed 15:10,green
28/04,VN1804,HAN,DIN,48m,03:30,03:08,04:30,Landed 10:56,green
27/04,VN1562,CXR,HAN,2h3m,12:05,13:12,14:05,Landed 22:16,red
27/04,VN1563,HAN,CXR,1h34m,09:30,10:24,11:30,Landed 18:58,yellow
27/04,VN1590,VDH,HAN,,03:25,,04:30,Unknown,
27/04,VN1591,HAN,VDH,45m,01:45,05:52,02:50,Landed 13:37,red
26/04,VN156,DAD,HAN,59m,23:05,22:58,00:30,Landed 06:58,green
26/04,VN1940,CXR,DAD,48m,12:50,12:56,13:55,Landed 20:44,green
26/04,VN1941,DAD,CXR,51m,11:00,11:07,12:15,Landed 18:58,green
26/04,VN1440,VCA,DAD,1h10m,09:00,08:59,10:25,Landed 17:09,green
26/04,VN1441,DAD,VCA,1h16m,06:45,06:46,08:20,Landed 15:02,green
26/04,VN1671,HPH,DAD,56m,04:25,04:39,05:45,Landed 12:35,green
26/04,VN1670,DAD,HPH,1h2m,02:35,02:39,03:50,Landed 10:41,green
25/04,VN7161,HAN,DAD,59m,11:20,12:09,12:45,Landed 20:08,yellow
25/04,VN174,DAD,HAN,1h5m,09:35,10:01,11:00,Landed 18:05,green
25/04,VN173,HAN,DAD,58m,07:35,08:06,09:00,Landed 16:04,green
25/04,VN610,BKK,HAN,1h29m,04:55,05:27,06:55,Landed 13:55,green
25/04,VN611,HAN,BKK,1h32m,01:50,02:03,03:50,Landed 10:35,green
24/04,VN1562,CXR,HAN,1h40m,12:05,14:33,14:05,Landed 23:13,red
24/04,VN174,DAD,HAN,1h3m,09:35,09:46,11:00,Landed 17:49,green
24/04,VN1563,HAN,CXR,1h31m,09:30,12:13,11:30,Landed 20:43,red
24/04,VN173,HAN,DAD,59m,07:35,07:50,09:00,Landed 15:49,green
24/04,VN246,SGN,HAN,2h31m,04:00,04:34,06:10,Landed 14:05,red
23/04,VN571,TPE,SGN,3h19m,23:45,23:59,03:20,Landed 10:19,green
23/04,VN570,SGN,TPE,3h7m,09:30,10:01,13:05,Landed 21:08,green
23/04,VN921,HAN,VTE,56m,02:20,02:45,03:35,Landed 10:41,green
22/04,VN1562,CXR,HAN,1h40m,12:05,12:14,14:05,Landed 20:54,green
22/04,VN1563,HAN,CXR,1h29m,09:30,09:41,11:30,Landed 18:10,green
22/04,VN593,HKG,HAN,1h44m,06:30,06:39,08:35,Landed 15:23,green
22/04,VN592,HAN,HKG,1h33m,03:25,03:43,05:30,Landed 13:16,green
21/04,VN579,TPE,HAN,2h43m,23:30,23:54,02:30,Landed 09:37,green
