DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ63,PQC,NQZ,,08:36,08:36,,Estimated 22:32,
02/05,VJ1443,HAN,PQC,1h48m,04:10,04:30,06:15,Landed 13:18,green
02/05,VJ190,SGN,HAN,1h41m,01:15,01:26,03:25,Landed 10:07,green
01/05,VJ896,DEL,SGN,4h18m,18:35,19:10,23:35,Landed 06:28,green
01/05,VJ895,SGN,DEL,4h55m,12:25,12:47,17:25,Landed 23:12,yellow
30/04,VJ82,MEL,SGN,8h11m,14:30,14:33,23:05,Landed 05:44,green
30/04,VJ81,SGN,MEL,8h5m,04:10,04:48,12:35,Landed 22:54,yellow
29/04,VJ84,BNE,SGN,8h18m,13:30,13:46,22:00,Landed 05:04,green
29/04,VJ83,SGN,BNE,7h39m,03:15,03:56,11:30,Landed 21:35,green
27/04,VJ896,DEL,SGN,4h21m,18:35,19:07,23:35,Landed 06:28,green
27/04,VJ895,SGN,DEL,4h51m,12:25,12:40,17:25,Landed 23:01,green
26/04,VJ82,MEL,SGN,8h1m,14:30,14:36,23:05,Landed 05:38,green
26/04,VJ81,SGN,MEL,8h20m,04:10,04:42,12:35,Landed 23:02,yellow
25/04,VJ82,MEL,SGN,8h45m,14:30,14:33,23:05,Landed 06:18,green
25/04,VJ81,SGN,MEL,8h7m,04:10,04:26,12:35,Landed 22:33,green
24/04,VJ896,DEL,SGN,4h27m,18:35,19:17,23:35,Landed 06:43,green
24/04,VJ895,SGN,DEL,4h48m,12:25,12:51,17:25,Landed 23:09,green
24/04,VJ86,SYD,SGN,8h28m,00:15,00:23,09:05,Landed 15:52,green
23/04,VJ85,SGN,SYD,8h40m,12:55,13:13,21:20,Landed 07:53,yellow
23/04,VJ86,SYD,SGN,8h23m,00:15,00:38,09:05,Landed 16:01,green
22/04,VJ85,SGN,SYD,8h47m,12:55,13:31,21:20,Landed 08:18,red
22/04,VJ147,HAN,SGN,1h41m,08:45,09:35,10:55,Landed 18:16,yellow
22/04,VJ138,SGN,HAN,1h49m,06:05,06:24,08:15,Landed 15:12,green
22/04,VJ129,HAN,SGN,1h41m,01:45,03:04,03:55,Landed 11:45,red
21/04,VJ124,SGN,HAN,1h59m,23:05,23:32,01:15,Landed 08:32,yellow
20/04,VJ84,BNE,SGN,8h2m,13:30,13:47,22:00,Landed 04:49,green
20/04,VJ83,SGN,BNE,7h45m,03:15,03:32,11:30,Landed 21:17,green
19/04,VJ149,HAN,SGN,1h42m,06:40,07:05,08:50,Landed 15:47,green
19/04,VJ1442,PQC,HAN,1h48m,03:00,03:35,05:05,Landed 12:23,yellow
18/04,VJ64,NQZ,PQC,7h26m,18:04,18:04,01:30,Landed 08:30,red
18/04,VJ63,PQC,NQZ,8h27m,07:56,07:56,16:23,Landed 22:23,red
18/04,VJ1443,HAN,PQC,1h46m,04:10,04:30,06:15,Landed 13:16,green
16/04,VJ972,DEL,HAN,3h40m,18:35,18:50,22:40,Landed 05:31,green
16/04,VJ971,HAN,DEL,4h29m,12:40,13:00,17:25,Landed 22:59,green
16/04,VJ1442,PQC,HAN,1h48m,03:00,03:26,05:05,Landed 12:14,green
15/04,VJ64,NQZ,PQC,7h41m,18:17,18:17,01:58,Landed 08:58,red
15/04,VJ1443,HAN,PQC,1h49m,04:10,04:33,06:15,Landed 13:22,green
14/04,VJ972,DEL,HAN,3h36m,18:35,18:56,22:40,Landed 05:32,green
14/04,VJ971,HAN,DEL,4h24m,12:40,13:05,17:25,Landed 22:59,green
14/04,VJ126,SGN,HAN,1h53m,00:30,00:38,02:40,Landed 09:32,green
13/04,VJ163,HAN,SGN,1h43m,14:25,14:44,16:35,Landed 23:27,green
13/04,VJ1502,DAD,HAN,59m,03:10,03:24,04:30,Landed 11:23,green
12/04,VJ56,NQZ,DAD,7h14m,18:25,18:25,01:39,Landed 08:39,red
12/04,VJ63,PQC,NQZ,7h55m,08:34,08:34,16:29,Landed 22:29,red
12/04,VJ1443,HAN,PQC,1h47m,04:10,04:44,06:15,Landed 13:30,green
11/04,VJ972,DEL,HAN,3h39m,18:35,19:02,22:40,Landed 05:41,green
