DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ645,DAD,SGN,,14:10,15:12,15:30,Delayed 23:12,yellow
02/05,VJ723,HPH,DAD,59m,12:10,12:27,13:25,Landed 20:26,green
02/05,VJ722,DAD,HPH,54m,10:20,10:50,11:40,Landed 18:44,green
02/05,VJ704,VCA,DAD,1h7m,08:20,08:47,09:50,Landed 16:54,green
02/05,VJ703,DAD,VCA,1h17m,06:20,06:35,07:50,Landed 14:52,green
01/05,VJ879,ICN,DAD,4h17m,22:00,22:15,02:40,Landed 09:31,green
01/05,VJ878,DAD,ICN,4h14m,16:45,16:57,21:00,Landed 06:11,green
01/05,VJ521,HAN,DAD,1h4m,11:45,12:44,13:05,Landed 20:49,yellow
01/05,VJ512,DAD,HAN,1h4m,09:55,10:36,11:15,Landed 18:41,yellow
01/05,VJ511,HAN,DAD,1h1m,08:05,08:43,09:25,Landed 16:44,yellow
01/05,VJ510,DAD,HAN,1h10m,06:15,06:30,07:35,Landed 14:40,green
01/05,VJ2925,HAN,DAD,1h9m,02:14,02:14,03:23,Landed 10:23,red
30/04,VJ2925,BAX,HAN,6h0m,19:27,19:27,01:27,Landed 08:27,red
30/04,VJ7620,CXR,HAN,1h39m,06:28,06:28,08:07,Landed 15:07,red
29/04,VJ835,ICN,CXR,4h57m,21:45,22:36,02:35,Landed 10:33,red
29/04,VJ834,CXR,ICN,4h12m,15:55,17:09,20:35,Landed 06:20,yellow
29/04,VJ2981,KHV,HAN,5h44m,03:09,03:09,08:52,Landed 15:52,red
28/04,VJ2980,CXR,HAN,1h39m,16:59,16:59,18:38,Landed 01:38,red
28/04,VJ600,SGN,CXR,48m,07:35,07:37,08:35,Landed 15:25,green
27/04,VJ869,PUS,SGN,4h52m,23:10,23:31,04:05,Landed 11:23,yellow
27/04,VJ868,SGN,PUS,4h33m,17:05,17:33,21:55,Landed 07:06,green
27/04,VJ1832,VTE,SGN,1h46m,11:45,12:20,13:45,Landed 21:06,yellow
27/04,VJ1831,SGN,VTE,1h47m,09:25,09:47,11:00,Landed 18:34,yellow
27/04,VJ863,ICN,SGN,4h58m,02:40,02:50,07:55,Landed 14:48,green
26/04,VJ862,SGN,ICN,5h3m,19:35,19:58,00:40,Landed 10:01,yellow
26/04,VJ311,HUI,SGN,1h8m,12:55,13:21,14:20,Landed 21:29,green
26/04,VJ312,SGN,HUI,1h19m,11:00,11:23,12:25,Landed 19:42,yellow
25/04,VJ1285,HPH,SGN,1h36m,15:45,16:32,17:45,Landed 01:08,yellow
25/04,VJ488,VCA,HPH,1h46m,10:50,11:25,12:55,Landed 20:12,yellow
25/04,VJ489,HPH,VCA,1h52m,08:15,08:41,10:20,Landed 17:33,green
25/04,VJ670,BMV,HPH,1h29m,06:05,06:20,07:45,Landed 14:49,green
25/04,VJ671,HPH,BMV,1h18m,03:55,04:15,05:35,Landed 12:33,green
24/04,VJ925,ICN,HPH,4h24m,22:15,22:41,02:55,Landed 10:05,green
24/04,VJ926,HPH,ICN,4h3m,16:55,17:02,21:15,Landed 06:06,green
24/04,VJ768,PQC,HPH,1h41m,06:35,06:33,08:40,Landed 15:15,green
24/04,VJ769,HPH,PQC,1h43m,03:55,04:08,06:00,Landed 12:52,green
23/04,VJ488,VCA,HPH,1h54m,10:50,11:53,12:55,Landed 20:47,red
23/04,VJ489,HPH,VCA,2h0m,08:15,08:53,10:20,Landed 17:52,yellow
23/04,VJ670,BMV,HPH,1h31m,06:05,06:28,07:45,Landed 14:59,green
23/04,VJ671,HPH,BMV,1h29m,03:55,04:22,05:35,Landed 12:51,yellow
22/04,VJ925,ICN,HPH,4h25m,22:15,22:33,02:55,Landed 09:58,green
22/04,VJ926,HPH,ICN,3h43m,16:55,16:53,21:15,Landed 05:36,green
22/04,VJ730,CXR,HPH,1h32m,03:35,03:56,05:25,Landed 12:28,green
22/04,VJ5069,HAN,CXR,1h36m,00:39,00:39,02:15,Landed 09:15,red
21/04,VJ5069,NOZ,HAN,5h36m,18:10,18:10,23:46,Landed 06:46,red
21/04,VJ5068,HAN,NOZ,6h3m,10:37,10:37,,Landed 23:40,red
19/04,VJ5307,NGB,N/A,,10:59,10:59,,Unknown,
19/04,VJ5306,CXR,N/A,,06:20,06:20,,Unknown,
18/04,VJ5347,HGH,N/A,,13:40,13:40,,Unknown,
18/04,VJ5346,CXR,HGH,2h59m,08:59,08:59,11:58,Landed 19:58,red
18/04,VJ2828,HAN,N/A,,02:32,02:32,,Unknown,
17/04,VJ2828,BAX,N/A,,19:55,19:55,,Unknown,
17/04,VJ2827,HAN,BAX,6h20m,09:41,09:41,16:01,Landed 23:01,red
16/04,VJ771,HAN,CXR,1h37m,22:45,23:01,00:35,Landed 07:37,green
15/04,VJ7527,CAN,HAN,1h33m,18:10,18:25,20:05,Landed 02:57,green
15/04,VJ7526,HAN,CAN,1h23m,15:30,15:44,17:10,Landed 01:07,green
15/04,VJ943,TPE,HAN,2h47m,11:00,11:44,13:55,Landed 21:31,yellow
