DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN1369,HUI,SGN,1h14m,13:20,13:56,15:00,Landed 22:10,green
02/05,VN7545,HAN,N/A,,11:49,11:49,,Scheduled,
02/05,VN1558,CXR,HAN,1h36m,09:00,09:11,11:00,Landed 17:48,green
02/05,VN1559,HAN,CXR,1h41m,06:25,06:31,08:25,Landed 15:12,green
02/05,VN357,FUK,HAN,4h5m,01:00,01:09,05:30,Landed 12:14,green
01/05,VN356,HAN,FUK,3h31m,18:30,18:32,22:35,Landed 07:04,green
01/05,VN616,BKK,HAN,1h27m,15:15,15:30,17:15,Landed 23:58,green
01/05,VN617,HAN,BKK,1h42m,12:05,12:17,14:05,Landed 20:59,green
01/05,VN1558,CXR,HAN,1h36m,09:00,09:04,11:00,Landed 17:40,green
01/05,VN1559,HAN,CXR,1h33m,06:25,06:33,08:25,Landed 15:06,green
01/05,VN357,FUK,HAN,4h7m,01:00,01:16,05:30,Landed 12:23,green
30/04,VN356,HAN,FUK,3h36m,18:30,18:59,22:35,Landed 07:35,green
30/04,VN533,PVG,HAN,3h4m,07:50,08:04,11:25,Landed 18:08,green
30/04,VN532,HAN,PVG,2h47m,03:10,03:18,06:25,Landed 14:06,green
30/04,VN7546,HUI,HAN,58m,00:05,00:05,01:03,Landed 08:03,red
29/04,VN7370,SGN,HUI,1h9m,22:05,22:10,23:35,Landed 06:19,green
29/04,VN7121,DAD,SGN,56m,16:00,16:21,17:30,Landed 00:17,green
29/04,VN7177,HAN,DAD,1h1m,14:00,14:30,15:25,Landed 22:30,green
29/04,VN836,SAI,HAN,1h25m,11:05,11:10,12:50,Landed 19:35,green
29/04,VN837,HAN,SAI,1h26m,08:30,08:37,10:10,Landed 17:03,green
29/04,VN9335,IZO,HAN,4h34m,02:30,02:27,07:20,Landed 14:02,green
28/04,VN9334,HAN,IZO,3h48m,20:10,20:15,00:30,Landed 09:03,green
28/04,VN1558,CXR,HAN,1h43m,09:00,09:38,11:00,Landed 18:21,yellow
28/04,VN1559,HAN,CXR,1h41m,06:25,06:52,08:25,Landed 15:33,green
28/04,VN357,FUK,HAN,4h18m,01:00,01:11,05:30,Landed 12:29,green
27/04,VN356,HAN,FUK,3h30m,18:30,18:39,22:35,Landed 07:09,green
27/04,VN1206,VCA,HAN,2h21m,12:25,13:17,14:40,Landed 22:38,red
27/04,VN1207,HAN,VCA,1h56m,09:35,09:51,11:50,Landed 18:47,green
27/04,VN660,SIN,HAN,2h53m,05:05,05:24,08:35,Landed 15:17,green
27/04,VN661,HAN,SIN,3h16m,00:30,00:46,03:55,Landed 12:01,green
26/04,VN982,BLR,HAN,3h51m,18:15,18:20,23:00,Landed 05:11,green
26/04,VN983,HAN,BLR,4h38m,11:50,12:05,16:45,Landed 22:13,green
26/04,VN1558,CXR,HAN,1h43m,09:00,09:07,11:00,Landed 17:50,green
26/04,VN1559,HAN,CXR,1h30m,06:25,06:42,08:25,Landed 15:13,green
26/04,VN1236,PQC,HAN,1h53m,03:10,03:29,05:25,Landed 12:21,green
26/04,VN1237,HAN,PQC,1h53m,00:25,00:35,02:35,Landed 09:28,green
25/04,VN1718,VII,HAN,37m,11:50,12:32,12:45,Landed 20:09,yellow
25/04,VN1717,HAN,VII,29m,10:20,11:18,11:15,Landed 18:46,yellow
25/04,VN7166,DAD,HAN,1h10m,07:50,08:58,09:15,Landed 17:09,red
25/04,VN7167,HAN,DAD,1h0m,05:50,07:10,07:15,Landed 15:09,red
25/04,VN357,FUK,HAN,4h31m,01:00,01:18,05:30,Landed 12:49,yellow
24/04,VN356,HAN,FUK,3h43m,18:30,18:47,22:35,Landed 07:30,green
24/04,VN836,SAI,HAN,1h32m,11:05,11:31,12:50,Landed 20:03,green
24/04,VN837,HAN,SAI,1h18m,08:30,09:15,10:10,Landed 17:33,yellow
24/04,VN1602,BMV,HAN,1h25m,02:20,03:54,04:05,Landed 12:19,red
