DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ385,UIH,SGN,1h2m,11:15,11:28,12:20,Landed 19:30,green
02/05,VJ384,SGN,UIH,47m,09:35,10:01,10:45,Landed 17:48,green
02/05,VJ1385,UIH,SGN,50m,07:20,07:14,08:25,Landed 15:04,green
02/05,VJ1384,SGN,UIH,49m,05:00,05:19,06:10,Landed 13:08,green
02/05,VJ1320,PQC,SGN,38m,01:15,01:29,02:15,Landed 09:07,green
01/05,VJ1320,PQC,SGN,,23:55,,00:55,Unknown,
01/05,VJ1329,SGN,PQC,37m,22:15,23:49,23:20,Landed 07:26,red
01/05,VJ211,VII,SGN,1h29m,06:45,06:43,08:35,Landed 15:13,green
01/05,VJ210,SGN,VII,1h25m,04:25,04:36,06:15,Landed 13:01,green
30/04,VJ1320,PQC,SGN,42m,23:55,01:12,02:15,Landed 08:54,green
30/04,VJ1329,SGN,PQC,38m,22:15,23:51,23:20,Landed 07:29,red
30/04,VJ385,UIH,SGN,52m,11:15,11:27,12:20,Landed 19:20,green
30/04,VJ384,SGN,UIH,50m,09:35,09:48,10:45,Landed 17:38,green
30/04,VJ1277,HPH,SGN,1h41m,06:30,06:46,08:30,Landed 15:26,green
30/04,VJ1276,SGN,HPH,1h40m,04:00,04:13,06:00,Landed 12:52,green
30/04,VJ241,THD,SGN,1h42m,01:10,01:11,03:10,Landed 09:53,green
29/04,VJ242,SGN,THD,1h36m,22:40,22:51,00:40,Landed 07:26,green
29/04,VJ1313,HUI,SGN,1h17m,14:55,15:00,16:20,Landed 23:17,green
29/04,VJ1314,SGN,HUI,1h6m,13:00,13:16,14:25,Landed 21:22,green
29/04,VJ385,UIH,SGN,51m,11:15,11:24,12:20,Landed 19:16,green
29/04,VJ384,SGN,UIH,50m,09:35,09:50,10:45,Landed 17:40,green
29/04,VJ375,VCL,SGN,1h10m,07:45,07:48,09:05,Landed 15:58,green
29/04,VJ374,SGN,VCL,1h0m,05:55,06:07,07:15,Landed 14:07,green
28/04,VJ377,VCL,SGN,58m,13:15,13:55,14:35,Landed 21:53,yellow
28/04,VJ376,SGN,VCL,1h8m,11:25,12:14,12:45,Landed 20:22,yellow
28/04,VJ147,HAN,SGN,1h48m,08:45,09:27,10:55,Landed 18:15,yellow
28/04,VJ138,SGN,HAN,1h52m,06:05,06:33,08:15,Landed 15:25,green
28/04,VJ373,VCL,SGN,56m,04:10,04:14,05:30,Landed 12:09,green
28/04,VJ372,SGN,VCL,59m,02:20,02:33,03:40,Landed 10:32,green
28/04,VJ1381,UIH,SGN,44m,00:15,00:28,01:20,Landed 08:12,green
27/04,VJ1380,SGN,UIH,52m,22:35,22:48,23:45,Landed 06:40,green
27/04,VJ639,DAD,SGN,1h7m,10:05,10:26,11:30,Landed 18:33,green
