DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ3826,BKK,SGN,1h12m,14:33,14:33,15:46,Landed 22:46,red
02/05,VJ3825,SGN,BKK,1h16m,12:01,12:01,13:18,Landed 20:18,red
02/05,VJ1263,VDH,SGN,1h48m,07:50,07:55,09:25,Landed 16:42,yellow
02/05,VJ1262,SGN,VDH,,05:45,05:47,07:20,Unknown,
02/05,VJ241,THD,SGN,1h42m,01:10,02:25,03:10,Landed 11:07,red
01/05,VJ242,SGN,THD,1h38m,22:40,23:51,00:40,Landed 08:29,red
01/05,VJ395,PXU,SGN,51m,11:20,11:29,12:30,Landed 19:20,green
01/05,VJ394,SGN,PXU,46m,09:40,09:57,10:50,Landed 17:43,green
01/05,VJ633,DAD,SGN,1h0m,07:50,08:00,09:10,Landed 16:00,green
01/05,VJ636,SGN,DAD,59m,06:00,06:08,07:20,Landed 14:06,green
01/05,VJ3826,BKK,SGN,1h11m,01:50,01:50,03:01,Landed 10:01,red
30/04,VJ3825,SGN,BKK,1h10m,23:16,23:16,00:26,Landed 07:26,red
30/04,VJ141,HAN,SGN,1h50m,07:30,07:55,09:40,Landed 16:45,green
30/04,VJ134,SGN,HAN,1h49m,04:20,04:56,06:30,Landed 13:45,green
30/04,VJ127,HAN,SGN,1h49m,01:10,01:21,03:20,Landed 10:11,green
10/04,VJ160,SGN,HAN,1h59m,13:30,13:37,15:40,Landed 22:36,green
10/04,VJ637,DAD,SGN,1h11m,09:40,09:53,11:00,Landed 18:04,green
10/04,VJ1505,HAN,DAD,1h4m,07:35,07:48,08:55,Landed 15:52,green
10/04,VJ770,CXR,HAN,1h39m,01:05,01:56,02:55,Landed 10:35,yellow
09/04,VJ771,HAN,CXR,1h39m,22:45,23:08,00:35,Landed 07:47,green
09/04,VJ160,SGN,HAN,1h42m,13:30,13:38,15:40,Landed 22:21,green
09/04,VJ151,HAN,SGN,1h45m,09:50,10:15,12:00,Landed 19:00,green
09/04,VJ140,SGN,HAN,1h45m,07:10,07:31,09:20,Landed 16:15,green
09/04,VJ131,HAN,SGN,1h48m,03:10,03:59,05:20,Landed 12:47,yellow
09/04,VJ126,SGN,HAN,1h59m,00:30,00:52,02:40,Landed 09:51,green
08/04,VJ147,HAN,SGN,1h49m,08:45,09:08,10:55,Landed 17:57,green
08/04,VJ138,SGN,HAN,1h48m,06:05,06:24,08:15,Landed 15:12,green
07/04,VJ637,DAD,SGN,1h4m,09:40,10:54,11:00,Landed 18:59,red
07/04,VJ1505,HAN,DAD,58m,07:35,08:53,08:55,Landed 16:51,red
07/04,VJ1504,DAD,HAN,1h1m,05:40,06:48,07:00,Landed 14:49,red
07/04,VJ634,SGN,DAD,56m,03:45,04:50,05:05,Landed 12:46,yellow
