DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN586,HAN,KHH,2h1m,11:15,11:30,13:45,Landed 21:31,green
02/05,VN174,DAD,HAN,1h4m,09:35,09:04,11:15,Landed 17:08,green
02/05,VN1671,HPH,DAD,59m,04:25,04:34,05:45,Landed 12:32,green
02/05,VN1670,DAD,HPH,57m,02:35,02:33,03:50,Landed 10:31,green
02/05,VN1910,BMV,DAD,41m,00:40,00:41,01:40,Landed 08:21,green
01/05,VN1911,DAD,BMV,44m,23:00,22:59,00:05,Landed 06:43,green
01/05,VN1940,CXR,DAD,46m,12:50,12:55,13:55,Landed 20:41,green
01/05,VN1941,DAD,CXR,51m,11:00,11:01,12:15,Landed 18:52,green
01/05,VN1440,VCA,DAD,1h5m,09:00,08:54,10:25,Landed 17:00,green
01/05,VN1441,DAD,VCA,1h13m,06:45,06:50,08:20,Landed 15:03,green
01/05,VN1671,HPH,DAD,55m,04:25,04:41,05:45,Landed 12:36,green
01/05,VN1670,DAD,HPH,1h3m,02:35,02:39,03:50,Landed 10:42,green
30/04,VN7670,DAD,HPH,55m,08:00,08:00,08:55,Landed 15:55,red
30/04,VN337,KIX,DAD,4h52m,00:30,00:35,05:25,Landed 12:27,green
29/04,VN336,DAD,KIX,4h5m,18:10,18:24,22:55,Landed 07:29,green
29/04,VN1940,CXR,DAD,53m,12:50,13:02,13:55,Landed 20:56,green
29/04,VN1941,DAD,CXR,55m,11:00,11:20,12:15,Landed 19:14,green
29/04,VN1440,VCA,DAD,1h5m,09:00,09:09,10:25,Landed 17:14,green
29/04,VN1441,DAD,VCA,1h16m,06:45,06:56,08:20,Landed 15:11,green
29/04,VN1671,HPH,DAD,,04:25,,06:00,Estimated dep 12:05*,yellow
29/04,VN1670,DAD,HPH,1h1m,02:50,03:06,04:05,Landed 11:07,green
29/04,VN163,HAN,DAD,1h5m,00:45,01:04,02:10,Landed 09:09,green
28/04,VN1562,CXR,HAN,1h43m,12:05,12:12,14:05,Landed 20:54,green
28/04,VN1563,HAN,CXR,1h31m,09:30,09:43,11:30,Landed 18:14,green
28/04,VN593,HKG,HAN,2h17m,06:30,06:43,08:35,Landed 16:00,yellow
28/04,VN592,HAN,HKG,1h24m,03:25,03:35,05:30,Landed 12:59,green
28/04,VN1540,HUI,HAN,1h13m,00:35,00:40,01:55,Landed 08:53,green
27/04,VN1541,HAN,HUI,52m,22:40,22:59,00:01,Landed 06:52,green
27/04,VN1544,HUI,HAN,1h9m,11:30,12:31,12:50,Landed 20:40,red
27/04,VN1545,HAN,HUI,57m,09:35,10:06,10:55,Landed 18:02,green
27/04,VN1650,TBB,HAN,1h33m,07:10,07:23,08:55,Landed 15:56,green
27/04,VN1651,HAN,TBB,1h23m,04:45,05:11,06:35,Landed 13:34,green
27/04,VN160,DAD,HAN,1h7m,01:50,02:03,03:15,Landed 10:10,green
26/04,VN106,SGN,DAD,55m,22:45,22:56,00:05,Landed 06:51,green
26/04,VN221,HAN,SGN,1h41m,14:00,14:12,16:10,Landed 22:53,green
26/04,VN836,SAI,HAN,1h30m,11:05,11:19,12:50,Landed 19:48,green
26/04,VN837,HAN,SAI,1h23m,08:30,08:50,10:10,Landed 17:13,green
26/04,VN212,SGN,HAN,1h51m,05:00,05:44,07:10,Landed 14:35,yellow
26/04,VN113,DAD,SGN,1h6m,02:55,03:12,04:30,Landed 11:18,green
26/04,VN112,SGN,DAD,58m,01:00,01:19,02:20,Landed 09:17,green
25/04,VN205,HAN,SGN,1h39m,22:00,22:07,00:10,Landed 06:46,green
25/04,VN930,SAI,LPQ,1h30m,10:20,10:19,11:45,Landed 18:49,green
25/04,VN931,HAN,LPQ,47m,06:10,06:37,07:15,Landed 14:24,green
25/04,VN1236,PQC,HAN,1h54m,03:10,03:39,05:25,Landed 12:34,green
25/04,VN1237,HAN,PQC,1h46m,00:25,00:51,02:35,Landed 09:37,green
24/04,VN634,CGK,HAN,3h53m,18:30,18:39,23:00,Landed 05:31,green
24/04,VN635,HAN,CGK,3h53m,13:00,13:18,17:40,Landed 00:10,green
24/04,VN513,PEK,HAN,3h34m,07:45,07:53,11:40,Landed 18:27,green
24/04,VN512,HAN,PEK,3h8m,03:05,03:08,06:45,Landed 14:16,green
24/04,VN158,DAD,HAN,1h1m,00:50,00:58,02:15,Landed 08:59,green
23/04,VN157,HAN,DAD,1h3m,22:50,22:58,00:15,Landed 07:01,green
23/04,VN680,KUL,HAN,2h53m,12:00,12:03,15:20,Landed 21:57,green
23/04,VN681,HAN,KUL,2h56m,07:45,07:56,11:00,Landed 18:52,green
23/04,VN585,KHH,HAN,2h26m,04:05,03:51,06:45,Landed 13:17,green
22/04,VN584,HAN,KHH,1h54m,23:50,23:54,02:20,Landed 09:47,green
22/04,VN1718,VII,HAN,37m,11:50,11:49,12:45,Landed 19:27,green
22/04,VN1717,HAN,VII,31m,10:20,10:24,11:15,Landed 17:55,green
22/04,VN1805,DIN,HAN,41m,08:35,08:36,09:35,Landed 16:18,green
22/04,VN1804,HAN,DIN,46m,07:00,07:14,08:00,Landed 15:00,green
22/04,VN160,DAD,HAN,1h6m,01:50,02:04,03:15,Landed 10:10,green
21/04,VN159,HAN,DAD,1h2m,23:50,00:08,01:15,Landed 08:11,green
20/04,VN1562,CXR,HAN,1h47m,12:05,12:09,14:05,Landed 20:56,green
20/04,VN1563,HAN,CXR,1h30m,09:30,09:41,11:30,Landed 18:11,green
20/04,VN212,SGN,HAN,1h46m,05:00,05:16,07:10,Landed 14:01,green
20/04,VN1405,VDH,SGN,1h19m,02:05,02:05,03:45,Landed 10:24,green
19/04,VN1404,SGN,VDH,1h15m,23:55,00:00,01:30,Landed 08:15,green
19/04,VN1415,BMV,SGN,30m,12:45,13:00,13:40,Landed 20:30,green
19/04,VN1414,SGN,BMV,28m,11:15,11:34,12:10,Landed 19:02,green
19/04,VN503,CAN,SGN,2h20m,07:15,07:45,10:20,Landed 17:05,green
19/04,VN502,SGN,CAN,2h33m,03:10,03:31,06:10,Landed 14:04,green
19/04,VN1367,HUI,SGN,1h0m,00:50,00:47,02:20,Landed 08:47,green
18/04,VN1366,SGN,HUI,1h2m,22:45,22:51,00:15,Landed 06:53,green
18/04,VN678,KUL,SGN,1h25m,11:25,12:14,13:35,Landed 20:40,green
18/04,VN679,SGN,KUL,1h33m,08:25,08:42,10:25,Landed 18:16,green
18/04,VN650,SIN,SGN,1h41m,05:10,05:34,07:25,Landed 14:15,green
18/04,VN651,SGN,SIN,1h37m,02:10,02:22,04:10,Landed 11:59,green
17/04,VN101,DAD,SGN,57m,22:45,22:44,00:20,Landed 06:42,green
17/04,VN1940,CXR,DAD,51m,12:50,13:00,13:55,Landed 20:51,green
17/04,VN1941,DAD,CXR,52m,11:00,11:17,12:15,Landed 19:09,green
17/04,VN1440,VCA,DAD,1h11m,08:55,09:07,10:25,Landed 17:17,green
17/04,VN1441,DAD,VCA,1h10m,06:45,07:02,08:20,Landed 15:12,green
17/04,VN1671,HPH,DAD,1h1m,04:25,04:57,05:45,Landed 12:58,green
17/04,VN1670,DAD,HPH,56m,02:35,02:52,03:50,Landed 10:47,green
16/04,VN1940,CXR,DAD,51m,12:50,12:58,13:55,Landed 20:49,green
16/04,VN1941,DAD,CXR,49m,11:00,11:18,12:15,Landed 19:06,green
16/04,VN136,SGN,DAD,1h7m,09:00,09:15,10:20,Landed 17:23,green
16/04,VN921,HAN,VTE,55m,02:20,02:29,03:35,Landed 10:23,green
15/04,VN920,SGN,KTI,25m,09:05,09:20,09:55,Landed 16:45,green
15/04,VN650,SIN,SGN,1h34m,05:10,05:28,07:25,Landed 14:01,green
15/04,VN651,SGN,SIN,1h34m,02:10,02:31,04:10,Landed 12:05,green
14/04,VN595,HKG,SGN,2h7m,10:45,11:04,13:25,Landed 20:11,green
14/04,VN594,SGN,HKG,2h26m,06:35,06:52,09:25,Landed 17:18,green
14/04,VN1343,CXR,SGN,47m,03:45,03:57,04:50,Landed 11:44,green
14/04,VN1342,SGN,CXR,48m,02:05,02:13,03:10,Landed 10:01,green
13/04,VN812,SAI,SGN,46m,12:40,12:19,13:55,Landed 20:05,green
13/04,VN813,SGN,SAI,41m,10:15,10:31,11:20,Landed 18:12,green
13/04,VN604,BKK,SGN,1h20m,07:25,07:55,09:10,Landed 16:15,green
13/04,VN605,SGN,BKK,1h8m,04:30,04:43,06:10,Landed 12:50,green
13/04,VN1405,VDH,SGN,1h22m,02:05,02:05,03:45,Landed 10:27,green
12/04,VN1404,SGN,VDH,1h15m,23:55,23:59,01:30,Landed 08:14,green
12/04,VN678,KUL,SGN,1h33m,11:25,11:35,13:35,Landed 20:08,green
12/04,VN679,SGN,KUL,1h36m,08:25,08:35,10:25,Landed 18:11,green
12/04,VN650,SIN,SGN,1h38m,05:10,05:27,07:25,Landed 14:06,green
12/04,VN651,SGN,SIN,1h33m,02:10,02:37,04:10,Landed 12:10,green
11/04,VN205,HAN,SGN,1h46m,22:00,22:04,00:10,Landed 06:50,green
11/04,VN680,KUL,HAN,2h44m,12:00,12:13,15:20,Landed 21:57,green
11/04,VN681,HAN,KUL,2h51m,07:45,07:54,11:00,Landed 18:45,green
11/04,VN166,DAD,HAN,1h2m,04:35,04:39,06:00,Landed 12:41,green
11/04,VN165,HAN,DAD,1h1m,02:35,02:43,04:00,Landed 10:44,green
10/04,VN7204,SGN,HAN,1h51m,23:30,23:38,01:40,Landed 08:29,green
10/04,VN678,KUL,SGN,1h32m,11:25,11:33,13:35,Landed 20:05,green
10/04,VN679,SGN,KUL,1h35m,08:25,08:37,10:25,Landed 18:12,green
10/04,VN650,SIN,SGN,1h39m,05:10,05:25,07:25,Landed 14:04,green
10/04,VN651,SGN,SIN,1h35m,02:10,02:23,04:10,Landed 11:58,green
09/04,VN243,HAN,SGN,1h47m,23:00,23:18,01:10,Landed 08:06,green
09/04,VN1562,CXR,HAN,1h39m,12:05,12:24,14:05,Landed 21:03,green
09/04,VN1563,HAN,CXR,1h27m,09:30,09:53,11:30,Landed 18:20,green
09/04,VN593,HKG,HAN,1h43m,06:30,06:45,08:35,Landed 15:28,green
09/04,VN592,HAN,HKG,1h29m,03:25,03:43,05:30,Landed 13:12,green
08/04,VN646,MNL,HAN,2h48m,21:20,21:31,00:35,Landed 07:19,green
08/04,VN647,HAN,MNL,2h41m,17:10,17:28,20:20,Landed 04:09,green
08/04,VN920,SGN,KTI,24m,09:05,09:26,09:55,Landed 16:50,green
08/04,VN1265,VII,SGN,1h26m,06:35,06:48,08:25,Landed 15:15,green
08/04,VN1264,SGN,VII,1h26m,04:10,04:32,06:00,Landed 12:58,green
07/04,VN571,TPE,SGN,3h3m,23:45,00:17,03:20,Landed 10:21,green
07/04,VN570,SGN,TPE,3h2m,09:30,09:57,13:05,Landed 20:59,green
07/04,VN1826,PQC,SGN,45m,07:35,07:51,08:45,Landed 15:36,green
07/04,VN1827,SGN,PQC,35m,06:05,06:07,07:00,Landed 13:42,green
07/04,VN7129,DAD,SGN,1h2m,03:10,03:08,04:40,Landed 11:11,green
07/04,VN7128,SGN,DAD,57m,01:10,01:21,02:30,Landed 09:18,green
06/04,VN1469,VCL,SGN,53m,10:55,10:58,12:20,Landed 18:51,green
06/04,VN1468,SGN,VCL,56m,09:05,09:15,10:20,Landed 17:10,green
06/04,VN1273,THD,SGN,1h38m,06:00,06:12,08:00,Landed 14:50,green
06/04,VN1272,SGN,THD,1h36m,03:25,03:43,05:25,Landed 12:19,green
06/04,VN1367,HUI,SGN,1h7m,00:50,00:55,02:20,Landed 09:02,green
05/04,VN1366,SGN,HUI,1h5m,22:45,22:54,00:15,Landed 06:59,green
05/04,VN1351,CXR,SGN,44m,14:50,14:55,15:55,Landed 22:39,green
05/04,VN1350,SGN,CXR,42m,12:55,12:57,14:15,Landed 20:39,green
