DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
16/03,VJ124,SGN,HAN,1h42m,22:40,22:57,00:50,Landed 07:39,green
16/03,VJ171,HAN,SGN,1h39m,16:25,16:31,18:35,Landed 01:10,green
16/03,VJ180,SGN,HAN,1h46m,13:15,13:29,15:25,Landed 22:15,green
14/03,VJ38,DPS,SGN,3h22m,13:51,13:51,17:13,Landed 00:13,red
13/03,VJ893,SGN,DPS,3h17m,01:00,01:31,05:05,Landed 12:47,green
12/03,VJ898,DPS,SGN,3h22m,07:35,08:00,11:25,Landed 18:22,green
12/03,VJ897,SGN,DPS,3h21m,02:45,03:34,06:35,Landed 14:55,yellow
11/03,VJ861,ICN,SGN,5h22m,12:15,12:24,17:45,Landed 00:46,green
11/03,VJ860,SGN,ICN,4h28m,05:05,05:39,10:25,Landed 19:07,green
11/03,VJ324,PQC,SGN,50m,02:05,02:40,03:10,Landed 10:30,yellow
11/03,VJ325,SGN,PQC,37m,00:30,01:02,01:30,Landed 08:39,green
10/03,VJ843,TPE,SGN,3h11m,11:00,11:17,14:25,Landed 21:27,green
