DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN7177,HAN,DAD,,13:55,15:52,15:25,Delayed 23:53,red
02/05,VN930,SAI,LPQ,1h27m,10:20,10:41,11:45,Landed 19:09,yellow
02/05,VN931,HAN,LPQ,1h1m,06:10,06:34,07:15,Landed 14:35,yellow
02/05,VN1236,PQC,HAN,1h53m,03:10,03:32,05:25,Landed 12:25,green
02/05,VN1237,HAN,PQC,1h48m,00:25,00:34,02:35,Landed 09:22,green
01/05,VN270,SGN,HAN,1h42m,16:00,16:19,18:10,Landed 01:01,green
01/05,VN403,ICN,SGN,4h56m,08:55,09:10,14:20,Landed 21:06,green
01/05,VN402,SGN,ICN,4h53m,02:05,02:18,07:25,Landed 16:11,green
30/04,VN403,ICN,SGN,5h12m,08:55,08:59,14:20,Landed 21:11,green
30/04,VN402,SGN,ICN,4h43m,02:05,02:22,07:25,Landed 16:05,green
30/04,VN1347,CXR,SGN,33m,00:12,00:12,00:44,Landed 07:44,red
29/04,VN1346,SGN,CXR,42m,22:30,22:36,23:35,Landed 06:18,green
29/04,VN1415,BMV,SGN,33m,12:45,13:55,13:40,Landed 21:28,red
29/04,VN1414,SGN,BMV,36m,11:15,12:40,12:10,Landed 20:16,red
29/04,VN1423,PXU,SGN,59m,09:30,10:39,10:40,Landed 18:38,red
29/04,VN1422,SGN,PXU,1h2m,07:45,08:34,08:55,Landed 16:36,yellow
29/04,VN343,NGO,SGN,5h34m,00:01,00:01,05:40,Landed 12:35,green
28/04,VN342,SGN,NGO,5h0m,17:01,17:35,22:30,Landed 07:35,green
28/04,VN812,SAI,SGN,49m,12:40,11:58,13:55,Landed 19:47,green
28/04,VN813,SGN,SAI,44m,10:15,10:12,11:20,Landed 17:57,green
28/04,VN129,DAD,SGN,1h14m,06:30,07:04,08:05,Landed 15:18,green
28/04,VN319,NRT,DAD,5h32m,00:01,00:09,06:00,Landed 12:41,green
27/04,VN318,DAD,NRT,4h46m,17:30,17:48,22:35,Landed 07:34,green
27/04,VN148,SGN,DAD,59m,13:55,14:04,15:15,Landed 22:03,green
27/04,VN1469,VCL,SGN,53m,10:55,10:57,12:20,Landed 18:50,green
27/04,VN1468,SGN,VCL,56m,09:05,09:15,10:20,Landed 17:11,green
27/04,VN129,DAD,SGN,1h1m,06:30,06:34,08:05,Landed 14:36,green
27/04,VN337,KIX,DAD,4h49m,00:30,00:35,05:45,Landed 12:24,green
26/04,VN336,DAD,KIX,4h13m,18:30,18:35,22:55,Landed 07:48,green
26/04,VN148,SGN,DAD,1h0m,13:55,14:22,15:15,Landed 22:22,green
26/04,VN1423,PXU,SGN,48m,09:30,09:28,10:40,Landed 17:16,green
26/04,VN1422,SGN,PXU,40m,07:45,07:54,08:55,Landed 15:34,green
26/04,VN343,NGO,SGN,5h49m,00:01,00:03,06:00,Landed 12:52,green
25/04,VN342,SGN,NGO,4h49m,17:01,17:09,22:30,Landed 06:58,green
25/04,VN921,HAN,VTE,55m,02:20,02:42,03:35,Landed 10:38,green
24/04,VN7204,SGN,HAN,1h47m,23:30,23:46,01:40,Landed 08:33,green
24/04,VN1269,VII,SGN,1h26m,14:20,15:23,16:10,Landed 23:49,yellow
24/04,VN1268,SGN,VII,1h27m,11:55,13:01,13:45,Landed 21:28,yellow
24/04,VN1828,PQC,SGN,44m,10:05,11:11,11:15,Landed 18:54,yellow
24/04,VN1829,SGN,PQC,39m,08:30,09:33,09:30,Landed 17:12,yellow
24/04,VN127,DAD,SGN,1h2m,05:55,06:15,07:30,Landed 14:18,green
24/04,VN126,SGN,DAD,1h0m,04:00,04:14,05:20,Landed 12:14,green
23/04,VN581,KHH,SGN,2h44m,23:30,23:43,02:30,Landed 09:27,green
23/04,VN580,SGN,KHH,2h41m,10:50,11:55,13:50,Landed 22:36,red
23/04,VN630,CGK,SGN,2h38m,06:50,08:14,10:05,Landed 17:51,red
23/04,VN631,SGN,CGK,2h39m,02:50,03:20,06:00,Landed 12:59,green
23/04,VN107,DAD,SGN,1h3m,00:40,01:00,02:15,Landed 09:03,green
22/04,VN106,SGN,DAD,1h1m,22:45,23:03,00:05,Landed 07:04,green
22/04,VN1469,VCL,SGN,1h2m,10:55,11:29,12:20,Landed 19:31,green
22/04,VN1468,SGN,VCL,1h10m,08:55,09:03,10:20,Landed 17:13,green
22/04,VN351,FUK,SGN,4h39m,01:00,01:20,06:10,Landed 12:59,green
21/04,VN350,SGN,FUK,4h37m,17:35,17:39,22:35,Landed 07:16,green
21/04,VN1375,HUI,SGN,1h1m,10:40,10:36,12:10,Landed 18:37,green
21/04,VN1374,SGN,HUI,1h8m,08:35,08:42,10:05,Landed 16:49,green
21/04,VN1371,HUI,SGN,1h8m,06:00,06:20,07:30,Landed 14:29,green
21/04,VN1370,SGN,HUI,1h5m,04:05,04:19,05:25,Landed 12:24,green
20/04,VN403,ICN,SGN,5h3m,08:55,09:08,14:20,Landed 21:11,green
20/04,VN402,SGN,ICN,4h52m,02:05,02:24,07:25,Landed 16:16,green
19/04,VN608,BKK,SGN,1h10m,14:05,14:11,15:50,Landed 22:21,green
19/04,VN609,SGN,BKK,1h10m,11:25,11:48,13:05,Landed 19:58,green
19/04,VN1423,PXU,SGN,52m,09:30,09:28,10:40,Landed 17:20,green
19/04,VN1422,SGN,PXU,43m,07:45,07:52,08:55,Landed 15:35,green
19/04,VN351,FUK,SGN,4h55m,01:00,01:40,06:10,Landed 13:34,yellow
18/04,VN350,SGN,FUK,4h25m,17:35,17:57,22:35,Landed 07:23,green
18/04,VN403,ICN,SGN,5h12m,08:55,09:00,14:20,Landed 21:12,green
18/04,VN402,SGN,ICN,4h32m,02:05,02:18,07:25,Landed 15:50,green
17/04,VN231,HAN,SGN,1h43m,11:30,12:24,13:40,Landed 21:07,yellow
17/04,VN1232,PQC,HAN,2h2m,08:15,09:14,10:30,Landed 18:16,red
17/04,VN1233,HAN,PQC,1h47m,05:30,06:30,07:40,Landed 15:17,yellow
17/04,VN1236,PQC,HAN,1h56m,03:10,03:29,05:25,Landed 12:25,green
17/04,VN1237,HAN,PQC,1h42m,00:25,00:29,02:35,Landed 09:11,green
16/04,VN180,DAD,HAN,1h1m,11:05,11:36,12:30,Landed 19:37,green
16/04,VN319,NRT,DAD,5h23m,00:01,00:07,06:00,Landed 12:29,green
15/04,VN318,DAD,NRT,4h36m,17:30,17:43,22:35,Landed 07:19,green
15/04,VN7197,HAN,DAD,1h2m,13:35,13:54,15:00,Landed 21:57,green
15/04,VN1544,HUI,HAN,59m,11:30,11:38,12:50,Landed 19:36,green
15/04,VN1545,HAN,HUI,52m,09:35,09:50,10:55,Landed 17:42,green
15/04,VN1650,TBB,HAN,1h33m,07:10,07:04,08:55,Landed 15:37,green
15/04,VN1651,HAN,TBB,1h26m,04:45,04:48,06:35,Landed 13:14,green
15/04,VN1614,PXU,HAN,1h12m,02:15,02:23,03:50,Landed 10:35,green
15/04,VN1615,HAN,PXU,1h11m,00:05,00:11,01:40,Landed 08:22,green
14/04,VN246,SGN,HAN,1h45m,04:00,04:17,06:10,Landed 13:02,green
13/04,VN101,DAD,SGN,1h0m,22:45,22:52,00:20,Landed 06:52,green
13/04,VN199,HAN,DAD,59m,13:25,13:31,14:50,Landed 21:30,green
13/04,VN1718,VII,HAN,39m,11:50,11:58,12:45,Landed 19:37,green
13/04,VN1717,HAN,VII,31m,10:20,10:36,11:15,Landed 18:08,green
13/04,VN170,DAD,HAN,1h5m,06:50,06:59,08:15,Landed 15:04,green
13/04,VN169,HAN,DAD,1h0m,04:50,05:08,06:15,Landed 13:08,green
13/04,VN164,DAD,HAN,1h1m,02:45,02:56,04:10,Landed 10:57,green
13/04,VN163,HAN,DAD,1h0m,00:45,00:57,02:10,Landed 08:57,green
12/04,VN176,DAD,HAN,58m,08:45,09:06,10:10,Landed 17:05,green
12/04,VN175,HAN,DAD,57m,06:45,07:18,08:10,Landed 15:15,green
12/04,VN246,SGN,HAN,1h44m,04:00,04:28,06:10,Landed 13:12,green
12/04,VN1820,PQC,SGN,39m,00:10,00:09,01:20,Landed 07:48,green
11/04,VN1821,SGN,PQC,33m,22:35,22:35,23:35,Landed 06:07,green
11/04,VN1407,VDH,SGN,1h19m,06:25,06:36,08:05,Landed 14:54,green
11/04,VN1406,SGN,VDH,1h8m,04:15,04:41,05:50,Landed 12:49,green
11/04,VN1271,THD,SGN,1h42m,01:20,01:21,03:20,Landed 10:03,green
10/04,VN1270,SGN,THD,1h34m,22:45,22:56,00:45,Landed 07:30,green
10/04,VN403,ICN,SGN,4h59m,08:55,09:24,14:20,Landed 21:22,green
10/04,VN402,SGN,ICN,4h50m,02:05,02:25,07:25,Landed 16:15,green
09/04,VN1469,VCL,SGN,58m,10:55,10:50,12:20,Landed 18:48,green
09/04,VN1468,SGN,VCL,56m,08:55,09:04,10:20,Landed 17:00,green
09/04,VN129,DAD,SGN,1h5m,06:30,06:42,08:05,Landed 14:46,green
09/04,VN337,KIX,DAD,4h31m,00:30,00:45,05:45,Landed 12:17,green
08/04,VN336,DAD,KIX,4h10m,18:30,18:58,22:55,Landed 08:07,green
08/04,VN148,SGN,DAD,57m,13:55,14:19,15:15,Landed 22:17,green
08/04,VN141,DAD,SGN,1h5m,11:40,12:01,13:15,Landed 20:06,green
08/04,VN140,SGN,DAD,58m,09:45,10:06,11:05,Landed 18:04,green
08/04,VN129,DAD,SGN,1h2m,06:30,07:03,08:05,Landed 15:05,green
08/04,VN319,NRT,DAD,5h37m,00:01,00:09,06:00,Landed 12:46,green
07/04,VN318,DAD,NRT,4h34m,17:30,17:34,22:35,Landed 07:08,green
07/04,VN146,SGN,DAD,57m,12:40,12:45,14:00,Landed 20:42,green
07/04,VN1828,PQC,SGN,40m,10:05,10:05,11:15,Landed 17:45,green
07/04,VN1829,SGN,PQC,35m,08:30,08:29,09:30,Landed 16:04,green
07/04,VN1661,TBB,SGN,47m,03:20,03:45,04:30,Landed 11:32,green
07/04,VN1660,SGN,TBB,51m,01:35,02:04,02:45,Landed 09:55,green
06/04,VN1269,VII,SGN,1h32m,14:20,14:19,16:10,Landed 22:51,green
06/04,VN1268,SGN,VII,1h26m,11:55,12:09,13:45,Landed 20:35,green
06/04,VN133,DAD,SGN,1h2m,08:20,08:51,09:55,Landed 16:53,green
06/04,VN132,SGN,DAD,52m,06:25,06:52,07:45,Landed 14:44,green
06/04,VN343,NGO,SGN,5h39m,00:01,00:05,05:40,Landed 12:44,green
05/04,VN342,SGN,NGO,6h9m,17:01,17:24,22:30,Landed 08:33,red
05/04,VN403,ICN,SGN,5h41m,08:55,09:04,14:20,Landed 21:45,yellow
05/04,VN402,SGN,ICN,4h58m,02:05,02:29,07:25,Landed 16:27,green
04/04,VN205,HAN,SGN,1h41m,22:00,22:10,00:10,Landed 06:51,green
04/04,VN513,PEK,HAN,3h25m,07:45,08:02,11:40,Landed 18:27,green
04/04,VN512,HAN,PEK,3h17m,03:05,03:15,06:45,Landed 14:32,green
04/04,VN158,DAD,HAN,1h6m,00:50,00:55,02:15,Landed 09:01,green
03/04,VN157,HAN,DAD,1h1m,22:50,22:59,00:15,Landed 07:00,green
03/04,VN836,SAI,HAN,1h32m,11:05,11:18,12:50,Landed 19:50,green
03/04,VN837,HAN,SAI,1h26m,08:30,08:36,10:10,Landed 17:02,green
03/04,VN610,BKK,HAN,1h28m,04:55,05:33,06:55,Landed 14:01,green
03/04,VN611,HAN,BKK,1h33m,01:50,02:04,03:50,Landed 10:38,green
02/04,VN646,MNL,HAN,2h53m,21:20,21:16,00:35,Landed 07:09,green
02/04,VN647,HAN,MNL,2h39m,17:10,17:21,20:20,Landed 04:01,green
30/03,VN930,SAI,LPQ,1h27m,10:20,10:55,11:45,Landed 19:22,yellow
30/03,VN931,HAN,LPQ,48m,06:10,06:43,07:15,Landed 14:30,green
30/03,VN1236,PQC,HAN,1h50m,03:10,03:42,05:25,Landed 12:31,green
30/03,VN1237,HAN,PQC,1h46m,00:25,00:42,02:35,Landed 09:29,green
29/03,VN224,SGN,HAN,1h46m,15:00,15:16,17:10,Landed 00:02,green
29/03,VN595,HKG,SGN,2h15m,10:45,11:06,13:25,Landed 20:21,green
29/03,VN594,SGN,HKG,2h12m,06:35,06:58,09:25,Landed 17:10,green
29/03,VN343,NGO,SGN,5h32m,00:01,00:13,05:40,Landed 12:45,green
28/03,VN342,SGN,NGO,4h58m,17:01,17:35,22:30,Landed 07:33,green
28/03,VN403,ICN,SGN,5h2m,08:55,09:19,14:20,Landed 21:20,green
28/03,VN402,SGN,ICN,4h48m,02:25,02:41,07:25,Landed 16:30,green
27/03,VN7139,DAD,SGN,1h4m,13:30,13:40,15:00,Landed 21:44,green
27/03,VN626,BKK,DAD,1h22m,11:00,11:19,12:35,Landed 19:40,green
27/03,VN627,DAD,BKK,1h27m,08:15,08:30,10:00,Landed 16:58,green
27/03,VN337,KIX,DAD,5h1m,00:30,00:39,06:05,Landed 12:40,green
26/03,VN336,DAD,KIX,4h1m,18:05,18:26,22:25,Landed 07:28,green
26/03,VN195,HAN,DAD,1h3m,12:05,12:30,13:25,Landed 20:34,green
26/03,VN216,SGN,HAN,1h45m,09:00,09:21,11:05,Landed 18:06,green
26/03,VN7135,DAD,SGN,1h6m,06:55,07:06,08:15,Landed 15:11,green
26/03,VN337,KIX,DAD,5h7m,00:30,00:45,06:05,Landed 12:52,green
25/03,VN336,DAD,KIX,3h56m,18:05,18:32,22:25,Landed 07:28,green
25/03,VN148,SGN,DAD,57m,13:55,15:16,15:15,Landed 23:13,red
25/03,VN1469,VCL,SGN,53m,10:45,13:07,12:05,Landed 21:01,red
25/03,VN1468,SGN,VCL,56m,08:55,11:23,10:10,Landed 19:19,red
25/03,VN1832,PQC,SGN,47m,08:35,09:02,09:45,Landed 16:49,green
25/03,VN1833,SGN,PQC,35m,07:00,07:29,08:00,Landed 15:04,green
25/03,VN343,NGO,SGN,5h44m,00:01,00:10,06:10,Landed 12:54,green
24/03,VN342,SGN,NGO,4h52m,17:20,17:30,22:35,Landed 07:21,green
24/03,VN1834,PQC,SGN,39m,15:05,15:01,16:15,Landed 22:39,green
24/03,VN1835,SGN,PQC,35m,13:30,13:44,14:30,Landed 21:18,green
24/03,VN1469,VCL,SGN,1h5m,10:45,10:47,12:05,Landed 18:52,green
24/03,VN1468,SGN,VCL,51m,08:55,09:05,10:10,Landed 16:56,green
