DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN678,KUL,SGN,1h40m,11:25,11:48,13:35,Landed 20:28,green
02/05,VN679,SGN,KUL,1h31m,08:25,08:28,10:25,Landed 18:00,green
02/05,VN650,SIN,SGN,1h34m,05:10,05:25,07:25,Landed 13:59,green
02/05,VN651,SGN,SIN,1h32m,02:10,02:19,04:10,Landed 11:51,green
01/05,VN243,HAN,SGN,1h39m,23:00,23:06,01:10,Landed 07:45,green
01/05,VN680,KUL,HAN,2h48m,12:00,12:51,15:20,Landed 22:40,yellow
01/05,VN681,HAN,KUL,3h4m,07:45,08:02,11:00,Landed 19:06,green
01/05,VN610,BKK,HAN,1h30m,04:55,05:23,06:55,Landed 13:53,green
01/05,VN611,HAN,BKK,1h33m,01:50,02:08,03:50,Landed 10:40,green
30/04,VN646,MNL,HAN,2h41m,21:20,21:24,00:35,Landed 07:05,green
30/04,VN647,HAN,MNL,2h36m,17:10,17:10,20:20,Landed 03:46,green
30/04,VN1206,VCA,HAN,1h49m,12:25,12:34,14:40,Landed 21:23,green
30/04,VN1207,HAN,VCA,1h54m,09:35,09:42,11:50,Landed 18:36,green
30/04,VN1650,TBB,HAN,1h31m,06:50,07:17,08:35,Landed 15:48,green
30/04,VN1651,HAN,TBB,1h26m,04:30,05:06,06:15,Landed 13:32,yellow
30/04,VN1614,PXU,HAN,1h18m,02:15,02:30,03:50,Landed 10:47,green
30/04,VN1615,HAN,PXU,1h15m,00:05,00:18,01:40,Landed 08:32,green
29/04,VN920,SGN,KTI,26m,09:05,09:27,09:55,Landed 16:53,green
29/04,VN921,HAN,VTE,56m,02:20,02:32,03:35,Landed 10:28,green
28/04,VN156,DAD,HAN,,23:05,,00:30,Estimated dep 06:05*,green
28/04,VN199,HAN,DAD,1h1m,13:25,13:35,14:50,Landed 21:36,green
28/04,VN180,DAD,HAN,1h6m,11:05,11:25,12:30,Landed 19:31,green
28/04,VN179,HAN,DAD,1h5m,09:05,09:21,10:30,Landed 17:25,green
28/04,VN170,DAD,HAN,1h1m,06:50,06:53,08:15,Landed 14:53,green
28/04,VN1671,HPH,DAD,55m,04:25,04:28,05:45,Landed 12:23,green
28/04,VN1670,DAD,HPH,56m,02:35,02:35,03:50,Landed 10:32,green
28/04,VN1910,BMV,DAD,45m,00:40,00:36,01:40,Landed 08:21,green
27/04,VN1911,DAD,BMV,42m,23:00,23:06,00:05,Landed 06:48,green
27/04,VN7079,VII,DAD,48m,16:31,16:31,17:19,Landed 00:19,red
27/04,VN1280,SGN,VII,1h33m,14:20,14:30,16:10,Landed 23:03,green
27/04,VN812,SAI,SGN,52m,12:40,12:08,13:55,Landed 20:00,green
27/04,VN813,SGN,SAI,40m,10:15,10:17,11:20,Landed 17:57,green
27/04,VN1265,VII,SGN,1h26m,06:35,06:36,08:25,Landed 15:02,green
27/04,VN1264,SGN,VII,1h32m,04:10,04:18,06:00,Landed 12:50,green
26/04,VN571,TPE,SGN,3h1m,23:45,23:59,03:20,Landed 10:00,green
26/04,VN570,SGN,TPE,2h59m,09:30,09:44,13:05,Landed 20:44,green
26/04,VN1265,VII,SGN,1h28m,06:35,06:48,08:25,Landed 15:16,green
26/04,VN1264,SGN,VII,1h28m,04:10,04:35,06:00,Landed 13:03,green
26/04,VN1661,TBB,SGN,36m,02:10,02:04,03:20,Landed 09:40,green
26/04,VN1660,SGN,TBB,44m,00:25,00:31,01:35,Landed 08:15,green
25/04,VN1351,CXR,SGN,45m,14:50,14:50,15:55,Landed 22:36,green
25/04,VN1350,SGN,CXR,41m,13:10,13:16,14:15,Landed 20:57,green
25/04,VN1375,HUI,SGN,1h5m,10:40,10:53,12:10,Landed 18:58,green
25/04,VN1374,SGN,HUI,1h12m,08:35,08:42,10:05,Landed 16:54,green
25/04,VN127,DAD,SGN,1h4m,05:55,06:13,07:30,Landed 14:17,green
25/04,VN126,SGN,DAD,1h5m,04:00,04:07,05:20,Landed 12:12,green
25/04,VN1661,TBB,SGN,39m,02:10,02:12,03:20,Landed 09:50,green
25/04,VN1660,SGN,TBB,47m,00:25,00:36,01:35,Landed 08:22,green
24/04,VN1351,CXR,SGN,40m,14:50,15:01,15:55,Landed 22:41,green
24/04,VN1350,SGN,CXR,43m,13:10,13:24,14:15,Landed 21:07,green
24/04,VN1375,HUI,SGN,1h8m,10:40,10:44,12:10,Landed 18:52,green
24/04,VN1374,SGN,HUI,1h0m,08:35,08:57,10:05,Landed 16:57,green
24/04,VN119,DAD,SGN,1h15m,04:00,04:28,05:35,Landed 12:43,green
24/04,VN118,SGN,DAD,1h3m,02:05,02:22,03:25,Landed 10:24,green
23/04,VN1177,HPH,SGN,1h47m,03:15,06:15,05:20,Landed 15:02,red
23/04,VN1176,SGN,HPH,2h27m,00:35,00:53,02:40,Landed 10:19,yellow
22/04,VN654,SIN,SGN,1h47m,10:25,10:58,12:40,Landed 19:45,green
22/04,VN655,SGN,SIN,1h53m,07:25,07:41,09:25,Landed 17:34,green
22/04,VN600,BKK,SGN,1h13m,04:20,04:42,06:05,Landed 12:54,green
22/04,VN601,SGN,BKK,1h12m,01:40,01:45,03:20,Landed 09:57,green
21/04,VN654,SIN,SGN,1h40m,10:25,10:52,12:40,Landed 19:32,green
21/04,VN655,SGN,SIN,1h40m,07:25,07:52,09:25,Landed 17:33,green
21/04,VN1411,BMV,SGN,36m,04:50,05:01,05:45,Landed 12:37,green
21/04,VN1410,SGN,BMV,28m,03:25,03:45,04:15,Landed 11:13,green
20/04,VN581,KHH,SGN,2h44m,23:30,23:26,02:30,Landed 09:11,green
20/04,VN580,SGN,KHH,2h38m,10:50,10:55,13:50,Landed 21:33,green
20/04,VN1826,PQC,SGN,36m,07:35,07:59,08:45,Landed 15:35,green
20/04,VN1827,SGN,PQC,41m,06:05,06:17,07:00,Landed 13:57,green
19/04,VN571,TPE,SGN,3h6m,23:45,23:57,03:20,Landed 10:02,green
19/04,VN570,SGN,TPE,2h57m,09:30,09:49,13:05,Landed 20:46,green
19/04,VN1826,PQC,SGN,36m,07:35,07:46,08:45,Landed 15:22,green
19/04,VN1827,SGN,PQC,37m,06:05,06:07,07:00,Landed 13:43,green
19/04,VN1343,CXR,SGN,37m,03:45,03:59,04:50,Landed 11:37,green
19/04,VN1342,SGN,CXR,46m,02:05,02:17,03:10,Landed 10:04,green
19/04,VN1820,PQC,SGN,40m,00:10,00:08,01:20,Landed 07:48,green
18/04,VN1821,SGN,PQC,33m,22:35,22:32,23:35,Landed 06:05,green
18/04,VN656,SIN,SGN,1h38m,13:00,13:09,15:15,Landed 21:48,green
18/04,VN657,SGN,SIN,1h36m,10:00,10:12,12:00,Landed 19:47,green
18/04,VN604,BKK,SGN,1h12m,07:25,07:36,09:10,Landed 15:48,green
18/04,VN605,SGN,BKK,1h13m,04:30,04:47,06:10,Landed 13:00,green
17/04,VN581,KHH,SGN,2h42m,23:30,23:46,02:30,Landed 09:29,green
17/04,VN580,SGN,KHH,2h44m,10:50,11:05,13:50,Landed 21:49,green
17/04,VN1277,THD,SGN,1h44m,07:00,07:14,09:00,Landed 15:58,green
17/04,VN1276,SGN,THD,1h36m,04:25,04:51,06:25,Landed 13:27,green
16/04,VN571,TPE,SGN,3h14m,23:45,00:20,03:20,Landed 10:34,green
16/04,VN570,SGN,TPE,3h4m,09:30,09:45,13:05,Landed 20:48,green
16/04,VN1411,BMV,SGN,44m,04:50,05:12,05:45,Landed 12:55,green
16/04,VN1410,SGN,BMV,41m,03:25,03:39,04:15,Landed 11:20,green
15/04,VN581,KHH,SGN,2h45m,23:30,23:23,02:30,Landed 09:08,green
15/04,VN580,SGN,KHH,2h44m,10:50,10:59,13:50,Landed 21:43,green
15/04,VN630,CGK,SGN,2h38m,06:50,07:02,10:05,Landed 16:40,green
15/04,VN631,SGN,CGK,2h41m,02:50,03:07,06:00,Landed 12:48,green
14/04,VN1171,HPH,SGN,1h37m,23:20,23:18,01:25,Landed 07:55,green
14/04,VN1186,SGN,HPH,1h32m,10:55,11:02,13:00,Landed 19:34,green
14/04,VN133,DAD,SGN,1h8m,08:20,08:40,09:55,Landed 16:48,green
14/04,VN132,SGN,DAD,57m,06:25,06:40,07:45,Landed 14:37,green
14/04,VN119,DAD,SGN,1h3m,04:00,04:09,05:35,Landed 12:12,green
14/04,VN118,SGN,DAD,1h8m,02:05,02:05,03:25,Landed 10:13,green
14/04,VN1820,PQC,SGN,39m,00:10,00:11,01:20,Landed 07:50,green
13/04,VN1821,SGN,PQC,31m,22:35,22:35,23:35,Landed 06:06,green
13/04,VN678,KUL,SGN,1h34m,11:25,12:23,13:35,Landed 20:57,yellow
13/04,VN679,SGN,KUL,1h42m,08:25,08:43,10:25,Landed 18:25,green
13/04,VN650,SIN,SGN,1h38m,05:10,05:24,07:25,Landed 14:01,green
13/04,VN651,SGN,SIN,1h32m,02:10,02:20,04:10,Landed 11:53,green
12/04,VN7007,HAN,SGN,1h44m,22:55,23:04,01:10,Landed 07:48,green
12/04,VN1562,CXR,HAN,1h35m,12:05,12:19,14:05,Landed 20:54,green
12/04,VN1563,HAN,CXR,1h34m,09:30,09:47,11:30,Landed 18:21,green
12/04,VN170,DAD,HAN,1h2m,06:50,07:07,08:15,Landed 15:10,green
12/04,VN169,HAN,DAD,1h0m,04:50,05:07,06:15,Landed 13:07,green
12/04,VN1620,UIH,HAN,1h24m,01:15,01:43,02:55,Landed 10:07,green
11/04,VN1621,HAN,UIH,1h17m,23:00,23:08,00:40,Landed 07:25,green
11/04,VN614,BKK,HAN,1h30m,08:55,09:15,10:55,Landed 17:45,green
11/04,VN615,HAN,BKK,1h37m,05:45,06:07,07:45,Landed 14:44,green
11/04,VN164,DAD,HAN,1h9m,02:45,02:58,04:10,Landed 11:07,green
11/04,VN163,HAN,DAD,1h3m,00:45,00:54,02:10,Landed 08:57,green
10/04,VN1558,CXR,HAN,1h42m,09:00,09:23,11:00,Landed 18:05,green
10/04,VN1559,HAN,CXR,1h29m,06:25,06:42,08:25,Landed 15:11,green
10/04,VN210,SGN,HAN,1h45m,03:00,03:12,05:10,Landed 11:57,green
10/04,VN207,HAN,SGN,1h50m,00:01,00:14,02:10,Landed 09:04,green
09/04,VN920,SGN,KTI,29m,09:05,09:20,09:55,Landed 16:49,green
09/04,VN600,BKK,SGN,1h13m,04:20,04:44,06:05,Landed 12:57,green
