DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN440,CXR,ICN,,14:35,14:40,19:30,Estimated 03:59,green
02/05,VN7352,SGN,CXR,43m,12:43,12:43,13:26,Landed 20:26,red
02/05,VN1397,UIH,SGN,1h12m,09:15,09:40,10:30,Landed 17:51,yellow
02/05,VN1396,SGN,UIH,53m,07:34,07:34,08:27,Landed 15:27,red
02/05,VN1343,CXR,SGN,34m,03:45,03:57,04:50,Landed 11:32,green
02/05,VN1342,SGN,CXR,44m,02:05,02:16,03:10,Landed 10:00,green
01/05,VN1171,HPH,SGN,1h37m,23:20,23:15,01:25,Landed 07:52,green
01/05,VN1188,SGN,HPH,1h40m,13:55,13:53,16:00,Landed 22:33,green
01/05,VN137,DAD,SGN,1h0m,10:55,11:04,12:30,Landed 19:04,green
01/05,VN136,SGN,DAD,59m,09:00,09:11,10:20,Landed 17:10,green
01/05,VN1177,HPH,SGN,1h38m,03:15,03:21,05:20,Landed 11:58,green
01/05,VN1176,SGN,HPH,1h40m,00:35,00:41,02:40,Landed 09:22,green
30/04,VN1375,HUI,SGN,1h9m,10:40,10:52,12:10,Landed 19:00,green
30/04,VN1374,SGN,HUI,1h4m,08:35,08:56,10:05,Landed 17:00,green
30/04,VN7107,DAD,SGN,1h2m,06:25,06:48,07:55,Landed 14:50,green
30/04,VN7106,SGN,DAD,1h3m,04:15,04:43,05:35,Landed 12:46,green
30/04,VN105,DAD,SGN,56m,01:25,01:35,03:00,Landed 09:31,green
29/04,VN104,SGN,DAD,1h0m,23:30,23:40,00:50,Landed 07:40,green
29/04,VN7117,DAD,SGN,1h6m,12:30,14:38,15:25,Landed 22:44,yellow
29/04,VN7114,SGN,DAD,1h5m,10:35,12:32,13:15,Landed 20:37,yellow
29/04,VN1828,PQC,SGN,51m,10:05,10:35,11:15,Landed 18:26,green
29/04,VN1829,SGN,PQC,32m,08:30,09:00,09:30,Landed 16:32,green
29/04,VN1177,HPH,SGN,1h59m,03:15,03:54,05:20,Landed 12:53,yellow
29/04,VN1176,SGN,HPH,1h42m,00:35,00:49,02:40,Landed 09:30,green
28/04,VN221,HAN,SGN,1h43m,14:00,14:30,16:10,Landed 23:13,green
28/04,VN836,SAI,HAN,1h23m,11:05,11:06,12:50,Landed 19:29,green
28/04,VN837,HAN,SAI,1h29m,08:30,08:38,10:10,Landed 17:07,green
28/04,VN1716,VII,HAN,44m,06:00,06:06,06:55,Landed 13:50,green
28/04,VN1715,HAN,VII,44m,04:30,04:44,05:25,Landed 12:28,green
28/04,VN1620,UIH,HAN,1h21m,01:15,01:12,02:55,Landed 09:33,green
27/04,VN1621,HAN,UIH,1h19m,23:00,23:09,00:40,Landed 07:28,green
27/04,VN1558,CXR,HAN,1h37m,09:00,09:18,11:00,Landed 17:54,green
27/04,VN1559,HAN,CXR,1h33m,06:25,06:47,08:25,Landed 15:20,green
