DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ1782,CXR,HAN,1h35m,06:10,06:27,08:00,Landed 15:02,green
01/05,VJ5806,N/A,CXR,,13:59,13:59,,Scheduled,
01/05,VJ5805,CXR,CSY,9h37m,01:36,01:36,11:12,Landed 14:12,red
30/04,VJ68,NQZ,CXR,7h26m,15:49,15:49,23:15,Landed 06:15,red
30/04,VJ67,CXR,NQZ,8h3m,05:59,05:59,14:02,Landed 20:02,red
29/04,VJ5061,OVB,CXR,6h58m,00:05,00:05,07:03,Landed 14:03,red
28/04,VJ5060,CXR,OVB,7h8m,14:20,14:20,21:28,Landed 04:28,red
27/04,VJ5061,OVB,CXR,7h14m,22:56,22:56,06:10,Landed 13:10,red
27/04,VJ5060,CXR,OVB,7h8m,12:34,12:34,19:42,Landed 02:42,red
27/04,VJ68,NQZ,CXR,7h34m,03:04,03:04,10:38,Landed 17:38,red
26/04,VJ67,N/A,NQZ,7h1m,17:52,17:52,00:53,Landed 06:53,red
26/04,VJ36,SGN,CXR,45m,13:35,13:35,14:20,Landed 21:20,red
26/04,VJ86,SYD,SGN,8h29m,00:15,00:41,09:05,Landed 16:10,green
25/04,VJ85,SGN,SYD,8h31m,12:55,13:12,21:20,Landed 07:43,yellow
25/04,VJ86,SYD,SGN,8h27m,00:15,01:17,09:05,Landed 16:44,yellow
24/04,VJ85,SGN,SYD,8h29m,12:55,13:20,21:20,Landed 07:49,yellow
24/04,VJ133,HAN,SGN,1h39m,04:20,04:41,06:30,Landed 13:20,green
24/04,VJ1780,CXR,HAN,1h40m,00:20,00:35,02:10,Landed 09:15,green
23/04,VJ68,NQZ,CXR,7h7m,15:48,15:48,22:56,Landed 05:56,red
23/04,VJ67,CXR,NQZ,8h13m,06:02,06:02,14:16,Landed 20:16,red
23/04,VJ1781,HAN,CXR,1h32m,02:10,02:35,04:00,Landed 11:07,green
22/04,VJ1780,CXR,HAN,1h47m,04:25,04:50,06:15,Landed 13:37,yellow
21/04,VJ5063,KJA,CXR,6h29m,15:53,15:53,22:22,Landed 05:22,red
21/04,VJ5062,CXR,KJA,7h3m,06:45,06:45,13:49,Landed 20:49,red
21/04,VJ1781,HAN,CXR,1h32m,02:10,02:23,04:00,Landed 10:55,green
20/04,VJ1502,DAD,HAN,1h3m,03:10,03:32,04:30,Landed 11:36,green
19/04,VJ56,NQZ,DAD,6h54m,18:24,18:24,01:18,Landed 08:18,red
19/04,VJ55,DAD,NQZ,7h39m,09:12,09:12,16:52,Landed 22:52,red
19/04,VJ1501,HAN,DAD,59m,05:30,06:08,06:50,Landed 14:07,yellow
18/04,VJ972,DEL,HAN,3h48m,18:35,18:43,22:40,Landed 05:31,green
18/04,VJ971,HAN,DEL,4h22m,12:40,12:53,17:25,Landed 22:46,green
18/04,VJ1780,CXR,HAN,,01:30,,03:20,Landed 10:19,green
17/04,VJ5806,KZN,CXR,8h54m,15:00,15:00,,Landed 06:54,red
17/04,VJ5805,CXR,N/A,,02:41,02:41,,Unknown,
16/04,VJ5063,KJA,CXR,6h25m,15:46,15:46,22:11,Landed 05:11,red
16/04,VJ5062,CXR,KJA,6h45m,07:03,07:03,,Landed 20:48,red
14/04,VJ5806,KZN,CXR,9h10m,14:40,14:40,23:51,Landed 06:51,red
14/04,VJ5805,CXR,N/A,9h57m,02:28,02:28,12:25,Landed 12:25 (UTC),red
13/04,VJ1781,HAN,CXR,1h42m,22:20,22:57,00:10,Landed 07:39,yellow
13/04,VJ1780,CXR,HAN,1h45m,00:20,01:22,02:10,Landed 10:07,red
12/04,VJ5063,KJA,CXR,6h48m,16:27,16:27,,Landed 06:15,red
12/04,VJ5062,CXR,N/A,,06:45,06:45,,Unknown,
10/04,VJ5806,KZN,CXR,9h3m,14:29,14:29,23:31,Landed 06:31,red
10/04,VJ5805,CXR,N/A,,02:32,02:32,,Unknown,
09/04,VJ5063,KJA,N/A,,15:56,15:56,,Unknown,
09/04,VJ5062,CXR,N/A,,06:49,06:49,,Unknown,
07/04,VJ5063,KJA,CXR,6h30m,15:45,15:45,22:16,Landed 05:16,red
07/04,VJ5062,CXR,KJA,6h36m,06:52,06:52,13:29,Landed 20:29,red
06/04,VJ1781,HAN,CXR,1h34m,22:20,22:34,00:10,Landed 07:09,green
06/04,VJ160,SGN,HAN,1h44m,13:30,13:53,15:40,Landed 22:38,green
05/04,VJ896,DEL,SGN,4h25m,18:35,19:30,23:35,Landed 06:55,yellow
05/04,VJ895,SGN,DEL,4h54m,12:25,13:05,17:25,Landed 23:29,yellow
05/04,VJ86,SYD,SGN,8h47m,00:15,00:27,09:05,Landed 16:14,green
04/04,VJ85,SGN,SYD,8h19m,12:55,13:29,21:20,Landed 07:48,yellow
04/04,VJ86,SYD,SGN,8h47m,00:15,02:58,09:05,Landed 18:45,red
03/04,VJ85,SGN,SYD,8h12m,12:55,16:54,21:20,Landed 12:06,red
03/04,VJ86,SYD,SGN,8h39m,00:15,00:29,09:05,Landed 16:09,green
