DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN614,BKK,HAN,1h30m,08:55,09:04,10:55,Landed 17:34,green
02/05,VN615,HAN,BKK,1h36m,05:45,05:54,07:45,Landed 14:31,green
02/05,VN1614,PXU,HAN,1h15m,02:15,02:25,03:50,Landed 10:40,green
02/05,VN1615,HAN,PXU,1h15m,00:05,00:17,01:40,Landed 08:32,green
01/05,VN7196,DAD,HAN,1h5m,13:30,14:21,06:10,Landed 22:26,green
01/05,VN626,BKK,DAD,1h18m,11:05,11:57,12:45,Landed 20:15,yellow
01/05,VN627,DAD,BKK,1h26m,08:15,09:05,10:05,Landed 17:31,yellow
01/05,VN132,SGN,DAD,59m,06:25,06:34,07:45,Landed 14:33,green
01/05,VN119,DAD,SGN,1h4m,04:00,04:02,05:35,Landed 12:06,green
01/05,VN118,SGN,DAD,54m,02:05,02:08,03:25,Landed 10:02,green
30/04,VN1369,HUI,SGN,1h4m,13:20,13:32,14:50,Landed 21:37,green
30/04,VN1368,SGN,HUI,1h4m,11:15,11:33,12:45,Landed 19:37,green
30/04,VN503,CAN,SGN,2h22m,07:15,07:33,10:20,Landed 16:55,green
30/04,VN502,SGN,CAN,2h25m,03:10,03:28,06:10,Landed 13:53,green
30/04,VN1367,HUI,SGN,1h9m,00:50,00:42,02:20,Landed 08:50,green
29/04,VN1366,SGN,HUI,1h8m,22:45,22:45,00:15,Landed 06:53,green
29/04,VN403,ICN,SGN,5h13m,08:55,08:59,14:20,Landed 21:12,green
29/04,VN402,SGN,ICN,4h42m,02:05,02:23,07:25,Landed 16:05,green
28/04,VN219,HAN,SGN,1h45m,12:00,12:09,14:10,Landed 20:54,green
28/04,VN216,SGN,HAN,1h47m,09:00,09:20,11:10,Landed 18:07,green
28/04,VN123,DAD,SGN,1h10m,04:55,05:44,06:30,Landed 13:55,yellow
28/04,VN122,SGN,DAD,1h5m,03:00,03:13,04:20,Landed 11:18,green
27/04,VN403,ICN,SGN,5h0m,08:55,09:01,14:20,Landed 21:01,green
27/04,VN402,SGN,ICN,4h52m,02:05,02:20,07:25,Landed 16:12,green
26/04,VN403,ICN,SGN,5h1m,08:55,09:14,14:20,Landed 21:16,green
26/04,VN402,SGN,ICN,4h50m,02:05,02:32,07:25,Landed 16:22,green
26/04,VN1347,CXR,SGN,45m,00:10,00:23,01:15,Landed 08:08,green
25/04,VN1346,SGN,CXR,45m,22:30,22:45,23:35,Landed 06:30,green
25/04,VN403,ICN,SGN,5h17m,08:55,08:57,14:20,Landed 21:15,green
25/04,VN402,SGN,ICN,4h35m,02:05,02:26,07:25,Landed 16:01,green
24/04,VN1377,HUI,SGN,59m,15:15,15:09,16:45,Landed 23:07,green
