DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ646,SGN,DAD,57m,13:40,14:10,15:00,Landed 22:07,green
02/05,VJ814,SIN,SGN,2h3m,09:55,10:05,12:00,Landed 19:08,green
02/05,VJ973,DAD,SIN,2h39m,06:10,06:17,08:55,Landed 16:55,green
01/05,VJ646,SGN,DAD,1h6m,13:40,13:45,15:00,Landed 21:51,green
01/05,VJ309,HUI,SGN,1h7m,11:15,11:21,12:40,Landed 19:28,green
01/05,VJ310,SGN,HUI,1h5m,09:20,09:21,10:45,Landed 17:26,green
01/05,VJ275,HPH,SGN,1h48m,05:30,05:50,07:30,Landed 14:38,green
01/05,VJ274,SGN,HPH,1h43m,03:00,03:10,05:00,Landed 11:53,green
01/05,VJ301,HUI,SGN,1h5m,00:25,00:42,01:50,Landed 08:47,green
30/04,VJ302,SGN,HUI,1h8m,22:30,22:35,23:55,Landed 06:43,green
30/04,VJ311,HUI,SGN,1h11m,12:55,12:56,14:20,Landed 21:08,green
30/04,VJ312,SGN,HUI,1h10m,11:00,11:07,12:25,Landed 19:17,green
30/04,VJ1263,VDH,SGN,1h27m,07:50,08:01,09:25,Landed 16:28,green
30/04,VJ1262,SGN,VDH,1h13m,05:45,06:09,07:20,Landed 14:22,green
30/04,VJ1617,CXR,SGN,37m,04:00,04:23,05:05,Landed 12:00,green
30/04,VJ1616,SGN,CXR,42m,02:25,02:47,03:30,Landed 10:29,green
29/04,VJ123,HAN,SGN,1h46m,22:30,22:43,00:40,Landed 07:29,green
29/04,VJ162,SGN,HAN,1h46m,15:40,15:59,17:50,Landed 00:44,green
29/04,VJ263,VDH,SGN,1h15m,12:45,13:30,14:20,Landed 21:46,yellow
29/04,VJ262,SGN,VDH,1h11m,10:40,11:43,12:15,Landed 19:55,yellow
29/04,VJ601,CXR,SGN,40m,09:05,09:43,10:10,Landed 17:22,green
29/04,VJ2851,KNH,CXR,2h41m,05:13,05:13,07:54,Landed 14:54,red
29/04,VJ2850,CXR,KNH,2h53m,01:02,01:02,03:55,Landed 11:55,red
28/04,VJ919,PUS,CXR,4h29m,01:55,01:55,06:35,Landed 13:24,green
27/04,VJ918,CXR,PUS,4h10m,20:10,20:04,00:50,Landed 09:14,green
27/04,VJ787,HAN,CXR,1h33m,06:10,06:27,07:55,Landed 15:00,green
27/04,VJ506,DAD,HAN,1h4m,03:55,04:30,05:15,Landed 12:34,yellow
27/04,VJ505,HAN,DAD,59m,02:05,02:23,03:25,Landed 10:22,green
26/04,VJ1128,SGN,HAN,1h48m,15:15,15:45,17:25,Landed 00:32,green
26/04,VJ1127,HAN,SGN,1h49m,12:20,12:47,14:30,Landed 21:36,green
26/04,VJ928,CGK,HAN,4h4m,07:00,07:03,11:15,Landed 18:07,green
26/04,VJ929,HAN,CGK,3h53m,01:40,01:52,06:00,Landed 12:45,green
25/04,VJ7527,CAN,HAN,1h36m,18:10,18:34,20:05,Landed 03:10,green
25/04,VJ7526,HAN,CAN,1h17m,15:30,15:42,17:10,Landed 01:00,green
25/04,VJ904,BKK,HAN,1h39m,11:45,12:57,13:25,Landed 21:36,red
25/04,VJ903,HAN,BKK,1h36m,08:45,10:02,10:45,Landed 18:37,red
25/04,VJ1510,DAD,HAN,1h4m,05:45,07:27,07:05,Landed 15:31,red
25/04,VJ1509,HAN,DAD,1h3m,03:50,05:22,05:10,Landed 13:25,red
24/04,VJ981,PUS,HAN,4h19m,23:10,23:26,03:40,Landed 10:45,green
24/04,VJ982,HAN,PUS,3h40m,18:05,18:21,22:10,Landed 07:01,green
24/04,VJ947,KHH,HAN,2h37m,10:50,11:21,13:35,Landed 20:58,yellow
24/04,VJ946,HAN,KHH,1h59m,07:35,08:27,09:50,Landed 18:26,yellow
24/04,VJ961,ICN,HAN,4h40m,02:05,02:12,06:35,Landed 13:52,yellow
23/04,VJ960,HAN,ICN,3h46m,18:40,18:54,22:55,Landed 07:40,green
23/04,VJ526,DAD,HAN,1h7m,14:30,15:24,15:50,Landed 23:31,yellow
23/04,VJ523,HAN,DAD,1h5m,12:40,13:21,14:00,Landed 21:27,yellow
23/04,VJ568,HUI,HAN,1h2m,10:40,11:16,11:55,Landed 19:18,yellow
23/04,VJ567,HAN,HUI,58m,08:55,09:24,10:10,Landed 17:22,green
23/04,VJ510,DAD,HAN,1h8m,06:15,07:18,07:35,Landed 15:26,red
23/04,VJ507,HAN,DAD,1h8m,04:10,05:11,05:30,Landed 13:19,red
23/04,VJ524,DAD,HAN,1h12m,02:20,02:56,03:40,Landed 11:08,yellow
23/04,VJ503,HAN,DAD,1h8m,00:30,00:43,01:50,Landed 08:51,green
22/04,VJ35,TSN,HAN,3h35m,16:25,16:25,20:00,Landed 03:00,red
06/04,VJ34,HAN,N/A,,15:07,15:07,,Unknown,
06/04,VJ774,CXR,HAN,1h40m,08:25,09:22,10:15,Landed 18:03,red
06/04,VJ787,HAN,CXR,1h31m,06:10,06:44,07:55,Landed 15:15,yellow
06/04,VJ564,HUI,HAN,1h3m,04:05,04:33,05:20,Landed 12:37,yellow
06/04,VJ563,HAN,HUI,53m,02:20,02:44,03:35,Landed 10:37,green
05/04,VJ943,TPE,HAN,2h53m,11:00,11:58,13:55,Landed 21:52,red
05/04,VJ942,HAN,TPE,2h15m,07:25,07:58,10:00,Landed 18:13,green
05/04,VJ440,PQC,HAN,1h50m,04:25,05:10,06:30,Landed 14:00,yellow
05/04,VJ447,HAN,PQC,1h46m,01:45,02:06,03:50,Landed 10:51,green
04/04,VJ524,DAD,HAN,1h1m,02:20,02:34,03:40,Landed 10:35,green
04/04,VJ632,SGN,DAD,57m,00:30,00:48,01:50,Landed 08:45,green
03/04,VJ621,DAD,SGN,57m,22:35,22:48,00:01,Landed 06:45,green
03/04,VJ8893,MFM,DAD,1h29m,14:31,14:31,16:00,Landed 23:00,red
03/04,VJ8892,DAD,MFM,1h22m,11:47,11:47,13:09,Landed 21:09,red
03/04,VJ824,KUL,DAD,2h13m,06:30,06:57,09:10,Landed 16:10,green
03/04,VJ827,DAD,KUL,2h21m,02:50,03:18,05:30,Landed 13:38,green
03/04,VJ725,HPH,DAD,54m,00:55,00:54,02:10,Landed 08:48,green
02/04,VJ724,DAD,HPH,53m,23:00,23:06,00:20,Landed 06:59,green
02/04,VJ8021,MNL,DAD,2h5m,19:40,19:40,21:45,Landed 04:45,red
02/04,VJ8020,DAD,MNL,2h7m,16:18,16:18,18:25,Landed 02:25,red
02/04,VJ890,SIN,DAD,2h20m,11:15,11:30,14:05,Landed 20:50,green
02/04,VJ889,DAD,SIN,2h30m,07:15,07:22,10:10,Landed 17:52,green
02/04,VJ970,SIN,DAD,2h19m,03:15,03:24,06:10,Landed 12:43,green
02/04,VJ813,SGN,SIN,1h40m,00:10,00:31,02:15,Landed 10:10,green
01/04,VJ859,MNL,SGN,2h14m,19:00,19:09,21:35,Landed 04:24,green
01/04,VJ858,SGN,MNL,2h15m,15:25,15:36,18:10,Landed 01:51,green
01/04,VJ877,HKG,SGN,2h14m,11:50,12:13,14:30,Landed 21:27,green
01/04,VJ876,SGN,HKG,2h18m,08:10,08:27,10:50,Landed 18:45,green
01/04,VJ808,HKT,SGN,1h31m,04:55,05:16,06:50,Landed 13:47,green
