DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ716,PQC,DAD,1h21m,12:45,12:59,14:30,Landed 21:20,green
02/05,VJ717,DAD,PQC,1h29m,10:25,10:29,12:10,Landed 18:58,green
02/05,VJ1505,HAN,DAD,1h2m,07:35,07:53,08:55,Landed 15:55,green
02/05,VJ1504,DAD,HAN,59m,05:40,06:05,07:00,Landed 14:03,green
02/05,VJ634,SGN,DAD,56m,03:45,04:04,05:05,Landed 12:00,green
01/05,VJ151,HAN,SGN,1h47m,09:50,10:08,12:00,Landed 18:54,green
01/05,VJ514,DAD,HAN,1h5m,00:30,00:53,01:50,Landed 08:58,green
30/04,VJ501,HAN,DAD,1h0m,22:40,22:57,00:00,Landed 06:57,green
30/04,VJ464,VCA,HAN,1h57m,06:00,06:42,08:10,Landed 15:39,yellow
30/04,VJ463,HAN,VCA,1h56m,03:20,03:51,05:30,Landed 12:48,yellow
29/04,VJ496,BMV,HAN,1h32m,12:45,13:02,14:30,Landed 21:34,green
29/04,VJ495,HAN,BMV,1h32m,10:30,10:49,12:15,Landed 19:21,green
29/04,VJ454,PQC,HAN,1h53m,07:35,07:48,09:45,Landed 16:41,green
29/04,VJ451,HAN,PQC,1h47m,04:45,04:59,06:55,Landed 13:46,green
27/04,VJ1778,CXR,HAN,1h39m,14:05,15:19,15:55,Landed 23:58,red
25/04,VJ835,ICN,CXR,4h48m,21:45,21:49,02:35,Landed 09:37,green
25/04,VJ834,CXR,ICN,4h8m,15:55,16:25,20:35,Landed 05:33,green
25/04,VJ1606,SGN,CXR,41m,14:00,14:23,15:00,Landed 22:03,green
25/04,VJ281,HPH,SGN,1h38m,10:45,11:37,12:45,Landed 20:15,yellow
25/04,VJ280,SGN,HPH,1h46m,08:15,09:02,10:15,Landed 17:48,yellow
25/04,VJ275,HPH,SGN,1h37m,05:30,06:06,07:30,Landed 14:44,green
25/04,VJ274,SGN,HPH,1h41m,03:00,03:33,05:00,Landed 12:14,green
25/04,VJ125,HAN,SGN,1h40m,00:01,00:21,02:10,Landed 09:00,green
24/04,VJ1148,SGN,HAN,1h49m,15:10,16:49,17:20,Landed 01:38,red
24/04,VJ1832,VTE,SGN,1h35m,11:45,12:17,13:45,Landed 20:52,green
24/04,VJ1831,SGN,VTE,1h43m,09:25,09:49,11:00,Landed 18:32,yellow
24/04,VJ885,KHH,SGN,2h38m,04:40,04:31,07:50,Landed 14:10,green
24/04,VJ886,SGN,KHH,2h39m,00:30,00:49,03:40,Landed 11:28,green
23/04,VJ1804,HYD,SGN,3h53m,18:05,18:42,22:35,Landed 05:35,green
23/04,VJ1803,SGN,HYD,4h16m,12:45,13:10,17:05,Landed 22:56,yellow
23/04,VJ894,DPS,SGN,3h27m,06:05,06:03,09:55,Landed 16:30,green
23/04,VJ893,SGN,DPS,3h20m,01:15,01:31,05:05,Landed 12:51,green
22/04,VJ263,VDH,SGN,1h15m,12:45,12:52,14:20,Landed 21:07,green
22/04,VJ262,SGN,VDH,1h16m,10:40,10:49,12:15,Landed 19:05,green
22/04,VJ894,DPS,SGN,3h21m,06:05,06:01,09:55,Landed 16:22,green
22/04,VJ893,SGN,DPS,3h24m,01:15,01:29,05:05,Landed 12:53,green
21/04,VJ647,DAD,SGN,59m,14:50,15:11,16:15,Landed 23:09,green
21/04,VJ648,SGN,DAD,1h0m,13:00,13:19,14:20,Landed 21:19,green
21/04,VJ395,PXU,SGN,43m,11:20,11:41,12:30,Landed 19:24,green
21/04,VJ394,SGN,PXU,46m,09:40,09:57,10:50,Landed 17:42,green
21/04,VJ802,BKK,SGN,1h16m,04:30,04:44,06:00,Landed 13:01,green
21/04,VJ801,SGN,BKK,1h11m,01:35,01:49,03:05,Landed 10:00,green
20/04,VJ273,HPH,SGN,1h58m,10:50,10:47,12:50,Landed 19:46,green
19/04,VJ670,BMV,HPH,1h21m,11:20,11:18,13:00,Landed 19:39,green
19/04,VJ671,HPH,BMV,1h22m,09:10,09:09,10:50,Landed 17:31,green
19/04,VJ272,SGN,HPH,1h40m,02:00,02:11,04:00,Landed 10:50,green
17/04,VJ859,MNL,SGN,2h12m,19:00,19:46,21:35,Landed 04:57,yellow
17/04,VJ858,SGN,MNL,2h20m,15:25,15:48,18:10,Landed 02:09,green
17/04,VJ353,BMV,SGN,36m,12:25,12:57,13:25,Landed 20:33,green
17/04,VJ352,SGN,BMV,32m,10:55,11:30,11:55,Landed 19:03,green
17/04,VJ336,PQC,SGN,51m,09:10,09:31,10:15,Landed 17:21,green
17/04,VJ325,SGN,PQC,36m,07:25,07:49,08:35,Landed 15:24,green
17/04,VJ131,HAN,SGN,1h44m,03:10,03:55,05:20,Landed 12:38,yellow
17/04,VJ126,SGN,HAN,1h53m,00:30,00:45,02:40,Landed 09:38,green
16/04,VJ639,DAD,SGN,1h1m,10:05,11:11,11:30,Landed 19:12,yellow
16/04,VJ640,SGN,DAD,1h9m,08:10,09:10,09:30,Landed 17:19,red
16/04,VJ275,HPH,SGN,1h50m,05:30,05:56,07:30,Landed 14:46,yellow
16/04,VJ274,SGN,HPH,1h50m,03:00,03:20,05:00,Landed 12:10,green
16/04,VJ301,HUI,SGN,1h5m,00:25,00:33,01:50,Landed 08:39,green
15/04,VJ302,SGN,HUI,1h8m,22:30,22:34,23:55,Landed 06:42,green
15/04,VJ255,THD,SGN,1h42m,11:50,11:59,13:50,Landed 20:41,green
15/04,VJ254,SGN,THD,1h33m,09:20,09:32,11:20,Landed 18:05,green
15/04,VJ885,KHH,SGN,2h41m,04:40,05:02,07:50,Landed 14:43,green
15/04,VJ886,SGN,KHH,2h57m,00:30,00:55,03:40,Landed 11:52,green
14/04,VJ255,THD,SGN,1h44m,11:50,11:54,13:50,Landed 20:39,green
14/04,VJ254,SGN,THD,1h29m,09:20,09:34,11:20,Landed 18:04,green
14/04,VJ863,ICN,SGN,5h1m,02:40,02:59,07:55,Landed 15:00,green
13/04,VJ862,SGN,ICN,4h51m,19:35,20:02,00:40,Landed 09:53,green
13/04,VJ281,HPH,SGN,1h47m,10:45,10:47,12:45,Landed 19:34,green
13/04,VJ280,SGN,HPH,1h38m,08:15,08:17,10:15,Landed 16:56,green
13/04,VJ305,HUI,SGN,1h2m,05:25,05:45,06:50,Landed 13:48,green
13/04,VJ306,SGN,HUI,1h3m,03:30,03:47,04:55,Landed 11:49,green
12/04,VJ884,BOM,SGN,4h46m,19:10,20:05,00:40,Landed 07:51,green
12/04,VJ883,SGN,BOM,5h1m,13:05,13:36,18:10,Landed 00:06,yellow
12/04,VJ853,RMQ,SGN,2h52m,07:30,07:35,11:00,Landed 17:27,green
12/04,VJ852,SGN,RMQ,3h1m,03:10,03:28,06:30,Landed 14:29,green
12/04,VJ301,HUI,SGN,1h0m,00:25,00:38,01:50,Landed 08:38,green
11/04,VJ302,SGN,HUI,1h4m,22:30,22:38,23:55,Landed 06:43,green
11/04,VJ163,HAN,SGN,1h44m,14:25,14:47,16:35,Landed 23:31,green
11/04,VJ154,SGN,HAN,1h44m,11:45,12:06,13:55,Landed 20:50,green
