DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
01/05,VJ5061,OVB,CXR,7h1m,21:04,21:04,04:05,Landed 11:05,red
01/05,VJ5060,CXR,OVB,7h12m,11:20,11:20,18:33,Landed 01:33,red
30/04,VJ5063,KJA,CXR,6h31m,16:11,16:11,22:42,Landed 05:42,red
30/04,VJ5062,CXR,KJA,6h42m,07:20,07:20,14:02,Landed 21:02,red
30/04,VJ1781,HAN,CXR,1h33m,02:10,04:11,04:00,Landed 12:44,red
29/04,VJ156,SGN,HAN,1h47m,23:50,01:00,02:00,Landed 09:47,red
29/04,VJ82,MEL,SGN,8h26m,14:30,14:41,23:05,Landed 06:06,green
29/04,VJ81,SGN,MEL,7h54m,04:10,04:52,12:35,Landed 22:46,green
28/04,VJ82,MEL,SGN,8h14m,14:30,14:30,23:05,Landed 05:45,green
28/04,VJ81,SGN,MEL,8h14m,04:10,04:25,12:35,Landed 22:39,green
27/04,VJ82,MEL,SGN,8h4m,14:30,14:36,23:05,Landed 05:40,green
27/04,VJ81,SGN,MEL,8h18m,04:10,04:22,12:35,Landed 22:40,green
26/04,VJ161,HAN,SGN,1h39m,13:55,14:03,16:05,Landed 22:42,green
26/04,VJ1442,PQC,HAN,1h44m,03:00,03:45,05:05,Landed 12:30,yellow
25/04,VJ64,NQZ,PQC,7h33m,18:51,18:51,02:23,Landed 09:23,red
25/04,VJ63,PQC,NQZ,8h34m,08:16,08:16,16:50,Landed 22:50,red
25/04,VJ1443,HAN,PQC,1h57m,04:10,04:39,06:15,Landed 13:36,yellow
25/04,VJ190,SGN,HAN,1h44m,01:15,01:38,03:25,Landed 10:22,green
24/04,VJ82,MEL,SGN,8h13m,14:30,14:35,23:05,Landed 05:48,green
24/04,VJ81,SGN,MEL,8h18m,04:10,04:23,12:35,Landed 22:41,green
23/04,VJ82,MEL,SGN,8h12m,14:30,14:38,23:05,Landed 05:50,green
23/04,VJ81,SGN,MEL,8h26m,04:10,04:32,12:35,Landed 22:58,yellow
22/04,VJ896,DEL,SGN,4h27m,18:35,19:18,23:35,Landed 06:45,green
22/04,VJ895,SGN,DEL,4h49m,12:25,12:55,17:25,Landed 23:14,yellow
22/04,VJ86,SYD,SGN,8h42m,00:15,00:34,09:05,Landed 16:16,green
21/04,VJ85,SGN,SYD,8h27m,12:55,13:10,21:20,Landed 07:37,yellow
21/04,VJ86,SYD,SGN,8h33m,00:15,00:16,09:05,Landed 15:49,green
20/04,VJ85,SGN,SYD,8h30m,12:55,13:21,21:20,Landed 07:52,yellow
20/04,VJ86,SYD,SGN,8h25m,00:15,00:59,09:05,Landed 16:24,yellow
19/04,VJ85,SGN,SYD,8h20m,12:55,13:07,21:20,Landed 07:27,green
19/04,VJ86,SYD,SGN,8h38m,00:15,00:44,09:05,Landed 16:23,yellow
18/04,VJ85,SGN,SYD,8h11m,12:55,13:14,21:20,Landed 07:26,green
17/04,VJ896,DEL,SGN,4h18m,18:35,20:18,23:35,Landed 07:36,red
17/04,VJ895,SGN,DEL,5h52m,12:25,12:53,17:25,Landed 00:15,red
17/04,VJ86,SYD,SGN,9h4m,00:15,00:54,09:05,Landed 16:58,red
16/04,VJ85,SGN,SYD,8h2m,12:55,13:18,21:20,Landed 07:19,green
15/04,VJ896,DEL,SGN,4h23m,18:35,19:23,23:35,Landed 06:46,green
15/04,VJ895,SGN,DEL,5h1m,12:25,12:51,17:25,Landed 23:22,yellow
15/04,VJ147,HAN,SGN,1h51m,08:45,09:13,10:55,Landed 18:05,green
15/04,VJ1780,CXR,HAN,1h37m,04:25,04:39,06:15,Landed 13:16,green
14/04,VJ5063,KJA,CXR,6h34m,15:39,15:39,,Landed 05:13,red
14/04,VJ5062,CXR,KJA,6h41m,06:40,06:40,13:22,Landed 20:22,red
12/04,VJ68,NQZ,CXR,7h35m,15:25,15:25,23:00,Landed 06:00,red
12/04,VJ67,CXR,NQZ,7h48m,05:50,05:50,13:39,Landed 19:39,red
12/04,VJ1781,HAN,CXR,1h32m,02:10,02:27,04:00,Landed 10:59,green
11/04,VJ1158,SGN,HAN,1h43m,13:40,15:54,15:55,Landed 00:37,red
11/04,VJ1153,HAN,SGN,1h44m,11:05,12:56,13:10,Landed 21:40,red
11/04,VJ144,SGN,HAN,1h44m,08:55,09:46,11:05,Landed 18:30,yellow
11/04,VJ137,HAN,SGN,1h42m,05:20,06:51,07:30,Landed 15:33,red
11/04,VJ128,SGN,HAN,1h40m,02:40,03:28,04:50,Landed 12:08,yellow
11/04,VJ125,HAN,SGN,1h47m,00:01,00:13,02:10,Landed 09:00,green
10/04,VJ20,VTE,HAN,58m,13:07,13:07,14:05,Landed 21:05,red
07/04,VJ21,HAN,VTE,57m,02:38,02:38,03:35,Landed 10:35,red
06/04,VJ124,SGN,HAN,1h49m,23:05,23:14,01:15,Landed 08:03,green
06/04,VJ84,BNE,SGN,8h2m,13:30,13:38,22:00,Landed 04:39,green
06/04,VJ83,SGN,BNE,7h50m,03:15,03:38,11:30,Landed 21:28,green
05/04,VJ163,HAN,SGN,1h41m,14:25,16:28,16:35,Landed 01:09,red
05/04,VJ7526,HAN,CAN,1h20m,10:26,10:26,11:46,Landed 19:46,red
05/04,VJ7527,CAN,HAN,,09:05,,11:00,Unknown,
05/04,VJ2967,UBN,HAN,5h40m,03:55,03:55,09:35,Landed 16:35,red
04/04,VJ2966,HAN,UBN,5h56m,19:57,19:57,01:52,Landed 09:52,red
04/04,VJ150,SGN,HAN,1h47m,10:40,12:29,12:50,Landed 21:15,red
04/04,VJ131,HAN,SGN,1h40m,03:10,04:06,05:20,Landed 12:47,yellow
03/04,VJ124,SGN,HAN,1h48m,23:05,23:34,01:15,Landed 08:22,green
03/04,VJ84,BNE,SGN,8h7m,13:30,13:54,22:00,Landed 05:01,green
03/04,VJ83,SGN,BNE,7h51m,03:15,03:58,11:30,Landed 21:49,yellow
02/04,VJ2921,UBN,SGN,5h50m,08:37,08:37,14:27,Landed 21:27,red
02/04,VJ2920,SGN,UBN,5h41m,01:20,01:20,07:01,Landed 15:01,red
01/04,VJ896,DEL,SGN,4h19m,18:35,19:04,23:35,Landed 06:23,green
01/04,VJ895,SGN,DEL,5h2m,12:25,12:37,17:25,Landed 23:09,green
01/04,VJ86,SYD,SGN,8h15m,00:15,00:35,09:05,Landed 15:50,green
31/03,VJ85,SGN,SYD,8h14m,12:55,12:55,21:20,Landed 08:09,green
31/03,VJ86,SYD,SGN,8h17m,00:15,00:52,09:05,Landed 16:10,green
30/03,VJ85,SGN,SYD,8h16m,12:55,13:10,21:20,Landed 08:26,green
30/03,VJ131,HAN,SGN,1h43m,03:10,05:03,05:20,Landed 13:46,red
30/03,VJ1780,CXR,HAN,1h35m,00:20,01:01,02:10,Landed 09:35,yellow
29/03,VJ68,NQZ,CXR,7h25m,15:40,15:40,,Landed 06:05,red
29/03,VJ67,CXR,NQZ,7h33m,05:47,05:47,13:20,Landed 19:20,red
29/03,VJ1781,HAN,CXR,1h31m,02:10,02:33,04:00,Landed 11:03,green
28/03,VJ972,DEL,HAN,3h25m,18:35,18:44,22:35,Landed 05:09,green
28/03,VJ971,HAN,DEL,4h42m,12:10,12:35,17:20,Landed 22:47,green
28/03,VJ128,SGN,HAN,1h46m,03:00,03:22,05:10,Landed 12:08,green
27/03,VJ157,HAN,SGN,1h47m,08:50,09:51,11:00,Landed 18:38,yellow
27/03,VJ142,SGN,HAN,1h44m,05:40,06:41,07:50,Landed 15:25,yellow
27/03,VJ139,HAN,SGN,1h47m,02:30,03:02,04:40,Landed 11:49,green
26/03,VJ972,DEL,HAN,3h34m,18:35,18:53,22:35,Landed 05:27,green
26/03,VJ971,HAN,DEL,4h21m,12:10,12:42,17:20,Landed 22:33,green
26/03,VJ450,PQC,HAN,1h44m,03:10,03:43,05:15,Landed 12:27,green
25/03,VJ64,NQZ,PQC,8h11m,18:06,18:06,02:17,Landed 09:17,red
25/03,VJ63,PQC,NQZ,7h49m,08:36,08:36,16:25,Landed 22:25,red
25/03,VJ327,SGN,PQC,37m,05:10,05:54,06:10,Landed 13:31,yellow
25/03,VJ121,HAN,SGN,1h58m,01:40,02:03,03:50,Landed 11:00,green
24/03,VJ120,SGN,HAN,1h41m,22:30,22:47,00:40,Landed 07:27,green
24/03,VJ177,HAN,SGN,1h49m,12:55,13:17,15:05,Landed 22:05,green
24/03,VJ172,SGN,HAN,1h40m,09:45,10:02,11:55,Landed 18:42,green
24/03,VJ183,HAN,SGN,1h43m,05:40,06:25,07:50,Landed 15:08,yellow
24/03,VJ186,SGN,HAN,1h40m,02:30,03:20,04:40,Landed 11:59,yellow
23/03,VJ896,DEL,SGN,4h16m,18:35,19:30,23:20,Landed 06:45,yellow
23/03,VJ895,SGN,DEL,5h7m,12:00,12:58,17:20,Landed 23:34,red
23/03,VJ143,HAN,SGN,1h50m,06:40,07:11,08:45,Landed 16:01,yellow
23/03,VJ128,SGN,HAN,1h40m,03:00,03:31,05:10,Landed 12:11,green
23/03,VJ603,CXR,SGN,42m,01:00,01:17,02:05,Landed 08:59,green
22/03,VJ68,NQZ,CXR,7h34m,15:38,15:38,23:12,Landed 06:12,red
22/03,VJ67,CXR,NQZ,7h41m,06:01,06:01,13:42,Landed 19:42,red
22/03,VJ773,HAN,CXR,1h34m,02:00,02:27,03:50,Landed 11:00,green
21/03,VJ972,DEL,HAN,3h30m,18:35,18:45,22:35,Landed 05:14,green
21/03,VJ971,HAN,DEL,4h23m,12:10,12:38,17:20,Landed 22:31,green
21/03,VJ450,PQC,HAN,1h48m,03:30,04:08,05:35,Landed 12:56,yellow
20/03,VJ64,NQZ,PQC,7h43m,18:27,18:27,02:10,Landed 09:10,red
20/03,VJ63,PQC,NQZ,8h14m,08:31,08:31,16:45,Landed 22:45,red
20/03,VJ327,SGN,PQC,39m,05:10,05:58,06:10,Landed 13:37,yellow
19/03,VJ82,MEL,SGN,7h52m,14:30,14:37,22:55,Landed 05:30,green
19/03,VJ81,SGN,MEL,8h9m,04:05,04:29,12:35,Landed 23:38,green
18/03,VJ82,MEL,SGN,8h7m,14:30,16:05,22:55,Landed 07:12,red
18/03,VJ81,SGN,MEL,8h5m,04:05,05:56,12:35,Landed 01:01,red
18/03,VJ121,HAN,SGN,1h53m,01:40,02:08,03:50,Landed 11:01,green
12/03,VJ972,DEL,HAN,3h31m,18:35,18:53,22:35,Landed 05:24,green
12/03,VJ971,HAN,DEL,4h20m,12:10,12:40,17:20,Landed 22:31,green
12/03,VJ142,SGN,HAN,1h45m,05:40,06:05,07:50,Landed 14:50,green
11/03,VJ82,MEL,SGN,8h29m,14:30,14:43,22:55,Landed 06:13,yellow
11/03,VJ81,SGN,MEL,7h51m,04:05,04:34,12:35,Landed 23:24,green
10/03,VJ82,MEL,SGN,8h8m,14:30,15:14,22:55,Landed 06:21,yellow
10/03,VJ81,SGN,MEL,8h15m,04:05,04:42,12:35,Landed 23:57,yellow
