DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ644,SGN,DAD,57m,12:20,12:50,13:40,Landed 20:47,green
02/05,VJ639,DAD,SGN,1h46m,10:05,10:09,11:30,Landed 18:55,yellow
02/05,VJ640,SGN,DAD,54m,08:10,08:22,09:30,Landed 16:17,green
02/05,VJ137,HAN,SGN,1h46m,05:20,05:30,07:30,Landed 14:16,green
02/05,VJ450,PQC,HAN,1h50m,02:10,02:31,04:15,Landed 11:21,green
01/05,VJ449,HAN,PQC,1h50m,23:30,23:49,01:35,Landed 08:39,green
30/04,VJ776,CXR,HAN,1h37m,11:20,11:53,13:10,Landed 20:30,yellow
30/04,VJ773,HAN,CXR,1h38m,09:00,09:24,10:50,Landed 18:01,green
30/04,VJ1510,DAD,HAN,1h13m,05:45,06:29,07:05,Landed 14:42,yellow
30/04,VJ1509,HAN,DAD,1h7m,03:50,04:24,05:10,Landed 12:31,yellow
29/04,VJ526,DAD,HAN,1h1m,14:30,15:41,15:50,Landed 23:42,red
29/04,VJ523,HAN,DAD,1h7m,12:40,13:36,14:00,Landed 21:42,yellow
29/04,VJ146,SGN,HAN,1h53m,09:45,10:35,11:55,Landed 19:28,yellow
29/04,VJ143,HAN,SGN,2h1m,07:05,07:22,09:15,Landed 16:23,green
29/04,VJ450,PQC,HAN,,02:10,,04:15,Estimated dep 09:36*,yellow
28/04,VJ449,HAN,PQC,1h52m,23:30,23:46,01:35,Landed 08:39,green
28/04,VJ1434,UIH,HAN,1h22m,12:45,12:51,14:25,Landed 21:13,green
28/04,VJ1433,HAN,UIH,1h20m,10:40,10:50,12:15,Landed 19:11,green
28/04,VJ902,BKK,HAN,1h38m,07:00,07:47,08:50,Landed 16:25,yellow
28/04,VJ901,HAN,BKK,1h38m,04:10,04:33,06:00,Landed 13:11,green
26/04,VJ1562,HUI,HAN,1h3m,14:00,14:02,15:15,Landed 22:05,green
26/04,VJ1561,HAN,HUI,53m,12:15,12:34,13:30,Landed 20:27,green
26/04,VJ512,DAD,HAN,1h5m,09:55,10:22,11:15,Landed 18:27,green
26/04,VJ511,HAN,DAD,59m,08:05,08:28,09:25,Landed 16:27,green
26/04,VJ440,PQC,HAN,1h55m,04:25,04:43,06:30,Landed 13:38,green
26/04,VJ447,HAN,PQC,1h44m,01:45,01:58,03:50,Landed 10:42,green
25/04,VJ1500,DAD,HAN,1h4m,22:40,22:33,00:01,Landed 06:37,green
25/04,VJ1503,HAN,DAD,1h4m,15:35,15:58,16:55,Landed 00:03,green
25/04,VJ154,SGN,HAN,1h51m,11:45,12:12,13:55,Landed 21:03,green
25/04,VJ800,BKK,SGN,1h10m,08:45,09:25,10:15,Landed 17:36,yellow
25/04,VJ807,SGN,BKK,1h11m,06:15,07:12,07:45,Landed 15:22,yellow
25/04,VJ131,HAN,SGN,1h46m,03:10,03:52,05:20,Landed 12:38,yellow
25/04,VJ126,SGN,HAN,1h50m,00:30,00:54,02:40,Landed 09:44,green
24/04,VJ639,DAD,SGN,1h4m,10:05,10:35,11:30,Landed 18:39,green
24/04,VJ640,SGN,DAD,57m,08:10,08:44,09:30,Landed 16:41,green
24/04,VJ305,HUI,SGN,1h6m,05:25,05:45,06:50,Landed 13:51,green
24/04,VJ306,SGN,HUI,1h2m,03:30,03:52,04:55,Landed 11:55,green
23/04,VJ647,DAD,SGN,1h0m,14:50,15:09,16:15,Landed 23:09,green
23/04,VJ648,SGN,DAD,1h0m,13:00,13:18,14:20,Landed 21:18,green
23/04,VJ279,HPH,SGN,1h48m,09:25,09:50,11:25,Landed 18:38,green
23/04,VJ278,SGN,HPH,1h43m,06:55,07:17,08:55,Landed 15:59,green
23/04,VJ225,VII,SGN,1h36m,01:25,01:41,03:15,Landed 10:17,green
22/04,VJ226,SGN,VII,1h30m,23:05,23:24,00:55,Landed 07:54,green
22/04,VJ643,DAD,SGN,1h5m,13:35,13:44,15:00,Landed 21:49,green
22/04,VJ642,SGN,DAD,59m,11:30,11:49,12:50,Landed 19:48,green
22/04,VJ800,BKK,SGN,1h19m,08:45,09:05,10:15,Landed 17:23,green
22/04,VJ807,SGN,BKK,1h12m,06:15,06:29,07:45,Landed 14:42,green
22/04,VJ241,THD,SGN,1h49m,01:10,01:35,03:10,Landed 10:24,green
21/04,VJ242,SGN,THD,1h48m,22:40,23:03,00:40,Landed 07:51,green
21/04,VJ637,DAD,SGN,1h6m,09:40,10:10,11:00,Landed 18:16,yellow
21/04,VJ1505,HAN,DAD,59m,07:35,08:19,08:55,Landed 16:18,yellow
21/04,VJ1504,DAD,HAN,1h3m,05:40,06:14,07:00,Landed 14:17,yellow
21/04,VJ634,SGN,DAD,1h4m,03:45,04:03,05:05,Landed 12:07,green
21/04,VJ271,HPH,SGN,1h39m,01:00,01:05,03:00,Landed 09:45,green
20/04,VJ270,SGN,HPH,1h42m,22:30,22:32,00:30,Landed 07:13,green
20/04,VJ255,THD,SGN,1h35m,11:50,12:09,13:50,Landed 20:44,green
20/04,VJ254,SGN,THD,,09:20,,11:20,Estimated dep 16:37*,yellow
20/04,VJ133,HAN,SGN,1h46m,04:20,04:42,06:30,Landed 13:28,green
20/04,VJ130,SGN,HAN,1h51m,01:40,01:56,03:50,Landed 10:47,green
19/04,VJ395,PXU,SGN,46m,11:20,12:21,12:30,Landed 20:07,yellow
19/04,VJ394,SGN,PXU,46m,09:40,10:48,10:50,Landed 18:34,yellow
19/04,VJ633,DAD,SGN,1h5m,07:50,08:34,09:10,Landed 16:39,yellow
19/04,VJ636,SGN,DAD,58m,06:00,06:34,07:20,Landed 14:32,green
19/04,VJ629,DAD,SGN,1h2m,03:50,04:27,05:15,Landed 12:30,green
19/04,VJ630,SGN,DAD,59m,02:00,02:37,03:20,Landed 10:36,yellow
19/04,VJ625,DAD,SGN,1h0m,00:10,00:22,01:30,Landed 08:22,green
17/04,VJ1513,HAN,DAD,1h1m,09:35,09:58,10:55,Landed 17:59,green
17/04,VJ136,SGN,HAN,1h55m,05:00,05:50,07:10,Landed 14:46,yellow
17/04,VJ330,PQC,SGN,46m,03:30,03:58,04:30,Landed 11:44,green
17/04,VJ321,SGN,PQC,32m,01:50,02:24,02:55,Landed 09:55,green
16/04,VJ121,HAN,SGN,1h45m,23:00,23:07,01:10,Landed 07:52,green
16/04,VJ526,DAD,HAN,1h1m,14:30,14:53,15:50,Landed 22:54,green
16/04,VJ523,HAN,DAD,1h3m,12:40,12:57,14:00,Landed 21:00,green
16/04,VJ902,BKK,HAN,1h33m,07:00,07:36,08:50,Landed 16:10,yellow
16/04,VJ901,HAN,BKK,1h39m,04:10,04:41,06:00,Landed 13:20,yellow
16/04,VJ770,CXR,HAN,1h42m,01:05,01:38,02:55,Landed 10:20,yellow
15/04,VJ771,HAN,CXR,1h35m,22:45,23:02,00:35,Landed 07:37,green
15/04,VJ1158,SGN,HAN,1h45m,13:40,14:28,15:55,Landed 23:13,yellow
15/04,VJ1153,HAN,SGN,1h47m,11:05,11:25,13:10,Landed 20:12,green
15/04,VJ454,PQC,HAN,,07:35,,09:45,Landed 16:39,green
15/04,VJ451,HAN,PQC,1h46m,04:45,04:51,06:55,Landed 13:37,green
15/04,VJ524,DAD,HAN,1h2m,02:20,02:42,03:40,Landed 10:44,green
15/04,VJ503,HAN,DAD,1h3m,00:30,00:46,01:50,Landed 08:49,green
14/04,VJ442,PQC,HAN,1h46m,09:40,10:02,11:45,Landed 18:48,green
14/04,VJ441,HAN,PQC,1h50m,07:00,07:15,09:05,Landed 16:05,green
14/04,VJ440,PQC,HAN,1h42m,04:25,04:40,06:30,Landed 13:22,green
14/04,VJ447,HAN,PQC,1h45m,01:45,01:56,03:50,Landed 10:41,green
13/04,VJ1128,SGN,HAN,1h47m,15:15,15:36,17:25,Landed 00:23,green
13/04,VJ1127,HAN,SGN,1h47m,12:20,12:35,14:30,Landed 21:23,green
13/04,VJ454,PQC,HAN,1h45m,07:35,08:03,09:45,Landed 16:48,green
13/04,VJ451,HAN,PQC,1h51m,04:45,05:05,06:55,Landed 13:56,green
