DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
21/04,VN206,SGN,HAN,1h49m,23:00,23:20,01:10,Landed 08:09,green
21/04,VN780,MEL,SGN,7h52m,00:35,00:50,09:20,Landed 15:42,green
20/04,VN781,SGN,MEL,7h48m,14:25,14:29,22:35,Landed 08:17,green
20/04,VN251,HAN,SGN,1h36m,05:00,05:14,07:10,Landed 13:49,green
20/04,VN244,SGN,HAN,1h43m,02:00,02:16,04:10,Landed 11:00,green
19/04,VN30,FRA,SGN,10h47m,11:35,12:00,23:25,Landed 05:48,green
18/04,VN31,SGN,FRA,12h18m,15:40,15:57,04:30,Landed 06:16,green
18/04,VN273,HAN,SGN,1h36m,09:00,09:25,11:10,Landed 18:01,green
18/04,VN248,SGN,HAN,1h40m,06:00,06:25,08:10,Landed 15:05,green
18/04,VN247,HAN,SGN,1h37m,03:00,03:28,05:10,Landed 12:05,green
18/04,VN240,SGN,HAN,1h39m,00:01,00:19,02:10,Landed 08:58,green
17/04,VN251,HAN,SGN,1h43m,05:00,05:42,07:10,Landed 14:25,green
17/04,VN244,SGN,HAN,1h42m,02:00,02:43,04:10,Landed 11:25,green
16/04,VN30,FRA,SGN,10h42m,11:35,11:55,23:25,Landed 05:37,green
15/04,VN31,SGN,FRA,12h18m,16:00,15:53,04:30,Landed 06:12,green
15/04,VN780,MEL,SGN,8h4m,00:35,00:49,09:20,Landed 15:53,green
14/04,VN781,SGN,MEL,7h46m,14:25,14:28,22:35,Landed 08:14,green
14/04,VN273,HAN,SGN,1h46m,09:00,09:20,11:10,Landed 18:07,green
13/04,VN56,LHR,HAN,10h56m,18:50,18:12,06:45,Landed 12:08,green
13/04,VN55,HAN,LHR,11h44m,02:55,04:00,16:50,Landed 16:44,green
12/04,VN36,FRA,HAN,9h51m,11:55,12:12,23:05,Landed 05:04,green
11/04,VN37,HAN,FRA,11h9m,16:00,15:55,04:00,Landed 05:03,green
11/04,VN385,HND,HAN,5h29m,07:35,07:36,13:05,Landed 20:04,green
11/04,VN384,HAN,HND,4h7m,01:05,01:30,06:05,Landed 14:37,green
10/04,VN36,FRA,HAN,9h56m,11:55,11:58,23:05,Landed 04:53,green
09/04,VN37,HAN,FRA,12h8m,16:00,16:27,04:00,Landed 06:35,yellow
09/04,VN385,HND,HAN,5h24m,07:35,07:33,13:25,Landed 19:57,green
09/04,VN384,HAN,HND,4h13m,01:25,01:39,06:05,Landed 14:52,green
08/04,VN36,FRA,HAN,9h35m,11:55,12:12,23:05,Landed 04:47,green
07/04,VN37,HAN,FRA,12h28m,16:00,16:15,04:00,Landed 06:44,yellow
07/04,VN252,SGN,HAN,1h41m,09:40,10:53,11:50,Landed 19:34,yellow
07/04,VN780,MEL,SGN,8h7m,00:35,00:55,09:15,Landed 16:02,green
06/04,VN781,SGN,MEL,7h41m,14:25,14:34,22:35,Landed 08:14,green
06/04,VN257,HAN,SGN,1h41m,10:30,10:37,12:40,Landed 19:18,green
05/04,VN56,LHR,HAN,10h59m,18:50,19:30,06:45,Landed 13:29,green
05/04,VN55,HAN,LHR,12h35m,03:50,04:44,16:50,Landed 18:19,yellow
05/04,VN240,SGN,HAN,1h44m,00:01,00:21,02:10,Landed 09:05,green
04/04,VN790,PER,SGN,6h10m,16:25,16:32,22:55,Landed 05:42,green
04/04,VN791,SGN,PER,5h32m,08:20,08:48,14:30,Landed 22:20,green
04/04,VN251,HAN,SGN,1h34m,05:00,05:29,07:10,Landed 14:04,green
04/04,VN244,SGN,HAN,1h44m,02:00,02:33,04:10,Landed 11:17,green
03/04,VN978,BOM,SGN,4h23m,17:40,17:52,23:00,Landed 05:15,green
03/04,VN979,SGN,BOM,4h44m,11:00,11:14,16:05,Landed 21:28,green
03/04,VN321,KIX,SGN,5h6m,01:00,01:19,06:25,Landed 13:26,green
02/04,VN320,SGN,KIX,4h33m,17:10,17:23,22:20,Landed 06:55,green
02/04,VN219,HAN,SGN,1h48m,12:00,12:18,14:10,Landed 21:06,green
02/04,VN212,SGN,HAN,1h43m,05:00,07:04,07:10,Landed 15:47,red
02/04,VN209,HAN,SGN,1h39m,02:00,04:09,04:10,Landed 12:48,red
01/04,VN36,FRA,HAN,10h3m,11:55,12:13,23:05,Landed 05:16,green
31/03,VN37,HAN,FRA,11h43m,16:00,18:44,04:00,Landed 08:27,red
31/03,VN258,SGN,HAN,1h38m,12:00,12:26,14:10,Landed 21:04,green
31/03,VN273,HAN,SGN,1h47m,09:00,09:13,11:10,Landed 18:00,green
30/03,VN56,LHR,HAN,11h17m,17:55,18:32,05:50,Landed 12:48,green
30/03,VN55,HAN,LHR,12h26m,03:05,03:50,16:05,Landed 17:16,green
29/03,VN36,FRA,HAN,10h34m,11:55,12:16,23:05,Landed 05:50,green
28/03,VN37,HAN,FRA,11h21m,16:00,16:16,04:00,Landed 05:37,green
28/03,VN385,HND,HAN,5h35m,07:35,07:39,13:55,Landed 20:14,green
28/03,VN384,HAN,HND,4h21m,01:35,01:40,06:05,Landed 15:00,green
27/03,VN56,LHR,HAN,11h16m,11:00,11:07,22:20,Landed 05:23,green
26/03,VN55,HAN,LHR,12h38m,17:45,18:36,07:15,Landed 07:13,green
26/03,VN248,SGN,HAN,1h42m,06:00,09:08,08:05,Landed 17:50,red
26/03,VN211,HAN,SGN,1h40m,04:00,06:14,06:10,Landed 14:54,red
26/03,VN244,SGN,HAN,1h47m,02:00,03:11,04:05,Landed 11:58,red
25/03,VN30,FRA,SGN,11h25m,12:05,13:33,23:35,Landed 07:57,red
24/03,VN37,HAN,FRA,11h46m,16:25,17:06,05:00,Landed 05:51,green
24/03,VN385,HND,HAN,5h27m,07:35,07:44,13:55,Landed 20:11,green
24/03,VN384,HAN,HND,4h6m,01:35,01:43,06:05,Landed 14:48,green
23/03,VN36,FRA,HAN,10h5m,12:55,13:12,23:30,Landed 06:17,green
22/03,VN37,HAN,FRA,11h40m,16:25,17:14,05:00,Landed 05:54,green
22/03,VN220,SGN,HAN,1h40m,13:00,13:24,15:05,Landed 22:04,green
22/03,VN525,PVG,SGN,3h46m,07:25,07:33,11:55,Landed 18:19,green
22/03,VN524,SGN,PVG,3h24m,02:20,02:30,06:15,Landed 13:54,green
21/03,VN50,LHR,SGN,11h58m,11:00,11:23,23:10,Landed 06:20,green
20/03,VN51,SGN,LHR,12h39m,17:20,18:27,07:15,Landed 07:06,green
19/03,VN50,LHR,SGN,11h44m,11:00,11:15,23:10,Landed 05:59,green
18/03,VN51,SGN,LHR,12h57m,17:20,18:11,07:15,Landed 07:08,green
18/03,VN219,HAN,SGN,1h44m,12:00,12:12,14:10,Landed 20:56,green
18/03,VN248,SGN,HAN,1h44m,06:00,06:22,08:05,Landed 15:06,green
18/03,VN247,HAN,SGN,1h42m,03:00,03:11,05:10,Landed 11:53,green
17/03,VN36,FRA,HAN,10h9m,12:55,13:10,23:30,Landed 06:20,green
16/03,VN37,HAN,FRA,11h55m,16:25,17:07,05:00,Landed 06:02,green
16/03,VN385,HND,HAN,5h15m,07:35,07:46,13:55,Landed 20:02,green
16/03,VN384,HAN,HND,4h11m,01:35,01:42,06:05,Landed 14:53,green
15/03,VN972,BOM,HAN,3h38m,17:40,18:09,22:25,Landed 04:47,green
15/03,VN973,HAN,BOM,5h0m,10:45,11:33,15:50,Landed 22:03,yellow
15/03,VN250,SGN,HAN,1h48m,08:00,08:15,10:05,Landed 17:03,green
15/03,VN251,HAN,SGN,1h43m,05:00,05:16,07:10,Landed 13:59,green
15/03,VN244,SGN,HAN,1h38m,02:00,02:30,04:05,Landed 11:08,green
14/03,VN30,FRA,SGN,10h35m,12:05,12:24,23:35,Landed 05:59,green
13/03,VN31,SGN,FRA,12h39m,16:50,19:43,05:50,Landed 09:22,red
12/03,VN790,PER,SGN,5h59m,16:45,16:38,23:05,Landed 05:37,green
12/03,VN791,SGN,PER,5h40m,08:20,08:31,14:30,Landed 22:11,green
12/03,VN247,HAN,SGN,1h45m,03:00,03:14,05:10,Landed 11:59,green
11/03,VN56,LHR,HAN,10h57m,11:00,11:08,22:20,Landed 05:05,green
10/03,VN55,HAN,LHR,12h11m,17:45,18:42,07:15,Landed 06:53,green
10/03,VN385,HND,HAN,5h30m,07:35,07:48,13:55,Landed 20:19,green
