DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ7317,ENH,HAN,2h13m,09:55,09:55,12:08,Landed 19:08,red
02/05,VJ7316,HAN,ENH,1h42m,07:00,07:00,08:42,Landed 16:42,red
02/05,VJ198,SGN,HAN,1h45m,03:30,03:49,05:40,Landed 12:35,green
01/05,VJ7238,HAN,PVG,2h46m,14:15,14:18,17:15,Landed 01:04,green
01/05,VJ1516,DAD,HAN,1h18m,11:25,11:46,12:45,Landed 20:04,yellow
01/05,VJ1513,HAN,DAD,1h11m,09:35,09:50,10:55,Landed 18:01,green
01/05,VJ772,CXR,HAN,1h37m,07:05,07:21,08:55,Landed 15:58,green
01/05,VJ775,HAN,CXR,1h36m,04:45,04:54,06:35,Landed 13:30,green
30/04,VJ160,SGN,HAN,1h47m,13:30,14:49,15:40,Landed 23:36,red
30/04,VJ328,PQC,SGN,47m,11:55,13:07,13:00,Landed 20:54,red
30/04,VJ331,SGN,PQC,40m,10:20,11:37,11:20,Landed 19:17,red
30/04,VJ145,HAN,SGN,1h51m,07:40,08:41,09:50,Landed 17:32,yellow
30/04,VJ1981,FSZ,HAN,5h42m,01:30,01:55,07:00,Landed 14:37,yellow
29/04,VJ1980,HAN,FSZ,4h30m,19:40,19:48,00:30,Landed 09:18,green
29/04,VJ160,SGN,HAN,1h48m,13:30,14:51,15:40,Landed 23:39,red
29/04,VJ328,PQC,SGN,45m,11:55,13:05,13:00,Landed 20:50,red
29/04,VJ331,SGN,PQC,39m,10:20,11:31,11:20,Landed 19:10,red
29/04,VJ145,HAN,SGN,1h51m,07:40,08:21,09:50,Landed 17:11,yellow
28/04,VJ1435,HAN,UIH,1h21m,01:50,02:05,03:25,Landed 10:26,green
28/04,VJ1508,DAD,HAN,1h8m,00:01,00:06,01:20,Landed 08:14,green
27/04,VJ776,CXR,HAN,2h9m,11:20,12:55,13:10,Landed 22:04,red
27/04,VJ773,HAN,CXR,1h35m,09:00,09:27,10:50,Landed 18:01,green
27/04,VJ770,CXR,HAN,1h34m,01:05,01:20,02:55,Landed 09:55,green
25/04,VJ952,HAN,HIJ,4h15m,23:15,23:29,03:30,Landed 12:44,green
25/04,VJ7713,PKX,HAN,3h12m,17:20,18:01,20:55,Landed 04:13,yellow
24/04,VJ213,VII,SGN,1h35m,10:35,10:42,12:25,Landed 19:17,green
24/04,VJ129,HAN,SGN,1h44m,01:45,02:11,03:55,Landed 10:55,green
23/04,VJ211,VII,SGN,,06:45,,08:35,Unknown,
22/04,VJ635,DAD,SGN,1h7m,08:20,08:57,09:40,Landed 17:04,yellow
22/04,VJ373,VCL,SGN,54m,04:10,04:58,05:30,Landed 12:52,yellow
21/04,VJ321,SGN,PQC,39m,01:50,02:18,02:55,Landed 09:57,green
