DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ643,DAD,SGN,1h9m,13:35,14:20,15:00,Landed 22:29,yellow
02/05,VJ642,SGN,DAD,1h0m,11:30,12:16,12:50,Landed 20:16,yellow
02/05,VJ326,PQC,SGN,1h8m,09:25,09:51,10:30,Landed 17:59,yellow
02/05,VJ327,SGN,PQC,37m,07:50,08:08,08:50,Landed 15:45,green
02/05,VJ829,KIX,SGN,5h12m,00:30,00:45,06:00,Landed 12:56,green
01/05,VJ828,SGN,KIX,5h1m,18:00,18:12,23:30,Landed 08:13,green
01/05,VJ263,VDH,SGN,1h17m,12:45,12:54,14:20,Landed 21:11,green
01/05,VJ262,SGN,VDH,1h10m,10:40,11:00,12:15,Landed 19:10,green
30/04,VJ322,PQC,SGN,44m,12:25,12:47,13:25,Landed 20:31,green
30/04,VJ985,HKG,PQC,2h33m,08:40,09:13,11:25,Landed 18:46,yellow
30/04,VJ986,PQC,HKG,2h25m,04:55,05:17,07:40,Landed 15:42,green
29/04,VJ969,PUS,PQC,5h27m,22:45,22:39,04:10,Landed 11:06,green
29/04,VJ968,PQC,PUS,4h42m,16:10,16:39,21:40,Landed 06:21,green
29/04,VJ455,HAN,PQC,1h44m,13:05,13:41,15:10,Landed 22:25,green
29/04,VJ931,KIX,HAN,4h52m,06:30,06:39,11:30,Landed 18:31,green
29/04,VJ930,HAN,KIX,3h51m,00:55,01:01,05:30,Landed 13:51,green
28/04,VJ162,SGN,HAN,1h38m,15:40,15:42,17:50,Landed 00:21,green
28/04,VJ1832,VTE,SGN,1h43m,11:45,12:06,13:45,Landed 20:49,green
28/04,VJ1831,SGN,VTE,1h45m,09:25,09:37,11:00,Landed 18:22,yellow
28/04,VJ885,KHH,SGN,2h47m,04:40,04:58,07:50,Landed 14:45,green
28/04,VJ886,SGN,KHH,2h40m,00:30,00:59,03:40,Landed 11:39,green
27/04,VJ167,HAN,SGN,1h47m,15:45,16:13,17:55,Landed 01:00,green
27/04,VJ947,KHH,HAN,2h37m,10:50,10:51,13:35,Landed 20:29,green
27/04,VJ946,HAN,KHH,2h3m,07:35,07:56,09:50,Landed 17:59,green
27/04,VJ933,NRT,HAN,5h46m,00:30,00:53,06:05,Landed 13:38,yellow
26/04,VJ932,HAN,NRT,4h50m,17:30,17:37,23:00,Landed 07:28,green
26/04,VJ998,DPS,HAN,4h40m,09:30,09:34,14:45,Landed 21:13,green
26/04,VJ997,HAN,DPS,4h41m,03:05,03:16,08:25,Landed 15:56,green
25/04,VJ122,SGN,HAN,1h45m,23:55,00:12,02:05,Landed 08:57,green
25/04,VJ3901,PVG,SGN,3h40m,18:15,19:00,22:25,Landed 05:40,green
25/04,VJ3900,SGN,PVG,3h44m,13:00,13:30,17:00,Landed 01:14,green
25/04,VJ894,DPS,SGN,3h26m,06:05,06:34,09:55,Landed 17:00,green
25/04,VJ893,SGN,DPS,3h27m,01:15,02:06,05:05,Landed 13:32,yellow
24/04,VJ1806,AMD,SGN,4h39m,18:20,18:51,23:30,Landed 06:30,green
24/04,VJ1805,SGN,AMD,5h12m,12:10,12:29,17:20,Landed 23:12,yellow
