DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VJ328,PQC,SGN,45m,11:55,13:13,13:00,Landed 20:57,red
02/05,VJ331,SGN,PQC,43m,10:20,11:21,11:20,Landed 19:04,yellow
02/05,VJ145,HAN,SGN,2h14m,07:40,08:00,09:50,Landed 17:14,yellow
01/05,VJ916,SIN,HAN,2h54m,06:55,07:05,10:25,Landed 16:59,green
01/05,VJ915,HAN,SIN,3h3m,02:35,02:42,05:55,Landed 13:45,green
30/04,VJ518,DAD,HAN,1h2m,13:45,15:14,15:05,Landed 23:16,red
30/04,VJ521,HAN,DAD,1h11m,11:45,13:03,13:05,Landed 21:13,red
30/04,VJ512,DAD,HAN,1h8m,09:55,10:48,11:15,Landed 18:55,yellow
30/04,VJ511,HAN,DAD,1h4m,08:05,08:38,09:25,Landed 16:42,yellow
29/04,VJ522,DAD,HAN,1h5m,14:15,15:21,15:35,Landed 23:25,red
29/04,VJ519,HAN,DAD,1h5m,12:25,13:19,13:45,Landed 21:24,yellow
29/04,VJ1522,DAD,HAN,1h9m,09:35,10:06,10:55,Landed 18:15,yellow
29/04,VJ1521,HAN,DAD,1h4m,07:40,08:06,09:00,Landed 16:10,green
29/04,VJ434,UIH,HAN,1h24m,04:55,05:28,06:35,Landed 13:52,yellow
29/04,VJ433,HAN,UIH,1h22m,02:45,03:20,04:20,Landed 11:42,yellow
29/04,VJ514,DAD,HAN,1h5m,00:30,01:18,01:50,Landed 09:23,yellow
28/04,VJ501,HAN,DAD,1h0m,22:40,23:28,00:01,Landed 07:27,yellow
28/04,VJ947,KHH,HAN,2h25m,10:50,11:00,13:35,Landed 20:25,green
28/04,VJ946,HAN,KHH,2h5m,07:35,08:00,09:50,Landed 18:05,green
28/04,VJ961,ICN,HAN,4h28m,02:05,02:14,06:35,Landed 13:42,green
27/04,VJ960,HAN,ICN,3h45m,18:40,18:56,22:55,Landed 07:41,green
27/04,VJ456,PQC,HAN,,08:40,09:22,10:45,Diverted to HPH,red
27/04,VJ453,HAN,PQC,1h46m,06:00,06:19,08:05,Landed 15:05,green
26/04,VJ981,PUS,HAN,4h30m,23:10,23:26,03:40,Landed 10:56,yellow
26/04,VJ982,HAN,PUS,3h36m,18:05,18:24,22:10,Landed 07:00,green
26/04,VJ518,DAD,HAN,1h5m,13:45,13:54,15:05,Landed 21:59,green
26/04,VJ521,HAN,DAD,1h1m,11:45,12:02,13:05,Landed 20:02,green
26/04,VJ528,DAD,HAN,1h15m,09:05,09:38,10:25,Landed 17:53,yellow
26/04,VJ630,SGN,DAD,1h7m,02:00,02:25,03:20,Landed 10:32,green
26/04,VJ625,DAD,SGN,1h2m,00:10,00:14,01:30,Landed 08:16,green
25/04,VJ8021,MNL,DAD,2h9m,19:57,19:57,22:06,Landed 05:06,red
25/04,VJ8020,DAD,MNL,2h10m,16:18,16:18,18:28,Landed 02:28,red
25/04,VJ714,PQC,DAD,1h18m,09:30,10:25,11:15,Landed 18:43,yellow
25/04,VJ715,DAD,PQC,1h30m,07:10,07:39,08:55,Landed 16:09,green
25/04,VJ970,SIN,DAD,2h20m,03:15,03:35,06:10,Landed 12:54,green
25/04,VJ813,SGN,SIN,1h38m,00:10,00:44,02:15,Landed 10:22,green
24/04,VJ1165,HAN,SGN,1h44m,14:10,14:52,16:20,Landed 23:35,green
24/04,VJ949,RMQ,HAN,2h49m,10:00,10:19,12:50,Landed 20:08,yellow
24/04,VJ948,HAN,RMQ,2h3m,06:30,06:51,09:00,Landed 16:54,green
23/04,VJ981,PUS,HAN,4h39m,23:10,23:31,03:40,Landed 11:10,yellow
23/04,VJ982,HAN,PUS,3h26m,18:05,18:39,22:10,Landed 07:04,green
23/04,VJ518,DAD,HAN,1h1m,13:45,14:40,15:05,Landed 22:41,yellow
23/04,VJ521,HAN,DAD,1h0m,11:45,12:44,13:05,Landed 20:44,yellow
23/04,VJ512,DAD,HAN,1h6m,09:55,10:28,11:15,Landed 18:35,yellow
23/04,VJ511,HAN,DAD,1h1m,08:05,08:27,09:25,Landed 16:28,green
23/04,VJ440,PQC,HAN,1h47m,04:25,04:59,06:30,Landed 13:47,yellow
23/04,VJ447,HAN,PQC,1h57m,01:45,02:02,03:50,Landed 10:59,green
22/04,VJ1158,SGN,HAN,1h49m,13:40,14:20,15:55,Landed 23:09,green
22/04,VJ151,HAN,SGN,1h53m,09:50,11:05,12:00,Landed 19:58,red
22/04,VJ902,BKK,HAN,1h28m,07:00,08:29,08:50,Landed 16:57,red
22/04,VJ901,HAN,BKK,1h40m,04:10,05:21,06:00,Landed 14:01,red
22/04,VJ770,CXR,HAN,1h47m,01:05,01:57,02:55,Landed 10:45,red
21/04,VJ5325,KMG,CXR,2h7m,16:22,16:22,18:29,Landed 01:29,red
21/04,VJ5324,CXR,KMG,2h35m,12:07,12:07,14:42,Landed 22:42,red
21/04,VJ919,PUS,CXR,4h24m,01:55,02:26,06:35,Landed 13:50,green
20/04,VJ918,CXR,PUS,4h9m,20:10,20:22,00:50,Landed 09:31,green
20/04,VJ5329,SWA,N/A,,11:05,11:05,,Unknown,
20/04,VJ5328,CXR,SWA,2h7m,07:41,07:41,09:48,Landed 17:48,red
19/04,VJ835,ICN,CXR,4h32m,21:45,21:55,02:35,Landed 09:27,green
19/04,VJ834,CXR,ICN,4h37m,15:55,16:02,20:35,Landed 05:39,green
19/04,VJ5513,TPE,CXR,2h39m,10:18,10:18,12:58,Landed 19:58,red
19/04,VJ5512,CXR,TPE,2h54m,05:59,05:59,08:53,Landed 16:53,red
18/04,VJ835,ICN,CXR,4h55m,21:45,21:50,02:35,Landed 09:44,green
18/04,VJ834,CXR,ICN,4h20m,15:55,15:59,20:35,Landed 05:19,green
18/04,VJ773,HAN,CXR,1h32m,09:00,09:56,10:50,Landed 18:28,yellow
18/04,VJ508,DAD,HAN,1h3m,07:05,07:48,08:25,Landed 15:51,yellow
18/04,VJ515,HAN,DAD,1h1m,05:10,05:44,06:30,Landed 13:46,yellow
17/04,VJ981,PUS,HAN,4h23m,23:10,23:22,03:40,Landed 10:45,green
17/04,VJ982,HAN,PUS,3h34m,18:05,18:23,22:10,Landed 06:57,green
17/04,VJ1516,DAD,HAN,1h9m,11:25,12:44,12:45,Landed 20:53,red
17/04,VJ714,PQC,DAD,1h31m,09:30,10:10,11:15,Landed 18:41,yellow
17/04,VJ715,DAD,PQC,1h22m,07:10,07:23,08:55,Landed 15:45,green
17/04,VJ970,SIN,DAD,2h23m,03:15,03:26,06:10,Landed 12:49,green
17/04,VJ813,SGN,SIN,1h33m,00:10,00:31,02:15,Landed 10:04,green
16/04,VJ273,HPH,SGN,1h39m,10:50,13:26,12:50,Landed 22:05,red
16/04,VJ7079,MFM,HPH,1h39m,09:36,09:36,,Landed 18:15,red
16/04,VJ7078,HPH,MFM,1h27m,05:37,05:37,07:05,Landed 15:05,red
15/04,VJ925,ICN,HPH,4h42m,22:15,23:08,02:55,Landed 10:49,red
15/04,VJ926,HPH,ICN,4h9m,16:55,17:16,21:15,Landed 06:25,green
15/04,VJ278,SGN,HPH,1h38m,06:55,07:10,08:55,Landed 15:49,green
15/04,VJ131,HAN,SGN,1h44m,03:10,03:55,05:20,Landed 12:38,yellow
15/04,VJ126,SGN,HAN,1h45m,00:30,00:49,02:40,Landed 09:34,green
14/04,VJ633,DAD,SGN,1h14m,07:50,09:10,09:10,Landed 17:24,red
14/04,VJ636,SGN,DAD,1h0m,06:00,06:58,07:20,Landed 14:58,yellow
14/04,VJ629,DAD,SGN,1h4m,03:50,04:44,05:15,Landed 12:49,yellow
14/04,VJ630,SGN,DAD,1h13m,02:00,02:35,03:20,Landed 10:48,yellow
14/04,VJ625,DAD,SGN,1h7m,00:10,00:19,01:30,Landed 08:26,green
13/04,VJ646,SGN,DAD,56m,13:40,13:54,15:00,Landed 21:51,green
13/04,VJ814,SIN,SGN,1h42m,09:55,10:05,12:00,Landed 18:47,green
13/04,VJ973,DAD,SIN,2h23m,06:10,06:25,08:55,Landed 16:48,green
12/04,VJ879,ICN,DAD,4h33m,22:00,22:34,02:40,Landed 10:08,yellow
12/04,VJ878,DAD,ICN,3h56m,16:45,17:18,21:00,Landed 06:14,green
12/04,VJ704,VCA,DAD,1h4m,13:00,13:41,14:30,Landed 21:45,green
12/04,VJ481,VII,VCA,1h32m,10:40,11:14,12:30,Landed 19:46,yellow
12/04,VJ480,VCA,VII,1h33m,08:20,08:50,10:10,Landed 17:23,green
12/04,VJ703,DAD,VCA,1h8m,06:20,06:33,07:50,Landed 14:41,green
11/04,VJ8021,MNL,DAD,2h0m,19:48,19:48,21:48,Landed 04:48,red
11/04,VJ8020,DAD,MNL,2h13m,15:31,15:31,17:44,Landed 01:44,red
10/04,VJ8511,RMQ,DAD,2h15m,11:16,11:16,13:31,Landed 20:31,red
10/04,VJ8510,DAD,RMQ,2h21m,07:42,07:42,10:03,Landed 18:03,red
10/04,VJ970,SIN,DAD,2h24m,03:15,03:32,06:10,Landed 12:56,green
10/04,VJ813,SGN,SIN,1h38m,00:10,00:41,02:15,Landed 10:19,green
09/04,VJ3901,PVG,SGN,3h56m,18:15,18:52,22:25,Landed 05:48,yellow
09/04,VJ3900,SGN,PVG,3h49m,13:00,13:25,17:00,Landed 01:14,green
09/04,VJ637,DAD,SGN,1h3m,09:40,10:54,11:00,Landed 18:57,red
09/04,VJ1505,HAN,DAD,1h2m,07:35,08:55,08:55,Landed 16:57,red
09/04,VJ1504,DAD,HAN,1h5m,05:40,06:52,07:00,Landed 14:57,red
09/04,VJ634,SGN,DAD,1h1m,03:45,04:44,05:05,Landed 12:45,yellow
09/04,VJ271,HPH,SGN,1h43m,01:00,01:23,03:00,Landed 10:06,green
08/04,VJ270,SGN,HPH,1h40m,22:30,22:46,00:30,Landed 07:26,green
08/04,VJ647,DAD,SGN,1h5m,14:50,15:18,16:15,Landed 23:23,green
08/04,VJ648,SGN,DAD,56m,13:00,13:22,14:20,Landed 21:18,green
08/04,VJ635,DAD,SGN,1h7m,08:20,09:15,09:40,Landed 17:23,yellow
08/04,VJ638,SGN,DAD,59m,06:30,07:01,07:50,Landed 15:01,green
30/03,VJ814,SIN,SGN,1h38m,09:55,10:07,12:00,Landed 18:45,green
30/03,VJ973,DAD,SIN,2h25m,06:10,06:17,08:55,Landed 16:42,green
29/03,VJ879,ICN,DAD,4h42m,22:00,22:17,02:40,Landed 09:59,yellow
29/03,VJ878,DAD,ICN,3h48m,16:45,17:14,21:00,Landed 06:02,green
29/03,VJ714,PQC,DAD,1h20m,09:30,09:48,11:15,Landed 18:07,green
29/03,VJ715,DAD,PQC,1h27m,07:10,07:23,08:55,Landed 15:50,green
28/03,VJ989,PUS,DAD,4h27m,23:30,23:45,04:00,Landed 11:12,green
28/03,VJ988,DAD,PUS,3h42m,17:30,17:57,21:50,Landed 06:39,green
28/03,VJ8893,MFM,DAD,1h30m,15:08,15:08,16:38,Landed 23:38,red
28/03,VJ8892,DAD,MFM,1h17m,11:52,11:52,13:09,Landed 21:09,red
28/03,VJ8891,MFM,DAD,1h33m,08:07,08:07,09:39,Landed 16:39,red
28/03,VJ8890,DAD,MFM,1h22m,05:43,05:43,07:04,Landed 15:04,red
27/03,VJ989,PUS,DAD,4h29m,23:30,23:32,04:00,Landed 11:01,green
27/03,VJ988,DAD,PUS,3h49m,17:30,17:49,21:50,Landed 06:38,green
27/03,VJ8893,MFM,DAD,1h32m,14:33,14:33,16:05,Landed 23:05,red
27/03,VJ8892,DAD,MFM,1h25m,11:45,11:45,13:10,Landed 21:10,red
27/03,VJ8891,MFM,DAD,1h38m,08:05,08:05,09:44,Landed 16:44,red
27/03,VJ8890,DAD,MFM,1h20m,05:32,05:32,06:52,Landed 14:52,red
26/03,VJ989,PUS,DAD,4h27m,23:30,00:03,04:00,Landed 11:29,yellow
26/03,VJ988,DAD,PUS,3h37m,17:30,17:45,21:50,Landed 06:22,green
26/03,VJ8893,MFM,DAD,1h28m,14:36,14:36,16:04,Landed 23:04,red
26/03,VJ8892,DAD,MFM,1h21m,12:16,12:16,13:37,Landed 21:37,red
26/03,VJ8891,MFM,DAD,1h37m,08:14,08:14,09:51,Landed 16:51,red
26/03,VJ8890,DAD,MFM,1h19m,05:33,05:33,06:52,Landed 14:52,red
26/03,VJ628,SGN,DAD,58m,02:45,03:14,04:05,Landed 11:12,green
26/03,VJ629,DAD,SGN,1h7m,00:50,00:56,02:15,Landed 09:03,green
25/03,VJ523,HAN,DAD,1h4m,15:45,16:12,17:05,Landed 00:16,green
25/03,VJ568,HUI,HAN,56m,14:00,14:05,15:15,Landed 22:01,green
25/03,VJ569,HAN,HUI,55m,12:15,12:23,13:30,Landed 20:18,green
25/03,VJ947,KHH,HAN,2h31m,08:15,08:25,11:05,Landed 17:57,green
