DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN30,FRA,SGN,,11:45,12:08,23:35,Estimated 06:00,green
01/05,VN31,SGN,FRA,,16:00,16:29,04:30,Unknown,
30/04,VN50,LHR,SGN,11h45m,17:55,18:07,06:35,Landed 12:53,green
30/04,VN51,SGN,LHR,13h18m,02:30,02:39,15:55,Landed 16:57,green
29/04,VN780,MEL,SGN,8h6m,00:35,00:43,09:15,Landed 15:49,green
28/04,VN781,SGN,MEL,7h39m,14:25,14:38,22:35,Landed 08:17,green
28/04,VN217,HAN,SGN,1h51m,10:00,10:17,12:10,Landed 19:08,green
28/04,VN56,HAN,N/A,,05:04,05:04,,Unknown,
27/04,VN56,LHR,HAN,10h53m,18:50,18:08,06:45,Landed 12:01,green
27/04,VN55,HAN,LHR,11h52m,02:55,03:57,16:50,Landed 16:48,green
26/04,VN778,MEL,HAN,9h1m,14:25,14:26,00:05,Landed 06:27,green
26/04,VN779,HAN,MEL,9h21m,02:45,02:55,12:15,Landed 22:15,green
25/04,VN778,MEL,HAN,9h23m,14:25,14:39,00:05,Landed 07:02,green
25/04,VN779,HAN,MEL,9h1m,02:45,02:57,12:15,Landed 21:58,green
24/04,VN36,FRA,HAN,10h3m,11:55,12:14,23:05,Landed 05:17,green
23/04,VN37,HAN,FRA,11h52m,16:00,17:10,04:00,Landed 07:02,red
23/04,VN218,SGN,HAN,1h54m,11:00,11:15,13:10,Landed 20:08,green
23/04,VN780,MEL,SGN,7h45m,00:35,00:48,09:20,Landed 15:33,green
22/04,VN781,SGN,MEL,7h58m,14:25,14:42,22:35,Landed 08:40,green
22/04,VN780,MEL,SGN,8h3m,00:35,00:58,09:20,Landed 16:01,green
21/04,VN781,SGN,MEL,7h58m,14:25,14:37,22:35,Landed 08:35,green
21/04,VN259,HAN,SGN,1h37m,11:00,11:22,13:10,Landed 19:58,green
21/04,VN212,SGN,HAN,1h46m,05:00,07:43,07:10,Landed 16:29,red
21/04,VN211,HAN,SGN,1h37m,04:00,04:42,06:10,Landed 13:18,green
21/04,VN208,SGN,HAN,1h54m,01:00,01:32,03:10,Landed 10:26,yellow
20/04,VN205,HAN,SGN,1h38m,22:00,22:26,00:10,Landed 07:04,green
20/04,VN385,HND,HAN,5h4m,07:35,08:09,13:25,Landed 20:12,green
20/04,VN384,HAN,HND,4h28m,01:25,01:37,06:05,Landed 15:05,green
19/04,VN778,MEL,HAN,9h2m,14:25,14:25,00:05,Landed 06:27,green
19/04,VN779,HAN,MEL,9h5m,02:45,03:00,12:15,Landed 22:05,green
18/04,VN972,BOM,HAN,3h47m,17:40,17:43,22:25,Landed 04:30,green
18/04,VN973,HAN,BOM,4h41m,11:15,11:24,16:05,Landed 21:34,green
18/04,VN246,SGN,HAN,1h42m,04:00,04:18,06:10,Landed 13:00,green
18/04,VN245,HAN,SGN,1h45m,01:00,01:13,03:10,Landed 09:57,green
17/04,VN36,FRA,HAN,10h8m,11:55,12:17,23:05,Landed 05:25,green
16/04,VN37,HAN,FRA,11h54m,15:40,16:06,04:00,Landed 06:00,green
16/04,VN385,HND,HAN,5h13m,07:35,07:46,13:25,Landed 19:59,green
16/04,VN384,HAN,HND,4h8m,01:25,01:33,06:05,Landed 14:41,green
15/04,VN36,FRA,HAN,10h0m,11:55,12:11,23:05,Landed 05:11,green
14/04,VN31,SGN,FRA,12h19m,16:00,16:22,04:30,Landed 06:41,green
14/04,VN231,HAN,SGN,1h42m,11:30,11:40,13:40,Landed 20:22,green
14/04,VN212,SGN,HAN,1h45m,05:00,06:25,07:10,Landed 15:09,red
14/04,VN209,HAN,SGN,1h45m,02:00,03:18,04:10,Landed 12:03,red
13/04,VN36,FRA,HAN,10h11m,11:55,12:13,23:05,Landed 05:24,green
12/04,VN37,HAN,FRA,11h17m,16:00,15:57,04:00,Landed 05:14,green
12/04,VN385,HND,HAN,5h19m,07:35,08:07,13:25,Landed 20:26,green
12/04,VN384,HAN,HND,4h18m,01:25,01:37,06:05,Landed 14:56,green
11/04,VN36,FRA,HAN,9h46m,11:55,12:08,23:05,Landed 04:54,green
10/04,VN31,SGN,FRA,12h24m,16:00,16:19,04:30,Landed 06:43,green
10/04,VN249,HAN,SGN,1h51m,08:30,08:54,10:40,Landed 17:45,green
10/04,VN212,SGN,HAN,1h47m,05:00,05:29,07:10,Landed 14:15,green
10/04,VN209,HAN,SGN,1h44m,02:00,02:18,04:10,Landed 11:02,green
09/04,VN206,SGN,HAN,1h48m,23:00,23:17,01:10,Landed 08:05,green
09/04,VN38,CPH,SGN,10h42m,09:45,09:55,21:25,Landed 03:37,green
08/04,VN39,SGN,CPH,12h36m,16:25,16:43,05:25,Landed 07:19,green
