DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN7549,HAN,HUI,,15:15,15:25,16:35,Estimated 23:26,green
02/05,VN1560,CXR,HAN,1h47m,10:55,11:12,12:55,Landed 19:59,green
02/05,VN1561,HAN,CXR,1h37m,08:20,08:33,10:20,Landed 17:10,green
02/05,VN7568,CXR,HAN,1h37m,04:40,04:50,06:40,Landed 13:28,green
01/05,VN435,PUS,CXR,4h23m,23:10,23:23,03:45,Landed 10:46,green
01/05,VN434,CXR,PUS,4h28m,16:15,17:02,21:05,Landed 06:30,yellow
01/05,VN141,DAD,SGN,1h0m,11:40,11:49,13:15,Landed 19:50,green
01/05,VN140,SGN,DAD,1h11m,09:45,09:42,11:05,Landed 17:53,green
01/05,VN213,HAN,SGN,1h44m,06:00,06:07,08:10,Landed 14:50,green
01/05,VN7340,SGN,CXR,39m,05:30,14:23,06:35,Landed 22:02,red
01/05,VN1602,BMV,HAN,1h31m,02:20,02:24,04:05,Landed 10:55,green
01/05,VN1603,HAN,BMV,1h28m,00:00,00:06,01:45,Landed 08:34,green
30/04,VN270,SGN,HAN,1h51m,16:00,16:05,18:10,Landed 00:56,green
30/04,VN595,HKG,SGN,2h8m,10:45,10:57,13:25,Landed 20:05,green
30/04,VN594,SGN,HKG,2h15m,06:35,06:49,09:25,Landed 17:04,green
30/04,VN119,DAD,SGN,1h5m,04:00,04:37,05:35,Landed 12:42,green
30/04,VN118,SGN,DAD,57m,02:05,02:31,03:25,Landed 10:28,green
29/04,VN1171,HPH,SGN,1h37m,23:20,23:16,01:25,Landed 07:53,green
29/04,VN1188,SGN,HPH,1h36m,14:00,14:06,16:00,Landed 22:43,green
29/04,VN141,DAD,SGN,1h2m,11:40,11:52,13:15,Landed 19:54,green
29/04,VN140,SGN,DAD,1h0m,09:45,09:52,11:05,Landed 17:52,green
29/04,VN583,KHH,SGN,2h40m,05:00,05:03,08:00,Landed 14:43,green
29/04,VN582,SGN,KHH,2h33m,00:45,00:57,03:45,Landed 11:30,green
28/04,VN649,MNL,SGN,2h12m,20:05,20:41,22:50,Landed 05:53,green
28/04,VN648,SGN,MNL,2h9m,16:25,16:35,19:05,Landed 02:44,green
28/04,VN1415,BMV,SGN,36m,12:45,13:05,13:40,Landed 20:41,green
28/04,VN1414,SGN,BMV,34m,11:15,11:38,12:10,Landed 19:11,green
28/04,VN1277,THD,SGN,1h50m,07:00,07:22,09:00,Landed 16:11,green
28/04,VN1276,SGN,THD,1h32m,04:25,04:54,06:25,Landed 13:26,green
28/04,VN1822,PQC,SGN,51m,02:35,02:57,03:45,Landed 10:48,green
28/04,VN1823,SGN,PQC,36m,01:00,01:18,02:00,Landed 08:54,green
27/04,VN1832,PQC,SGN,44m,12:05,12:11,13:15,Landed 19:55,green
27/04,VN1833,SGN,PQC,36m,10:30,10:27,11:30,Landed 18:03,green
27/04,VN1345,CXR,SGN,36m,07:40,07:51,08:45,Landed 15:27,green
27/04,VN1344,SGN,CXR,39m,06:05,06:11,07:05,Landed 13:50,green
27/04,VN1822,PQC,SGN,41m,02:35,02:53,03:45,Landed 10:35,green
27/04,VN1823,SGN,PQC,38m,01:05,01:15,02:00,Landed 08:54,green
26/04,VN649,MNL,SGN,2h10m,20:05,20:25,22:50,Landed 05:35,green
26/04,VN648,SGN,MNL,2h10m,16:25,16:34,19:05,Landed 02:44,green
26/04,VN678,KUL,SGN,1h38m,11:25,11:54,13:35,Landed 20:32,green
26/04,VN679,SGN,KUL,1h34m,08:25,09:05,10:25,Landed 18:39,green
26/04,VN251,HAN,SGN,1h42m,05:00,05:19,07:10,Landed 14:02,green
25/04,VN7560,CXR,HAN,1h44m,09:55,09:52,11:55,Landed 18:36,green
25/04,VN7569,HAN,CXR,1h34m,07:20,07:35,09:20,Landed 16:09,green
25/04,VN7568,CXR,HAN,1h36m,04:40,04:45,06:40,Landed 13:21,green
24/04,VN441,ICN,CXR,4h48m,21:50,21:58,02:45,Landed 09:46,green
24/04,VN440,CXR,ICN,4h18m,14:35,15:08,19:30,Landed 04:26,green
24/04,VN7941,DAD,CXR,49m,08:55,09:07,10:10,Landed 16:56,green
24/04,VN7940,CXR,DAD,50m,07:15,07:25,08:20,Landed 15:15,green
23/04,VN441,ICN,CXR,4h39m,21:50,22:05,02:45,Landed 09:45,green
23/04,VN440,CXR,ICN,4h18m,14:35,14:28,19:30,Landed 03:46,green
23/04,VN1559,HAN,CXR,1h33m,06:25,06:58,08:25,Landed 15:31,green
23/04,VN357,FUK,HAN,4h16m,01:00,01:31,05:30,Landed 12:48,yellow
22/04,VN356,HAN,FUK,3h40m,18:30,18:46,22:35,Landed 07:27,green
22/04,VN836,SAI,HAN,1h32m,11:05,11:02,12:50,Landed 19:33,green
22/04,VN837,HAN,SAI,1h17m,08:30,08:40,10:10,Landed 16:57,green
22/04,VN357,FUK,HAN,4h16m,01:00,01:04,05:30,Landed 12:20,green
21/04,VN356,HAN,FUK,3h34m,18:30,18:31,22:35,Landed 07:05,green
21/04,VN1558,CXR,HAN,1h53m,09:00,09:19,11:00,Landed 18:11,green
21/04,VN1559,HAN,CXR,1h33m,06:25,06:54,08:25,Landed 15:28,green
21/04,VN357,FUK,HAN,4h20m,01:00,01:24,05:30,Landed 12:44,green
20/04,VN356,HAN,FUK,3h47m,18:30,18:36,22:35,Landed 07:24,green
20/04,VN680,KUL,HAN,2h46m,12:00,12:25,15:20,Landed 22:11,green
20/04,VN681,HAN,KUL,2h50m,07:45,08:01,11:00,Landed 18:51,green
20/04,VN357,FUK,HAN,4h5m,01:00,01:26,05:30,Landed 12:31,green
19/04,VN356,HAN,FUK,3h49m,18:30,18:31,22:35,Landed 07:20,green
19/04,VN533,PVG,HAN,3h3m,07:50,08:29,11:25,Landed 18:32,green
19/04,VN532,HAN,PVG,2h57m,03:10,03:44,06:25,Landed 14:41,yellow
18/04,VN616,BKK,HAN,1h30m,15:15,15:27,17:15,Landed 23:57,green
18/04,VN617,HAN,BKK,1h33m,12:05,12:19,14:05,Landed 20:53,green
18/04,VN1558,CXR,HAN,1h36m,09:00,09:30,11:00,Landed 18:05,green
18/04,VN1559,HAN,CXR,1h33m,06:25,06:52,08:25,Landed 15:26,green
18/04,VN357,FUK,HAN,4h17m,01:00,01:17,05:30,Landed 12:35,green
17/04,VN356,HAN,FUK,3h28m,18:30,18:38,22:35,Landed 07:07,green
17/04,VN616,BKK,HAN,1h24m,15:15,15:39,17:15,Landed 00:02,green
17/04,VN617,HAN,BKK,1h37m,12:05,12:19,14:05,Landed 20:56,green
17/04,VN1558,CXR,HAN,1h51m,09:00,09:19,11:00,Landed 18:11,green
17/04,VN1559,HAN,CXR,1h28m,06:25,06:52,08:25,Landed 15:20,green
17/04,VN357,FUK,HAN,4h22m,01:00,01:17,05:30,Landed 12:39,green
16/04,VN356,HAN,FUK,3h27m,18:30,18:42,22:35,Landed 07:09,green
16/04,VN1558,CXR,HAN,1h36m,09:00,09:33,11:00,Landed 18:10,green
16/04,VN1559,HAN,CXR,1h32m,06:25,07:02,08:25,Landed 15:33,green
16/04,VN357,FUK,HAN,4h20m,01:00,01:28,05:30,Landed 12:49,yellow
15/04,VN356,HAN,FUK,3h33m,18:30,18:32,22:35,Landed 07:05,green
15/04,VN616,BKK,HAN,1h27m,15:15,15:32,17:15,Landed 00:00,green
15/04,VN617,HAN,BKK,1h34m,12:05,12:11,14:05,Landed 20:45,green
15/04,VN174,DAD,HAN,1h1m,09:35,10:04,11:00,Landed 18:06,green
15/04,VN173,HAN,DAD,1h2m,07:35,08:03,09:00,Landed 16:05,green
15/04,VN166,DAD,HAN,1h7m,04:35,05:01,06:00,Landed 13:08,green
15/04,VN165,HAN,DAD,1h5m,02:35,02:53,04:00,Landed 10:59,green
14/04,VN156,DAD,HAN,1h0m,23:40,22:59,01:05,Landed 07:00,green
14/04,VN626,BKK,DAD,1h18m,11:05,11:35,12:45,Landed 19:54,green
14/04,VN627,DAD,BKK,1h26m,08:15,08:28,10:05,Landed 16:54,green
14/04,VN169,HAN,DAD,1h4m,04:50,05:16,06:15,Landed 13:20,green
14/04,VN164,DAD,HAN,1h8m,02:45,02:53,04:10,Landed 11:01,green
14/04,VN163,HAN,DAD,1h2m,00:45,00:50,02:10,Landed 08:52,green
13/04,VN634,CGK,HAN,3h54m,18:30,18:57,23:00,Landed 05:51,green
13/04,VN635,HAN,CGK,3h58m,13:00,13:13,17:40,Landed 00:12,green
13/04,VN533,PVG,HAN,3h7m,07:50,08:23,11:25,Landed 18:30,green
13/04,VN532,HAN,PVG,2h39m,03:10,04:06,06:25,Landed 14:45,yellow
13/04,VN1620,UIH,HAN,1h17m,01:15,01:15,02:55,Landed 09:32,green
12/04,VN1621,HAN,UIH,1h16m,23:00,23:08,00:40,Landed 07:24,green
12/04,VN270,SGN,HAN,1h39m,16:00,16:02,18:10,Landed 00:41,green
