DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR
02/05,VN262,SGN,HAN,2h45m,12:35,12:48,14:45,Landed 22:33,red
02/05,VN772,SYD,SGN,8h18m,00:15,00:19,09:15,Landed 15:37,green
01/05,VN773,SGN,SYD,7h55m,13:45,14:00,22:15,Landed 07:56,green
01/05,VN209,HAN,SGN,1h44m,02:00,02:16,04:10,Landed 11:00,green
30/04,VN778,MEL,HAN,9h22m,14:25,14:27,00:05,Landed 06:49,green
30/04,VN779,HAN,MEL,8h54m,02:45,02:59,12:15,Landed 21:53,green
29/04,VN206,SGN,HAN,1h44m,23:00,23:14,01:10,Landed 07:58,green
29/04,VN321,KIX,SGN,5h7m,01:00,01:16,06:25,Landed 13:23,green
28/04,VN320,SGN,KIX,4h31m,17:10,17:26,22:20,Landed 06:58,green
28/04,VN263,HAN,SGN,1h45m,13:00,13:13,15:10,Landed 21:58,green
28/04,VN212,SGN,HAN,1h38m,05:00,05:20,07:10,Landed 13:58,green
28/04,VN207,HAN,SGN,1h45m,00:01,00:15,02:10,Landed 09:00,green
27/04,VN258,SGN,HAN,2h19m,12:00,13:00,14:10,Landed 22:19,red
27/04,VN772,SYD,SGN,7h53m,00:15,00:28,09:15,Landed 15:21,green
26/04,VN773,SGN,SYD,8h14m,13:45,14:01,22:15,Landed 08:15,green
26/04,VN525,PVG,SGN,3h46m,07:10,07:23,11:30,Landed 18:09,green
26/04,VN524,SGN,PVG,3h33m,00:40,00:54,04:40,Landed 12:28,green
25/04,VN976,DEL,SGN,4h15m,18:05,18:28,23:05,Landed 05:43,green
25/04,VN977,SGN,DEL,4h38m,11:35,11:44,16:35,Landed 21:52,green
25/04,VN772,SYD,SGN,8h2m,00:15,01:15,09:15,Landed 16:17,green
24/04,VN773,SGN,SYD,8h13m,13:45,14:52,22:15,Landed 09:05,red
24/04,VN257,HAN,SGN,1h39m,10:30,11:20,12:40,Landed 19:58,yellow
24/04,VN248,SGN,HAN,1h46m,06:00,07:55,08:10,Landed 16:41,red
24/04,VN321,KIX,SGN,5h13m,01:00,01:17,06:25,Landed 13:30,green
23/04,VN320,SGN,KIX,4h33m,17:10,17:12,22:20,Landed 06:45,green
23/04,VN265,HAN,SGN,1h45m,13:30,13:39,15:40,Landed 22:24,green
23/04,VN216,SGN,HAN,1h50m,09:00,09:26,11:10,Landed 18:17,green
23/04,VN251,HAN,SGN,1h38m,05:00,06:18,07:10,Landed 14:56,red
23/04,VN244,SGN,HAN,1h49m,02:00,02:52,04:10,Landed 11:41,yellow
22/04,VN243,HAN,SGN,1h42m,23:00,23:49,01:10,Landed 08:31,yellow
22/04,VN980,DEL,HAN,3h36m,18:05,18:28,22:25,Landed 05:04,green
22/04,VN981,HAN,DEL,4h18m,12:00,12:37,16:35,Landed 22:25,yellow
22/04,VN216,SGN,HAN,1h41m,09:00,09:16,11:10,Landed 17:57,green
22/04,VN213,HAN,SGN,1h39m,06:00,06:20,08:10,Landed 14:59,green
22/04,VN210,SGN,HAN,1h50m,03:00,03:21,05:10,Landed 12:11,green
21/04,VN243,HAN,SGN,1h37m,23:00,23:07,01:10,Landed 07:44,green
21/04,VN415,ICN,HAN,4h2m,09:05,09:21,13:35,Landed 20:23,green
21/04,VN414,HAN,ICN,3h50m,03:20,03:38,07:35,Landed 16:27,green
20/04,VN980,DEL,HAN,3h26m,18:05,18:31,22:25,Landed 04:56,green
20/04,VN981,HAN,DEL,4h17m,12:00,12:27,16:35,Landed 22:14,green
20/04,VN234,SGN,HAN,1h44m,08:30,09:01,10:40,Landed 17:45,green
20/04,VN321,KIX,SGN,4h57m,01:00,01:10,06:25,Landed 13:07,green
19/04,VN320,SGN,KIX,4h36m,17:10,17:22,22:20,Landed 06:58,green
19/04,VN525,PVG,SGN,3h35m,07:10,07:22,11:30,Landed 17:57,green
19/04,VN524,SGN,PVG,3h29m,00:40,00:54,04:40,Landed 12:23,green
18/04,VN976,DEL,SGN,4h6m,18:05,18:36,23:05,Landed 05:43,green
18/04,VN977,SGN,DEL,4h47m,11:35,11:47,16:35,Landed 22:03,green
18/04,VN253,HAN,SGN,1h44m,07:00,07:12,09:10,Landed 15:56,green
18/04,VN349,NGO,HAN,4h57m,00:30,00:32,05:50,Landed 12:29,green
17/04,VN348,HAN,NGO,3h51m,17:15,17:27,21:55,Landed 06:18,green
17/04,VN218,SGN,HAN,1h45m,11:00,11:20,13:10,Landed 20:05,green
17/04,VN321,KIX,SGN,5h3m,01:00,01:11,06:25,Landed 13:14,green
16/04,VN320,SGN,KIX,4h31m,17:10,17:24,22:20,Landed 06:55,green
16/04,VN263,HAN,SGN,1h39m,13:00,13:16,15:10,Landed 21:55,green
16/04,VN254,SGN,HAN,1h42m,10:00,10:14,12:10,Landed 18:56,green
16/04,VN213,HAN,SGN,1h39m,06:00,06:26,08:10,Landed 15:05,green
16/04,VN210,SGN,HAN,1h55m,03:00,03:23,05:10,Landed 12:19,green
16/04,VN207,HAN,SGN,1h43m,00:01,00:28,02:10,Landed 09:11,green
15/04,VN980,DEL,HAN,3h28m,18:05,18:25,22:25,Landed 04:53,green
15/04,VN981,HAN,DEL,4h18m,12:00,12:04,16:35,Landed 21:53,green
