Time_recorded,METAR
2026-05-02 15:20:00,METAR LIRN 021520Z 29009KT 250V340 9999 FEW080 21/04 Q1021 NOSIG
2026-05-02 14:50:00,METAR LIRN 021450Z 29009KT 250V330 9999 FEW060 20/04 Q1021 NOSIG
2026-05-02 14:20:00,METAR LIRN 021420Z 03008KT 350V070 9999 FEW060 21/02 Q1021 NOSIG
2026-05-02 13:50:00,METAR LIRN 021350Z 01007KT 300V060 9999 FEW060 22/02 Q1021 NOSIG
2026-05-02 13:20:00,METAR LIRN 021320Z 05008KT 360V090 9999 FEW060 21/01 Q1022 NOSIG
2026-05-02 12:50:00,METAR LIRN 021250Z 06011KT 9999 FEW060 21/01 Q1022 NOSIG
2026-05-02 12:20:00,METAR LIRN 021220Z 03010KT 360V070 9999 FEW070 21/02 Q1022 NOSIG
2026-05-02 11:50:00,METAR LIRN 021150Z 02010KT 350V060 9999 FEW070 21/02 Q1022 NOSIG
2026-05-02 11:20:00,METAR LIRN 021120Z 04011KT 360V080 9999 FEW070 20/01 Q1022 NOSIG
2026-05-02 10:50:00,METAR LIRN 021050Z 03011KT 340V070 9999 FEW070 20/02 Q1022 NOSIG
2026-05-02 10:20:00,METAR LIRN 021020Z 05013KT 010V080 9999 FEW070 20/02 Q1022 NOSIG
2026-05-02 09:50:00,METAR LIRN 020950Z 02011G21KT 9999 FEW060 19/02 Q1023 NOSIG
2026-05-02 09:20:00,METAR LIRN 020920Z 02011KT 340V050 9999 FEW060 18/03 Q1023 NOSIG
2026-05-02 08:50:00,METAR LIRN 020850Z 02011KT 9999 FEW060 18/02 Q1023 NOSIG
2026-05-02 08:20:00,METAR LIRN 020820Z 02011KT 350V050 9999 FEW060 17/02 Q1023 NOSIG
2026-05-02 07:50:00,METAR LIRN 020750Z 07008KT 020V110 CAVOK 17/04 Q1023 NOSIG
2026-05-02 07:20:00,METAR LIRN 020720Z 05009KT CAVOK 16/04 Q1023 NOSIG
2026-05-02 06:50:00,METAR LIRN 020650Z 03008KT CAVOK 16/04 Q1023 NOSIG
2026-05-02 06:20:00,METAR LIRN 020620Z 02006KT 340V050 CAVOK 15/04 Q1023 NOSIG
2026-05-02 05:50:00,METAR LIRN 020550Z 02006KT CAVOK 14/03 Q1023 NOSIG
2026-05-02 05:20:00,METAR LIRN 020520Z 02005KT CAVOK 14/02 Q1023 NOSIG
2026-05-02 04:50:00,METAR LIRN 020450Z 01004KT 340V040 9999 FEW060 13/00 Q1023 NOSIG
2026-05-02 04:20:00,METAR LIRN 020420Z 36005KT 320V030 9999 FEW050 12/M01 Q1023 NOSIG
2026-05-02 03:50:00,METAR LIRN 020350Z 01003KT 9999 FEW050 12/M01 Q1023 NOSIG
2026-05-02 03:20:00,METAR LIRN 020320Z VRB02KT 9999 FEW050 12/M01 Q1023 NOSIG
2026-05-02 02:50:00,METAR LIRN 020250Z 31004KT 270V020 CAVOK 13/M02 Q1022 NOSIG
2026-05-02 02:20:00,METAR LIRN 020220Z 32004KT 280V010 CAVOK 13/M03 Q1023 NOSIG
2026-05-02 01:50:00,METAR LIRN 020150Z 29004KT CAVOK 13/M03 Q1023 NOSIG
2026-05-02 01:20:00,METAR LIRN 020120Z 02004KT CAVOK 12/M02 Q1023 NOSIG
2026-05-02 00:50:00,METAR LIRN 020050Z 33003KT 280V030 CAVOK 13/M02 Q1023 NOSIG
2026-05-02 00:20:00,METAR LIRN 020020Z VRB02KT CAVOK 12/M02 Q1023 NOSIG
2026-05-01 23:50:00,METAR LIRN 012350Z VRB02KT CAVOK 12/M02 Q1023 NOSIG
2026-05-01 23:20:00,METAR LIRN 012320Z 25003KT 220V280 CAVOK 13/M02 Q1023 NOSIG
2026-05-01 22:50:00,METAR LIRN 012250Z VRB01KT CAVOK 12/M04 Q1023 NOSIG
2026-05-01 22:20:00,METAR LIRN 012220Z 33002KT CAVOK 13/M03 Q1023 NOSIG
2026-05-01 21:50:00,METAR LIRN 012150Z VRB02KT CAVOK 13/M04 Q1023 NOSIG
2026-05-01 21:20:00,METAR LIRN 012120Z VRB02KT CAVOK 13/M04 Q1023 NOSIG
2026-05-01 20:50:00,METAR LIRN 012050Z 06004KT CAVOK 14/M04 Q1023 NOSIG
2026-05-01 20:20:00,METAR LIRN 012020Z VRB02KT CAVOK 14/M04 Q1023 NOSIG
2026-05-01 19:50:00,METAR LIRN 011950Z VRB02KT CAVOK 14/M05 Q1023 NOSIG
2026-05-01 19:20:00,METAR LIRN 011920Z 04005KT 360V060 CAVOK 14/M05 Q1022 NOSIG
2026-05-01 18:50:00,METAR LIRN 011850Z 05010KT CAVOK 14/M05 Q1022 NOSIG
2026-05-01 18:20:00,METAR LIRN 011820Z 06009KT CAVOK 14/M05 Q1021 NOSIG
2026-05-01 17:50:00,METAR LIRN 011750Z 04010KT 360V070 CAVOK 16/M06 Q1021 NOSIG
2026-05-01 17:20:00,METAR LIRN 011720Z 05012KT CAVOK 16/M04 Q1021 NOSIG
2026-05-01 16:50:00,METAR LIRN 011650Z 03014KT 360V060 CAVOK 17/M06 Q1020 NOSIG
2026-05-01 16:20:00,METAR LIRN 011620Z 05019KT CAVOK 17/M05 Q1020 NOSIG
2026-05-01 15:50:00,METAR LIRN 011550Z 06017KT CAVOK 17/M02 Q1020 NOSIG
2026-05-01 15:20:00,METAR LIRN 011520Z 06017KT CAVOK 18/M02 Q1020 NOSIG
2026-05-01 14:50:00,METAR LIRN 011450Z 05015KT CAVOK 19/M02 Q1020 NOSIG
2026-05-01 14:20:00,METAR LIRN 011420Z 04014KT 360V070 CAVOK 19/M02 Q1020 NOSIG
2026-05-01 13:50:00,METAR LIRN 011350Z 03016G28KT 360V060 CAVOK 19/M03 Q1020 NOSIG
2026-05-01 13:20:00,METAR LIRN 011320Z 04017KT 010V070 CAVOK 19/M03 Q1020 NOSIG
2026-05-01 12:50:00,METAR LIRN 011250Z 04015KT 010V070 CAVOK 19/M02 Q1020 NOSIG
2026-05-01 12:20:00,METAR LIRN 011220Z 03016KT CAVOK 19/M03 Q1021 NOSIG
2026-05-01 11:50:00,METAR LIRN 011150Z 06015KT 020V100 CAVOK 19/M02 Q1021 NOSIG
2026-05-01 11:20:00,METAR LIRN 011120Z 06017KT 030V090 CAVOK 19/M03 Q1021 NOSIG
2026-05-01 10:50:00,METAR LIRN 011050Z 05018KT 020V080 CAVOK 18/M02 Q1021 NOSIG
2026-05-01 10:20:00,METAR LIRN 011020Z 05018KT CAVOK 18/M01 Q1021 NOSIG
2026-05-01 09:50:00,METAR LIRN 010950Z 06020KT CAVOK 18/M01 Q1021 NOSIG
2026-05-01 09:20:00,METAR LIRN 010920Z 05017KT CAVOK 18/M01 Q1021 NOSIG
2026-05-01 08:50:00,METAR LIRN 010850Z 04022G33KT CAVOK 17/M01 Q1021 NOSIG
2026-05-01 08:20:00,METAR LIRN 010820Z 04020KT 010V070 CAVOK 16/M00 Q1020 NOSIG
2026-05-01 07:50:00,METAR LIRN 010750Z 05018KT CAVOK 16/00 Q1020 NOSIG
2026-05-01 07:20:00,METAR LIRN 010720Z 04019KT CAVOK 16/00 Q1020 NOSIG
2026-05-01 06:50:00,METAR LIRN 010650Z 03015KT CAVOK 15/M00 Q1020 NOSIG
2026-05-01 04:50:00,METAR LIRN 010450Z 02008KT CAVOK 13/03 Q1020 NOSIG
2026-05-01 04:20:00,METAR LIRN 010420Z 02007KT CAVOK 12/03 Q1020 NOSIG
2026-05-01 03:50:00,METAR LIRN 010350Z 04008KT 010V070 CAVOK 13/03 Q1020 NOSIG
2026-05-01 03:20:00,METAR LIRN 010320Z 03008KT CAVOK 13/03 Q1020 NOSIG
2026-05-01 02:50:00,METAR LIRN 010250Z 02009KT CAVOK 13/03 Q1020 NOSIG
2026-05-01 00:50:00,METAR LIRN 010050Z 02011KT CAVOK 13/02 Q1020 NOSIG
