DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ853,RMQ,SGN,3h12m,07:30,07:31,11:00,Landed 17:43,green,2026-05-02 10:43,192,2026-05-02 07:30:00,2026-05-02 07:31:00,2026-05-02 11:00:00,2026-05-02 10:43:00,7,1.0,2026-05-02 06:30:00,2026-05-02 06:23:00,22.0,60.0,67.0,68.0,1,0,32,6,83.0
02/05,VJ852,SGN,RMQ,2h51m,03:10,03:32,06:30,Landed 14:23,green,2026-05-02 06:23,171,2026-05-02 03:10:00,2026-05-02 03:32:00,2026-05-02 06:30:00,2026-05-02 06:23:00,3,22.0,2026-05-01 23:30:00,2026-05-01 23:16:00,25.0,220.0,234.0,256.0,1,0,32,5,61.0
01/05,VJ1806,AMD,SGN,4h31m,18:20,18:45,23:30,Landed 06:16,green,2026-05-01 23:16,271,2026-05-01 18:20:00,2026-05-01 18:45:00,2026-05-01 23:30:00,2026-05-01 23:16:00,18,25.0,2026-05-01 17:20:00,2026-05-01 17:27:00,10.0,60.0,53.0,78.0,1,0,32,4,36.0
01/05,VJ1805,SGN,AMD,5h7m,12:10,12:20,17:20,Landed 22:57,green,2026-05-01 17:27,307,2026-05-01 12:10:00,2026-05-01 12:20:00,2026-05-01 17:20:00,2026-05-01 17:27:00,12,10.0,2026-05-01 10:55:00,2026-05-01 10:53:00,26.0,75.0,77.0,87.0,1,0,32,3,26.0
01/05,VJ147,HAN,SGN,1h42m,08:45,09:11,10:55,Landed 17:53,green,2026-05-01 10:53,102,2026-05-01 08:45:00,2026-05-01 09:11:00,2026-05-01 10:55:00,2026-05-01 10:53:00,8,26.0,2026-05-01 08:15:00,2026-05-01 07:56:00,0.0,30.0,49.0,75.0,1,0,32,2,0.0
01/05,VJ138,SGN,HAN,1h51m,06:05,06:05,08:15,Landed 14:56,green,2026-05-01 07:56,111,2026-05-01 06:05:00,2026-05-01 06:05:00,2026-05-01 08:15:00,2026-05-01 07:56:00,6,0.0,2026-04-30 23:30:00,2026-05-01 00:08:00,69.0,395.0,357.0,357.0,1,1,32,1,0.0
30/04,VJ1806,AMD,SGN,4h39m,18:20,19:29,23:30,Landed 07:08,yellow,2026-05-01 00:08,279,2026-04-30 18:20:00,2026-04-30 19:29:00,2026-04-30 23:30:00,2026-05-01 00:08:00,18,69.0,2026-04-30 17:20:00,2026-04-30 17:46:00,18.0,60.0,34.0,103.0,1,0,31,4,53.0
30/04,VJ1805,SGN,AMD,5h18m,12:10,12:28,17:20,Landed 23:16,yellow,2026-04-30 17:46,318,2026-04-30 12:10:00,2026-04-30 12:28:00,2026-04-30 17:20:00,2026-04-30 17:46:00,12,18.0,2026-04-30 09:55:00,2026-04-30 09:48:00,9.0,135.0,142.0,160.0,1,0,31,3,35.0
30/04,VJ894,DPS,SGN,3h34m,06:05,06:14,09:55,Landed 16:48,green,2026-04-30 09:48,214,2026-04-30 06:05:00,2026-04-30 06:14:00,2026-04-30 09:55:00,2026-04-30 09:48:00,6,9.0,2026-04-30 05:05:00,2026-04-30 05:00:00,26.0,60.0,65.0,74.0,1,0,31,2,26.0
30/04,VJ893,SGN,DPS,3h19m,01:15,01:41,05:05,Landed 13:00,green,2026-04-30 05:00,199,2026-04-30 01:15:00,2026-04-30 01:41:00,2026-04-30 05:05:00,2026-04-30 05:00:00,1,26.0,2026-04-29 17:30:00,2026-04-29 17:41:00,13.0,465.0,454.0,480.0,1,1,31,1,0.0
29/04,VJ861,ICN,SGN,5h13m,12:15,12:28,17:30,Landed 00:41,green,2026-04-29 17:41,313,2026-04-29 12:15:00,2026-04-29 12:28:00,2026-04-29 17:30:00,2026-04-29 17:41:00,12,13.0,2026-04-29 10:25:00,2026-04-29 10:29:00,24.0,110.0,106.0,119.0,1,0,30,8,59.0
29/04,VJ860,SGN,ICN,4h45m,05:20,05:44,10:25,Landed 19:29,green,2026-04-29 10:29,285,2026-04-29 05:20:00,2026-04-29 05:44:00,2026-04-29 10:25:00,2026-04-29 10:29:00,5,24.0,2026-04-29 03:50:00,2026-04-29 03:40:00,2.0,90.0,100.0,124.0,1,0,30,7,35.0
29/04,VJ334,PQC,SGN,0h48m,02:50,02:52,03:50,Landed 10:40,green,2026-04-29 03:40,48,2026-04-29 02:50:00,2026-04-29 02:52:00,2026-04-29 03:50:00,2026-04-29 03:40:00,2,2.0,2026-04-29 01:25:00,2026-04-29 01:33:00,0.0,85.0,77.0,79.0,1,0,30,6,33.0
