DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1387,UIH,SGN,0h55m,12:10,12:04,13:15,Landed 19:59,green,2026-05-02 12:59,55.0,2026-05-02 12:10:00,2026-05-02 12:04:00,2026-05-02 13:15:00,2026-05-02 12:59:00,12,0.0,2026-05-02 11:40:00,2026-05-02 11:11:00,0.0,30.0,59.0,53.0,1,0,30,4,4.0
02/05,VJ1386,SGN,UIH,0h46m,10:30,10:25,11:40,Landed 18:11,green,2026-05-02 11:11,46.0,2026-05-02 10:30:00,2026-05-02 10:25:00,2026-05-02 11:40:00,2026-05-02 11:11:00,10,0.0,2026-05-02 09:05:00,2026-05-02 08:39:00,0.0,85.0,111.0,106.0,1,0,30,3,4.0
02/05,VJ375,VCL,SGN,0h59m,07:45,07:40,09:05,Landed 15:39,green,2026-05-02 08:39,59.0,2026-05-02 07:45:00,2026-05-02 07:40:00,2026-05-02 09:05:00,2026-05-02 08:39:00,7,0.0,2026-05-02 07:15:00,2026-05-02 06:57:00,4.0,30.0,48.0,43.0,1,0,30,2,4.0
02/05,VJ374,SGN,VCL,0h58m,05:55,05:59,07:15,Landed 13:57,green,2026-05-02 06:57,58.0,2026-05-02 05:55:00,2026-05-02 05:59:00,2026-05-02 07:15:00,2026-05-02 06:57:00,5,4.0,2026-05-02 00:40:00,2026-05-02 00:23:00,9.0,315.0,332.0,336.0,1,1,30,1,0.0
01/05,VJ123,HAN,SGN,1h44m,22:30,22:39,00:40,Landed 07:23,green,2026-05-02 00:23,104.0,2026-05-01 22:30:00,2026-05-01 22:39:00,2026-05-02 00:40:00,2026-05-02 00:23:00,22,9.0,2026-05-01 20:55:00,2026-05-01 20:42:00,0.0,95.0,108.0,117.0,1,0,29,5,79.0
01/05,VJ7713,PKX,HAN,3h26m,17:20,17:16,20:55,Landed 03:42,green,2026-05-01 20:42,206.0,2026-05-01 17:20:00,2026-05-01 17:16:00,2026-05-01 20:55:00,2026-05-01 20:42:00,17,0.0,2026-05-01 16:20:00,2026-05-01 15:56:00,0.0,60.0,84.0,80.0,1,0,29,4,79.0
01/05,VJ7712,HAN,PKX,3h3m,12:55,12:53,16:20,Landed 23:56,green,2026-05-01 15:56,183.0,2026-05-01 12:55:00,2026-05-01 12:53:00,2026-05-01 16:20:00,2026-05-01 15:56:00,12,0.0,2026-05-01 10:25:00,2026-05-01 10:47:00,40.0,150.0,128.0,126.0,1,0,29,3,79.0
01/05,VJ528,DAD,HAN,1h2m,09:05,09:45,10:25,Landed 17:47,yellow,2026-05-01 10:47,62.0,2026-05-01 09:05:00,2026-05-01 09:45:00,2026-05-01 10:25:00,2026-05-01 10:47:00,9,40.0,2026-05-01 08:30:00,2026-05-01 08:52:00,39.0,35.0,13.0,53.0,1,0,29,2,39.0
01/05,VJ525,HAN,DAD,1h8m,07:05,07:44,08:30,Landed 15:52,yellow,2026-05-01 08:52,68.0,2026-05-01 07:05:00,2026-05-01 07:44:00,2026-05-01 08:30:00,2026-05-01 08:52:00,7,39.0,2026-05-01 02:55:00,2026-05-01 03:00:00,15.0,250.0,245.0,284.0,1,1,29,1,0.0
01/05,VJ770,CXR,HAN,1h40m,01:05,01:20,02:55,Landed 10:00,green,2026-05-01 03:00,100.0,2026-05-01 01:05:00,2026-05-01 01:20:00,2026-05-01 02:55:00,2026-05-01 03:00:00,1,15.0,2026-05-01 00:35:00,2026-05-01 00:28:00,8.0,30.0,37.0,52.0,1,0,28,3,8.0
