DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ714,PQC,DAD,1h27m,09:30,09:57,11:15,Landed 18:24,green,2026-05-02 11:24,87,2026-05-02 09:30:00,2026-05-02 09:57:00,2026-05-02 11:15:00,2026-05-02 11:24:00,9,27.0,2026-05-02 08:55:00,2026-05-02 08:49:00,11.0,35.0,41.0,68.0,1,0,40,4,32.0
02/05,VJ715,DAD,PQC,1h28m,07:10,07:21,08:55,Landed 15:49,green,2026-05-02 08:49,88,2026-05-02 07:10:00,2026-05-02 07:21:00,2026-05-02 08:55:00,2026-05-02 08:49:00,7,11.0,2026-05-02 06:10:00,2026-05-02 05:40:00,3.0,60.0,90.0,101.0,1,0,40,3,21.0
02/05,VJ970,SIN,DAD,2h22m,03:15,03:18,06:10,Landed 12:40,green,2026-05-02 05:40,142,2026-05-02 03:15:00,2026-05-02 03:18:00,2026-05-02 06:10:00,2026-05-02 05:40:00,3,3.0,2026-05-02 02:15:00,2026-05-02 01:58:00,18.0,60.0,77.0,80.0,1,0,40,2,18.0
02/05,VJ813,SGN,SIN,1h30m,00:10,00:28,02:15,Landed 09:58,green,2026-05-02 01:58,90,2026-05-02 00:10:00,2026-05-02 00:28:00,2026-05-02 02:15:00,2026-05-02 01:58:00,0,18.0,2026-05-01 16:35:00,2026-05-01 16:24:00,16.0,455.0,466.0,484.0,1,1,40,1,0.0
01/05,VJ163,HAN,SGN,1h43m,14:25,14:41,16:35,Landed 23:24,green,2026-05-01 16:24,103,2026-05-01 14:25:00,2026-05-01 14:41:00,2026-05-01 16:35:00,2026-05-01 16:24:00,14,16.0,2026-05-01 13:55:00,2026-05-01 13:44:00,5.0,30.0,41.0,57.0,1,0,39,6,33.0
01/05,VJ154,SGN,HAN,1h54m,11:45,11:50,13:55,Landed 20:44,green,2026-05-01 13:44,114,2026-05-01 11:45:00,2026-05-01 11:50:00,2026-05-01 13:55:00,2026-05-01 13:44:00,11,5.0,2026-05-01 11:10:00,2026-05-01 10:46:00,3.0,35.0,59.0,64.0,1,0,39,5,28.0
01/05,VJ213,VII,SGN,1h23m,09:20,09:23,11:10,Landed 17:46,green,2026-05-01 10:46,83,2026-05-01 09:20:00,2026-05-01 09:23:00,2026-05-01 11:10:00,2026-05-01 10:46:00,9,3.0,2026-05-01 08:50:00,2026-05-01 08:47:00,21.0,30.0,33.0,36.0,1,0,39,4,25.0
01/05,VJ214,SGN,VII,1h26m,07:00,07:21,08:50,Landed 15:47,green,2026-05-01 08:47,86,2026-05-01 07:00:00,2026-05-01 07:21:00,2026-05-01 08:50:00,2026-05-01 08:47:00,7,21.0,2026-05-01 05:15:00,2026-05-01 04:48:00,0.0,105.0,132.0,153.0,1,0,39,3,4.0
01/05,VJ629,DAD,SGN,1h4m,03:50,03:44,05:15,Landed 11:48,green,2026-05-01 04:48,64,2026-05-01 03:50:00,2026-05-01 03:44:00,2026-05-01 05:15:00,2026-05-01 04:48:00,3,0.0,2026-05-01 03:10:00,2026-05-01 02:52:00,4.0,40.0,58.0,52.0,1,0,39,2,4.0
01/05,VJ1634,SGN,DAD,0h58m,01:50,01:54,03:10,Landed 09:52,green,2026-05-01 02:52,58,2026-05-01 01:50:00,2026-05-01 01:54:00,2026-05-01 03:10:00,2026-05-01 02:52:00,1,4.0,2026-04-30 13:35:00,2026-04-30 13:18:00,11.0,735.0,752.0,756.0,1,1,39,1,0.0
30/04,VJ812,SIN,SGN,1h37m,11:30,11:41,13:35,Landed 20:18,green,2026-04-30 13:18,97,2026-04-30 11:30:00,2026-04-30 11:41:00,2026-04-30 13:35:00,2026-04-30 13:18:00,11,11.0,2026-04-30 10:30:00,2026-04-30 10:42:00,8.0,60.0,48.0,59.0,1,0,38,16,207.0
