DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ63,PQC,NQZ,13h56m,08:36,08:36,,Estimated 22:32,,2026-05-02 22:32,836,2026-05-02 08:36:00,2026-05-02 08:36:00,,2026-05-02 22:32:00,8,0.0,2026-05-02 06:15:00,2026-05-02 06:18:00,20.0,141.0,138.0,138.0,1,0,43,5,88.0
02/05,VJ1443,HAN,PQC,1h48m,04:10,04:30,06:15,Landed 13:18,green,2026-05-02 06:18,108,2026-05-02 04:10:00,2026-05-02 04:30:00,2026-05-02 06:15:00,2026-05-02 06:18:00,4,20.0,2026-05-02 03:25:00,2026-05-02 03:07:00,11.0,45.0,63.0,83.0,1,0,43,4,68.0
02/05,VJ190,SGN,HAN,1h41m,01:15,01:26,03:25,Landed 10:07,green,2026-05-02 03:07,101,2026-05-02 01:15:00,2026-05-02 01:26:00,2026-05-02 03:25:00,2026-05-02 03:07:00,1,11.0,2026-05-01 23:35:00,2026-05-01 23:28:00,35.0,100.0,107.0,118.0,1,0,43,3,57.0
01/05,VJ896,DEL,SGN,4h18m,18:35,19:10,23:35,Landed 06:28,green,2026-05-01 23:28,258,2026-05-01 18:35:00,2026-05-01 19:10:00,2026-05-01 23:35:00,2026-05-01 23:28:00,18,35.0,2026-05-01 17:25:00,2026-05-01 17:42:00,22.0,70.0,53.0,88.0,1,0,43,2,22.0
01/05,VJ895,SGN,DEL,4h55m,12:25,12:47,17:25,Landed 23:12,yellow,2026-05-01 17:42,295,2026-05-01 12:25:00,2026-05-01 12:47:00,2026-05-01 17:25:00,2026-05-01 17:42:00,12,22.0,2026-04-30 23:05:00,2026-04-30 22:44:00,3.0,800.0,821.0,843.0,1,1,43,1,0.0
30/04,VJ82,MEL,SGN,8h11m,14:30,14:33,23:05,Landed 05:44,green,2026-04-30 22:44,491,2026-04-30 14:30:00,2026-04-30 14:33:00,2026-04-30 23:05:00,2026-04-30 22:44:00,14,3.0,2026-04-30 12:35:00,2026-04-30 11:54:00,38.0,115.0,156.0,159.0,1,0,42,2,38.0
30/04,VJ81,SGN,MEL,7h6m,04:10,04:48,12:35,Landed 22:54,yellow,2026-04-30 11:54,426,2026-04-30 04:10:00,2026-04-30 04:48:00,2026-04-30 12:35:00,2026-04-30 11:54:00,4,38.0,2026-04-29 22:00:00,2026-04-29 22:04:00,16.0,370.0,366.0,404.0,1,1,42,1,0.0
29/04,VJ84,BNE,SGN,8h18m,13:30,13:46,22:00,Landed 05:04,green,2026-04-29 22:04,498,2026-04-29 13:30:00,2026-04-29 13:46:00,2026-04-29 22:00:00,2026-04-29 22:04:00,13,16.0,2026-04-29 11:30:00,2026-04-29 11:35:00,41.0,120.0,115.0,131.0,1,0,41,2,41.0
29/04,VJ83,SGN,BNE,7h39m,03:15,03:56,11:30,Landed 21:35,green,2026-04-29 11:35,459,2026-04-29 03:15:00,2026-04-29 03:56:00,2026-04-29 11:30:00,2026-04-29 11:35:00,3,41.0,2026-04-27 23:35:00,2026-04-27 23:28:00,32.0,1660.0,1667.0,1708.0,1,1,41,1,0.0
27/04,VJ896,DEL,SGN,4h21m,18:35,19:07,23:35,Landed 06:28,green,2026-04-27 23:28,261,2026-04-27 18:35:00,2026-04-27 19:07:00,2026-04-27 23:35:00,2026-04-27 23:28:00,18,32.0,2026-04-27 17:25:00,2026-04-27 17:31:00,15.0,70.0,64.0,96.0,1,0,40,2,15.0
27/04,VJ895,SGN,DEL,4h51m,12:25,12:40,17:25,Landed 23:01,green,2026-04-27 17:31,291,2026-04-27 12:25:00,2026-04-27 12:40:00,2026-04-27 17:25:00,2026-04-27 17:31:00,12,15.0,2026-04-26 23:05:00,2026-04-26 22:38:00,6.0,800.0,827.0,842.0,1,1,40,1,0.0
26/04,VJ82,MEL,SGN,8h2m,14:30,14:36,23:05,Landed 05:38,green,2026-04-26 22:38,482,2026-04-26 14:30:00,2026-04-26 14:36:00,2026-04-26 23:05:00,2026-04-26 22:38:00,14,6.0,2026-04-26 12:35:00,2026-04-26 12:02:00,32.0,115.0,148.0,154.0,1,0,39,2,32.0
26/04,VJ81,SGN,MEL,7h20m,04:10,04:42,12:35,Landed 23:02,yellow,2026-04-26 12:02,440,2026-04-26 04:10:00,2026-04-26 04:42:00,2026-04-26 12:35:00,2026-04-26 12:02:00,4,32.0,2026-04-25 23:05:00,2026-04-25 23:18:00,3.0,305.0,292.0,324.0,1,1,39,1,0.0
25/04,VJ82,MEL,SGN,8h45m,14:30,14:33,23:05,Landed 06:18,green,2026-04-25 23:18,525,2026-04-25 14:30:00,2026-04-25 14:33:00,2026-04-25 23:05:00,2026-04-25 23:18:00,14,3.0,2026-04-25 12:35:00,2026-04-25 11:33:00,16.0,115.0,177.0,180.0,1,0,38,2,16.0
25/04,VJ81,SGN,MEL,7h7m,04:10,04:26,12:35,Landed 22:33,green,2026-04-25 11:33,427,2026-04-25 04:10:00,2026-04-25 04:26:00,2026-04-25 12:35:00,2026-04-25 11:33:00,4,16.0,2026-04-24 23:35:00,2026-04-24 23:43:00,42.0,275.0,267.0,283.0,1,1,38,1,0.0
24/04,VJ896,DEL,SGN,4h26m,18:35,19:17,23:35,Landed 06:43,green,2026-04-24 23:43,266,2026-04-24 18:35:00,2026-04-24 19:17:00,2026-04-24 23:35:00,2026-04-24 23:43:00,18,42.0,2026-04-24 17:25:00,2026-04-24 17:39:00,26.0,70.0,56.0,98.0,1,0,37,10,286.0
24/04,VJ895,SGN,DEL,4h48m,12:25,12:51,17:25,Landed 23:09,green,2026-04-24 17:39,288,2026-04-24 12:25:00,2026-04-24 12:51:00,2026-04-24 17:25:00,2026-04-24 17:39:00,12,26.0,2026-04-24 09:05:00,2026-04-24 08:52:00,8.0,200.0,213.0,239.0,1,0,37,9,260.0
24/04,VJ86,SYD,SGN,8h29m,00:15,00:23,09:05,Landed 15:52,green,2026-04-24 08:52,509,2026-04-24 00:15:00,2026-04-24 00:23:00,2026-04-24 09:05:00,2026-04-24 08:52:00,0,8.0,2026-04-23 21:20:00,2026-04-23 20:53:00,18.0,175.0,202.0,210.0,1,0,37,8,252.0
23/04,VJ85,SGN,SYD,7h40m,12:55,13:13,21:20,Landed 07:53,yellow,2026-04-23 20:53,460,2026-04-23 12:55:00,2026-04-23 13:13:00,2026-04-23 21:20:00,2026-04-23 20:53:00,12,18.0,2026-04-23 09:05:00,2026-04-23 09:01:00,23.0,230.0,234.0,252.0,1,0,37,7,234.0
23/04,VJ86,SYD,SGN,8h23m,00:15,00:38,09:05,Landed 16:01,green,2026-04-23 09:01,503,2026-04-23 00:15:00,2026-04-23 00:38:00,2026-04-23 09:05:00,2026-04-23 09:01:00,0,23.0,2026-04-22 21:20:00,2026-04-22 21:18:00,36.0,175.0,177.0,200.0,1,0,37,6,211.0
22/04,VJ85,SGN,SYD,7h47m,12:55,13:31,21:20,Landed 08:18,red,2026-04-22 21:18,467,2026-04-22 12:55:00,2026-04-22 13:31:00,2026-04-22 21:20:00,2026-04-22 21:18:00,12,36.0,2026-04-22 10:55:00,2026-04-22 11:16:00,50.0,120.0,99.0,135.0,1,0,37,5,175.0
22/04,VJ147,HAN,SGN,1h41m,08:45,09:35,10:55,Landed 18:16,yellow,2026-04-22 11:16,101,2026-04-22 08:45:00,2026-04-22 09:35:00,2026-04-22 10:55:00,2026-04-22 11:16:00,8,50.0,2026-04-22 08:15:00,2026-04-22 08:12:00,19.0,30.0,33.0,83.0,1,0,37,4,125.0
