DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ3948,SGN,PKX,4h33m,11:05,11:24,16:05,Landed 23:57,green,2026-05-02 15:57,273.0,2026-05-02 11:05:00,2026-05-02 11:24:00,2026-05-02 16:05:00,2026-05-02 15:57:00,11,19.0,2026-05-02 06:00:00,2026-05-02 06:05:00,14.0,305.0,300.0,319.0,1,1,52,1,0.0
02/05,VJ802,BKK,SGN,1h21m,04:30,04:44,06:00,Landed 13:05,green,2026-05-02 06:05,81.0,2026-05-02 04:30:00,2026-05-02 04:44:00,2026-05-02 06:00:00,2026-05-02 06:05:00,4,14.0,2026-05-02 03:05:00,2026-05-02 03:04:00,16.0,85.0,86.0,100.0,1,0,51,2,16.0
02/05,VJ801,SGN,BKK,1h13m,01:35,01:51,03:05,Landed 10:04,green,2026-05-02 03:04,73.0,2026-05-02 01:35:00,2026-05-02 01:51:00,2026-05-02 03:05:00,2026-05-02 03:04:00,1,16.0,2026-05-01 15:55:00,2026-05-01 15:55:00,0.0,580.0,580.0,596.0,1,1,51,1,0.0
01/05,VJ3675,ENH,SGN,3h36m,12:19,12:19,15:55,Landed 22:55,red,2026-05-01 15:55,216.0,2026-05-01 12:19:00,2026-05-01 12:19:00,2026-05-01 15:55:00,2026-05-01 15:55:00,12,0.0,2026-05-01 11:07:00,2026-05-01 19:07:00,0.0,72.0,-408.0,-408.0,1,0,50,4,4.0
01/05,VJ3674,SGN,ENH,11h16m,07:51,07:51,11:07,Landed 19:07,red,2026-05-01 19:07,676.0,2026-05-01 07:51:00,2026-05-01 07:51:00,2026-05-01 11:07:00,2026-05-01 19:07:00,7,0.0,2026-05-01 03:55:00,2026-05-01 03:49:00,4.0,236.0,242.0,242.0,1,0,50,3,4.0
01/05,VJ129,HAN,SGN,2h0m,01:45,01:49,03:55,Landed 10:49,green,2026-05-01 03:49,120.0,2026-05-01 01:45:00,2026-05-01 01:49:00,2026-05-01 03:55:00,2026-05-01 03:49:00,1,4.0,2026-05-01 01:15:00,2026-05-01 00:50:00,0.0,30.0,55.0,59.0,1,0,50,2,0.0
30/04,VJ124,SGN,HAN,1h45m,23:05,23:05,01:15,Landed 07:50,green,2026-05-01 00:50,105.0,2026-04-30 23:05:00,2026-04-30 23:05:00,2026-05-01 01:15:00,2026-05-01 00:50:00,23,0.0,2026-04-30 14:35:00,2026-04-30 14:17:00,3.0,510.0,528.0,528.0,1,1,50,1,0.0
30/04,VJ377,VCL,SGN,0h59m,13:15,13:18,14:35,Landed 21:17,green,2026-04-30 14:17,59.0,2026-04-30 13:15:00,2026-04-30 13:18:00,2026-04-30 14:35:00,2026-04-30 14:17:00,13,3.0,2026-04-30 12:45:00,2026-04-30 12:47:00,20.0,30.0,28.0,31.0,1,0,49,8,80.0
30/04,VJ376,SGN,VCL,1h2m,11:25,11:45,12:45,Landed 19:47,green,2026-04-30 12:47,62.0,2026-04-30 11:25:00,2026-04-30 11:45:00,2026-04-30 12:45:00,2026-04-30 12:47:00,11,20.0,2026-04-30 09:05:00,2026-04-30 09:04:00,15.0,140.0,141.0,161.0,1,0,49,7,60.0
30/04,VJ375,VCL,SGN,1h4m,07:45,08:00,09:05,Landed 16:04,green,2026-04-30 09:04,64.0,2026-04-30 07:45:00,2026-04-30 08:00:00,2026-04-30 09:05:00,2026-04-30 09:04:00,7,15.0,2026-04-30 07:15:00,2026-04-30 07:10:00,17.0,30.0,35.0,50.0,1,0,49,6,45.0
