DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ645,DAD,SGN,1h0m,14:10,15:12,15:30,Delayed 23:12,yellow,2026-05-02 16:12,60.0,2026-05-02 14:10:00,2026-05-02 15:12:00,2026-05-02 15:30:00,2026-05-02 16:12:00,14,62.0,2026-05-02 13:25:00,2026-05-02 13:26:00,17.0,45.0,44.0,106.0,1,0,61,13,269.0
02/05,VJ723,HPH,DAD,0h59m,12:10,12:27,13:25,Landed 20:26,green,2026-05-02 13:26,59.0,2026-05-02 12:10:00,2026-05-02 12:27:00,2026-05-02 13:25:00,2026-05-02 13:26:00,12,17.0,2026-05-02 11:40:00,2026-05-02 11:44:00,30.0,30.0,26.0,43.0,1,0,61,12,252.0
02/05,VJ722,DAD,HPH,0h54m,10:20,10:50,11:40,Landed 18:44,green,2026-05-02 11:44,54.0,2026-05-02 10:20:00,2026-05-02 10:50:00,2026-05-02 11:40:00,2026-05-02 11:44:00,10,30.0,2026-05-02 09:50:00,2026-05-02 09:54:00,27.0,30.0,26.0,56.0,1,0,61,11,222.0
02/05,VJ704,VCA,DAD,1h7m,08:20,08:47,09:50,Landed 16:54,green,2026-05-02 09:54,67.0,2026-05-02 08:20:00,2026-05-02 08:47:00,2026-05-02 09:50:00,2026-05-02 09:54:00,8,27.0,2026-05-02 07:50:00,2026-05-02 07:52:00,15.0,30.0,28.0,55.0,1,0,61,10,195.0
02/05,VJ703,DAD,VCA,1h17m,06:20,06:35,07:50,Landed 14:52,green,2026-05-02 07:52,77.0,2026-05-02 06:20:00,2026-05-02 06:35:00,2026-05-02 07:50:00,2026-05-02 07:52:00,6,15.0,2026-05-02 02:40:00,2026-05-02 02:31:00,15.0,220.0,229.0,244.0,1,0,61,9,180.0
01/05,VJ879,ICN,DAD,4h16m,22:00,22:15,02:40,Landed 09:31,green,2026-05-02 02:31,256.0,2026-05-01 22:00:00,2026-05-01 22:15:00,2026-05-02 02:40:00,2026-05-02 02:31:00,22,15.0,2026-05-01 21:00:00,2026-05-01 21:11:00,12.0,60.0,49.0,64.0,1,0,61,8,165.0
01/05,VJ878,DAD,ICN,4h14m,16:45,16:57,21:00,Landed 06:11,green,2026-05-01 21:11,254.0,2026-05-01 16:45:00,2026-05-01 16:57:00,2026-05-01 21:00:00,2026-05-01 21:11:00,16,12.0,2026-05-01 13:05:00,2026-05-01 13:49:00,59.0,220.0,176.0,188.0,1,0,61,7,153.0
01/05,VJ521,HAN,DAD,1h5m,11:45,12:44,13:05,Landed 20:49,yellow,2026-05-01 13:49,65.0,2026-05-01 11:45:00,2026-05-01 12:44:00,2026-05-01 13:05:00,2026-05-01 13:49:00,11,59.0,2026-05-01 11:15:00,2026-05-01 11:41:00,41.0,30.0,4.0,63.0,1,0,61,6,94.0
01/05,VJ512,DAD,HAN,1h5m,09:55,10:36,11:15,Landed 18:41,yellow,2026-05-01 11:41,65.0,2026-05-01 09:55:00,2026-05-01 10:36:00,2026-05-01 11:15:00,2026-05-01 11:41:00,9,41.0,2026-05-01 09:25:00,2026-05-01 09:44:00,38.0,30.0,11.0,52.0,1,0,61,5,53.0
01/05,VJ511,HAN,DAD,1h1m,08:05,08:43,09:25,Landed 16:44,yellow,2026-05-01 09:44,61.0,2026-05-01 08:05:00,2026-05-01 08:43:00,2026-05-01 09:25:00,2026-05-01 09:44:00,8,38.0,2026-05-01 07:35:00,2026-05-01 07:40:00,15.0,30.0,25.0,63.0,1,0,61,4,15.0
01/05,VJ510,DAD,HAN,1h10m,06:15,06:30,07:35,Landed 14:40,green,2026-05-01 07:40,70.0,2026-05-01 06:15:00,2026-05-01 06:30:00,2026-05-01 07:35:00,2026-05-01 07:40:00,6,15.0,2026-05-01 03:23:00,2026-05-01 03:23:00,0.0,172.0,172.0,187.0,1,0,61,3,0.0
01/05,VJ2925,HAN,DAD,1h9m,02:14,02:14,03:23,Landed 10:23,red,2026-05-01 03:23,69.0,2026-05-01 02:14:00,2026-05-01 02:14:00,2026-05-01 03:23:00,2026-05-01 03:23:00,2,0.0,2026-05-01 01:27:00,2026-05-01 01:27:00,0.0,47.0,47.0,47.0,1,0,61,2,0.0
30/04,VJ2925,BAX,HAN,6h0m,19:27,19:27,01:27,Landed 08:27,red,2026-05-01 01:27,360.0,2026-04-30 19:27:00,2026-04-30 19:27:00,2026-05-01 01:27:00,2026-05-01 01:27:00,19,0.0,2026-04-30 08:07:00,2026-04-30 08:07:00,0.0,680.0,680.0,680.0,1,1,61,1,0.0
30/04,VJ7620,CXR,HAN,1h39m,06:28,06:28,08:07,Landed 15:07,red,2026-04-30 08:07,99.0,2026-04-30 06:28:00,2026-04-30 06:28:00,2026-04-30 08:07:00,2026-04-30 08:07:00,6,0.0,2026-04-30 02:35:00,2026-04-30 03:33:00,51.0,233.0,175.0,175.0,1,0,60,3,125.0
29/04,VJ835,ICN,CXR,4h57m,21:45,22:36,02:35,Landed 10:33,red,2026-04-30 03:33,297.0,2026-04-29 21:45:00,2026-04-29 22:36:00,2026-04-30 02:35:00,2026-04-30 03:33:00,21,51.0,2026-04-29 20:35:00,2026-04-29 21:20:00,74.0,70.0,25.0,76.0,1,0,60,2,74.0
29/04,VJ834,CXR,ICN,4h11m,15:55,17:09,20:35,Landed 06:20,yellow,2026-04-29 21:20,251.0,2026-04-29 15:55:00,2026-04-29 17:09:00,2026-04-29 20:35:00,2026-04-29 21:20:00,15,74.0,2026-04-29 08:52:00,2026-04-29 08:52:00,0.0,423.0,423.0,497.0,1,1,60,1,0.0
29/04,VJ2981,KHV,HAN,5h43m,03:09,03:09,08:52,Landed 15:52,red,2026-04-29 08:52,343.0,2026-04-29 03:09:00,2026-04-29 03:09:00,2026-04-29 08:52:00,2026-04-29 08:52:00,3,0.0,2026-04-28 18:38:00,2026-04-28 18:38:00,0.0,511.0,511.0,511.0,1,1,59,1,0.0
28/04,VJ2980,CXR,HAN,1h39m,16:59,16:59,18:38,Landed 01:38,red,2026-04-28 18:38,99.0,2026-04-28 16:59:00,2026-04-28 16:59:00,2026-04-28 18:38:00,2026-04-28 18:38:00,16,0.0,2026-04-28 08:35:00,2026-04-28 08:25:00,2.0,504.0,514.0,514.0,1,1,58,1,0.0
28/04,VJ600,SGN,CXR,0h48m,07:35,07:37,08:35,Landed 15:25,green,2026-04-28 08:25,48.0,2026-04-28 07:35:00,2026-04-28 07:37:00,2026-04-28 08:35:00,2026-04-28 08:25:00,7,2.0,2026-04-28 04:05:00,2026-04-28 04:23:00,21.0,210.0,192.0,194.0,1,0,57,7,139.0
27/04,VJ869,PUS,SGN,4h52m,23:10,23:31,04:05,Landed 11:23,yellow,2026-04-28 04:23,292.0,2026-04-27 23:10:00,2026-04-27 23:31:00,2026-04-28 04:05:00,2026-04-28 04:23:00,23,21.0,2026-04-27 21:55:00,2026-04-27 22:06:00,28.0,75.0,64.0,85.0,1,0,57,6,118.0
27/04,VJ868,SGN,PUS,4h33m,17:05,17:33,21:55,Landed 07:06,green,2026-04-27 22:06,273.0,2026-04-27 17:05:00,2026-04-27 17:33:00,2026-04-27 21:55:00,2026-04-27 22:06:00,17,28.0,2026-04-27 13:45:00,2026-04-27 14:06:00,35.0,200.0,179.0,207.0,1,0,57,5,90.0
27/04,VJ1832,VTE,SGN,1h46m,11:45,12:20,13:45,Landed 21:06,yellow,2026-04-27 14:06,106.0,2026-04-27 11:45:00,2026-04-27 12:20:00,2026-04-27 13:45:00,2026-04-27 14:06:00,11,35.0,2026-04-27 11:00:00,2026-04-27 11:34:00,22.0,45.0,11.0,46.0,1,0,57,4,55.0
27/04,VJ1831,SGN,VTE,1h47m,09:25,09:47,11:00,Landed 18:34,yellow,2026-04-27 11:34,107.0,2026-04-27 09:25:00,2026-04-27 09:47:00,2026-04-27 11:00:00,2026-04-27 11:34:00,9,22.0,2026-04-27 07:55:00,2026-04-27 07:48:00,10.0,90.0,97.0,119.0,1,0,57,3,33.0
27/04,VJ863,ICN,SGN,4h58m,02:40,02:50,07:55,Landed 14:48,green,2026-04-27 07:48,298.0,2026-04-27 02:40:00,2026-04-27 02:50:00,2026-04-27 07:55:00,2026-04-27 07:48:00,2,10.0,2026-04-27 00:40:00,2026-04-27 01:01:00,23.0,120.0,99.0,109.0,1,0,57,2,23.0
26/04,VJ862,SGN,ICN,5h3m,19:35,19:58,00:40,Landed 10:01,yellow,2026-04-27 01:01,303.0,2026-04-26 19:35:00,2026-04-26 19:58:00,2026-04-27 00:40:00,2026-04-27 01:01:00,19,23.0,2026-04-26 14:20:00,2026-04-26 14:29:00,26.0,315.0,306.0,329.0,1,1,57,1,0.0
26/04,VJ311,HUI,SGN,1h8m,12:55,13:21,14:20,Landed 21:29,green,2026-04-26 14:29,68.0,2026-04-26 12:55:00,2026-04-26 13:21:00,2026-04-26 14:20:00,2026-04-26 14:29:00,12,26.0,2026-04-26 12:25:00,2026-04-26 12:42:00,23.0,30.0,13.0,39.0,1,0,56,2,23.0
26/04,VJ312,SGN,HUI,1h19m,11:00,11:23,12:25,Landed 19:42,yellow,2026-04-26 12:42,79.0,2026-04-26 11:00:00,2026-04-26 11:23:00,2026-04-26 12:25:00,2026-04-26 12:42:00,11,23.0,2026-04-25 17:45:00,2026-04-25 18:08:00,47.0,1035.0,1012.0,1035.0,1,1,56,1,0.0
25/04,VJ1285,HPH,SGN,1h36m,15:45,16:32,17:45,Landed 01:08,yellow,2026-04-25 18:08,96.0,2026-04-25 15:45:00,2026-04-25 16:32:00,2026-04-25 17:45:00,2026-04-25 18:08:00,15,47.0,2026-04-25 12:55:00,2026-04-25 13:12:00,35.0,170.0,153.0,200.0,1,0,55,7,129.0
25/04,VJ488,VCA,HPH,1h47m,10:50,11:25,12:55,Landed 20:12,yellow,2026-04-25 13:12,107.0,2026-04-25 10:50:00,2026-04-25 11:25:00,2026-04-25 12:55:00,2026-04-25 13:12:00,10,35.0,2026-04-25 10:20:00,2026-04-25 10:33:00,26.0,30.0,17.0,52.0,1,0,55,6,94.0
25/04,VJ489,HPH,VCA,1h52m,08:15,08:41,10:20,Landed 17:33,green,2026-04-25 10:33,112.0,2026-04-25 08:15:00,2026-04-25 08:41:00,2026-04-25 10:20:00,2026-04-25 10:33:00,8,26.0,2026-04-25 07:45:00,2026-04-25 07:49:00,15.0,30.0,26.0,52.0,1,0,55,5,68.0
25/04,VJ670,BMV,HPH,1h29m,06:05,06:20,07:45,Landed 14:49,green,2026-04-25 07:49,89.0,2026-04-25 06:05:00,2026-04-25 06:20:00,2026-04-25 07:45:00,2026-04-25 07:49:00,6,15.0,2026-04-25 05:35:00,2026-04-25 05:33:00,20.0,30.0,32.0,47.0,1,0,55,4,53.0
25/04,VJ671,HPH,BMV,1h18m,03:55,04:15,05:35,Landed 12:33,green,2026-04-25 05:33,78.0,2026-04-25 03:55:00,2026-04-25 04:15:00,2026-04-25 05:35:00,2026-04-25 05:33:00,3,20.0,2026-04-25 02:55:00,2026-04-25 03:05:00,26.0,60.0,50.0,70.0,1,0,55,3,33.0
24/04,VJ925,ICN,HPH,4h24m,22:15,22:41,02:55,Landed 10:05,green,2026-04-25 03:05,264.0,2026-04-24 22:15:00,2026-04-24 22:41:00,2026-04-25 02:55:00,2026-04-25 03:05:00,22,26.0,2026-04-24 21:15:00,2026-04-24 21:06:00,7.0,60.0,69.0,95.0,1,0,55,2,7.0
24/04,VJ926,HPH,ICN,4h4m,16:55,17:02,21:15,Landed 06:06,green,2026-04-24 21:06,244.0,2026-04-24 16:55:00,2026-04-24 17:02:00,2026-04-24 21:15:00,2026-04-24 21:06:00,16,7.0,2026-04-24 08:40:00,2026-04-24 08:15:00,0.0,495.0,520.0,527.0,1,1,55,1,0.0
24/04,VJ768,PQC,HPH,1h42m,06:35,06:33,08:40,Landed 15:15,green,2026-04-24 08:15,102.0,2026-04-24 06:35:00,2026-04-24 06:33:00,2026-04-24 08:40:00,2026-04-24 08:15:00,6,0.0,2026-04-24 06:00:00,2026-04-24 05:52:00,13.0,35.0,43.0,41.0,1,0,54,2,13.0
24/04,VJ769,HPH,PQC,1h44m,03:55,04:08,06:00,Landed 12:52,green,2026-04-24 05:52,104.0,2026-04-24 03:55:00,2026-04-24 04:08:00,2026-04-24 06:00:00,2026-04-24 05:52:00,3,13.0,2026-04-23 12:55:00,2026-04-23 13:47:00,63.0,900.0,848.0,861.0,1,1,54,1,0.0
23/04,VJ488,VCA,HPH,1h54m,10:50,11:53,12:55,Landed 20:47,red,2026-04-23 13:47,114.0,2026-04-23 10:50:00,2026-04-23 11:53:00,2026-04-23 12:55:00,2026-04-23 13:47:00,10,63.0,2026-04-23 10:20:00,2026-04-23 10:52:00,38.0,30.0,-2.0,61.0,1,0,53,6,106.0
23/04,VJ489,HPH,VCA,1h59m,08:15,08:53,10:20,Landed 17:52,yellow,2026-04-23 10:52,119.0,2026-04-23 08:15:00,2026-04-23 08:53:00,2026-04-23 10:20:00,2026-04-23 10:52:00,8,38.0,2026-04-23 07:45:00,2026-04-23 07:59:00,23.0,30.0,16.0,54.0,1,0,53,5,68.0
23/04,VJ670,BMV,HPH,1h31m,06:05,06:28,07:45,Landed 14:59,green,2026-04-23 07:59,91.0,2026-04-23 06:05:00,2026-04-23 06:28:00,2026-04-23 07:45:00,2026-04-23 07:59:00,6,23.0,2026-04-23 05:35:00,2026-04-23 05:51:00,27.0,30.0,14.0,37.0,1,0,53,4,45.0
23/04,VJ671,HPH,BMV,1h29m,03:55,04:22,05:35,Landed 12:51,yellow,2026-04-23 05:51,89.0,2026-04-23 03:55:00,2026-04-23 04:22:00,2026-04-23 05:35:00,2026-04-23 05:51:00,3,27.0,2026-04-23 02:55:00,2026-04-23 02:58:00,18.0,60.0,57.0,84.0,1,0,53,3,18.0
22/04,VJ925,ICN,HPH,4h25m,22:15,22:33,02:55,Landed 09:58,green,2026-04-23 02:58,265.0,2026-04-22 22:15:00,2026-04-22 22:33:00,2026-04-23 02:55:00,2026-04-23 02:58:00,22,18.0,2026-04-22 21:15:00,2026-04-22 20:36:00,0.0,60.0,99.0,117.0,1,0,53,2,0.0
22/04,VJ926,HPH,ICN,3h43m,16:55,16:53,21:15,Landed 05:36,green,2026-04-22 20:36,223.0,2026-04-22 16:55:00,2026-04-22 16:53:00,2026-04-22 21:15:00,2026-04-22 20:36:00,16,0.0,2026-04-22 05:25:00,2026-04-22 05:28:00,21.0,690.0,687.0,685.0,1,1,53,1,0.0
22/04,VJ730,CXR,HPH,1h32m,03:35,03:56,05:25,Landed 12:28,green,2026-04-22 05:28,92.0,2026-04-22 03:35:00,2026-04-22 03:56:00,2026-04-22 05:25:00,2026-04-22 05:28:00,3,21.0,2026-04-22 02:15:00,2026-04-22 02:15:00,0.0,80.0,80.0,101.0,1,0,52,3,0.0
22/04,VJ5069,HAN,CXR,1h36m,00:39,00:39,02:15,Landed 09:15,red,2026-04-22 02:15,96.0,2026-04-22 00:39:00,2026-04-22 00:39:00,2026-04-22 02:15:00,2026-04-22 02:15:00,0,0.0,2026-04-21 23:46:00,2026-04-21 23:46:00,0.0,53.0,53.0,53.0,1,0,52,2,0.0
21/04,VJ5069,NOZ,HAN,5h36m,18:10,18:10,23:46,Landed 06:46,red,2026-04-21 23:46,336.0,2026-04-21 18:10:00,2026-04-21 18:10:00,2026-04-21 23:46:00,2026-04-21 23:46:00,18,0.0,,2026-04-21 23:40:00,0.0,,-330.0,-330.0,1,1,52,1,0.0
21/04,VJ5068,HAN,NOZ,13h3m,10:37,10:37,,Landed 23:40,red,2026-04-21 23:40,783.0,2026-04-21 10:37:00,2026-04-21 10:37:00,,2026-04-21 23:40:00,10,0.0,,,,,,,0,1,51,1,0.0
19/04,VJ5307,NGB,CXR,,10:59,10:59,,,,,,2026-04-19 10:59:00,2026-04-19 10:59:00,,,10,0.0,,,,,,,0,1,50,1,0.0
19/04,VJ5306,CXR,NGB,,06:20,06:20,,,,,,2026-04-19 06:20:00,2026-04-19 06:20:00,,,6,0.0,,2026-04-18 16:39:00,0.0,,821.0,821.0,1,1,49,1,0.0
18/04,VJ5347,HGH,CXR,2h59m,13:40,13:40,,Estimated 23:39,,2026-04-18 16:39,179.0,2026-04-18 13:40:00,2026-04-18 13:40:00,,2026-04-18 16:39:00,13,0.0,2026-04-18 11:58:00,2026-04-18 19:58:00,0.0,102.0,-378.0,-378.0,1,0,48,2,0.0
18/04,VJ5346,CXR,HGH,10h59m,08:59,08:59,11:58,Landed 19:58,red,2026-04-18 19:58,659.0,2026-04-18 08:59:00,2026-04-18 08:59:00,2026-04-18 11:58:00,2026-04-18 19:58:00,8,0.0,,,,,,,0,1,48,1,0.0
18/04,VJ2828,HAN,,,02:32,02:32,,,,,,2026-04-18 02:32:00,2026-04-18 02:32:00,,,2,0.0,,2026-04-18 02:15:00,0.0,,17.0,17.0,1,1,47,1,0.0
17/04,VJ2828,BAX,HAN,6h20m,19:55,19:55,,Estimated 09:15,,2026-04-18 02:15,380.0,2026-04-17 19:55:00,2026-04-17 19:55:00,,2026-04-18 02:15:00,19,0.0,2026-04-17 16:01:00,2026-04-17 23:01:00,0.0,234.0,-186.0,-186.0,1,0,46,2,0.0
17/04,VJ2827,HAN,BAX,13h20m,09:41,09:41,16:01,Landed 23:01,red,2026-04-17 23:01,800.0,2026-04-17 09:41:00,2026-04-17 09:41:00,2026-04-17 16:01:00,2026-04-17 23:01:00,9,0.0,2026-04-17 00:35:00,2026-04-17 00:37:00,16.0,546.0,544.0,544.0,1,1,46,1,0.0
16/04,VJ771,HAN,CXR,1h36m,22:45,23:01,00:35,Landed 07:37,green,2026-04-17 00:37,96.0,2026-04-16 22:45:00,2026-04-16 23:01:00,2026-04-17 00:35:00,2026-04-17 00:37:00,22,16.0,2026-04-15 20:05:00,2026-04-15 19:57:00,15.0,1600.0,1608.0,1624.0,1,1,45,1,0.0
15/04,VJ7527,CAN,HAN,1h32m,18:10,18:25,20:05,Landed 02:57,green,2026-04-15 19:57,92.0,2026-04-15 18:10:00,2026-04-15 18:25:00,2026-04-15 20:05:00,2026-04-15 19:57:00,18,15.0,2026-04-15 17:10:00,2026-04-15 17:07:00,14.0,60.0,63.0,78.0,1,0,44,6,102.0
15/04,VJ7526,HAN,CAN,1h23m,15:30,15:44,17:10,Landed 01:07,green,2026-04-15 17:07,83.0,2026-04-15 15:30:00,2026-04-15 15:44:00,2026-04-15 17:10:00,2026-04-15 17:07:00,15,14.0,2026-04-15 13:55:00,2026-04-15 14:31:00,44.0,95.0,59.0,73.0,1,0,44,5,88.0
15/04,VJ943,TPE,HAN,2h47m,11:00,11:44,13:55,Landed 21:31,yellow,2026-04-15 14:31,167.0,2026-04-15 11:00:00,2026-04-15 11:44:00,2026-04-15 13:55:00,2026-04-15 14:31:00,11,44.0,2026-04-15 10:00:00,2026-04-15 09:55:00,8.0,60.0,65.0,109.0,1,0,44,4,44.0
15/04,VJ942,HAN,TPE,2h22m,07:25,07:33,10:00,Landed 17:55,green,2026-04-15 09:55,142.0,2026-04-15 07:25:00,2026-04-15 07:33:00,2026-04-15 10:00:00,2026-04-15 09:55:00,7,8.0,2026-04-15 05:20:00,2026-04-15 05:49:00,29.0,125.0,96.0,104.0,1,0,44,3,36.0
15/04,VJ939,KIX,HAN,5h0m,00:20,00:49,05:20,Landed 12:49,yellow,2026-04-15 05:49,300.0,2026-04-15 00:20:00,2026-04-15 00:49:00,2026-04-15 05:20:00,2026-04-15 05:49:00,0,29.0,2026-04-14 22:50:00,2026-04-14 22:24:00,7.0,90.0,116.0,145.0,1,0,44,2,7.0
14/04,VJ938,HAN,KIX,3h57m,18:20,18:27,22:50,Landed 07:24,green,2026-04-14 22:24,237.0,2026-04-14 18:20:00,2026-04-14 18:27:00,2026-04-14 22:50:00,2026-04-14 22:24:00,18,7.0,2026-04-14 12:50:00,2026-04-14 12:57:00,19.0,330.0,323.0,330.0,1,1,44,1,0.0
14/04,VJ949,RMQ,HAN,2h38m,10:00,10:19,12:50,Landed 19:57,green,2026-04-14 12:57,158.0,2026-04-14 10:00:00,2026-04-14 10:19:00,2026-04-14 12:50:00,2026-04-14 12:57:00,10,19.0,2026-04-14 09:00:00,2026-04-14 09:09:00,26.0,60.0,51.0,70.0,1,0,43,4,52.0
14/04,VJ948,HAN,RMQ,2h13m,06:30,06:56,09:00,Landed 17:09,green,2026-04-14 09:09,133.0,2026-04-14 06:30:00,2026-04-14 06:56:00,2026-04-14 09:00:00,2026-04-14 09:09:00,6,26.0,2026-04-14 05:20:00,2026-04-14 05:43:00,16.0,70.0,47.0,73.0,1,0,43,3,26.0
14/04,VJ939,KIX,HAN,5h7m,00:20,00:36,05:20,Landed 12:43,yellow,2026-04-14 05:43,307.0,2026-04-14 00:20:00,2026-04-14 00:36:00,2026-04-14 05:20:00,2026-04-14 05:43:00,0,16.0,2026-04-13 22:50:00,2026-04-13 22:20:00,10.0,90.0,120.0,136.0,1,0,43,2,10.0
13/04,VJ938,HAN,KIX,3h50m,18:20,18:30,22:50,Landed 07:20,green,2026-04-13 22:20,230.0,2026-04-13 18:20:00,2026-04-13 18:30:00,2026-04-13 22:50:00,2026-04-13 22:20:00,18,10.0,2026-04-13 13:55:00,2026-04-13 14:41:00,59.0,265.0,219.0,229.0,1,1,43,1,0.0
13/04,VJ943,TPE,HAN,2h42m,11:00,11:59,13:55,Landed 21:41,red,2026-04-13 14:41,162.0,2026-04-13 11:00:00,2026-04-13 11:59:00,2026-04-13 13:55:00,2026-04-13 14:41:00,11,59.0,2026-04-13 10:00:00,2026-04-13 10:35:00,45.0,60.0,25.0,84.0,1,0,42,4,59.0
13/04,VJ942,HAN,TPE,2h25m,07:25,08:10,10:00,Landed 18:35,yellow,2026-04-13 10:35,145.0,2026-04-13 07:25:00,2026-04-13 08:10:00,2026-04-13 10:00:00,2026-04-13 10:35:00,7,45.0,2026-04-13 06:35:00,2026-04-13 06:48:00,13.0,50.0,37.0,82.0,1,0,42,3,14.0
13/04,VJ961,ICN,HAN,4h30m,02:05,02:18,06:35,Landed 13:48,green,2026-04-13 06:48,270.0,2026-04-13 02:05:00,2026-04-13 02:18:00,2026-04-13 06:35:00,2026-04-13 06:48:00,2,13.0,2026-04-12 22:55:00,2026-04-12 22:19:00,1.0,190.0,226.0,239.0,1,0,42,2,1.0
12/04,VJ960,HAN,ICN,3h38m,18:40,18:41,22:55,Landed 07:19,green,2026-04-12 22:19,218.0,2026-04-12 18:40:00,2026-04-12 18:41:00,2026-04-12 22:55:00,2026-04-12 22:19:00,18,1.0,2026-04-12 12:50:00,2026-04-12 13:57:00,93.0,350.0,283.0,284.0,1,1,42,1,0.0
12/04,VJ150,SGN,HAN,1h44m,10:40,12:13,12:50,Landed 20:57,red,2026-04-12 13:57,104.0,2026-04-12 10:40:00,2026-04-12 12:13:00,2026-04-12 12:50:00,2026-04-12 13:57:00,10,93.0,2026-04-12 10:10:00,2026-04-12 10:48:00,62.0,30.0,-8.0,85.0,1,0,41,2,62.0
12/04,VJ601,CXR,SGN,0h41m,09:05,10:07,10:10,Landed 17:48,yellow,2026-04-12 10:48,41.0,2026-04-12 09:05:00,2026-04-12 10:07:00,2026-04-12 10:10:00,2026-04-12 10:48:00,9,62.0,,2026-04-12 05:53:00,0.0,,192.0,254.0,1,1,41,1,0.0
12/04,VJ7705,VVO,HAN,5h34m,00:19,00:19,,Landed 12:53,red,2026-04-12 05:53,334.0,2026-04-12 00:19:00,2026-04-12 00:19:00,,2026-04-12 05:53:00,0,0.0,2026-04-11 17:23:00,2026-04-11 17:23:00,0.0,416.0,416.0,416.0,1,1,40,1,0.0
11/04,VJ7704,CXR,HAN,1h38m,15:45,15:45,17:23,Landed 00:23,red,2026-04-11 17:23,98.0,2026-04-11 15:45:00,2026-04-11 15:45:00,2026-04-11 17:23:00,2026-04-11 17:23:00,15,0.0,2026-04-11 11:57:00,2026-04-11 11:57:00,0.0,228.0,228.0,228.0,1,0,39,3,0.0
11/04,VJ5531,MFM,CXR,1h42m,10:15,10:15,11:57,Landed 18:57,red,2026-04-11 11:57,102.0,2026-04-11 10:15:00,2026-04-11 10:15:00,2026-04-11 11:57:00,2026-04-11 11:57:00,10,0.0,2026-04-11 09:07:00,2026-04-11 09:07:00,0.0,68.0,68.0,68.0,1,0,39,2,0.0
11/04,VJ5530,CXR,MFM,2h14m,06:53,06:53,09:07,Landed 17:07,red,2026-04-11 09:07,134.0,2026-04-11 06:53:00,2026-04-11 06:53:00,2026-04-11 09:07:00,2026-04-11 09:07:00,6,0.0,2026-04-10 11:55:00,2026-04-10 11:55:00,0.0,1138.0,1138.0,1138.0,1,1,39,1,0.0
