DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN440,CXR,ICN,4h19m,14:35,14:40,19:30,Estimated 03:59,green,2026-05-02 18:59,259.0,2026-05-02 14:35:00,2026-05-02 14:40:00,2026-05-02 19:30:00,2026-05-02 18:59:00,14,5.0,2026-05-02 13:26:00,2026-05-02 13:26:00,0.0,69.0,69.0,74.0,1,0,53,7,48.0
02/05,VN7352,SGN,CXR,0h43m,12:43,12:43,13:26,Landed 20:26,red,2026-05-02 13:26,43.0,2026-05-02 12:43:00,2026-05-02 12:43:00,2026-05-02 13:26:00,2026-05-02 13:26:00,12,0.0,2026-05-02 10:30:00,2026-05-02 10:51:00,25.0,133.0,112.0,112.0,1,0,53,6,48.0
02/05,VN1397,UIH,SGN,1h11m,09:15,09:40,10:30,Landed 17:51,yellow,2026-05-02 10:51,71.0,2026-05-02 09:15:00,2026-05-02 09:40:00,2026-05-02 10:30:00,2026-05-02 10:51:00,9,25.0,2026-05-02 08:27:00,2026-05-02 08:27:00,0.0,48.0,48.0,73.0,1,0,53,5,23.0
02/05,VN1396,SGN,UIH,0h53m,07:34,07:34,08:27,Landed 15:27,red,2026-05-02 08:27,53.0,2026-05-02 07:34:00,2026-05-02 07:34:00,2026-05-02 08:27:00,2026-05-02 08:27:00,7,0.0,2026-05-02 04:50:00,2026-05-02 04:32:00,12.0,164.0,182.0,182.0,1,0,53,4,23.0
02/05,VN1343,CXR,SGN,0h35m,03:45,03:57,04:50,Landed 11:32,green,2026-05-02 04:32,35.0,2026-05-02 03:45:00,2026-05-02 03:57:00,2026-05-02 04:50:00,2026-05-02 04:32:00,3,12.0,2026-05-02 03:10:00,2026-05-02 03:00:00,11.0,35.0,45.0,57.0,1,0,53,3,11.0
02/05,VN1342,SGN,CXR,0h44m,02:05,02:16,03:10,Landed 10:00,green,2026-05-02 03:00,44.0,2026-05-02 02:05:00,2026-05-02 02:16:00,2026-05-02 03:10:00,2026-05-02 03:00:00,2,11.0,2026-05-02 01:25:00,2026-05-02 00:52:00,0.0,40.0,73.0,84.0,1,0,53,2,0.0
01/05,VN1171,HPH,SGN,1h37m,23:20,23:15,01:25,Landed 07:52,green,2026-05-02 00:52,97.0,2026-05-01 23:20:00,2026-05-01 23:15:00,2026-05-02 01:25:00,2026-05-02 00:52:00,23,0.0,2026-05-01 16:00:00,2026-05-01 15:33:00,0.0,440.0,467.0,462.0,1,1,53,1,0.0
01/05,VN1188,SGN,HPH,1h40m,13:55,13:53,16:00,Landed 22:33,green,2026-05-01 15:33,100.0,2026-05-01 13:55:00,2026-05-01 13:53:00,2026-05-01 16:00:00,2026-05-01 15:33:00,13,0.0,2026-05-01 12:30:00,2026-05-01 12:04:00,9.0,85.0,111.0,109.0,1,0,52,5,32.0
01/05,VN137,DAD,SGN,1h0m,10:55,11:04,12:30,Landed 19:04,green,2026-05-01 12:04,60.0,2026-05-01 10:55:00,2026-05-01 11:04:00,2026-05-01 12:30:00,2026-05-01 12:04:00,10,9.0,2026-05-01 10:20:00,2026-05-01 10:10:00,11.0,35.0,45.0,54.0,1,0,52,4,23.0
01/05,VN136,SGN,DAD,0h59m,09:00,09:11,10:20,Landed 17:10,green,2026-05-01 10:10,59.0,2026-05-01 09:00:00,2026-05-01 09:11:00,2026-05-01 10:20:00,2026-05-01 10:10:00,9,11.0,2026-05-01 05:20:00,2026-05-01 04:58:00,6.0,220.0,242.0,253.0,1,0,52,3,12.0
