DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ643,DAD,SGN,1h9m,13:35,14:20,15:00,Landed 22:29,yellow,2026-05-02 15:29,69,2026-05-02 13:35:00,2026-05-02 14:20:00,2026-05-02 15:00:00,2026-05-02 15:29:00,13,45.0,2026-05-02 12:50:00,2026-05-02 13:16:00,46.0,45.0,19.0,64.0,1,0,37,8,146.0
02/05,VJ642,SGN,DAD,1h0m,11:30,12:16,12:50,Landed 20:16,yellow,2026-05-02 13:16,60,2026-05-02 11:30:00,2026-05-02 12:16:00,2026-05-02 12:50:00,2026-05-02 13:16:00,11,46.0,2026-05-02 10:30:00,2026-05-02 10:59:00,26.0,60.0,31.0,77.0,1,0,37,7,100.0
02/05,VJ326,PQC,SGN,1h8m,09:25,09:51,10:30,Landed 17:59,yellow,2026-05-02 10:59,68,2026-05-02 09:25:00,2026-05-02 09:51:00,2026-05-02 10:30:00,2026-05-02 10:59:00,9,26.0,2026-05-02 08:50:00,2026-05-02 08:45:00,18.0,35.0,40.0,66.0,1,0,37,6,74.0
02/05,VJ327,SGN,PQC,0h37m,07:50,08:08,08:50,Landed 15:45,green,2026-05-02 08:45,37,2026-05-02 07:50:00,2026-05-02 08:08:00,2026-05-02 08:50:00,2026-05-02 08:45:00,7,18.0,2026-05-02 06:00:00,2026-05-02 05:56:00,15.0,110.0,114.0,132.0,1,0,37,5,56.0
02/05,VJ829,KIX,SGN,5h11m,00:30,00:45,06:00,Landed 12:56,green,2026-05-02 05:56,311,2026-05-02 00:30:00,2026-05-02 00:45:00,2026-05-02 06:00:00,2026-05-02 05:56:00,0,15.0,2026-05-01 23:30:00,2026-05-01 23:13:00,12.0,60.0,77.0,92.0,1,0,37,4,41.0
01/05,VJ828,SGN,KIX,5h1m,18:00,18:12,23:30,Landed 08:13,green,2026-05-01 23:13,301,2026-05-01 18:00:00,2026-05-01 18:12:00,2026-05-01 23:30:00,2026-05-01 23:13:00,18,12.0,2026-05-01 14:20:00,2026-05-01 14:11:00,9.0,220.0,229.0,241.0,1,0,37,3,29.0
01/05,VJ263,VDH,SGN,1h17m,12:45,12:54,14:20,Landed 21:11,green,2026-05-01 14:11,77,2026-05-01 12:45:00,2026-05-01 12:54:00,2026-05-01 14:20:00,2026-05-01 14:11:00,12,9.0,2026-05-01 12:15:00,2026-05-01 12:10:00,20.0,30.0,35.0,44.0,1,0,37,2,20.0
01/05,VJ262,SGN,VDH,1h10m,10:40,11:00,12:15,Landed 19:10,green,2026-05-01 12:10,70,2026-05-01 10:40:00,2026-05-01 11:00:00,2026-05-01 12:15:00,2026-05-01 12:10:00,10,20.0,2026-04-30 13:25:00,2026-04-30 13:31:00,22.0,1275.0,1269.0,1289.0,1,1,37,1,0.0
30/04,VJ322,PQC,SGN,0h44m,12:25,12:47,13:25,Landed 20:31,green,2026-04-30 13:31,44,2026-04-30 12:25:00,2026-04-30 12:47:00,2026-04-30 13:25:00,2026-04-30 13:31:00,12,22.0,2026-04-30 11:25:00,2026-04-30 11:46:00,33.0,60.0,39.0,61.0,1,0,36,8,135.0
30/04,VJ985,HKG,PQC,2h33m,08:40,09:13,11:25,Landed 18:46,yellow,2026-04-30 11:46,153,2026-04-30 08:40:00,2026-04-30 09:13:00,2026-04-30 11:25:00,2026-04-30 11:46:00,8,33.0,2026-04-30 07:40:00,2026-04-30 07:42:00,22.0,60.0,58.0,91.0,1,0,36,7,102.0
30/04,VJ986,PQC,HKG,2h25m,04:55,05:17,07:40,Landed 15:42,green,2026-04-30 07:42,145,2026-04-30 04:55:00,2026-04-30 05:17:00,2026-04-30 07:40:00,2026-04-30 07:42:00,4,22.0,2026-04-30 04:10:00,2026-04-30 04:06:00,0.0,45.0,49.0,71.0,1,0,36,6,80.0
29/04,VJ969,PUS,PQC,5h27m,22:45,22:39,04:10,Landed 11:06,green,2026-04-30 04:06,327,2026-04-29 22:45:00,2026-04-29 22:39:00,2026-04-30 04:10:00,2026-04-30 04:06:00,22,0.0,2026-04-29 21:40:00,2026-04-29 21:21:00,29.0,65.0,84.0,78.0,1,0,36,5,80.0
29/04,VJ968,PQC,PUS,4h42m,16:10,16:39,21:40,Landed 06:21,green,2026-04-29 21:21,282,2026-04-29 16:10:00,2026-04-29 16:39:00,2026-04-29 21:40:00,2026-04-29 21:21:00,16,29.0,2026-04-29 15:10:00,2026-04-29 15:25:00,36.0,60.0,45.0,74.0,1,0,36,4,51.0
29/04,VJ455,HAN,PQC,1h44m,13:05,13:41,15:10,Landed 22:25,green,2026-04-29 15:25,104,2026-04-29 13:05:00,2026-04-29 13:41:00,2026-04-29 15:10:00,2026-04-29 15:25:00,13,36.0,2026-04-29 11:30:00,2026-04-29 11:31:00,9.0,95.0,94.0,130.0,1,0,36,3,15.0
29/04,VJ931,KIX,HAN,4h52m,06:30,06:39,11:30,Landed 18:31,green,2026-04-29 11:31,292,2026-04-29 06:30:00,2026-04-29 06:39:00,2026-04-29 11:30:00,2026-04-29 11:31:00,6,9.0,2026-04-29 05:30:00,2026-04-29 04:51:00,6.0,60.0,99.0,108.0,1,0,36,2,6.0
29/04,VJ930,HAN,KIX,3h50m,00:55,01:01,05:30,Landed 13:51,green,2026-04-29 04:51,230,2026-04-29 00:55:00,2026-04-29 01:01:00,2026-04-29 05:30:00,2026-04-29 04:51:00,0,6.0,2026-04-28 17:50:00,2026-04-28 17:21:00,2.0,425.0,454.0,460.0,1,1,36,1,0.0
28/04,VJ162,SGN,HAN,1h39m,15:40,15:42,17:50,Landed 00:21,green,2026-04-28 17:21,99,2026-04-28 15:40:00,2026-04-28 15:42:00,2026-04-28 17:50:00,2026-04-28 17:21:00,15,2.0,2026-04-28 13:45:00,2026-04-28 13:49:00,21.0,115.0,111.0,113.0,1,0,35,5,80.0
