DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ916,SIN,HAN,2h47m,06:55,07:02,10:25,Landed 16:49,green,2026-05-02 09:49,167.0,2026-05-02 06:55:00,2026-05-02 07:02:00,2026-05-02 10:25:00,2026-05-02 09:49:00,6,7.0,2026-05-02 05:55:00,2026-05-02 05:43:00,10.0,60.0,72.0,79.0,1,0,50,2,10.0
02/05,VJ915,HAN,SIN,2h58m,02:35,02:45,05:55,Landed 13:43,green,2026-05-02 05:43,178.0,2026-05-02 02:35:00,2026-05-02 02:45:00,2026-05-02 05:55:00,2026-05-02 05:43:00,2,10.0,2026-04-30 20:55:00,2026-04-30 20:59:00,24.0,1780.0,1776.0,1786.0,1,1,50,1,0.0
30/04,VJ7713,PKX,HAN,3h15m,17:20,17:44,20:55,Landed 03:59,green,2026-04-30 20:59,195.0,2026-04-30 17:20:00,2026-04-30 17:44:00,2026-04-30 20:55:00,2026-04-30 20:59:00,17,24.0,2026-04-30 16:20:00,2026-04-30 16:32:00,19.0,60.0,48.0,72.0,1,0,49,4,53.0
30/04,VJ7712,HAN,PKX,3h18m,12:55,13:14,16:20,Landed 00:32,green,2026-04-30 16:32,198.0,2026-04-30 12:55:00,2026-04-30 13:14:00,2026-04-30 16:20:00,2026-04-30 16:32:00,12,19.0,2026-04-30 10:25:00,2026-04-30 10:12:00,21.0,150.0,163.0,182.0,1,0,49,3,34.0
30/04,VJ916,SIN,HAN,2h56m,06:55,07:16,10:25,Landed 17:12,green,2026-04-30 10:12,176.0,2026-04-30 06:55:00,2026-04-30 07:16:00,2026-04-30 10:25:00,2026-04-30 10:12:00,6,21.0,2026-04-30 05:55:00,2026-04-30 05:51:00,13.0,60.0,64.0,85.0,1,0,49,2,13.0
30/04,VJ915,HAN,SIN,3h3m,02:35,02:48,05:55,Landed 13:51,green,2026-04-30 05:51,183.0,2026-04-30 02:35:00,2026-04-30 02:48:00,2026-04-30 05:55:00,2026-04-30 05:51:00,2,13.0,2026-04-29 15:55:00,2026-04-29 16:27:00,42.0,640.0,608.0,621.0,1,1,49,1,0.0
29/04,VJ1778,CXR,HAN,1h40m,14:05,14:47,15:55,Landed 23:27,yellow,2026-04-29 16:27,100.0,2026-04-29 14:05:00,2026-04-29 14:47:00,2026-04-29 15:55:00,2026-04-29 16:27:00,14,42.0,2026-04-29 13:35:00,2026-04-29 13:46:00,28.0,30.0,19.0,61.0,1,0,48,4,61.0
29/04,VJ1789,HAN,CXR,1h33m,11:45,12:13,13:35,Landed 20:46,green,2026-04-29 13:46,93.0,2026-04-29 11:45:00,2026-04-29 12:13:00,2026-04-29 13:35:00,2026-04-29 13:46:00,11,28.0,2026-04-29 10:45:00,2026-04-29 10:51:00,17.0,60.0,54.0,82.0,1,0,48,3,33.0
29/04,VJ456,PQC,HAN,1h54m,08:40,08:57,10:45,Landed 17:51,green,2026-04-29 10:51,114.0,2026-04-29 08:40:00,2026-04-29 08:57:00,2026-04-29 10:45:00,2026-04-29 10:51:00,8,17.0,2026-04-29 08:05:00,2026-04-29 08:02:00,16.0,35.0,38.0,55.0,1,0,48,2,16.0
29/04,VJ453,HAN,PQC,1h46m,06:00,06:16,08:05,Landed 15:02,green,2026-04-29 08:02,106.0,2026-04-29 06:00:00,2026-04-29 06:16:00,2026-04-29 08:05:00,2026-04-29 08:02:00,6,16.0,2026-04-28 12:50:00,2026-04-28 12:41:00,6.0,1030.0,1039.0,1055.0,1,1,48,1,0.0
28/04,VJ949,RMQ,HAN,2h35m,10:00,10:06,12:50,Landed 19:41,green,2026-04-28 12:41,155.0,2026-04-28 10:00:00,2026-04-28 10:06:00,2026-04-28 12:50:00,2026-04-28 12:41:00,10,6.0,2026-04-28 09:00:00,2026-04-28 08:56:00,18.0,60.0,64.0,70.0,1,0,47,10,105.0
28/04,VJ948,HAN,RMQ,2h8m,06:30,06:48,09:00,Landed 16:56,green,2026-04-28 08:56,128.0,2026-04-28 06:30:00,2026-04-28 06:48:00,2026-04-28 09:00:00,2026-04-28 08:56:00,6,18.0,2026-04-28 03:40:00,2026-04-28 03:37:00,14.0,170.0,173.0,191.0,1,0,47,9,87.0
