DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN976,DEL,SGN,,18:05,,23:05,Scheduled,,,,2026-05-02 18:05:00,,2026-05-02 23:05:00,,18,,2026-05-02 16:35:00,2026-05-02 16:38:00,30.0,90.0,87.0,,1,0,27,2,30.0
02/05,VN977,SGN,DEL,4h33m,11:35,12:05,16:35,Estimated 22:08,green,2026-05-02 16:38,273.0,2026-05-02 11:35:00,2026-05-02 12:05:00,2026-05-02 16:35:00,2026-05-02 16:38:00,11,30.0,2026-05-02 07:10:00,2026-05-02 07:05:00,27.0,265.0,270.0,300.0,1,1,27,1,0.0
02/05,VN251,HAN,SGN,1h38m,05:00,05:27,07:10,Landed 14:05,green,2026-05-02 07:05,98.0,2026-05-02 05:00:00,2026-05-02 05:27:00,2026-05-02 07:10:00,2026-05-02 07:05:00,5,27.0,2026-05-01 22:25:00,2026-05-01 21:48:00,17.0,395.0,432.0,459.0,1,1,26,1,0.0
01/05,VN980,DEL,HAN,3h26m,18:05,18:22,22:25,Landed 04:48,green,2026-05-01 21:48,206.0,2026-05-01 18:05:00,2026-05-01 18:22:00,2026-05-01 22:25:00,2026-05-01 21:48:00,18,17.0,2026-05-01 16:35:00,2026-05-01 16:26:00,8.0,90.0,99.0,116.0,1,0,25,2,8.0
01/05,VN981,HAN,DEL,4h18m,12:00,12:08,16:35,Landed 21:56,green,2026-05-01 16:26,258.0,2026-05-01 12:00:00,2026-05-01 12:08:00,2026-05-01 16:35:00,2026-05-01 16:26:00,12,8.0,2026-05-01 01:10:00,2026-05-01 00:55:00,14.0,650.0,665.0,673.0,1,1,25,1,0.0
30/04,VN206,SGN,HAN,1h41m,23:00,23:14,01:10,Landed 07:55,green,2026-05-01 00:55,101.0,2026-04-30 23:00:00,2026-04-30 23:14:00,2026-05-01 01:10:00,2026-05-01 00:55:00,23,14.0,2026-04-30 02:10:00,2026-04-30 02:01:00,20.0,1250.0,1259.0,1273.0,1,1,24,1,0.0
30/04,VN207,HAN,SGN,1h41m,00:00,00:20,02:10,Landed 09:01,green,2026-04-30 02:01,101.0,2026-04-30 00:00:00,2026-04-30 00:20:00,2026-04-30 02:10:00,2026-04-30 02:01:00,0,20.0,2026-04-29 22:25:00,2026-04-29 22:26:00,37.0,95.0,94.0,114.0,1,0,23,7,120.0
29/04,VN980,DEL,HAN,3h44m,18:05,18:42,22:25,Landed 05:26,green,2026-04-29 22:26,224.0,2026-04-29 18:05:00,2026-04-29 18:42:00,2026-04-29 22:25:00,2026-04-29 22:26:00,18,37.0,2026-04-29 16:35:00,2026-04-29 16:51:00,36.0,90.0,74.0,111.0,1,0,23,6,83.0
29/04,VN981,HAN,DEL,4h15m,12:00,12:36,16:35,Landed 22:21,yellow,2026-04-29 16:51,255.0,2026-04-29 12:00:00,2026-04-29 12:36:00,2026-04-29 16:35:00,2026-04-29 16:51:00,12,36.0,2026-04-29 10:10:00,2026-04-29 09:53:00,11.0,110.0,127.0,163.0,1,0,23,5,47.0
29/04,VN250,SGN,HAN,1h42m,08:00,08:11,10:10,Landed 16:53,green,2026-04-29 09:53,102.0,2026-04-29 08:00:00,2026-04-29 08:11:00,2026-04-29 10:10:00,2026-04-29 09:53:00,8,11.0,2026-04-29 07:10:00,2026-04-29 06:51:00,12.0,50.0,69.0,80.0,1,0,23,4,36.0
29/04,VN251,HAN,SGN,1h39m,05:00,05:12,07:10,Landed 13:51,green,2026-04-29 06:51,99.0,2026-04-29 05:00:00,2026-04-29 05:12:00,2026-04-29 07:10:00,2026-04-29 06:51:00,5,12.0,2026-04-29 04:10:00,2026-04-29 03:52:00,14.0,50.0,68.0,80.0,1,0,23,3,24.0
29/04,VN244,SGN,HAN,1h38m,02:00,02:14,04:10,Landed 10:52,green,2026-04-29 03:52,98.0,2026-04-29 02:00:00,2026-04-29 02:14:00,2026-04-29 04:10:00,2026-04-29 03:52:00,2,14.0,2026-04-29 01:10:00,2026-04-29 00:53:00,10.0,50.0,67.0,81.0,1,0,23,2,10.0
28/04,VN243,HAN,SGN,1h43m,23:00,23:10,01:10,Landed 07:53,green,2026-04-29 00:53,103.0,2026-04-28 23:00:00,2026-04-28 23:10:00,2026-04-29 01:10:00,2026-04-29 00:53:00,23,10.0,2026-04-28 13:35:00,2026-04-28 13:23:00,6.0,565.0,577.0,587.0,1,1,23,1,0.0
28/04,VN415,ICN,HAN,4h12m,09:05,09:11,13:35,Landed 20:23,green,2026-04-28 13:23,252.0,2026-04-28 09:05:00,2026-04-28 09:11:00,2026-04-28 13:35:00,2026-04-28 13:23:00,9,6.0,2026-04-28 07:35:00,2026-04-28 07:15:00,9.0,90.0,110.0,116.0,1,0,22,2,9.0
28/04,VN414,HAN,ICN,3h46m,03:20,03:29,07:35,Landed 16:15,green,2026-04-28 07:15,226.0,2026-04-28 03:20:00,2026-04-28 03:29:00,2026-04-28 07:35:00,2026-04-28 07:15:00,3,9.0,2026-04-27 22:25:00,2026-04-27 22:37:00,60.0,295.0,283.0,292.0,1,1,22,1,0.0
27/04,VN980,DEL,HAN,3h32m,18:05,19:05,22:25,Landed 05:37,green,2026-04-27 22:37,212.0,2026-04-27 18:05:00,2026-04-27 19:05:00,2026-04-27 22:25:00,2026-04-27 22:37:00,18,60.0,2026-04-27 16:35:00,2026-04-27 17:10:00,54.0,90.0,55.0,115.0,1,0,21,5,124.0
27/04,VN981,HAN,DEL,4h16m,12:00,12:54,16:35,Landed 22:40,yellow,2026-04-27 17:10,256.0,2026-04-27 12:00:00,2026-04-27 12:54:00,2026-04-27 16:35:00,2026-04-27 17:10:00,12,54.0,2026-04-27 09:10:00,2026-04-27 09:37:00,48.0,170.0,143.0,197.0,1,0,21,4,70.0
27/04,VN214,SGN,HAN,1h49m,07:00,07:48,09:10,Landed 16:37,yellow,2026-04-27 09:37,109.0,2026-04-27 07:00:00,2026-04-27 07:48:00,2026-04-27 09:10:00,2026-04-27 09:37:00,7,48.0,2026-04-27 06:25:00,2026-04-27 06:13:00,13.0,35.0,47.0,95.0,1,0,21,3,22.0
27/04,VN321,KIX,SGN,5h0m,01:00,01:13,06:25,Landed 13:13,green,2026-04-27 06:13,300.0,2026-04-27 01:00:00,2026-04-27 01:13:00,2026-04-27 06:25:00,2026-04-27 06:13:00,1,13.0,2026-04-26 22:20:00,2026-04-26 21:50:00,9.0,160.0,190.0,203.0,1,0,21,2,9.0
26/04,VN320,SGN,KIX,4h31m,17:10,17:19,22:20,Landed 06:50,green,2026-04-26 21:50,271.0,2026-04-26 17:10:00,2026-04-26 17:19:00,2026-04-26 22:20:00,2026-04-26 21:50:00,17,9.0,2026-04-26 04:10:00,2026-04-26 04:03:00,16.0,780.0,787.0,796.0,1,1,21,1,0.0
26/04,VN209,HAN,SGN,1h47m,02:00,02:16,04:10,Landed 11:03,green,2026-04-26 04:03,107.0,2026-04-26 02:00:00,2026-04-26 02:16:00,2026-04-26 04:10:00,2026-04-26 04:03:00,2,16.0,2026-04-25 21:45:00,2026-04-25 21:02:00,16.0,255.0,298.0,314.0,1,1,20,1,0.0
