DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ1153,HAN,SGN,1h55m,11:05,11:16,13:10,Landed 20:11,green,2026-05-02 13:11,115.0,2026-05-02 11:05:00,2026-05-02 11:16:00,2026-05-02 13:10:00,2026-05-02 13:11:00,11,11.0,2026-05-02 10:25:00,2026-05-02 10:21:00,6.0,40.0,44.0,55.0,1,0,54,5,12.0
02/05,VJ528,DAD,HAN,1h10m,09:05,09:11,10:25,Landed 17:21,green,2026-05-02 10:21,70.0,2026-05-02 09:05:00,2026-05-02 09:11:00,2026-05-02 10:25:00,2026-05-02 10:21:00,9,6.0,2026-05-02 08:30:00,2026-05-02 08:13:00,6.0,35.0,52.0,58.0,1,0,54,4,6.0
02/05,VJ525,HAN,DAD,1h2m,07:05,07:11,08:30,Landed 15:13,green,2026-05-02 08:13,62.0,2026-05-02 07:05:00,2026-05-02 07:11:00,2026-05-02 08:30:00,2026-05-02 08:13:00,7,6.0,2026-05-02 05:50:00,2026-05-02 05:22:00,0.0,75.0,103.0,109.0,1,0,54,3,0.0
02/05,VJ921,NGO,HAN,5h3m,00:25,00:19,05:50,Landed 12:22,green,2026-05-02 05:22,303.0,2026-05-02 00:25:00,2026-05-02 00:19:00,2026-05-02 05:50:00,2026-05-02 05:22:00,0,0.0,2026-05-01 23:00:00,2026-05-01 22:57:00,0.0,85.0,88.0,82.0,1,0,54,2,0.0
01/05,VJ920,HAN,NGO,4h18m,18:40,18:39,23:00,Landed 07:57,green,2026-05-01 22:57,258.0,2026-05-01 18:40:00,2026-05-01 18:39:00,2026-05-01 23:00:00,2026-05-01 22:57:00,18,0.0,2026-05-01 14:30:00,2026-05-01 14:35:00,20.0,250.0,245.0,244.0,1,1,54,1,0.0
01/05,VJ496,BMV,HAN,1h30m,12:45,13:05,14:30,Landed 21:35,green,2026-05-01 14:35,90.0,2026-05-01 12:45:00,2026-05-01 13:05:00,2026-05-01 14:30:00,2026-05-01 14:35:00,12,20.0,2026-05-01 12:15:00,2026-05-01 12:15:00,19.0,30.0,30.0,50.0,1,0,53,2,19.0
01/05,VJ495,HAN,BMV,1h26m,10:30,10:49,12:15,Landed 19:15,green,2026-05-01 12:15,86.0,2026-05-01 10:30:00,2026-05-01 10:49:00,2026-05-01 12:15:00,2026-05-01 12:15:00,10,19.0,2026-05-01 05:50:00,2026-05-01 05:44:00,23.0,280.0,286.0,305.0,1,1,53,1,0.0
01/05,VJ921,NGO,HAN,4h56m,00:25,00:48,05:50,Landed 12:44,green,2026-05-01 05:44,296.0,2026-05-01 00:25:00,2026-05-01 00:48:00,2026-05-01 05:50:00,2026-05-01 05:44:00,0,23.0,2026-04-30 23:00:00,2026-04-30 22:57:00,5.0,85.0,88.0,111.0,1,0,52,4,19.0
30/04,VJ920,HAN,NGO,4h12m,18:40,18:45,23:00,Landed 07:57,green,2026-04-30 22:57,252.0,2026-04-30 18:40:00,2026-04-30 18:45:00,2026-04-30 23:00:00,2026-04-30 22:57:00,18,5.0,2026-04-30 14:45:00,2026-04-30 14:15:00,3.0,235.0,265.0,270.0,1,0,52,3,14.0
30/04,VJ998,DPS,HAN,4h42m,09:30,09:33,14:45,Landed 21:15,green,2026-04-30 14:15,282.0,2026-04-30 09:30:00,2026-04-30 09:33:00,2026-04-30 14:45:00,2026-04-30 14:15:00,9,3.0,2026-04-30 08:25:00,2026-04-30 07:48:00,11.0,65.0,102.0,105.0,1,0,52,2,11.0
30/04,VJ997,HAN,DPS,4h32m,03:05,03:16,08:25,Landed 15:48,green,2026-04-30 07:48,272.0,2026-04-30 03:05:00,2026-04-30 03:16:00,2026-04-30 08:25:00,2026-04-30 07:48:00,3,11.0,2026-04-29 13:50:00,2026-04-29 13:30:00,0.0,795.0,815.0,826.0,1,1,52,1,0.0
29/04,VJ914,SAI,HAN,1h31m,12:05,11:59,13:50,Landed 20:30,green,2026-04-29 13:30,91.0,2026-04-29 12:05:00,2026-04-29 11:59:00,2026-04-29 13:50:00,2026-04-29 13:30:00,12,0.0,2026-04-29 11:05:00,2026-04-29 11:01:00,17.0,60.0,64.0,58.0,1,0,51,4,35.0
29/04,VJ913,HAN,SAI,1h24m,09:20,09:37,11:05,Landed 18:01,green,2026-04-29 11:01,84.0,2026-04-29 09:20:00,2026-04-29 09:37:00,2026-04-29 11:05:00,2026-04-29 11:01:00,9,17.0,2026-04-29 06:05:00,2026-04-29 06:28:00,16.0,195.0,172.0,189.0,1,0,51,3,18.0
29/04,VJ933,NRT,HAN,5h42m,00:30,00:46,06:05,Landed 13:28,yellow,2026-04-29 06:28,342.0,2026-04-29 00:30:00,2026-04-29 00:46:00,2026-04-29 06:05:00,2026-04-29 06:28:00,0,16.0,2026-04-28 23:00:00,2026-04-28 22:18:00,2.0,90.0,132.0,148.0,1,0,51,2,2.0
28/04,VJ932,HAN,NRT,4h46m,17:30,17:32,23:00,Landed 07:18,green,2026-04-28 22:18,286.0,2026-04-28 17:30:00,2026-04-28 17:32:00,2026-04-28 23:00:00,2026-04-28 22:18:00,17,2.0,2026-04-28 13:05:00,2026-04-28 13:32:00,20.0,265.0,238.0,240.0,1,1,51,1,0.0
28/04,VJ935,NRT,HAN,5h42m,07:30,07:50,13:05,Landed 20:32,yellow,2026-04-28 13:32,342.0,2026-04-28 07:30:00,2026-04-28 07:50:00,2026-04-28 13:05:00,2026-04-28 13:32:00,7,20.0,2026-04-28 06:30:00,2026-04-28 06:01:00,9.0,60.0,89.0,109.0,1,0,50,2,9.0
28/04,VJ934,HAN,NRT,4h57m,00:55,01:04,06:30,Landed 15:01,green,2026-04-28 06:01,297.0,2026-04-28 00:55:00,2026-04-28 01:04:00,2026-04-28 06:30:00,2026-04-28 06:01:00,0,9.0,2026-04-27 20:22:00,2026-04-27 20:22:00,0.0,273.0,273.0,282.0,1,1,50,1,0.0
27/04,VJ1128,SGN,HAN,1h54m,18:28,18:28,20:22,Landed 03:22,red,2026-04-27 20:22,114.0,2026-04-27 18:28:00,2026-04-27 18:28:00,2026-04-27 20:22:00,2026-04-27 20:22:00,18,0.0,2026-04-27 14:30:00,,,,,,0,1,49,1,0.0
27/04,VJ1127,HAN,SGN,,12:20,,14:30,,,,,2026-04-27 12:20:00,,2026-04-27 14:30:00,,12,,2026-04-27 13:05:00,2026-04-27 13:36:00,13.0,-45.0,-76.0,,1,1,48,1,0.0
27/04,VJ935,NRT,HAN,5h53m,07:30,07:43,13:05,Landed 20:36,yellow,2026-04-27 13:36,353.0,2026-04-27 07:30:00,2026-04-27 07:43:00,2026-04-27 13:05:00,2026-04-27 13:36:00,7,13.0,2026-04-27 06:30:00,2026-04-27 06:04:00,27.0,60.0,86.0,99.0,1,0,47,2,27.0
27/04,VJ934,HAN,NRT,4h42m,00:55,01:22,06:30,Landed 15:04,green,2026-04-27 06:04,282.0,2026-04-27 00:55:00,2026-04-27 01:22:00,2026-04-27 06:30:00,2026-04-27 06:04:00,0,27.0,2026-04-26 20:05:00,2026-04-26 20:00:00,15.0,290.0,295.0,322.0,1,1,47,1,0.0
26/04,VJ7527,CAN,HAN,1h35m,18:10,18:25,20:05,Landed 03:00,green,2026-04-26 20:00,95.0,2026-04-26 18:10:00,2026-04-26 18:25:00,2026-04-26 20:05:00,2026-04-26 20:00:00,18,15.0,2026-04-26 17:10:00,2026-04-26 17:00:00,9.0,60.0,70.0,85.0,1,0,46,4,57.0
26/04,VJ7526,HAN,CAN,1h21m,15:30,15:39,17:10,Landed 01:00,green,2026-04-26 17:00,81.0,2026-04-26 15:30:00,2026-04-26 15:39:00,2026-04-26 17:10:00,2026-04-26 17:00:00,15,9.0,2026-04-26 13:05:00,2026-04-26 13:33:00,29.0,145.0,117.0,126.0,1,0,46,3,48.0
26/04,VJ935,NRT,HAN,5h34m,07:30,07:59,13:05,Landed 20:33,yellow,2026-04-26 13:33,334.0,2026-04-26 07:30:00,2026-04-26 07:59:00,2026-04-26 13:05:00,2026-04-26 13:33:00,7,29.0,2026-04-26 06:30:00,2026-04-26 06:14:00,19.0,60.0,76.0,105.0,1,0,46,2,19.0
