DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN262,SGN,HAN,2h45m,12:35,12:48,14:45,Landed 22:33,red,2026-05-02 15:33,165,2026-05-02 12:35:00,2026-05-02 12:48:00,2026-05-02 14:45:00,2026-05-02 15:33:00,12,13.0,2026-05-02 09:15:00,2026-05-02 08:37:00,4.0,200.0,238.0,251.0,1,0,31,3,19.0
02/05,VN772,SYD,SGN,8h18m,00:15,00:19,09:15,Landed 15:37,green,2026-05-02 08:37,498,2026-05-02 00:15:00,2026-05-02 00:19:00,2026-05-02 09:15:00,2026-05-02 08:37:00,0,4.0,2026-05-01 22:15:00,2026-05-01 20:56:00,15.0,120.0,199.0,203.0,1,0,31,2,15.0
01/05,VN773,SGN,SYD,6h56m,13:45,14:00,22:15,Landed 07:56,green,2026-05-01 20:56,416,2026-05-01 13:45:00,2026-05-01 14:00:00,2026-05-01 22:15:00,2026-05-01 20:56:00,13,15.0,2026-05-01 04:10:00,2026-05-01 04:00:00,16.0,575.0,585.0,600.0,1,1,31,1,0.0
01/05,VN209,HAN,SGN,1h44m,02:00,02:16,04:10,Landed 11:00,green,2026-05-01 04:00,104,2026-05-01 02:00:00,2026-05-01 02:16:00,2026-05-01 04:10:00,2026-05-01 04:00:00,2,16.0,2026-05-01 00:05:00,2026-04-30 23:49:00,2.0,115.0,131.0,147.0,1,0,30,4,30.0
30/04,VN778,MEL,HAN,9h22m,14:25,14:27,00:05,Landed 06:49,green,2026-04-30 23:49,562,2026-04-30 14:25:00,2026-04-30 14:27:00,2026-05-01 00:05:00,2026-04-30 23:49:00,14,2.0,2026-04-30 12:15:00,2026-04-30 10:53:00,14.0,130.0,212.0,214.0,1,0,30,3,28.0
30/04,VN779,HAN,MEL,7h54m,02:45,02:59,12:15,Landed 21:53,green,2026-04-30 10:53,474,2026-04-30 02:45:00,2026-04-30 02:59:00,2026-04-30 12:15:00,2026-04-30 10:53:00,2,14.0,2026-04-30 01:10:00,2026-04-30 00:58:00,14.0,95.0,107.0,121.0,1,0,30,2,14.0
29/04,VN206,SGN,HAN,1h44m,23:00,23:14,01:10,Landed 07:58,green,2026-04-30 00:58,104,2026-04-29 23:00:00,2026-04-29 23:14:00,2026-04-30 01:10:00,2026-04-30 00:58:00,23,14.0,2026-04-29 06:25:00,2026-04-29 06:23:00,16.0,995.0,997.0,1011.0,1,1,30,1,0.0
29/04,VN321,KIX,SGN,5h7m,01:00,01:16,06:25,Landed 13:23,green,2026-04-29 06:23,307,2026-04-29 01:00:00,2026-04-29 01:16:00,2026-04-29 06:25:00,2026-04-29 06:23:00,1,16.0,2026-04-28 22:20:00,2026-04-28 21:58:00,16.0,160.0,182.0,198.0,1,0,29,3,29.0
28/04,VN320,SGN,KIX,4h32m,17:10,17:26,22:20,Landed 06:58,green,2026-04-28 21:58,272,2026-04-28 17:10:00,2026-04-28 17:26:00,2026-04-28 22:20:00,2026-04-28 21:58:00,17,16.0,2026-04-28 15:10:00,2026-04-28 14:58:00,13.0,120.0,132.0,148.0,1,0,29,2,13.0
28/04,VN263,HAN,SGN,1h45m,13:00,13:13,15:10,Landed 21:58,green,2026-04-28 14:58,105,2026-04-28 13:00:00,2026-04-28 13:13:00,2026-04-28 15:10:00,2026-04-28 14:58:00,13,13.0,2026-04-28 07:10:00,2026-04-28 06:58:00,20.0,350.0,362.0,375.0,1,1,29,1,0.0
28/04,VN212,SGN,HAN,1h38m,05:00,05:20,07:10,Landed 13:58,green,2026-04-28 06:58,98,2026-04-28 05:00:00,2026-04-28 05:20:00,2026-04-28 07:10:00,2026-04-28 06:58:00,5,20.0,2026-04-28 02:10:00,2026-04-28 02:00:00,14.0,170.0,180.0,200.0,1,0,28,2,14.0
28/04,VN207,HAN,SGN,1h45m,00:01,00:15,02:10,Landed 09:00,green,2026-04-28 02:00,105,2026-04-28 00:01:00,2026-04-28 00:15:00,2026-04-28 02:10:00,2026-04-28 02:00:00,0,14.0,2026-04-27 14:10:00,2026-04-27 15:19:00,60.0,591.0,522.0,536.0,1,1,28,1,0.0
27/04,VN258,SGN,HAN,2h19m,12:00,13:00,14:10,Landed 22:19,red,2026-04-27 15:19,139,2026-04-27 12:00:00,2026-04-27 13:00:00,2026-04-27 14:10:00,2026-04-27 15:19:00,12,60.0,2026-04-27 09:15:00,2026-04-27 08:21:00,13.0,165.0,219.0,279.0,1,0,27,11,380.0
27/04,VN772,SYD,SGN,7h53m,00:15,00:28,09:15,Landed 15:21,green,2026-04-27 08:21,473,2026-04-27 00:15:00,2026-04-27 00:28:00,2026-04-27 09:15:00,2026-04-27 08:21:00,0,13.0,2026-04-26 22:15:00,2026-04-26 21:15:00,16.0,120.0,180.0,193.0,1,0,27,10,367.0
26/04,VN773,SGN,SYD,7h14m,13:45,14:01,22:15,Landed 08:15,green,2026-04-26 21:15,434,2026-04-26 13:45:00,2026-04-26 14:01:00,2026-04-26 22:15:00,2026-04-26 21:15:00,13,16.0,2026-04-26 11:30:00,2026-04-26 11:09:00,13.0,135.0,156.0,172.0,1,0,27,9,351.0
26/04,VN525,PVG,SGN,3h46m,07:10,07:23,11:30,Landed 18:09,green,2026-04-26 11:09,226,2026-04-26 07:10:00,2026-04-26 07:23:00,2026-04-26 11:30:00,2026-04-26 11:09:00,7,13.0,2026-04-26 04:40:00,2026-04-26 04:28:00,14.0,150.0,162.0,175.0,1,0,27,8,338.0
26/04,VN524,SGN,PVG,3h34m,00:40,00:54,04:40,Landed 12:28,green,2026-04-26 04:28,214,2026-04-26 00:40:00,2026-04-26 00:54:00,2026-04-26 04:40:00,2026-04-26 04:28:00,0,14.0,2026-04-25 23:05:00,2026-04-25 22:43:00,23.0,95.0,117.0,131.0,1,0,27,7,324.0
25/04,VN976,DEL,SGN,4h15m,18:05,18:28,23:05,Landed 05:43,green,2026-04-25 22:43,255,2026-04-25 18:05:00,2026-04-25 18:28:00,2026-04-25 23:05:00,2026-04-25 22:43:00,18,23.0,2026-04-25 16:35:00,2026-04-25 16:22:00,9.0,90.0,103.0,126.0,1,0,27,6,301.0
25/04,VN977,SGN,DEL,4h38m,11:35,11:44,16:35,Landed 21:52,green,2026-04-25 16:22,278,2026-04-25 11:35:00,2026-04-25 11:44:00,2026-04-25 16:35:00,2026-04-25 16:22:00,11,9.0,2026-04-25 09:15:00,2026-04-25 09:17:00,60.0,140.0,138.0,147.0,1,0,27,5,292.0
25/04,VN772,SYD,SGN,8h2m,00:15,01:15,09:15,Landed 16:17,green,2026-04-25 09:17,482,2026-04-25 00:15:00,2026-04-25 01:15:00,2026-04-25 09:15:00,2026-04-25 09:17:00,0,60.0,2026-04-24 22:15:00,2026-04-24 22:05:00,67.0,120.0,130.0,190.0,1,0,27,4,232.0
24/04,VN773,SGN,SYD,7h13m,13:45,14:52,22:15,Landed 09:05,red,2026-04-24 22:05,433,2026-04-24 13:45:00,2026-04-24 14:52:00,2026-04-24 22:15:00,2026-04-24 22:05:00,13,67.0,2026-04-24 12:40:00,2026-04-24 12:58:00,50.0,65.0,47.0,114.0,1,0,27,3,165.0
24/04,VN257,HAN,SGN,1h38m,10:30,11:20,12:40,Landed 19:58,yellow,2026-04-24 12:58,98,2026-04-24 10:30:00,2026-04-24 11:20:00,2026-04-24 12:40:00,2026-04-24 12:58:00,10,50.0,2026-04-24 08:10:00,2026-04-24 09:41:00,115.0,140.0,49.0,99.0,1,0,27,2,115.0
24/04,VN248,SGN,HAN,1h46m,06:00,07:55,08:10,Landed 16:41,red,2026-04-24 09:41,106,2026-04-24 06:00:00,2026-04-24 07:55:00,2026-04-24 08:10:00,2026-04-24 09:41:00,6,115.0,2026-04-24 06:25:00,2026-04-24 06:30:00,17.0,-25.0,-30.0,85.0,1,1,27,1,0.0
24/04,VN321,KIX,SGN,5h13m,01:00,01:17,06:25,Landed 13:30,green,2026-04-24 06:30,313,2026-04-24 01:00:00,2026-04-24 01:17:00,2026-04-24 06:25:00,2026-04-24 06:30:00,1,17.0,2026-04-23 22:20:00,2026-04-23 21:45:00,2.0,160.0,195.0,212.0,1,0,26,13,340.0
23/04,VN320,SGN,KIX,4h33m,17:10,17:12,22:20,Landed 06:45,green,2026-04-23 21:45,273,2026-04-23 17:10:00,2026-04-23 17:12:00,2026-04-23 22:20:00,2026-04-23 21:45:00,17,2.0,2026-04-23 15:40:00,2026-04-23 15:24:00,9.0,90.0,106.0,108.0,1,0,26,12,338.0
23/04,VN265,HAN,SGN,1h45m,13:30,13:39,15:40,Landed 22:24,green,2026-04-23 15:24,105,2026-04-23 13:30:00,2026-04-23 13:39:00,2026-04-23 15:40:00,2026-04-23 15:24:00,13,9.0,2026-04-23 11:10:00,2026-04-23 11:17:00,26.0,140.0,133.0,142.0,1,0,26,11,329.0
23/04,VN216,SGN,HAN,1h51m,09:00,09:26,11:10,Landed 18:17,green,2026-04-23 11:17,111,2026-04-23 09:00:00,2026-04-23 09:26:00,2026-04-23 11:10:00,2026-04-23 11:17:00,9,26.0,2026-04-23 07:10:00,2026-04-23 07:56:00,78.0,110.0,64.0,90.0,1,0,26,10,303.0
23/04,VN251,HAN,SGN,1h38m,05:00,06:18,07:10,Landed 14:56,red,2026-04-23 07:56,98,2026-04-23 05:00:00,2026-04-23 06:18:00,2026-04-23 07:10:00,2026-04-23 07:56:00,5,78.0,2026-04-23 04:10:00,2026-04-23 04:41:00,52.0,50.0,19.0,97.0,1,0,26,9,225.0
23/04,VN244,SGN,HAN,1h49m,02:00,02:52,04:10,Landed 11:41,yellow,2026-04-23 04:41,109,2026-04-23 02:00:00,2026-04-23 02:52:00,2026-04-23 04:10:00,2026-04-23 04:41:00,2,52.0,2026-04-23 01:10:00,2026-04-23 01:31:00,49.0,50.0,29.0,81.0,1,0,26,8,173.0
22/04,VN243,HAN,SGN,1h42m,23:00,23:49,01:10,Landed 08:31,yellow,2026-04-23 01:31,102,2026-04-22 23:00:00,2026-04-22 23:49:00,2026-04-23 01:10:00,2026-04-23 01:31:00,23,49.0,2026-04-22 22:25:00,2026-04-22 22:04:00,23.0,35.0,56.0,105.0,1,0,26,7,124.0
22/04,VN980,DEL,HAN,3h36m,18:05,18:28,22:25,Landed 05:04,green,2026-04-22 22:04,216,2026-04-22 18:05:00,2026-04-22 18:28:00,2026-04-22 22:25:00,2026-04-22 22:04:00,18,23.0,2026-04-22 16:35:00,2026-04-22 16:55:00,37.0,90.0,70.0,93.0,1,0,26,6,101.0
22/04,VN981,HAN,DEL,4h18m,12:00,12:37,16:35,Landed 22:25,yellow,2026-04-22 16:55,258,2026-04-22 12:00:00,2026-04-22 12:37:00,2026-04-22 16:35:00,2026-04-22 16:55:00,12,37.0,2026-04-22 11:10:00,2026-04-22 10:57:00,16.0,50.0,63.0,100.0,1,0,26,5,64.0
22/04,VN216,SGN,HAN,1h41m,09:00,09:16,11:10,Landed 17:57,green,2026-04-22 10:57,101,2026-04-22 09:00:00,2026-04-22 09:16:00,2026-04-22 11:10:00,2026-04-22 10:57:00,9,16.0,2026-04-22 08:10:00,2026-04-22 07:59:00,20.0,50.0,61.0,77.0,1,0,26,4,48.0
22/04,VN213,HAN,SGN,1h39m,06:00,06:20,08:10,Landed 14:59,green,2026-04-22 07:59,99,2026-04-22 06:00:00,2026-04-22 06:20:00,2026-04-22 08:10:00,2026-04-22 07:59:00,6,20.0,2026-04-22 05:10:00,2026-04-22 05:11:00,21.0,50.0,49.0,69.0,1,0,26,3,28.0
22/04,VN210,SGN,HAN,1h50m,03:00,03:21,05:10,Landed 12:11,green,2026-04-22 05:11,110,2026-04-22 03:00:00,2026-04-22 03:21:00,2026-04-22 05:10:00,2026-04-22 05:11:00,3,21.0,2026-04-22 01:10:00,2026-04-22 00:44:00,7.0,110.0,136.0,157.0,1,0,26,2,7.0
