DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN7177,HAN,DAD,1h1m,13:55,15:52,15:25,Delayed 23:53,red,2026-05-02 16:53,61,2026-05-02 13:55:00,2026-05-02 15:52:00,2026-05-02 15:25:00,2026-05-02 16:53:00,13,117.0,2026-05-02 11:45:00,2026-05-02 12:09:00,21.0,130.0,106.0,223.0,1,0,41,5,76.0
02/05,VN930,SAI,LPQ,1h28m,10:20,10:41,11:45,Landed 19:09,yellow,2026-05-02 12:09,88,2026-05-02 10:20:00,2026-05-02 10:41:00,2026-05-02 11:45:00,2026-05-02 12:09:00,10,21.0,2026-05-02 07:15:00,2026-05-02 07:35:00,24.0,185.0,165.0,186.0,1,0,41,4,55.0
02/05,VN931,HAN,LPQ,1h1m,06:10,06:34,07:15,Landed 14:35,yellow,2026-05-02 07:35,61,2026-05-02 06:10:00,2026-05-02 06:34:00,2026-05-02 07:15:00,2026-05-02 07:35:00,6,24.0,2026-05-02 05:25:00,2026-05-02 05:25:00,22.0,45.0,45.0,69.0,1,0,41,3,31.0
02/05,VN1236,PQC,HAN,1h53m,03:10,03:32,05:25,Landed 12:25,green,2026-05-02 05:25,113,2026-05-02 03:10:00,2026-05-02 03:32:00,2026-05-02 05:25:00,2026-05-02 05:25:00,3,22.0,2026-05-02 02:35:00,2026-05-02 02:22:00,9.0,35.0,48.0,70.0,1,0,41,2,9.0
02/05,VN1237,HAN,PQC,1h48m,00:25,00:34,02:35,Landed 09:22,green,2026-05-02 02:22,108,2026-05-02 00:25:00,2026-05-02 00:34:00,2026-05-02 02:35:00,2026-05-02 02:22:00,0,9.0,2026-05-01 18:10:00,2026-05-01 18:01:00,19.0,375.0,384.0,393.0,1,1,41,1,0.0
01/05,VN270,SGN,HAN,1h42m,16:00,16:19,18:10,Landed 01:01,green,2026-05-01 18:01,102,2026-05-01 16:00:00,2026-05-01 16:19:00,2026-05-01 18:10:00,2026-05-01 18:01:00,16,19.0,2026-05-01 14:20:00,2026-05-01 14:06:00,15.0,100.0,114.0,133.0,1,0,40,3,28.0
01/05,VN403,ICN,SGN,4h56m,08:55,09:10,14:20,Landed 21:06,green,2026-05-01 14:06,296,2026-05-01 08:55:00,2026-05-01 09:10:00,2026-05-01 14:20:00,2026-05-01 14:06:00,8,15.0,2026-05-01 07:25:00,2026-05-01 07:11:00,13.0,90.0,104.0,119.0,1,0,40,2,13.0
01/05,VN402,SGN,ICN,4h53m,02:05,02:18,07:25,Landed 16:11,green,2026-05-01 07:11,293,2026-05-01 02:05:00,2026-05-01 02:18:00,2026-05-01 07:25:00,2026-05-01 07:11:00,2,13.0,2026-04-30 14:20:00,2026-04-30 14:11:00,4.0,705.0,714.0,727.0,1,1,40,1,0.0
30/04,VN403,ICN,SGN,5h12m,08:55,08:59,14:20,Landed 21:11,green,2026-04-30 14:11,312,2026-04-30 08:55:00,2026-04-30 08:59:00,2026-04-30 14:20:00,2026-04-30 14:11:00,8,4.0,2026-04-30 07:25:00,2026-04-30 07:05:00,17.0,90.0,110.0,114.0,1,0,39,4,23.0
30/04,VN402,SGN,ICN,4h43m,02:05,02:22,07:25,Landed 16:05,green,2026-04-30 07:05,283,2026-04-30 02:05:00,2026-04-30 02:22:00,2026-04-30 07:25:00,2026-04-30 07:05:00,2,17.0,2026-04-30 00:44:00,2026-04-30 00:44:00,0.0,81.0,81.0,98.0,1,0,39,3,6.0
30/04,VN1347,CXR,SGN,0h32m,00:12,00:12,00:44,Landed 07:44,red,2026-04-30 00:44,32,2026-04-30 00:12:00,2026-04-30 00:12:00,2026-04-30 00:44:00,2026-04-30 00:44:00,0,0.0,2026-04-29 23:35:00,2026-04-29 23:18:00,6.0,37.0,54.0,54.0,1,0,39,2,6.0
29/04,VN1346,SGN,CXR,0h42m,22:30,22:36,23:35,Landed 06:18,green,2026-04-29 23:18,42,2026-04-29 22:30:00,2026-04-29 22:36:00,2026-04-29 23:35:00,2026-04-29 23:18:00,22,6.0,2026-04-29 13:40:00,2026-04-29 14:28:00,70.0,530.0,482.0,488.0,1,1,39,1,0.0
29/04,VN1415,BMV,SGN,0h33m,12:45,13:55,13:40,Landed 21:28,red,2026-04-29 14:28,33,2026-04-29 12:45:00,2026-04-29 13:55:00,2026-04-29 13:40:00,2026-04-29 14:28:00,12,70.0,2026-04-29 12:10:00,2026-04-29 13:16:00,85.0,35.0,-31.0,39.0,1,0,38,22,378.0
29/04,VN1414,SGN,BMV,0h36m,11:15,12:40,12:10,Landed 20:16,red,2026-04-29 13:16,36,2026-04-29 11:15:00,2026-04-29 12:40:00,2026-04-29 12:10:00,2026-04-29 13:16:00,11,85.0,2026-04-29 10:40:00,2026-04-29 11:38:00,69.0,35.0,-23.0,62.0,1,0,38,21,293.0
29/04,VN1423,PXU,SGN,0h59m,09:30,10:39,10:40,Landed 18:38,red,2026-04-29 11:38,59,2026-04-29 09:30:00,2026-04-29 10:39:00,2026-04-29 10:40:00,2026-04-29 11:38:00,9,69.0,2026-04-29 08:55:00,2026-04-29 09:36:00,49.0,35.0,-6.0,63.0,1,0,38,20,224.0
29/04,VN1422,SGN,PXU,1h2m,07:45,08:34,08:55,Landed 16:36,yellow,2026-04-29 09:36,62,2026-04-29 07:45:00,2026-04-29 08:34:00,2026-04-29 08:55:00,2026-04-29 09:36:00,7,49.0,2026-04-29 05:40:00,2026-04-29 05:35:00,0.0,125.0,130.0,179.0,1,0,38,19,175.0
29/04,VN343,NGO,SGN,5h34m,00:01,00:01,05:40,Landed 12:35,green,2026-04-29 05:35,334,2026-04-29 00:01:00,2026-04-29 00:01:00,2026-04-29 05:40:00,2026-04-29 05:35:00,0,0.0,2026-04-28 22:30:00,2026-04-28 22:35:00,34.0,91.0,86.0,86.0,1,0,38,18,175.0
28/04,VN342,SGN,NGO,5h0m,17:01,17:35,22:30,Landed 07:35,green,2026-04-28 22:35,300,2026-04-28 17:01:00,2026-04-28 17:35:00,2026-04-28 22:30:00,2026-04-28 22:35:00,17,34.0,2026-04-28 13:55:00,2026-04-28 12:47:00,0.0,186.0,254.0,288.0,1,0,38,17,141.0
28/04,VN812,SAI,SGN,0h49m,12:40,11:58,13:55,Landed 19:47,green,2026-04-28 12:47,49,2026-04-28 12:40:00,2026-04-28 11:58:00,2026-04-28 13:55:00,2026-04-28 12:47:00,12,0.0,2026-04-28 11:20:00,2026-04-28 10:57:00,0.0,80.0,103.0,61.0,1,0,38,16,141.0
28/04,VN813,SGN,SAI,0h45m,10:15,10:12,11:20,Landed 17:57,green,2026-04-28 10:57,45,2026-04-28 10:15:00,2026-04-28 10:12:00,2026-04-28 11:20:00,2026-04-28 10:57:00,10,0.0,2026-04-28 08:05:00,2026-04-28 08:18:00,34.0,130.0,117.0,114.0,1,0,38,15,141.0
28/04,VN129,DAD,SGN,1h14m,06:30,07:04,08:05,Landed 15:18,green,2026-04-28 08:18,74,2026-04-28 06:30:00,2026-04-28 07:04:00,2026-04-28 08:05:00,2026-04-28 08:18:00,6,34.0,2026-04-28 06:00:00,2026-04-28 05:41:00,8.0,30.0,49.0,83.0,1,0,38,14,107.0
28/04,VN319,NRT,DAD,5h32m,00:01,00:09,06:00,Landed 12:41,green,2026-04-28 05:41,332,2026-04-28 00:01:00,2026-04-28 00:09:00,2026-04-28 06:00:00,2026-04-28 05:41:00,0,8.0,2026-04-27 22:35:00,2026-04-27 22:34:00,18.0,86.0,87.0,95.0,1,0,38,13,99.0
27/04,VN318,DAD,NRT,4h46m,17:30,17:48,22:35,Landed 07:34,green,2026-04-27 22:34,286,2026-04-27 17:30:00,2026-04-27 17:48:00,2026-04-27 22:35:00,2026-04-27 22:34:00,17,18.0,2026-04-27 15:15:00,2026-04-27 15:03:00,9.0,135.0,147.0,165.0,1,0,38,12,81.0
27/04,VN148,SGN,DAD,0h59m,13:55,14:04,15:15,Landed 22:03,green,2026-04-27 15:03,59,2026-04-27 13:55:00,2026-04-27 14:04:00,2026-04-27 15:15:00,2026-04-27 15:03:00,13,9.0,2026-04-27 12:20:00,2026-04-27 11:50:00,2.0,95.0,125.0,134.0,1,0,38,11,72.0
27/04,VN1469,VCL,SGN,0h53m,10:55,10:57,12:20,Landed 18:50,green,2026-04-27 11:50,53,2026-04-27 10:55:00,2026-04-27 10:57:00,2026-04-27 12:20:00,2026-04-27 11:50:00,10,2.0,2026-04-27 10:20:00,2026-04-27 10:11:00,10.0,35.0,44.0,46.0,1,0,38,10,70.0
27/04,VN1468,SGN,VCL,0h56m,09:05,09:15,10:20,Landed 17:11,green,2026-04-27 10:11,56,2026-04-27 09:05:00,2026-04-27 09:15:00,2026-04-27 10:20:00,2026-04-27 10:11:00,9,10.0,2026-04-27 08:05:00,2026-04-27 07:36:00,4.0,60.0,89.0,99.0,1,0,38,9,60.0
27/04,VN129,DAD,SGN,1h2m,06:30,06:34,08:05,Landed 14:36,green,2026-04-27 07:36,62,2026-04-27 06:30:00,2026-04-27 06:34:00,2026-04-27 08:05:00,2026-04-27 07:36:00,6,4.0,2026-04-27 05:45:00,2026-04-27 05:24:00,5.0,45.0,66.0,70.0,1,0,38,8,56.0
27/04,VN337,KIX,DAD,4h49m,00:30,00:35,05:45,Landed 12:24,green,2026-04-27 05:24,289,2026-04-27 00:30:00,2026-04-27 00:35:00,2026-04-27 05:45:00,2026-04-27 05:24:00,0,5.0,2026-04-26 22:55:00,2026-04-26 22:48:00,5.0,95.0,102.0,107.0,1,0,38,7,51.0
26/04,VN336,DAD,KIX,4h13m,18:30,18:35,22:55,Landed 07:48,green,2026-04-26 22:48,253,2026-04-26 18:30:00,2026-04-26 18:35:00,2026-04-26 22:55:00,2026-04-26 22:48:00,18,5.0,2026-04-26 15:15:00,2026-04-26 15:22:00,27.0,195.0,188.0,193.0,1,0,38,6,46.0
26/04,VN148,SGN,DAD,1h0m,13:55,14:22,15:15,Landed 22:22,green,2026-04-26 15:22,60,2026-04-26 13:55:00,2026-04-26 14:22:00,2026-04-26 15:15:00,2026-04-26 15:22:00,13,27.0,2026-04-26 10:40:00,2026-04-26 10:16:00,0.0,195.0,219.0,246.0,1,0,38,5,19.0
