DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ3693,KWL,SGN,2h31m,11:24,11:24,13:55,Landed 20:55,red,2026-05-02 13:55,151.0,2026-05-02 11:24:00,2026-05-02 11:24:00,2026-05-02 13:55:00,2026-05-02 13:55:00,11,0.0,2026-05-02 10:00:00,2026-05-02 18:00:00,0.0,84.0,-396.0,-396.0,1,0,27,8,80.0
02/05,VJ3692,SGN,KWL,10h37m,07:23,07:23,10:00,Landed 18:00,red,2026-05-02 18:00,637.0,2026-05-02 07:23:00,2026-05-02 07:23:00,2026-05-02 10:00:00,2026-05-02 18:00:00,7,0.0,2026-05-02 05:55:00,2026-05-01 06:07:00,0.0,88.0,1516.0,1516.0,1,0,27,7,80.0
01/05,VJ823,NRT,SGN,5h58m,23:55,00:09,05:55,Landed 13:07,green,2026-05-01 06:07,358.0,2026-05-01 23:55:00,2026-05-01 00:09:00,2026-05-02 05:55:00,2026-05-01 06:07:00,23,0.0,2026-05-01 22:55:00,2026-05-01 22:20:00,18.0,60.0,95.0,-1331.0,1,0,27,6,80.0
01/05,VJ822,SGN,NRT,5h27m,16:35,16:53,22:55,Landed 07:20,green,2026-05-01 22:20,327.0,2026-05-01 16:35:00,2026-05-01 16:53:00,2026-05-01 22:55:00,2026-05-01 22:20:00,16,18.0,2026-05-01 13:25:00,2026-05-01 13:21:00,25.0,190.0,194.0,212.0,1,0,27,5,62.0
01/05,VJ353,BMV,SGN,0h31m,12:25,12:50,13:25,Landed 20:21,green,2026-05-01 13:21,31.0,2026-05-01 12:25:00,2026-05-01 12:50:00,2026-05-01 13:25:00,2026-05-01 13:21:00,12,25.0,2026-05-01 11:55:00,2026-05-01 11:49:00,20.0,30.0,36.0,61.0,1,0,27,4,37.0
01/05,VJ352,SGN,BMV,0h34m,10:55,11:15,11:55,Landed 18:49,green,2026-05-01 11:49,34.0,2026-05-01 10:55:00,2026-05-01 11:15:00,2026-05-01 11:55:00,2026-05-01 11:49:00,10,20.0,2026-05-01 09:40:00,2026-05-01 09:15:00,5.0,75.0,100.0,120.0,1,0,27,3,17.0
01/05,VJ854,CGK,SGN,2h40m,06:30,06:35,09:40,Landed 16:15,green,2026-05-01 09:15,160.0,2026-05-01 06:30:00,2026-05-01 06:35:00,2026-05-01 09:40:00,2026-05-01 09:15:00,6,5.0,2026-05-01 05:30:00,2026-05-01 05:21:00,12.0,60.0,69.0,74.0,1,0,27,2,12.0
01/05,VJ855,SGN,CGK,2h34m,02:35,02:47,05:30,Landed 12:21,green,2026-05-01 05:21,154.0,2026-05-01 02:35:00,2026-05-01 02:47:00,2026-05-01 05:30:00,2026-05-01 05:21:00,2,12.0,2026-04-30 13:50:00,2026-04-30 13:36:00,3.0,765.0,779.0,791.0,1,1,27,1,0.0
30/04,VJ255,THD,SGN,1h43m,11:50,11:53,13:50,Landed 20:36,green,2026-04-30 13:36,103.0,2026-04-30 11:50:00,2026-04-30 11:53:00,2026-04-30 13:50:00,2026-04-30 13:36:00,11,3.0,2026-04-30 11:20:00,2026-04-30 11:16:00,17.0,30.0,34.0,37.0,1,0,26,16,310.0
30/04,VJ254,SGN,THD,1h39m,09:20,09:37,11:20,Landed 18:16,green,2026-04-30 11:16,99.0,2026-04-30 09:20:00,2026-04-30 09:37:00,2026-04-30 11:20:00,2026-04-30 11:16:00,9,17.0,2026-04-30 07:50:00,2026-04-30 07:32:00,3.0,90.0,108.0,125.0,1,0,26,15,293.0
30/04,VJ885,KHH,SGN,2h49m,04:40,04:43,07:50,Landed 14:32,green,2026-04-30 07:32,169.0,2026-04-30 04:40:00,2026-04-30 04:43:00,2026-04-30 07:50:00,2026-04-30 07:32:00,4,3.0,2026-04-30 03:40:00,2026-04-30 03:36:00,26.0,60.0,64.0,67.0,1,0,26,14,290.0
30/04,VJ886,SGN,KHH,2h40m,00:30,00:56,03:40,Landed 11:36,green,2026-04-30 03:36,160.0,2026-04-30 00:30:00,2026-04-30 00:56:00,2026-04-30 03:40:00,2026-04-30 03:36:00,0,26.0,2026-04-29 23:10:00,2026-04-29 23:10:00,10.0,80.0,80.0,106.0,1,0,26,13,264.0
29/04,VJ821,HND,SGN,6h0m,17:00,17:10,23:10,Landed 06:10,green,2026-04-29 23:10,360.0,2026-04-29 17:00:00,2026-04-29 17:10:00,2026-04-29 23:10:00,2026-04-29 23:10:00,17,10.0,2026-04-29 16:00:00,2026-04-29 15:39:00,52.0,60.0,81.0,91.0,1,0,26,12,254.0
29/04,VJ820,SGN,HND,5h17m,09:30,10:22,16:00,Landed 00:39,green,2026-04-29 15:39,317.0,2026-04-29 09:30:00,2026-04-29 10:22:00,2026-04-29 16:00:00,2026-04-29 15:39:00,9,52.0,2026-04-29 07:30:00,2026-04-29 07:48:00,34.0,120.0,102.0,154.0,1,0,26,11,202.0
29/04,VJ275,HPH,SGN,1h44m,05:30,06:04,07:30,Landed 14:48,yellow,2026-04-29 07:48,104.0,2026-04-29 05:30:00,2026-04-29 06:04:00,2026-04-29 07:30:00,2026-04-29 07:48:00,5,34.0,2026-04-29 05:00:00,2026-04-29 05:00:00,20.0,30.0,30.0,64.0,1,0,26,10,168.0
29/04,VJ274,SGN,HPH,1h40m,03:00,03:20,05:00,Landed 12:00,green,2026-04-29 05:00,100.0,2026-04-29 03:00:00,2026-04-29 03:20:00,2026-04-29 05:00:00,2026-04-29 05:00:00,3,20.0,2026-04-28 23:10:00,2026-04-28 23:22:00,29.0,230.0,218.0,238.0,1,0,26,9,148.0
28/04,VJ821,HND,SGN,5h53m,17:00,17:29,23:10,Landed 06:22,green,2026-04-28 23:22,353.0,2026-04-28 17:00:00,2026-04-28 17:29:00,2026-04-28 23:10:00,2026-04-28 23:22:00,17,29.0,2026-04-28 16:00:00,2026-04-28 15:11:00,22.0,60.0,109.0,138.0,1,0,26,8,119.0
28/04,VJ820,SGN,HND,5h19m,09:30,09:52,16:00,Landed 00:11,green,2026-04-28 15:11,319.0,2026-04-28 09:30:00,2026-04-28 09:52:00,2026-04-28 16:00:00,2026-04-28 15:11:00,9,22.0,2026-04-28 07:20:00,2026-04-28 07:29:00,12.0,130.0,121.0,143.0,1,0,26,7,97.0
28/04,VJ826,KUL,SGN,1h42m,05:35,05:47,07:20,Landed 14:29,green,2026-04-28 07:29,102.0,2026-04-28 05:35:00,2026-04-28 05:47:00,2026-04-28 07:20:00,2026-04-28 07:29:00,5,12.0,2026-04-28 04:35:00,2026-04-28 04:08:00,9.0,60.0,87.0,99.0,1,0,26,6,85.0
28/04,VJ825,SGN,KUL,1h29m,02:30,02:39,04:35,Landed 12:08,green,2026-04-28 04:08,89.0,2026-04-28 02:30:00,2026-04-28 02:39:00,2026-04-28 04:35:00,2026-04-28 04:08:00,2,9.0,2026-04-27 23:30:00,2026-04-27 23:33:00,36.0,180.0,177.0,186.0,1,0,26,5,76.0
27/04,VJ1806,AMD,SGN,4h37m,18:20,18:56,23:30,Landed 06:33,green,2026-04-27 23:33,277.0,2026-04-27 18:20:00,2026-04-27 18:56:00,2026-04-27 23:30:00,2026-04-27 23:33:00,18,36.0,2026-04-27 17:20:00,2026-04-27 17:48:00,17.0,60.0,32.0,68.0,1,0,26,4,40.0
27/04,VJ1805,SGN,AMD,5h21m,12:10,12:27,17:20,Landed 23:18,yellow,2026-04-27 17:48,321.0,2026-04-27 12:10:00,2026-04-27 12:27:00,2026-04-27 17:20:00,2026-04-27 17:48:00,12,17.0,2026-04-27 09:10:00,2026-04-27 09:21:00,5.0,180.0,169.0,186.0,1,0,26,3,23.0
27/04,VJ92,PER,SGN,6h41m,02:35,02:40,09:10,Landed 16:21,green,2026-04-27 09:21,401.0,2026-04-27 02:35:00,2026-04-27 02:40:00,2026-04-27 09:10:00,2026-04-27 09:21:00,2,5.0,2026-04-27 00:55:00,2026-04-27 00:18:00,18.0,100.0,137.0,142.0,1,0,26,2,18.0
26/04,VJ91,SGN,PER,6h0m,18:00,18:18,00:55,Landed 08:18,green,2026-04-27 00:18,360.0,2026-04-26 18:00:00,2026-04-26 18:18:00,2026-04-27 00:55:00,2026-04-27 00:18:00,18,18.0,2026-04-26 10:10:00,2026-04-26 10:26:00,39.0,470.0,454.0,472.0,1,1,26,1,0.0
26/04,VJ336,PQC,SGN,0h42m,09:05,09:44,10:10,Landed 17:26,yellow,2026-04-26 10:26,42.0,2026-04-26 09:05:00,2026-04-26 09:44:00,2026-04-26 10:10:00,2026-04-26 10:26:00,9,39.0,2026-04-26 08:35:00,2026-04-26 08:39:00,36.0,30.0,26.0,65.0,1,0,25,4,47.0
26/04,VJ325,SGN,PQC,0h38m,07:25,08:01,08:35,Landed 15:39,green,2026-04-26 08:39,38.0,2026-04-26 07:25:00,2026-04-26 08:01:00,2026-04-26 08:35:00,2026-04-26 08:39:00,7,36.0,2026-04-26 05:55:00,2026-04-25 06:40:00,0.0,90.0,1485.0,1521.0,1,0,25,3,11.0
25/04,VJ823,NRT,SGN,6h30m,23:55,00:10,05:55,Landed 13:40,yellow,2026-04-25 06:40,390.0,2026-04-25 23:55:00,2026-04-25 00:10:00,2026-04-26 05:55:00,2026-04-25 06:40:00,23,0.0,2026-04-25 22:55:00,2026-04-25 22:03:00,11.0,60.0,112.0,-1313.0,1,0,25,2,11.0
25/04,VJ822,SGN,NRT,5h17m,16:35,16:46,22:55,Landed 07:03,green,2026-04-25 22:03,317.0,2026-04-25 16:35:00,2026-04-25 16:46:00,2026-04-25 22:55:00,2026-04-25 22:03:00,16,11.0,2026-04-25 10:30:00,2026-04-25 10:26:00,20.0,365.0,369.0,380.0,1,1,25,1,0.0
25/04,VJ326,PQC,SGN,0h41m,09:25,09:45,10:30,Landed 17:26,green,2026-04-25 10:26,41.0,2026-04-25 09:25:00,2026-04-25 09:45:00,2026-04-25 10:30:00,2026-04-25 10:26:00,9,20.0,2026-04-25 08:50:00,2026-04-25 08:31:00,4.0,35.0,54.0,74.0,1,0,24,16,305.0
25/04,VJ327,SGN,PQC,0h37m,07:50,07:54,08:50,Landed 15:31,green,2026-04-25 08:31,37.0,2026-04-25 07:50:00,2026-04-25 07:54:00,2026-04-25 08:50:00,2026-04-25 08:31:00,7,4.0,2026-04-25 06:50:00,2026-04-25 06:42:00,7.0,60.0,68.0,72.0,1,0,24,15,301.0
25/04,VJ808,HKT,SGN,1h40m,04:55,05:02,06:50,Landed 13:42,green,2026-04-25 06:42,100.0,2026-04-25 04:55:00,2026-04-25 05:02:00,2026-04-25 06:50:00,2026-04-25 06:42:00,4,7.0,2026-04-25 03:55:00,2026-04-25 04:02:00,43.0,60.0,53.0,60.0,1,0,24,14,294.0
25/04,VJ809,SGN,HKT,1h29m,01:50,02:33,03:55,Landed 11:02,green,2026-04-25 04:02,89.0,2026-04-25 01:50:00,2026-04-25 02:33:00,2026-04-25 03:55:00,2026-04-25 04:02:00,1,43.0,2026-04-24 23:10:00,2026-04-24 23:41:00,27.0,160.0,129.0,172.0,1,0,24,13,251.0
24/04,VJ821,HND,SGN,6h14m,17:00,17:27,23:10,Landed 06:41,yellow,2026-04-24 23:41,374.0,2026-04-24 17:00:00,2026-04-24 17:27:00,2026-04-24 23:10:00,2026-04-24 23:41:00,17,27.0,2026-04-24 16:00:00,2026-04-24 15:04:00,26.0,60.0,116.0,143.0,1,0,24,12,224.0
24/04,VJ820,SGN,HND,5h8m,09:30,09:56,16:00,Landed 00:04,green,2026-04-24 15:04,308.0,2026-04-24 09:30:00,2026-04-24 09:56:00,2026-04-24 16:00:00,2026-04-24 15:04:00,9,26.0,2026-04-24 07:20:00,2026-04-24 07:43:00,23.0,130.0,107.0,133.0,1,0,24,11,198.0
24/04,VJ826,KUL,SGN,1h45m,05:35,05:58,07:20,Landed 14:43,yellow,2026-04-24 07:43,105.0,2026-04-24 05:35:00,2026-04-24 05:58:00,2026-04-24 07:20:00,2026-04-24 07:43:00,5,23.0,2026-04-24 04:35:00,2026-04-24 04:48:00,36.0,60.0,47.0,70.0,1,0,24,10,175.0
24/04,VJ825,SGN,KUL,1h42m,02:30,03:06,04:35,Landed 12:48,green,2026-04-24 04:48,102.0,2026-04-24 02:30:00,2026-04-24 03:06:00,2026-04-24 04:35:00,2026-04-24 04:48:00,2,36.0,2026-04-23 23:10:00,2026-04-23 23:40:00,40.0,200.0,170.0,206.0,1,0,24,9,139.0
23/04,VJ821,HND,SGN,6h0m,17:00,17:40,23:10,Landed 06:40,yellow,2026-04-23 23:40,360.0,2026-04-23 17:00:00,2026-04-23 17:40:00,2026-04-23 23:10:00,2026-04-23 23:40:00,17,40.0,2026-04-23 16:00:00,2026-04-23 15:05:00,18.0,60.0,115.0,155.0,1,0,24,8,99.0
23/04,VJ820,SGN,HND,5h17m,09:30,09:48,16:00,Landed 00:05,green,2026-04-23 15:05,317.0,2026-04-23 09:30:00,2026-04-23 09:48:00,2026-04-23 16:00:00,2026-04-23 15:05:00,9,18.0,2026-04-23 05:55:00,2026-04-22 06:22:00,0.0,215.0,1628.0,1646.0,1,0,24,7,81.0
