DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN586,HAN,KHH,2h1m,11:15,11:30,13:45,Landed 21:31,green,2026-05-02 13:31,121.0,2026-05-02 11:15:00,2026-05-02 11:30:00,2026-05-02 13:45:00,2026-05-02 13:31:00,11,15.0,2026-05-02 11:15:00,2026-05-02 10:08:00,0.0,0.0,67.0,82.0,1,0,51,6,10.0
02/05,VN174,DAD,HAN,1h4m,09:35,09:04,11:15,Landed 17:08,green,2026-05-02 10:08,64.0,2026-05-02 09:35:00,2026-05-02 09:04:00,2026-05-02 11:15:00,2026-05-02 10:08:00,9,0.0,2026-05-02 05:45:00,2026-05-02 05:32:00,9.0,230.0,243.0,212.0,1,0,51,5,10.0
02/05,VN1671,HPH,DAD,0h58m,04:25,04:34,05:45,Landed 12:32,green,2026-05-02 05:32,58.0,2026-05-02 04:25:00,2026-05-02 04:34:00,2026-05-02 05:45:00,2026-05-02 05:32:00,4,9.0,2026-05-02 03:50:00,2026-05-02 03:31:00,0.0,35.0,54.0,63.0,1,0,51,4,1.0
02/05,VN1670,DAD,HPH,0h58m,02:35,02:33,03:50,Landed 10:31,green,2026-05-02 03:31,58.0,2026-05-02 02:35:00,2026-05-02 02:33:00,2026-05-02 03:50:00,2026-05-02 03:31:00,2,0.0,2026-05-02 01:40:00,2026-05-02 01:21:00,1.0,55.0,74.0,72.0,1,0,51,3,1.0
02/05,VN1910,BMV,DAD,0h40m,00:40,00:41,01:40,Landed 08:21,green,2026-05-02 01:21,40.0,2026-05-02 00:40:00,2026-05-02 00:41:00,2026-05-02 01:40:00,2026-05-02 01:21:00,0,1.0,2026-05-02 00:05:00,2026-05-01 23:43:00,0.0,35.0,57.0,58.0,1,0,51,2,0.0
01/05,VN1911,DAD,BMV,0h44m,23:00,22:59,00:05,Landed 06:43,green,2026-05-01 23:43,44.0,2026-05-01 23:00:00,2026-05-01 22:59:00,2026-05-02 00:05:00,2026-05-01 23:43:00,23,0.0,2026-05-01 13:55:00,2026-05-01 13:41:00,5.0,545.0,559.0,558.0,1,1,51,1,0.0
01/05,VN1940,CXR,DAD,0h46m,12:50,12:55,13:55,Landed 20:41,green,2026-05-01 13:41,46.0,2026-05-01 12:50:00,2026-05-01 12:55:00,2026-05-01 13:55:00,2026-05-01 13:41:00,12,5.0,2026-05-01 12:15:00,2026-05-01 11:52:00,1.0,35.0,58.0,63.0,1,0,50,6,26.0
01/05,VN1941,DAD,CXR,0h51m,11:00,11:01,12:15,Landed 18:52,green,2026-05-01 11:52,51.0,2026-05-01 11:00:00,2026-05-01 11:01:00,2026-05-01 12:15:00,2026-05-01 11:52:00,11,1.0,2026-05-01 10:25:00,2026-05-01 10:00:00,0.0,35.0,60.0,61.0,1,0,50,5,25.0
01/05,VN1440,VCA,DAD,1h6m,09:00,08:54,10:25,Landed 17:00,green,2026-05-01 10:00,66.0,2026-05-01 09:00:00,2026-05-01 08:54:00,2026-05-01 10:25:00,2026-05-01 10:00:00,9,0.0,2026-05-01 08:20:00,2026-05-01 08:03:00,5.0,40.0,57.0,51.0,1,0,50,4,25.0
01/05,VN1441,DAD,VCA,1h13m,06:45,06:50,08:20,Landed 15:03,green,2026-05-01 08:03,73.0,2026-05-01 06:45:00,2026-05-01 06:50:00,2026-05-01 08:20:00,2026-05-01 08:03:00,6,5.0,2026-05-01 05:45:00,2026-05-01 05:36:00,16.0,60.0,69.0,74.0,1,0,50,3,20.0
01/05,VN1671,HPH,DAD,0h55m,04:25,04:41,05:45,Landed 12:36,green,2026-05-01 05:36,55.0,2026-05-01 04:25:00,2026-05-01 04:41:00,2026-05-01 05:45:00,2026-05-01 05:36:00,4,16.0,2026-05-01 03:50:00,2026-05-01 03:42:00,4.0,35.0,43.0,59.0,1,0,50,2,4.0
01/05,VN1670,DAD,HPH,1h3m,02:35,02:39,03:50,Landed 10:42,green,2026-05-01 03:42,63.0,2026-05-01 02:35:00,2026-05-01 02:39:00,2026-05-01 03:50:00,2026-05-01 03:42:00,2,4.0,2026-04-30 08:55:00,2026-04-30 08:55:00,0.0,1060.0,1060.0,1064.0,1,1,50,1,0.0
30/04,VN7670,DAD,HPH,0h55m,08:00,08:00,08:55,Landed 15:55,red,2026-04-30 08:55,55.0,2026-04-30 08:00:00,2026-04-30 08:00:00,2026-04-30 08:55:00,2026-04-30 08:55:00,8,0.0,2026-04-30 05:25:00,2026-04-30 05:27:00,5.0,155.0,153.0,153.0,1,0,49,3,19.0
30/04,VN337,KIX,DAD,4h52m,00:30,00:35,05:25,Landed 12:27,green,2026-04-30 05:27,292.0,2026-04-30 00:30:00,2026-04-30 00:35:00,2026-04-30 05:25:00,2026-04-30 05:27:00,0,5.0,2026-04-29 22:55:00,2026-04-29 22:29:00,14.0,95.0,121.0,126.0,1,0,49,2,14.0
29/04,VN336,DAD,KIX,4h5m,18:10,18:24,22:55,Landed 07:29,green,2026-04-29 22:29,245.0,2026-04-29 18:10:00,2026-04-29 18:24:00,2026-04-29 22:55:00,2026-04-29 22:29:00,18,14.0,2026-04-29 13:55:00,2026-04-29 13:56:00,12.0,255.0,254.0,268.0,1,1,49,1,0.0
29/04,VN1940,CXR,DAD,0h54m,12:50,13:02,13:55,Landed 20:56,green,2026-04-29 13:56,54.0,2026-04-29 12:50:00,2026-04-29 13:02:00,2026-04-29 13:55:00,2026-04-29 13:56:00,12,12.0,2026-04-29 12:15:00,2026-04-29 12:14:00,20.0,35.0,36.0,48.0,1,0,48,7,75.0
29/04,VN1941,DAD,CXR,0h54m,11:00,11:20,12:15,Landed 19:14,green,2026-04-29 12:14,54.0,2026-04-29 11:00:00,2026-04-29 11:20:00,2026-04-29 12:15:00,2026-04-29 12:14:00,11,20.0,2026-04-29 10:25:00,2026-04-29 10:14:00,9.0,35.0,46.0,66.0,1,0,48,6,55.0
