DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VJ3826,BKK,SGN,1h13m,14:33,14:33,15:46,Landed 22:46,red,2026-05-02 15:46,73,2026-05-02 14:33:00,2026-05-02 14:33:00,2026-05-02 15:46:00,2026-05-02 15:46:00,14,0.0,2026-05-02 13:18:00,2026-05-02 13:18:00,0.0,75.0,75.0,75.0,1,0,33,6,153.0
02/05,VJ3825,SGN,BKK,1h17m,12:01,12:01,13:18,Landed 20:18,red,2026-05-02 13:18,77,2026-05-02 12:01:00,2026-05-02 12:01:00,2026-05-02 13:18:00,2026-05-02 13:18:00,12,0.0,2026-05-02 09:25:00,2026-05-02 09:42:00,5.0,156.0,139.0,139.0,1,0,33,5,153.0
02/05,VJ1263,VDH,SGN,1h47m,07:50,07:55,09:25,Landed 16:42,yellow,2026-05-02 09:42,107,2026-05-02 07:50:00,2026-05-02 07:55:00,2026-05-02 09:25:00,2026-05-02 09:42:00,7,5.0,2026-05-02 07:20:00,2026-05-02 07:35:00,2.0,30.0,15.0,20.0,1,0,33,4,148.0
02/05,VJ1262,SGN,VDH,1h48m,05:45,05:47,07:20,Estimated 14:35,,2026-05-02 07:35,108,2026-05-02 05:45:00,2026-05-02 05:47:00,2026-05-02 07:20:00,2026-05-02 07:35:00,5,2.0,2026-05-02 03:10:00,2026-05-02 04:07:00,75.0,155.0,98.0,100.0,1,0,33,3,146.0
02/05,VJ241,THD,SGN,1h42m,01:10,02:25,03:10,Landed 11:07,red,2026-05-02 04:07,102,2026-05-02 01:10:00,2026-05-02 02:25:00,2026-05-02 03:10:00,2026-05-02 04:07:00,1,75.0,2026-05-02 00:40:00,2026-05-02 01:29:00,71.0,30.0,-19.0,56.0,1,0,33,2,71.0
01/05,VJ242,SGN,THD,1h38m,22:40,23:51,00:40,Landed 08:29,red,2026-05-02 01:29,98,2026-05-01 22:40:00,2026-05-01 23:51:00,2026-05-02 00:40:00,2026-05-02 01:29:00,22,71.0,2026-05-01 12:30:00,2026-05-01 12:20:00,9.0,610.0,620.0,691.0,1,1,33,1,0.0
01/05,VJ395,PXU,SGN,0h51m,11:20,11:29,12:30,Landed 19:20,green,2026-05-01 12:20,51,2026-05-01 11:20:00,2026-05-01 11:29:00,2026-05-01 12:30:00,2026-05-01 12:20:00,11,9.0,2026-05-01 10:50:00,2026-05-01 10:43:00,17.0,30.0,37.0,46.0,1,0,32,6,35.0
01/05,VJ394,SGN,PXU,0h46m,09:40,09:57,10:50,Landed 17:43,green,2026-05-01 10:43,46,2026-05-01 09:40:00,2026-05-01 09:57:00,2026-05-01 10:50:00,2026-05-01 10:43:00,9,17.0,2026-05-01 09:10:00,2026-05-01 09:00:00,10.0,30.0,40.0,57.0,1,0,32,5,18.0
01/05,VJ633,DAD,SGN,1h0m,07:50,08:00,09:10,Landed 16:00,green,2026-05-01 09:00,60,2026-05-01 07:50:00,2026-05-01 08:00:00,2026-05-01 09:10:00,2026-05-01 09:00:00,7,10.0,2026-05-01 07:20:00,2026-05-01 07:06:00,8.0,30.0,44.0,54.0,1,0,32,4,8.0
01/05,VJ636,SGN,DAD,0h58m,06:00,06:08,07:20,Landed 14:06,green,2026-05-01 07:06,58,2026-05-01 06:00:00,2026-05-01 06:08:00,2026-05-01 07:20:00,2026-05-01 07:06:00,6,8.0,2026-05-01 03:01:00,2026-05-01 03:01:00,0.0,179.0,179.0,187.0,1,0,32,3,0.0
01/05,VJ3826,BKK,SGN,1h11m,01:50,01:50,03:01,Landed 10:01,red,2026-05-01 03:01,71,2026-05-01 01:50:00,2026-05-01 01:50:00,2026-05-01 03:01:00,2026-05-01 03:01:00,1,0.0,2026-05-01 00:26:00,2026-05-01 00:26:00,0.0,84.0,84.0,84.0,1,0,32,2,0.0
30/04,VJ3825,SGN,BKK,1h10m,23:16,23:16,00:26,Landed 07:26,red,2026-05-01 00:26,70,2026-04-30 23:16:00,2026-04-30 23:16:00,2026-05-01 00:26:00,2026-05-01 00:26:00,23,0.0,2026-04-30 09:40:00,2026-04-30 09:45:00,25.0,816.0,811.0,811.0,1,1,32,1,0.0
30/04,VJ141,HAN,SGN,1h50m,07:30,07:55,09:40,Landed 16:45,green,2026-04-30 09:45,110,2026-04-30 07:30:00,2026-04-30 07:55:00,2026-04-30 09:40:00,2026-04-30 09:45:00,7,25.0,2026-04-30 06:30:00,2026-04-30 06:45:00,36.0,60.0,45.0,70.0,1,0,31,3,47.0
30/04,VJ134,SGN,HAN,1h49m,04:20,04:56,06:30,Landed 13:45,green,2026-04-30 06:45,109,2026-04-30 04:20:00,2026-04-30 04:56:00,2026-04-30 06:30:00,2026-04-30 06:45:00,4,36.0,2026-04-30 03:20:00,2026-04-30 03:11:00,11.0,60.0,69.0,105.0,1,0,31,2,11.0
30/04,VJ127,HAN,SGN,1h50m,01:10,01:21,03:20,Landed 10:11,green,2026-04-30 03:11,110,2026-04-30 01:10:00,2026-04-30 01:21:00,2026-04-30 03:20:00,2026-04-30 03:11:00,1,11.0,2026-04-10 15:40:00,2026-04-10 15:36:00,7.0,27930.0,27934.0,27945.0,1,1,31,1,0.0
10/04,VJ160,SGN,HAN,1h59m,13:30,13:37,15:40,Landed 22:36,green,2026-04-10 15:36,119,2026-04-10 13:30:00,2026-04-10 13:37:00,2026-04-10 15:40:00,2026-04-10 15:36:00,13,7.0,2026-04-10 11:00:00,2026-04-10 11:04:00,13.0,150.0,146.0,153.0,1,0,30,3,26.0
10/04,VJ637,DAD,SGN,1h11m,09:40,09:53,11:00,Landed 18:04,green,2026-04-10 11:04,71,2026-04-10 09:40:00,2026-04-10 09:53:00,2026-04-10 11:00:00,2026-04-10 11:04:00,9,13.0,2026-04-10 08:55:00,2026-04-10 08:52:00,13.0,45.0,48.0,61.0,1,0,30,2,13.0
