DATE,FLIGHT,FROM,TO,FLIGHT_TIME,STD,ATD,STA,STATUS,STATUS_COLOR,STATUS_UTC,FLIGHT_TIME_MINS,std_utc,atd_utc,sta_utc,status_utc,scheduled_dep_hour,dep_delay_minutes,prev_sta_utc,prev_status_utc,prev_dep_delay_minutes,scheduled_turnaround,actual_buffer_left,actual_turnaround,has_prev_leg,is_new_chain,chain_id,flight_legs,cumulative_delay
02/05,VN614,BKK,HAN,1h30m,08:55,09:04,10:55,Landed 17:34,green,2026-05-02 10:34,90,2026-05-02 08:55:00,2026-05-02 09:04:00,2026-05-02 10:55:00,2026-05-02 10:34:00,8,9.0,2026-05-02 07:45:00,2026-05-02 07:31:00,9.0,70.0,84.0,93.0,1,0,42,4,31.0
02/05,VN615,HAN,BKK,1h37m,05:45,05:54,07:45,Landed 14:31,green,2026-05-02 07:31,97,2026-05-02 05:45:00,2026-05-02 05:54:00,2026-05-02 07:45:00,2026-05-02 07:31:00,5,9.0,2026-05-02 03:50:00,2026-05-02 03:40:00,10.0,115.0,125.0,134.0,1,0,42,3,22.0
02/05,VN1614,PXU,HAN,1h15m,02:15,02:25,03:50,Landed 10:40,green,2026-05-02 03:40,75,2026-05-02 02:15:00,2026-05-02 02:25:00,2026-05-02 03:50:00,2026-05-02 03:40:00,2,10.0,2026-05-02 01:40:00,2026-05-02 01:32:00,12.0,35.0,43.0,53.0,1,0,42,2,12.0
02/05,VN1615,HAN,PXU,1h15m,00:05,00:17,01:40,Landed 08:32,green,2026-05-02 01:32,75,2026-05-02 00:05:00,2026-05-02 00:17:00,2026-05-02 01:40:00,2026-05-02 01:32:00,0,12.0,2026-05-02 06:10:00,2026-05-01 15:26:00,51.0,-365.0,519.0,531.0,1,1,42,1,0.0
01/05,VN7196,DAD,HAN,1h5m,13:30,14:21,06:10,Landed 22:26,green,2026-05-01 15:26,65,2026-05-01 13:30:00,2026-05-01 14:21:00,2026-05-02 06:10:00,2026-05-01 15:26:00,13,51.0,2026-05-01 12:45:00,2026-05-01 13:15:00,52.0,45.0,15.0,66.0,1,0,41,6,116.0
01/05,VN626,BKK,DAD,1h18m,11:05,11:57,12:45,Landed 20:15,yellow,2026-05-01 13:15,78,2026-05-01 11:05:00,2026-05-01 11:57:00,2026-05-01 12:45:00,2026-05-01 13:15:00,11,52.0,2026-05-01 10:05:00,2026-05-01 10:31:00,50.0,60.0,34.0,86.0,1,0,41,5,64.0
01/05,VN627,DAD,BKK,1h26m,08:15,09:05,10:05,Landed 17:31,yellow,2026-05-01 10:31,86,2026-05-01 08:15:00,2026-05-01 09:05:00,2026-05-01 10:05:00,2026-05-01 10:31:00,8,50.0,2026-05-01 07:45:00,2026-05-01 07:33:00,9.0,30.0,42.0,92.0,1,0,41,4,14.0
01/05,VN132,SGN,DAD,0h59m,06:25,06:34,07:45,Landed 14:33,green,2026-05-01 07:33,59,2026-05-01 06:25:00,2026-05-01 06:34:00,2026-05-01 07:45:00,2026-05-01 07:33:00,6,9.0,2026-05-01 05:35:00,2026-05-01 05:06:00,2.0,50.0,79.0,88.0,1,0,41,3,5.0
01/05,VN119,DAD,SGN,1h4m,04:00,04:02,05:35,Landed 12:06,green,2026-05-01 05:06,64,2026-05-01 04:00:00,2026-05-01 04:02:00,2026-05-01 05:35:00,2026-05-01 05:06:00,4,2.0,2026-05-01 03:25:00,2026-05-01 03:02:00,3.0,35.0,58.0,60.0,1,0,41,2,3.0
01/05,VN118,SGN,DAD,0h54m,02:05,02:08,03:25,Landed 10:02,green,2026-05-01 03:02,54,2026-05-01 02:05:00,2026-05-01 02:08:00,2026-05-01 03:25:00,2026-05-01 03:02:00,2,3.0,2026-04-30 14:50:00,2026-04-30 14:37:00,12.0,675.0,688.0,691.0,1,1,41,1,0.0
